s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.4080167E-001, 0.0000000E+000
 5.0943050E-002, 1.4080167E-001, 0.0000000E+000
 1.0029145E-001, 1.4080167E-001, 0.0000000E+000
 1.5025886E-001, 1.4080167E-001, 4.9556452E-017
 2.0012556E-001, 1.4080167E-001, 9.6370563E-007
 2.5013564E-001, 1.4080167E-001, 5.6254821E-006
 3.0000654E-001, 1.4080167E-001, 3.5504161E-006
 3.5013696E-001, 1.4080167E-001, 4.6148819E-006
 4.0019452E-001, 1.4080167E-001, 5.2346489E-006
 4.5007270E-001, 1.4080167E-001, 5.2237661E-006
 5.0012135E-001, 1.4080167E-001, 5.3500018E-006
 5.5017000E-001, 1.4080167E-001, 5.2247920E-006
 6.0004330E-001, 1.4080167E-001, 5.2302536E-006
 6.5006007E-001, 1.4080167E-001, 5.4868840E-006
 7.0004229E-001, 1.4080167E-001, 5.6510174E-006
 7.5007764E-001, 1.4080167E-001, 5.3672895E-006
 8.0003657E-001, 1.4080167E-001, 5.6679719E-006
 8.5011240E-001, 1.4080167E-001, 5.3449119E-006
 9.0014036E-001, 1.4080167E-001, 5.3687366E-006
 9.5009935E-001, 1.4080167E-001, 5.7096525E-006
 1.0000023E+000, 1.4080167E-001, 5.1830056E-006
 1.0501327E+000, 1.4080167E-001, 5.4167510E-006
 1.1001225E+000, 1.4080167E-001, 6.0794971E-006
 1.1500251E+000, 1.4080167E-001, 5.8893715E-006
 1.2001098E+000, 1.4080167E-001, 5.5205372E-006
 1.2500124E+000, 1.4080167E-001, 5.7931409E-006
 1.3000596E+000, 1.4080167E-001, 6.1733997E-006
 1.3500276E+000, 1.4080167E-001, 6.1718818E-006
 1.4000650E+000, 1.4080167E-001, 6.0833700E-006
 1.4500851E+000, 1.4080167E-001, 5.9366079E-006
 1.5000297E+000, 1.4080167E-001, 6.3263885E-006
 1.5500034E+000, 1.4080167E-001, 6.0978630E-006
 1.6000145E+000, 1.4080167E-001, 6.1440360E-006
 1.6500142E+000, 1.4080167E-001, 6.2413028E-006
 1.7000070E+000, 1.4080167E-001, 6.0939593E-006
 1.7500198E+000, 1.4080167E-001, 6.3153875E-006
 1.8001225E+000, 1.4080167E-001, 6.4602189E-006
 1.8500854E+000, 1.4080167E-001, 6.4616614E-006
 1.9001437E+000, 1.4080167E-001, 6.9468808E-006
 1.9501679E+000, 1.4080167E-001, 6.4578808E-006
 2.0000632E+000, 1.4080167E-001, 7.2800432E-006
 2.0500908E+000, 1.4080167E-001, 6.5733138E-006
 2.1000674E+000, 1.4080167E-001, 7.2962251E-006
 2.1500601E+000, 1.4080167E-001, 6.7168285E-006
 2.2001670E+000, 1.4080167E-001, 7.1766796E-006
 2.2501399E+000, 1.4080208E-001, 6.4734485E-006
 2.3001555E+000, 1.4081208E-001, 7.1003885E-006
 2.3500606E+000, 1.4086009E-001, 6.8278175E-006
 2.4000340E+000, 1.4094852E-001, 6.8733482E-006
 2.4501052E+000, 1.4105630E-001, 6.9147385E-006
 2.5000008E+000, 1.4117301E-001, 6.8112424E-006
 2.5500259E+000, 1.4129801E-001, 7.0572757E-006
 2.6001093E+000, 1.4142949E-001, 6.7034010E-006
 2.6500872E+000, 1.4156640E-001, 7.1951010E-006
 2.7000158E+000, 1.4170782E-001, 6.5810657E-006
 2.7500046E+000, 1.4185183E-001, 7.2450623E-006
 2.8001410E+000, 1.4199990E-001, 6.5435973E-006
 2.8500678E+000, 1.4214813E-001, 7.4079447E-006
 2.9000961E+000, 1.4229937E-001, 6.4849459E-006
 2.9500334E+000, 1.4244926E-001, 7.3455027E-006
 3.0000666E+000, 1.4260212E-001, 6.4775049E-006
 3.0500164E+000, 1.4275269E-001, 7.3618296E-006
 3.1000115E+000, 1.4290600E-001, 6.5266121E-006
 3.1500244E+000, 1.4305687E-001, 7.1826569E-006
 3.2000285E+000, 1.4321035E-001, 6.6806343E-006
 3.2500643E+000, 1.4336151E-001, 6.9391636E-006
 3.3000304E+000, 1.4351468E-001, 6.8942146E-006
 3.3501230E+000, 1.4366612E-001, 6.8411970E-006
 3.4001061E+000, 1.4381903E-001, 7.0176030E-006
 3.4500048E+000, 1.4397055E-001, 6.7164113E-006
 3.5000417E+000, 1.4412277E-001, 7.1042803E-006
 3.5501422E+000, 1.4427515E-001, 6.6032706E-006
 3.6001472E+000, 1.4442711E-001, 7.1905720E-006
 3.6501143E+000, 1.4457966E-001, 6.5136163E-006
 3.7000607E+000, 1.4473089E-001, 7.3106807E-006
 3.7501855E+000, 1.4488399E-001, 6.4767610E-006
 3.8001300E+000, 1.4503510E-001, 7.3375319E-006
 3.8500557E+000, 1.4518815E-001, 6.4518656E-006
 3.9001678E+000, 1.4533897E-001, 7.3142422E-006
 3.9500587E+000, 1.4549247E-001, 6.4706057E-006
 4.0000882E+000, 1.4564307E-001, 7.2240715E-006
 4.0501109E+000, 1.4579658E-001, 6.5709690E-006
 4.1001338E+000, 1.4594747E-001, 7.0011683E-006
 4.1501390E+000, 1.4610077E-001, 6.7797493E-006
 4.2001643E+000, 1.4625192E-001, 6.8324563E-006
 4.2501223E+000, 1.4640486E-001, 6.9448289E-006
 4.3001633E+000, 1.4655648E-001, 6.7275585E-006
 4.3501335E+000, 1.4670903E-001, 7.0442387E-006
 4.4001064E+000, 1.4686107E-001, 6.5964567E-006
 4.4500636E+000, 1.4701299E-001, 7.1129318E-006
 4.5001665E+000, 1.4716575E-001, 6.5153320E-006
 4.5501459E+000, 1.4731745E-001, 7.2490464E-006
 4.6001358E+000, 1.4747055E-001, 6.4635285E-006
 4.6501677E+000, 1.4762181E-001, 7.2888270E-006
 4.7000775E+000, 1.4777527E-001, 6.4042471E-006
 4.7500934E+000, 1.4792616E-001, 7.2722127E-006
 4.8000947E+000, 1.4807992E-001, 6.4443340E-006
 4.8501895E+000, 1.4823105E-001, 7.1923686E-006
 4.9000403E+000, 1.4838473E-001, 6.5524307E-006
 4.9500486E+000, 1.4853562E-001, 6.9307103E-006
 5.0001138E+000, 1.4868933E-001, 6.7805485E-006
 5.0500266E+000, 1.4884077E-001, 6.8060707E-006
 5.1000469E+000, 1.4899391E-001, 6.9101888E-006
 5.1500385E+000, 1.4914584E-001, 6.7071003E-006
 5.2000273E+000, 1.4929859E-001, 7.0060712E-006
 5.2501747E+000, 1.4945128E-001, 6.5761561E-006
 5.3001661E+000, 1.4960378E-001, 7.1124998E-006
