s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0050728E-002, 0.0000000E+000, 0.0000000E+000
 1.0008138E-001, 0.0000000E+000, 0.0000000E+000
 1.5001931E-001, 0.0000000E+000, 4.7478834E-014
 2.0005502E-001, 0.0000000E+000, 2.8076573E-006
 2.5003443E-001, 0.0000000E+000, 3.1570493E-006
 3.0002506E-001, 0.0000000E+000, 3.6361786E-006
 3.5001570E-001, 0.0000000E+000, 4.6374090E-006
 4.0000633E-001, 0.0000000E+000, 4.7052142E-006
 4.5005793E-001, 0.0000000E+000, 5.0119056E-006
 5.0004856E-001, 0.0000000E+000, 5.3429858E-006
 5.5003919E-001, 0.0000000E+000, 5.6425676E-006
 6.0002982E-001, 0.0000000E+000, 5.7438599E-006
 6.5002046E-001, 0.0000000E+000, 5.2536941E-006
 7.0001109E-001, 0.0000000E+000, 5.6587184E-006
 7.5000172E-001, 0.0000000E+000, 6.2804942E-006
 8.0005332E-001, 0.0000000E+000, 5.9829322E-006
 8.5004395E-001, 0.0000000E+000, 6.0495661E-006
 9.0003458E-001, 0.0000000E+000, 6.2289415E-006
 9.5002522E-001, 0.0000000E+000, 5.9531756E-006
 1.0000158E+000, 0.0000000E+000, 6.1383074E-006
 1.0500065E+000, 0.0000000E+000, 6.0819480E-006
 1.1000581E+000, 0.0000000E+000, 6.9131106E-006
 1.1500487E+000, 0.0000000E+000, 6.4223614E-006
 1.2000393E+000, 0.0000000E+000, 6.2114442E-006
 1.2500300E+000, 0.0000000E+000, 6.4693588E-006
 1.3000206E+000, 0.0000000E+000, 6.8382839E-006
 1.3500112E+000, 0.0000000E+000, 6.6574567E-006
 1.4000019E+000, 0.0000000E+000, 6.9120627E-006
 1.4500535E+000, 0.0000000E+000, 7.1776669E-006
 1.5000441E+000, 0.0000000E+000, 6.9040163E-006
 1.5500347E+000, 0.0000000E+000, 7.0494444E-006
 1.6000254E+000, 0.0000000E+000, 7.0548194E-006
 1.6500160E+000, 0.0000000E+000, 7.3096536E-006
 1.7000066E+000, 0.0000000E+000, 7.2117388E-006
 1.7500582E+000, 0.0000000E+000, 7.3621198E-006
 1.8000489E+000, 0.0000000E+000, 7.4828907E-006
 1.8500395E+000, 0.0000000E+000, 7.4594589E-006
 1.9000301E+000, 0.0000000E+000, 7.3449711E-006
 1.9500208E+000, 0.0000000E+000, 7.5698676E-006
 2.0000114E+000, 0.0000000E+000, 7.5149712E-006
 2.0500020E+000, 1.3219918E-021, 7.4539897E-006
 2.1000536E+000, 9.5619710E-014, 7.4239551E-006
 2.1500443E+000, 2.4723966E-009, 7.5915246E-006
 2.2000349E+000, 7.6734130E-007, 7.5959845E-006
 2.2500255E+000, 2.3641987E-005, 7.7642152E-006
 2.3000162E+000, 1.9136279E-004, 7.6388640E-006
 2.3500068E+000, 7.0039048E-004, 7.7663857E-006
 2.4000584E+000, 1.6086096E-003, 7.7131896E-006
 2.4500490E+000, 2.8231541E-003, 7.7456335E-006
 2.5000396E+000, 4.2411290E-003, 7.5907447E-006
 2.5500303E+000, 5.7954413E-003, 7.2328491E-006
 2.6000209E+000, 7.4283037E-003, 7.6457912E-006
 2.6500115E+000, 9.1247089E-003, 7.2515921E-006
 2.7000022E+000, 1.0842373E-002, 7.4928378E-006
