s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.5378322E-001, 0.0000000E+000
 5.0174464E-002, 1.5378322E-001, 0.0000000E+000
 1.0015771E-001, 1.5378322E-001, 0.0000000E+000
 1.5038525E-001, 1.5378322E-001, 0.0000000E+000
 2.0025032E-001, 1.5378322E-001, 2.0631643E-010
 2.5000115E-001, 1.5378322E-001, 6.2660285E-006
 3.0024131E-001, 1.5378322E-001, 5.9545404E-006
 3.5003327E-001, 1.5378322E-001, 2.8923500E-006
 4.0017479E-001, 1.5378322E-001, 3.8053038E-006
 4.5009317E-001, 1.5378322E-001, 3.6014637E-006
 5.0008692E-001, 1.5378322E-001, 4.1594774E-006
 5.5011718E-001, 1.5378322E-001, 4.4087685E-006
 6.0018610E-001, 1.5378322E-001, 3.9947474E-006
 6.5005393E-001, 1.5378322E-001, 4.1485534E-006
 7.0008827E-001, 1.5378322E-001, 3.8908220E-006
 7.5003863E-001, 1.5378322E-001, 3.8809670E-006
 8.0005417E-001, 1.5378322E-001, 4.1859115E-006
 8.5012136E-001, 1.5378322E-001, 3.6852192E-006
 9.0011823E-001, 1.5378322E-001, 3.8490926E-006
 9.5001485E-001, 1.5378322E-001, 4.0761586E-006
 1.0001559E+000, 1.5378322E-001, 3.8995378E-006
 1.0500032E+000, 1.5378322E-001, 4.7889389E-006
 1.1000237E+000, 1.5378322E-001, 4.3746786E-006
 1.1500938E+000, 1.5378322E-001, 4.6668129E-006
 1.2002081E+000, 1.5378322E-001, 4.9717420E-006
 1.2500580E+000, 1.5378322E-001, 4.5647372E-006
 1.3000560E+000, 1.5378322E-001, 5.2258703E-006
 1.3500402E+000, 1.5378322E-001, 4.1282154E-006
 1.4001821E+000, 1.5378322E-001, 4.8021595E-006
 1.4500838E+000, 1.5378322E-001, 6.1993686E-006
 1.5001642E+000, 1.5378322E-001, 4.3231797E-006
 1.5500438E+000, 1.5378322E-001, 5.8941051E-006
 1.6001729E+000, 1.5378322E-001, 6.5382588E-006
 1.6500115E+000, 1.5378322E-001, 5.5126967E-006
 1.7000813E+000, 1.5378322E-001, 6.2617724E-006
 1.7500546E+000, 1.5378322E-001, 7.0151382E-006
 1.8000784E+000, 1.5378322E-001, 6.0639204E-006
 1.8501411E+000, 1.5378322E-001, 6.0967298E-006
 1.9000202E+000, 1.5378322E-001, 6.6058341E-006
 1.9501547E+000, 1.5378322E-001, 6.0105033E-006
 2.0000498E+000, 1.5378322E-001, 6.3141582E-006
 2.0501020E+000, 1.5378322E-001, 6.9011210E-006
 2.1001474E+000, 1.5378322E-001, 6.4017455E-006
 2.1501092E+000, 1.5378322E-001, 6.3095366E-006
 2.2000515E+000, 1.5378322E-001, 6.5522083E-006
 2.2500097E+000, 1.5378370E-001, 6.3648310E-006
 2.3001161E+000, 1.5379573E-001, 6.2167289E-006
 2.3500042E+000, 1.5385767E-001, 6.1239281E-006
 2.4001251E+000, 1.5397846E-001, 6.5368039E-006
 2.4500101E+000, 1.5412801E-001, 6.4424760E-006
 2.5001261E+000, 1.5429423E-001, 5.8530596E-006
 2.5500781E+000, 1.5447205E-001, 6.4516625E-006
 2.6001135E+000, 1.5466050E-001, 6.6480949E-006
 2.6501495E+000, 1.5485790E-001, 6.0915558E-006
 2.7000182E+000, 1.5506169E-001, 6.1291592E-006
 2.7500448E+000, 1.5526933E-001, 6.7708848E-006
 2.8001258E+000, 1.5548097E-001, 6.6396276E-006
 2.8500221E+000, 1.5569564E-001, 6.4878130E-006
 2.9000919E+000, 1.5591152E-001, 6.7457029E-006
 2.9500972E+000, 1.5612829E-001, 6.3136988E-006
