s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.9401361E-001, 0.0000000E+000
 5.0622788E-002, 1.9401361E-001, 0.0000000E+000
 1.0019888E-001, 1.9401361E-001, 0.0000000E+000
 1.5024896E-001, 1.9401361E-001, 0.0000000E+000
 2.0006427E-001, 1.9401361E-001, 6.2119430E-008
 2.5014627E-001, 1.9401361E-001, 8.2204477E-006
 3.0017917E-001, 1.9401361E-001, 4.7198127E-006
 3.5009960E-001, 1.9401361E-001, 4.0957161E-006
 4.0016998E-001, 1.9401361E-001, 4.6112972E-006
 4.5017001E-001, 1.9401361E-001, 4.9601511E-006
 5.0013135E-001, 1.9401361E-001, 4.5810380E-006
 5.5012383E-001, 1.9401361E-001, 4.7550164E-006
 6.0012961E-001, 1.9401361E-001, 4.7985954E-006
 6.5001315E-001, 1.9401361E-001, 5.1141343E-006
 7.0016967E-001, 1.9401361E-001, 5.1171141E-006
 7.5010681E-001, 1.9401361E-001, 5.1823047E-006
 8.0000929E-001, 1.9401361E-001, 5.8519003E-006
 8.5010266E-001, 1.9401361E-001, 5.8391705E-006
 9.0013794E-001, 1.9401361E-001, 6.4821090E-006
 9.5009693E-001, 1.9401361E-001, 6.0045889E-006
 1.0001639E+000, 1.9401361E-001, 6.3844166E-006
 1.0500329E+000, 1.9401361E-001, 6.0079889E-006
 1.1000726E+000, 1.9401361E-001, 6.7180313E-006
 1.1501269E+000, 1.9401361E-001, 6.7408137E-006
 1.2001811E+000, 1.9401361E-001, 6.7512639E-006
 1.2501071E+000, 1.9401361E-001, 6.8829406E-006
 1.3001587E+000, 1.9401361E-001, 8.0520774E-006
 1.3501199E+000, 1.9401361E-001, 6.8045083E-006
 1.4001756E+000, 1.9401361E-001, 7.3008907E-006
 1.4500790E+000, 1.9401361E-001, 7.3108814E-006
 1.5000564E+000, 1.9401361E-001, 7.6620186E-006
 1.5500504E+000, 1.9401361E-001, 7.2643336E-006
 1.6000832E+000, 1.9401361E-001, 7.9478339E-006
 1.6500732E+000, 1.9401361E-001, 8.6947956E-006
 1.7000633E+000, 1.9401361E-001, 8.3866545E-006
 1.7500533E+000, 1.9401361E-001, 8.4201019E-006
 1.8000433E+000, 1.9401361E-001, 7.9917059E-006
 1.8500906E+000, 1.9401361E-001, 8.3800525E-006
 1.9000937E+000, 1.9401361E-001, 8.1915180E-006
 1.9502006E+000, 1.9401361E-001, 8.9533075E-006
