s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.4080167E-001, 0.0000000E+000
 5.0491958E-002, 1.4080167E-001, 0.0000000E+000
 1.0035553E-001, 1.4080167E-001, 0.0000000E+000
 1.5012107E-001, 1.4080167E-001, 0.0000000E+000
 2.0011567E-001, 1.4080167E-001, 1.8556828E-012
 2.5002208E-001, 1.4080167E-001, 4.3969300E-006
 3.0010811E-001, 1.4080167E-001, 8.8915373E-006
 3.5020715E-001, 1.4080167E-001, 3.0454210E-006
 4.0007190E-001, 1.4080167E-001, 3.3939176E-006
 4.5007187E-001, 1.4080167E-001, 4.2389108E-006
 5.0007184E-001, 1.4080167E-001, 4.2675189E-006
 5.5007181E-001, 1.4080167E-001, 4.6306101E-006
 6.0014381E-001, 1.4080167E-001, 4.2126450E-006
 6.5009789E-001, 1.4080167E-001, 4.3755275E-006
 7.0010533E-001, 1.4080167E-001, 3.9856489E-006
 7.5010678E-001, 1.4080167E-001, 4.1734423E-006
 8.0004387E-001, 1.4080167E-001, 4.5717699E-006
 8.5003601E-001, 1.4080167E-001, 4.2652211E-006
 9.0017472E-001, 1.4080167E-001, 5.1048927E-006
 9.5004194E-001, 1.4080167E-001, 5.2311374E-006
 1.0001070E+000, 1.4080167E-001, 5.3640170E-006
 1.0501722E+000, 1.4080167E-001, 6.0186491E-006
 1.1001657E+000, 1.4080167E-001, 5.5926537E-006
 1.1501076E+000, 1.4080167E-001, 5.5719636E-006
 1.2001907E+000, 1.4080167E-001, 5.5110281E-006
 1.2500444E+000, 1.4080167E-001, 6.0474104E-006
 1.3001818E+000, 1.4080167E-001, 5.7239222E-006
 1.3500311E+000, 1.4080167E-001, 6.1926606E-006
 1.4000587E+000, 1.4080167E-001, 7.3129896E-006
 1.4500404E+000, 1.4080167E-001, 6.7810758E-006
 1.5001724E+000, 1.4080167E-001, 7.1718390E-006
 1.5500511E+000, 1.4080167E-001, 7.8035961E-006
 1.6001318E+000, 1.4080167E-001, 8.1603503E-006
 1.6500106E+000, 1.4080167E-001, 7.0991284E-006
 1.7000913E+000, 1.4080167E-001, 7.4458263E-006
 1.7501720E+000, 1.4080167E-001, 7.3322425E-006
 1.8000508E+000, 1.4080167E-001, 7.1618107E-006
 1.8500198E+000, 1.4080167E-001, 7.1913795E-006
 1.9002190E+000, 1.4080167E-001, 7.4068628E-006
 1.9500740E+000, 1.4080167E-001, 7.2158504E-006
 2.0000081E+000, 1.4080167E-001, 7.2474581E-006
 2.0500280E+000, 1.4080167E-001, 7.1777315E-006
 2.1001030E+000, 1.4080167E-001, 7.2456266E-006
 2.1501259E+000, 1.4080167E-001, 7.5201240E-006
 2.2001151E+000, 1.4080167E-001, 7.9181584E-006
 2.2500339E+000, 1.4080190E-001, 7.3514726E-006
 2.3001361E+000, 1.4080952E-001, 7.4412775E-006
 2.3500083E+000, 1.4085337E-001, 8.5694787E-006
 2.4002099E+000, 1.4094064E-001, 8.0777642E-006
 2.4500719E+000, 1.4104791E-001, 8.5118885E-006
 2.5000892E+000, 1.4116453E-001, 7.5602535E-006
 2.5500800E+000, 1.4128915E-001, 7.8116050E-006
 2.6000198E+000, 1.4141999E-001, 8.9672670E-006
 2.6502040E+000, 1.4155645E-001, 8.7625419E-006
 2.7001058E+000, 1.4169767E-001, 8.2626278E-006
 2.7501096E+000, 1.4184229E-001, 8.2203857E-006
 2.8001599E+000, 1.4198966E-001, 7.6708269E-006
 2.8500244E+000, 1.4213839E-001, 8.6594390E-006
 2.9000461E+000, 1.4228883E-001, 7.4716009E-006
 2.9501430E+000, 1.4243964E-001, 8.8904586E-006
 3.0000680E+000, 1.4259144E-001, 7.8959947E-006
 3.0501001E+000, 1.4274328E-001, 8.8135321E-006
 3.1001374E+000, 1.4289570E-001, 8.9847713E-006
 3.1501577E+000, 1.4304705E-001, 8.6311646E-006
 3.2000818E+000, 1.4319953E-001, 7.7354279E-006
 3.2500346E+000, 1.4335184E-001, 7.7065000E-006
 3.3001738E+000, 1.4350434E-001, 7.3922605E-006
 3.3501710E+000, 1.4365664E-001, 8.4602574E-006
 3.4001162E+000, 1.4380897E-001, 7.6908698E-006
 3.4501523E+000, 1.4396095E-001, 8.2836251E-006
 3.5000322E+000, 1.4411326E-001, 8.1416388E-006
 3.5501709E+000, 1.4426545E-001, 8.0022017E-006
 3.6000114E+000, 1.4441751E-001, 8.5682671E-006
 3.6501471E+000, 1.4456951E-001, 8.0272686E-006
 3.7000106E+000, 1.4472268E-001, 8.3040138E-006
 3.7500307E+000, 1.4487557E-001, 8.1034453E-006
 3.8000011E+000, 1.4502837E-001, 8.5645334E-006
 3.8500001E+000, 1.4518039E-001, 8.8284440E-006
 3.9001030E+000, 1.4533163E-001, 9.4420342E-006
 3.9500324E+000, 1.4548425E-001, 8.4697938E-006
 4.0001095E+000, 1.4563715E-001, 9.1023195E-006
 4.0500862E+000, 1.4578803E-001, 9.0461530E-006
 4.1000967E+000, 1.4593947E-001, 8.6483387E-006
 4.1502435E+000, 1.4609104E-001, 9.0271633E-006
 4.2000657E+000, 1.4624261E-001, 9.1292008E-006
 4.2501079E+000, 1.4639409E-001, 8.8461553E-006
 4.3000229E+000, 1.4654632E-001, 8.8223182E-006
 4.3501042E+000, 1.4669830E-001, 8.5338678E-006
 4.4001943E+000, 1.4685017E-001, 8.9344470E-006
 4.4501766E+000, 1.4700267E-001, 8.8219815E-006
 4.5000450E+000, 1.4715433E-001, 8.1618980E-006
 4.5502014E+000, 1.4730584E-001, 8.6897540E-006
 4.6000227E+000, 1.4745765E-001, 8.1147399E-006
 4.6501370E+000, 1.4761007E-001, 7.9732917E-006
 4.7000435E+000, 1.4776329E-001, 8.0274896E-006
 4.7501144E+000, 1.4791560E-001, 7.4765664E-006
 4.8002083E+000, 1.4806830E-001, 8.2813935E-006
 4.8501670E+000, 1.4822133E-001, 7.7230746E-006
 4.9000218E+000, 1.4837418E-001, 7.9587740E-006
 4.9500380E+000, 1.4852673E-001, 7.9793255E-006
 5.0001791E+000, 1.4867947E-001, 8.0869944E-006
 5.0501894E+000, 1.4883243E-001, 8.7169203E-006
 5.1001082E+000, 1.4898515E-001, 8.4299897E-006
 5.1500608E+000, 1.4913692E-001, 8.7114579E-006
 5.2001589E+000, 1.4928979E-001, 8.7718853E-006
 5.2502039E+000, 1.4944321E-001, 8.5255764E-006
 5.3001412E+000, 1.4959474E-001, 8.7997483E-006
