s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.0368316E-001, 0.0000000E+000
 5.0537692E-002, 1.0368316E-001, 0.0000000E+000
 1.0027558E-001, 1.0368316E-001, 0.0000000E+000
 1.5018622E-001, 1.0368316E-001, 4.1865820E-016
 2.0010780E-001, 1.0368316E-001, 1.6624167E-006
 2.5013205E-001, 1.0368316E-001, 4.1489823E-006
 3.0021258E-001, 1.0368316E-001, 3.6630482E-006
 3.5014708E-001, 1.0368316E-001, 4.5165996E-006
 4.0015651E-001, 1.0368316E-001, 4.7002604E-006
 4.5016595E-001, 1.0368316E-001, 5.2812426E-006
 5.0003581E-001, 1.0368316E-001, 4.7931415E-006
 5.5016632E-001, 1.0368316E-001, 5.3609951E-006
 6.0007977E-001, 1.0368316E-001, 4.7518100E-006
 6.5005921E-001, 1.0368316E-001, 5.0209580E-006
 7.0012566E-001, 1.0368316E-001, 5.5243670E-006
 7.5003760E-001, 1.0368316E-001, 5.0227080E-006
 8.0002215E-001, 1.0368316E-001, 5.5830294E-006
 8.5003558E-001, 1.0368316E-001, 5.4484088E-006
 9.0007059E-001, 1.0368316E-001, 5.1268238E-006
 9.5014788E-001, 1.0368316E-001, 5.3163141E-006
 1.0001310E+000, 1.0368316E-001, 5.1943105E-006
 1.0500113E+000, 1.0368316E-001, 5.8161804E-006
 1.1000197E+000, 1.0368316E-001, 5.5257363E-006
 1.1500202E+000, 1.0368316E-001, 5.2588703E-006
 1.2001060E+000, 1.0368316E-001, 5.8199476E-006
 1.2500798E+000, 1.0368316E-001, 5.4448005E-006
 1.3001017E+000, 1.0368316E-001, 5.8884046E-006
 1.3501223E+000, 1.0368316E-001, 5.9761995E-006
 1.4000635E+000, 1.0368316E-001, 5.8860329E-006
 1.4501167E+000, 1.0368316E-001, 5.7464742E-006
 1.5000410E+000, 1.0368316E-001, 5.9174666E-006
 1.5500604E+000, 1.0368316E-001, 6.0261387E-006
 1.6000066E+000, 1.0368316E-001, 6.3126832E-006
 1.6500707E+000, 1.0368316E-001, 6.1668199E-006
 1.7000910E+000, 1.0368316E-001, 5.9950430E-006
 1.7500041E+000, 1.0368316E-001, 6.3543185E-006
 1.8000041E+000, 1.0368316E-001, 5.9708913E-006
 1.8500705E+000, 1.0368316E-001, 6.1524570E-006
