s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.5554709E-001, 0.0000000E+000
 5.0232490E-002, 2.5554709E-001, 0.0000000E+000
 1.0024551E-001, 2.5554709E-001, 0.0000000E+000
 1.5018546E-001, 2.5554709E-001, 0.0000000E+000
 2.0003715E-001, 2.5554709E-001, 1.8521090E-010
 2.5017518E-001, 2.5554709E-001, 5.3746553E-006
 3.0009721E-001, 2.5554709E-001, 6.5797560E-006
 3.5013982E-001, 2.5554709E-001, 2.5634002E-006
 4.0005422E-001, 2.5554709E-001, 4.2077968E-006
 4.5009522E-001, 2.5554709E-001, 4.1692216E-006
 5.0004943E-001, 2.5554709E-001, 4.6765906E-006
 5.5001054E-001, 2.5554709E-001, 4.8808837E-006
 6.0000003E-001, 2.5554709E-001, 4.4665261E-006
 6.5014132E-001, 2.5554709E-001, 4.5380937E-006
 7.0015835E-001, 2.5554709E-001, 4.8892731E-006
 7.5009586E-001, 2.5554709E-001, 4.6804797E-006
 8.0000757E-001, 2.5554709E-001, 4.6807544E-006
 8.5016643E-001, 2.5554709E-001, 5.3722575E-006
 9.0004994E-001, 2.5554709E-001, 5.2400990E-006
 9.5013155E-001, 2.5554709E-001, 5.4918283E-006
 1.0000647E+000, 2.5554709E-001, 5.7844954E-006
 1.0501314E+000, 2.5554709E-001, 6.0626112E-006
 1.1000829E+000, 2.5554709E-001, 6.0363055E-006
 1.1501742E+000, 2.5554709E-001, 5.9722442E-006
 1.2001527E+000, 2.5554709E-001, 6.6197507E-006
 1.2500587E+000, 2.5554709E-001, 6.6559706E-006
 1.3001253E+000, 2.5554709E-001, 6.6448802E-006
 1.3501550E+000, 2.5554709E-001, 6.3459240E-006
 1.4001000E+000, 2.5554709E-001, 6.8261496E-006
 1.4501466E+000, 2.5554709E-001, 7.3271106E-006
 1.5000500E+000, 2.5554709E-001, 8.2954101E-006
 1.5500113E+000, 2.5554709E-001, 8.2051302E-006
 1.6001403E+000, 2.5554709E-001, 8.4837893E-006
 1.6501432E+000, 2.5554709E-001, 7.7514844E-006
 1.7000745E+000, 2.5554709E-001, 8.2065522E-006
 1.7500001E+000, 2.5554709E-001, 9.0593052E-006
 1.8000293E+000, 2.5554709E-001, 8.1733594E-006
 1.8501085E+000, 2.5554709E-001, 9.4191321E-006
 1.9000834E+000, 2.5554709E-001, 9.2712530E-006
 1.9500864E+000, 2.5554709E-001, 9.4332665E-006
 2.0001967E+000, 2.5554709E-001, 9.2276114E-006
 2.0500372E+000, 2.5554709E-001, 9.5248354E-006
 2.1000034E+000, 2.5554709E-001, 9.0962574E-006
 2.1501383E+000, 2.5554709E-001, 8.9762521E-006
 2.2000962E+000, 2.5554710E-001, 8.8152197E-006
 2.2501230E+000, 2.5554783E-001, 9.6441935E-006
 2.3000356E+000, 2.5556150E-001, 9.9397371E-006
 2.3501763E+000, 2.5562031E-001, 9.2751739E-006
 2.4000973E+000, 2.5572592E-001, 9.6915636E-006
 2.4501520E+000, 2.5585542E-001, 8.9723392E-006
 2.5000611E+000, 2.5599968E-001, 9.9050290E-006
 2.5501909E+000, 2.5615776E-001, 9.9415095E-006
 2.6000620E+000, 2.5632681E-001, 8.5905154E-006
 2.6501471E+000, 2.5650401E-001, 8.5871648E-006
 2.7000397E+000, 2.5668782E-001, 8.8493838E-006
 2.7501249E+000, 2.5687521E-001, 9.0041832E-006
 2.8000174E+000, 2.5706552E-001, 9.2671973E-006
 2.8500616E+000, 2.5726041E-001, 9.7897066E-006
 2.9000048E+000, 2.5745574E-001, 9.6778764E-006
 2.9501378E+000, 2.5765271E-001, 9.8235764E-006
 3.0001489E+000, 2.5784703E-001, 8.9845819E-006
 3.0500078E+000, 2.5803917E-001, 8.8595305E-006
 3.1001156E+000, 2.5822823E-001, 9.4521957E-006
 3.1500308E+000, 2.5841755E-001, 9.1426032E-006
 3.2001514E+000, 2.5860531E-001, 1.0106881E-005
 3.2501568E+000, 2.5878689E-001, 8.5263554E-006
 3.3000312E+000, 2.5896642E-001, 9.4251315E-006
 3.3500218E+000, 2.5914840E-001, 9.6426119E-006
 3.4000237E+000, 2.5932692E-001, 9.7152818E-006
 3.4500063E+000, 2.5950879E-001, 9.9068520E-006
 3.5001782E+000, 2.5969756E-001, 9.0550713E-006
 3.5500090E+000, 2.5989152E-001, 9.3112152E-006
 3.6001719E+000, 2.6008750E-001, 8.7359751E-006
 3.6501767E+000, 2.6028458E-001, 8.5557535E-006
 3.7000181E+000, 2.6048072E-001, 9.0290289E-006
 3.7501737E+000, 2.6067774E-001, 8.5148394E-006
 3.8001472E+000, 2.6087363E-001, 9.5949748E-006
 3.8500060E+000, 2.6107093E-001, 9.5850611E-006
 3.9000826E+000, 2.6126740E-001, 9.7196139E-006
 3.9500482E+000, 2.6146538E-001, 9.5974856E-006
 4.0000825E+000, 2.6166346E-001, 8.9313208E-006
 4.0500838E+000, 2.6185858E-001, 9.1256309E-006
 4.1000482E+000, 2.6204783E-001, 9.2908061E-006
 4.1500543E+000, 2.6223492E-001, 9.2933884E-006
 4.2000830E+000, 2.6242070E-001, 1.0034991E-005
 4.2500408E+000, 2.6260197E-001, 8.9424317E-006
 4.3001937E+000, 2.6278093E-001, 8.6552737E-006
 4.3501514E+000, 2.6296231E-001, 1.0103596E-005
 4.4001091E+000, 2.6314073E-001, 8.8823879E-006
 4.4500669E+000, 2.6332080E-001, 1.0207626E-005
 4.5001222E+000, 2.6350544E-001, 9.7505286E-006
 4.5501385E+000, 2.6369669E-001, 8.6272090E-006
 4.6001548E+000, 2.6389173E-001, 9.0183861E-006
 4.6500431E+000, 2.6408753E-001, 8.9242806E-006
 4.7001402E+000, 2.6428391E-001, 8.3387647E-006
 4.7501929E+000, 2.6448086E-001, 8.7407503E-006
 4.8001398E+000, 2.6467659E-001, 9.1595440E-006
 4.8501538E+000, 2.6487252E-001, 8.9949760E-006
 4.9000466E+000, 2.6506979E-001, 9.7441109E-006
 4.9500151E+000, 2.6526508E-001, 9.7931071E-006
 5.0000696E+000, 2.6546432E-001, 9.1227763E-006
 5.0501045E+000, 2.6566169E-001, 9.4911519E-006
 5.1000603E+000, 2.6585501E-001, 8.3098004E-006
 5.1500924E+000, 2.6604284E-001, 9.3512619E-006
 5.2000530E+000, 2.6623026E-001, 8.9698877E-006
 5.2501361E+000, 2.6641236E-001, 9.4214362E-006
 5.3001049E+000, 2.6659698E-001, 8.9944322E-006
 5.3501942E+000, 2.6677713E-001, 8.5329317E-006
 5.4000141E+000, 2.6695753E-001, 8.9848369E-006
 5.4501238E+000, 2.6713691E-001, 9.1293589E-006
 5.5001574E+000, 2.6731788E-001, 8.9498302E-006
 5.5500916E+000, 2.6750153E-001, 9.1006689E-006
 5.6001620E+000, 2.6769157E-001, 9.0793868E-006
 5.6500184E+000, 2.6788518E-001, 9.2565730E-006
 5.7000888E+000, 2.6808037E-001, 8.7017793E-006
 5.7501944E+000, 2.6827685E-001, 8.1410728E-006
 5.8001813E+000, 2.6847373E-001, 8.9122406E-006
 5.8501800E+000, 2.6866939E-001, 9.1271913E-006
 5.9000609E+000, 2.6886543E-001, 8.9752232E-006
 5.9500225E+000, 2.6906190E-001, 9.8171043E-006
 6.0000043E+000, 2.6925716E-001, 9.5797432E-006
 6.0500551E+000, 2.6945645E-001, 8.9366374E-006
 6.1001157E+000, 2.6965307E-001, 9.1067472E-006
 6.1501001E+000, 2.6984922E-001, 8.4398076E-006
 6.2000010E+000, 2.7003835E-001, 9.2584438E-006
 6.2500225E+000, 2.7022803E-001, 8.7659877E-006
 6.3001918E+000, 2.7041409E-001, 8.9720010E-006
 6.3500312E+000, 2.7059155E-001, 8.4480107E-006
 6.4000250E+000, 2.7077100E-001, 8.7782223E-006
 6.4500971E+000, 2.7095081E-001, 9.0707983E-006
 6.5000958E+000, 2.7113147E-001, 9.4423092E-006
