s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 4.9577809E-001, 0.0000000E+000
 5.0111862E-002, 4.9577809E-001, 0.0000000E+000
 1.0004646E-001, 4.9577809E-001, 4.2023743E-012
 1.5010110E-001, 4.9577809E-001, 4.7682481E-007
 2.0003570E-001, 4.9577809E-001, 6.3085648E-007
 2.5009034E-001, 4.9577809E-001, 7.1279856E-007
 3.0002494E-001, 4.9577809E-001, 1.5013778E-006
 3.5007957E-001, 4.9577809E-001, 1.1282363E-006
 4.0001417E-001, 4.9577809E-001, 1.5556330E-006
 4.5006881E-001, 4.9577809E-001, 1.4412573E-006
 5.0000341E-001, 4.9577809E-001, 1.2329025E-006
 5.5005804E-001, 4.9577809E-001, 1.8725141E-006
 6.0011268E-001, 4.9577809E-001, 9.7747002E-007
 6.5004728E-001, 4.9577809E-001, 1.4410728E-006
 7.0010192E-001, 4.9577809E-001, 1.5003646E-006
 7.5003652E-001, 4.9577809E-001, 1.4618197E-006
 8.0009115E-001, 4.9577809E-001, 1.9316727E-006
 8.5002575E-001, 4.9577809E-001, 1.5475529E-006
 9.0008039E-001, 4.9577809E-001, 1.7812474E-006
 9.5001499E-001, 4.9577809E-001, 1.9527605E-006
 1.0000696E+000, 4.9577809E-001, 1.6591608E-006
 1.0500042E+000, 4.9577809E-001, 1.9498975E-006
 1.1000589E+000, 4.9577809E-001, 1.9598363E-006
 1.1501135E+000, 4.9577809E-001, 1.8143419E-006
 1.2000481E+000, 4.9577809E-001, 2.0276189E-006
 1.2501027E+000, 4.9577809E-001, 1.9906904E-006
 1.3000373E+000, 4.9577809E-001, 1.9330980E-006
 1.3500920E+000, 4.9577809E-001, 2.0706351E-006
 1.4000266E+000, 4.9577809E-001, 2.0388205E-006
 1.4500812E+000, 4.9577809E-001, 2.0160728E-006
 1.5000158E+000, 4.9577809E-001, 2.1006229E-006
 1.5500704E+000, 4.9577809E-001, 2.0807687E-006
 1.6000050E+000, 4.9577809E-001, 2.0765399E-006
 1.6500597E+000, 4.9577809E-001, 2.1232648E-006
 1.7001143E+000, 4.9577809E-001, 2.1156894E-006
 1.7500489E+000, 4.9577809E-001, 2.1164083E-006
 1.8001036E+000, 4.9577809E-001, 2.1427719E-006
 1.8500382E+000, 4.9577809E-001, 2.1410984E-006
 1.9000928E+000, 4.9577809E-001, 2.1419968E-006
 1.9500274E+000, 4.9577809E-001, 2.1573815E-006
 2.0000820E+000, 4.9577809E-001, 2.1596868E-006
 2.0500166E+000, 4.9577809E-001, 2.1622115E-006
 2.1000713E+000, 4.9577809E-001, 2.1709957E-006
 2.1500059E+000, 4.9577809E-001, 2.1734193E-006
 2.2000605E+000, 4.9577809E-001, 2.1751855E-006
 2.2501151E+000, 4.9577842E-001, 2.1811160E-006
 2.3000497E+000, 4.9578544E-001, 2.1830824E-006
 2.3501044E+000, 4.9581762E-001, 2.1849979E-006
 2.4000390E+000, 4.9587842E-001, 2.1894971E-006
 2.4500936E+000, 4.9595380E-001, 2.1902595E-006
 2.5000282E+000, 4.9603686E-001, 2.1926493E-006
 2.5500828E+000, 4.9612585E-001, 2.1943564E-006
 2.6000174E+000, 4.9621955E-001, 2.1955745E-006
 2.6500721E+000, 4.9631686E-001, 2.1974404E-006
 2.7000067E+000, 4.9641683E-001, 2.1997928E-006
 2.7500613E+000, 4.9651866E-001, 2.2033080E-006
 2.8001160E+000, 4.9662183E-001, 2.2057641E-006
 2.8500506E+000, 4.9672567E-001, 2.2076335E-006
 2.9001052E+000, 4.9682999E-001, 2.2098502E-006
 2.9500398E+000, 4.9693456E-001, 2.2126444E-006
 3.0000944E+000, 4.9703926E-001, 2.2124705E-006
 3.0500290E+000, 4.9714403E-001, 2.2143715E-006
 3.1000837E+000, 4.9724880E-001, 2.2122102E-006
 3.1500183E+000, 4.9735357E-001, 2.1981218E-006
 3.2000729E+000, 4.9745831E-001, 2.2181007E-006
 3.2500075E+000, 4.9756303E-001, 2.2224626E-006
 3.3000621E+000, 4.9766772E-001, 2.2201470E-006
 3.3501168E+000, 4.9777250E-001, 2.2332757E-006
 3.4000514E+000, 4.9787714E-001, 2.2320462E-006
 3.4501060E+000, 4.9798177E-001, 2.2293207E-006
 3.5000406E+000, 4.9808636E-001, 2.2299948E-006
 3.5500952E+000, 4.9819095E-001, 2.2383317E-006
 3.6000298E+000, 4.9829553E-001, 2.2397493E-006
 3.6500845E+000, 4.9840010E-001, 2.2272885E-006
 3.7000191E+000, 4.9850465E-001, 2.2387666E-006
 3.7500737E+000, 4.9860921E-001, 2.2382623E-006
 3.8000083E+000, 4.9871375E-001, 2.2377901E-006
 3.8500629E+000, 4.9881829E-001, 2.2512945E-006
 3.9001176E+000, 4.9892295E-001, 2.2433425E-006
 3.9500522E+000, 4.9902749E-001, 2.2316458E-006
 4.0001068E+000, 4.9913203E-001, 2.2495524E-006
 4.0500414E+000, 4.9923656E-001, 2.2508841E-006
 4.1000961E+000, 4.9934110E-001, 2.2502502E-006
 4.1500307E+000, 4.9944565E-001, 2.2434525E-006
 4.2000853E+000, 4.9955019E-001, 2.2455217E-006
 4.2500199E+000, 4.9965474E-001, 2.2598232E-006
 4.3000745E+000, 4.9975929E-001, 2.2486547E-006
 4.3500091E+000, 4.9986384E-001, 2.2314239E-006
 4.4000638E+000, 4.9996840E-001, 2.2642213E-006
 4.4501184E+000, 5.0007309E-001, 2.2652661E-006
 4.5000530E+000, 5.0017766E-001, 2.2643447E-006
 4.5501076E+000, 5.0028224E-001, 2.2645722E-006
 4.6000422E+000, 5.0038682E-001, 2.2511673E-006
 4.6500969E+000, 5.0049141E-001, 2.2582375E-006
 4.7000315E+000, 5.0059600E-001, 2.2749839E-006
 4.7500861E+000, 5.0070061E-001, 2.2536485E-006
 4.8000207E+000, 5.0080521E-001, 2.2704475E-006
 4.8500753E+000, 5.0090983E-001, 2.2757727E-006
 4.9000099E+000, 5.0101445E-001, 2.2724584E-006
 4.9500646E+000, 5.0111908E-001, 2.2803508E-006
 5.0001192E+000, 5.0122385E-001, 2.2711614E-006
 5.0500538E+000, 5.0132850E-001, 2.2607107E-006
 5.1001085E+000, 5.0143316E-001, 2.2683111E-006
 5.1500431E+000, 5.0153782E-001, 2.2690649E-006
 5.2000977E+000, 5.0164249E-001, 2.2778137E-006
 5.2500323E+000, 5.0174717E-001, 2.2841776E-006
 5.3000869E+000, 5.0185186E-001, 2.2776297E-006
 5.3500215E+000, 5.0195656E-001, 2.2806852E-006
 5.4000762E+000, 5.0206127E-001, 2.2828265E-006
 5.4500108E+000, 5.0216598E-001, 2.2859350E-006
 5.5000654E+000, 5.0227070E-001, 2.2934093E-006
 5.5500000E+000, 5.0237544E-001, 2.2837508E-006
 5.6000546E+000, 5.0248018E-001, 2.2857512E-006
 5.6501093E+000, 5.0258506E-001, 2.2801293E-006
 5.7000439E+000, 5.0268981E-001, 2.2782340E-006
 5.7500985E+000, 5.0279458E-001, 2.2964909E-006
 5.8000331E+000, 5.0289936E-001, 2.2768324E-006
 5.8500877E+000, 5.0300414E-001, 2.2875147E-006
 5.9000223E+000, 5.0310894E-001, 2.3029542E-006
 5.9500770E+000, 5.0321373E-001, 2.3052027E-006
 6.0000116E+000, 5.0331855E-001, 2.2930148E-006
 6.0500662E+000, 5.0342337E-001, 2.2815380E-006
 6.1000008E+000, 5.0352820E-001, 2.3059045E-006
 6.1500555E+000, 5.0363304E-001, 2.3057696E-006
 6.2001101E+000, 5.0373801E-001, 2.3039750E-006
 6.2500447E+000, 5.0384286E-001, 2.2996740E-006
 6.3000993E+000, 5.0394773E-001, 2.3002766E-006
 6.3500339E+000, 5.0405261E-001, 2.2965581E-006
 6.4000886E+000, 5.0415749E-001, 2.3071408E-006
 6.4500232E+000, 5.0426239E-001, 2.3063426E-006
 6.5000778E+000, 5.0436728E-001, 2.3171410E-006
 6.5500124E+000, 5.0447220E-001, 2.3162716E-006
 6.6000670E+000, 5.0457712E-001, 2.3118228E-006
 6.6500016E+000, 5.0468204E-001, 2.3015964E-006
 6.7000563E+000, 5.0478699E-001, 2.3191152E-006
 6.7501109E+000, 5.0489206E-001, 2.3290739E-006
 6.8000455E+000, 5.0499701E-001, 2.3229304E-006
 6.8501001E+000, 5.0510198E-001, 2.3322556E-006
 6.9000347E+000, 5.0520694E-001, 2.3155628E-006
