s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.7997907E-001, 0.0000000E+000
 5.0102237E-002, 2.7997907E-001, 0.0000000E+000
 1.0013478E-001, 2.7997907E-001, 0.0000000E+000
 1.5005607E-001, 2.7997907E-001, 7.4244288E-016
 2.0025434E-001, 2.7997907E-001, 1.7598081E-006
 2.5025492E-001, 2.7997907E-001, 9.5438920E-006
 3.0000966E-001, 2.7997907E-001, 4.0038592E-006
 3.5019397E-001, 2.7997907E-001, 4.4068121E-006
 4.0007059E-001, 2.7997907E-001, 4.3782993E-006
 4.5005660E-001, 2.7997907E-001, 5.1384793E-006
 5.0007930E-001, 2.7997907E-001, 4.5454881E-006
 5.5007629E-001, 2.7997907E-001, 5.0384972E-006
 6.0007328E-001, 2.7997907E-001, 4.7215823E-006
 6.5003486E-001, 2.7997907E-001, 5.1759448E-006
 7.0006133E-001, 2.7997907E-001, 4.6715191E-006
 7.5016257E-001, 2.7997907E-001, 4.9577960E-006
 8.0003666E-001, 2.7997907E-001, 5.1571278E-006
 8.5014031E-001, 2.7997907E-001, 4.6265774E-006
 9.0012900E-001, 2.7997907E-001, 4.6889624E-006
 9.5000888E-001, 2.7997907E-001, 5.0764752E-006
 1.0001464E+000, 2.7997907E-001, 4.6103028E-006
 1.0501380E+000, 2.7997907E-001, 5.3977046E-006
 1.1000918E+000, 2.7997907E-001, 5.2438920E-006
 1.1500648E+000, 2.7997907E-001, 5.6992082E-006
 1.2001420E+000, 2.7997907E-001, 5.1544396E-006
 1.2500058E+000, 2.7997907E-001, 5.5072647E-006
 1.3001641E+000, 2.7997907E-001, 5.3630514E-006
 1.3500281E+000, 2.7997907E-001, 5.5757365E-006
 1.4000223E+000, 2.7997907E-001, 5.2631000E-006
 1.4500946E+000, 2.7997907E-001, 5.5368214E-006
 1.5001005E+000, 2.7997907E-001, 5.5635414E-006
 1.5501065E+000, 2.7997907E-001, 5.5484863E-006
 1.6000219E+000, 2.7997907E-001, 5.4529383E-006
 1.6501985E+000, 2.7997907E-001, 5.5927584E-006
 1.7000870E+000, 2.7997907E-001, 5.5813857E-006
 1.7500187E+000, 2.7997907E-001, 5.1572483E-006
 1.8001231E+000, 2.7997907E-001, 5.5407513E-006
 1.8500275E+000, 2.7997907E-001, 5.4585894E-006
 1.9001849E+000, 2.7997907E-001, 5.6633291E-006
 1.9501461E+000, 2.7997907E-001, 5.6177107E-006
 2.0001294E+000, 2.7997907E-001, 5.4352775E-006
 2.0501015E+000, 2.7997907E-001, 5.4298750E-006
 2.1000454E+000, 2.7997907E-001, 5.7886597E-006
 2.1500936E+000, 2.7997907E-001, 5.9390293E-006
 2.2001774E+000, 2.7997907E-001, 5.6646377E-006
 2.2501004E+000, 2.7997937E-001, 6.3566951E-006
 2.3001750E+000, 2.7998714E-001, 5.9427075E-006
 2.3500680E+000, 2.8002781E-001, 6.6741958E-006
 2.4000281E+000, 2.8010801E-001, 5.7139460E-006
 2.4500940E+000, 2.8020686E-001, 6.1586124E-006
 2.5000518E+000, 2.8031718E-001, 5.7257726E-006
 2.5500404E+000, 2.8043418E-001, 6.2042687E-006
 2.6000512E+000, 2.8055977E-001, 5.7576762E-006
 2.6500752E+000, 2.8068927E-001, 6.2061711E-006
 2.7001621E+000, 2.8082502E-001, 5.6624903E-006
 2.7501296E+000, 2.8096225E-001, 6.1070313E-006
 2.8001288E+000, 2.8110353E-001, 5.7613280E-006
 2.8500615E+000, 2.8124481E-001, 6.0107986E-006
 2.9000646E+000, 2.8138870E-001, 5.8370998E-006
 2.9500194E+000, 2.8153194E-001, 5.8976959E-006
 3.0000039E+000, 2.8167687E-001, 5.9713928E-006
 3.0500142E+000, 2.8182098E-001, 5.7642533E-006
 3.1001027E+000, 2.8196632E-001, 6.0838116E-006
 3.1500343E+000, 2.8211088E-001, 5.7421029E-006
 3.2001806E+000, 2.8225602E-001, 6.1035487E-006
 3.2501440E+000, 2.8240090E-001, 5.6696839E-006
 3.3001668E+000, 2.8254570E-001, 6.1480797E-006
 3.3500673E+000, 2.8269045E-001, 5.6555878E-006
 3.4000590E+000, 2.8283481E-001, 6.1520116E-006
 3.4501699E+000, 2.8297997E-001, 5.6529256E-006
 3.5001183E+000, 2.8312431E-001, 6.1344760E-006
 3.5500067E+000, 2.8326924E-001, 5.6572029E-006
 3.6000111E+000, 2.8341313E-001, 6.1148693E-006
 3.6500403E+000, 2.8355853E-001, 5.6587190E-006
 3.7000057E+000, 2.8370233E-001, 6.0852237E-006
 3.7501453E+000, 2.8384799E-001, 5.6625688E-006
 3.8001433E+000, 2.8399184E-001, 6.1035898E-006
 3.8501479E+000, 2.8413745E-001, 5.6449787E-006
 3.9000456E+000, 2.8428087E-001, 6.1651393E-006
 3.9500683E+000, 2.8442648E-001, 5.5924128E-006
 4.0000508E+000, 2.8456991E-001, 6.1350468E-006
 4.0500176E+000, 2.8471561E-001, 5.5937843E-006
 4.1000471E+000, 2.8485898E-001, 6.1266627E-006
 4.1501081E+000, 2.8500488E-001, 5.5913935E-006
 4.2001154E+000, 2.8514842E-001, 6.0742575E-006
 4.2501097E+000, 2.8529419E-001, 5.6270523E-006
 4.3001473E+000, 2.8543774E-001, 6.0189253E-006
 4.3500214E+000, 2.8558330E-001, 5.6703550E-006
 4.4001280E+000, 2.8572691E-001, 5.9150039E-006
 4.4500563E+000, 2.8587251E-001, 5.7647037E-006
 4.5000679E+000, 2.8601624E-001, 5.7167213E-006
 4.5501688E+000, 2.8616180E-001, 5.9346795E-006
 4.6000899E+000, 2.8630591E-001, 5.6648926E-006
 4.6500724E+000, 2.8645096E-001, 5.9755203E-006
 4.7000663E+000, 2.8659521E-001, 5.6407910E-006
 4.7501589E+000, 2.8674034E-001, 5.9863441E-006
 4.8001148E+000, 2.8688504E-001, 5.6503960E-006
 4.8501413E+000, 2.8702967E-001, 5.9443701E-006
 4.9000319E+000, 2.8717446E-001, 5.6382170E-006
 4.9501709E+000, 2.8731898E-001, 5.9797523E-006
 5.0000783E+000, 2.8746418E-001, 5.6012772E-006
 5.0500532E+000, 2.8760818E-001, 5.9779678E-006
 5.1000475E+000, 2.8775360E-001, 5.6007042E-006
 5.1501864E+000, 2.8789786E-001, 5.9742237E-006
 5.2000388E+000, 2.8804356E-001, 5.5899614E-006
 5.2501577E+000, 2.8818741E-001, 5.9864193E-006
 5.3001077E+000, 2.8833341E-001, 5.5692915E-006
 5.3501039E+000, 2.8847707E-001, 6.0389338E-006
 5.4001624E+000, 2.8862317E-001, 5.5166720E-006
 5.4500881E+000, 2.8876681E-001, 6.0645453E-006
 5.5001325E+000, 2.8891292E-001, 5.4895769E-006
 5.5500143E+000, 2.8905648E-001, 6.0320684E-006
 5.6000957E+000, 2.8920260E-001, 5.5112083E-006
 5.6500544E+000, 2.8934634E-001, 5.9898014E-006
 5.7001170E+000, 2.8949253E-001, 5.5439238E-006
 5.7500617E+000, 2.8963639E-001, 5.8657344E-006
 5.8000108E+000, 2.8978228E-001, 5.6479405E-006
 5.8501323E+000, 2.8992637E-001, 5.7431704E-006
 5.9001323E+000, 2.9007241E-001, 5.7738552E-006
 5.9500514E+000, 2.9021657E-001, 5.6466037E-006
 6.0001670E+000, 2.9036228E-001, 5.8403008E-006
 6.0500133E+000, 2.9050678E-001, 5.6391767E-006
 6.1000715E+000, 2.9065209E-001, 5.8243773E-006
 6.1501160E+000, 2.9079715E-001, 5.6289780E-006
 6.2000267E+000, 2.9094216E-001, 5.8020129E-006
 6.2500637E+000, 2.9108736E-001, 5.6390450E-006
 6.3001510E+000, 2.9123236E-001, 5.8606429E-006
 6.3500259E+000, 2.9137800E-001, 5.5479429E-006
 6.4000196E+000, 2.9152227E-001, 5.8995550E-006
 6.4500951E+000, 2.9166839E-001, 5.5365993E-006
 6.5001761E+000, 2.9181279E-001, 5.9868611E-006
 6.5501892E+000, 2.9195924E-001, 5.5094781E-006
 6.6000452E+000, 2.9210304E-001, 5.9690700E-006
 6.6500055E+000, 2.9224925E-001, 5.4796579E-006
 6.7001643E+000, 2.9239335E-001, 5.9516836E-006
 6.7501214E+000, 2.9254006E-001, 5.4620398E-006
 6.8001990E+000, 2.9268409E-001, 5.9164853E-006
 6.8500071E+000, 2.9283046E-001, 5.5275307E-006
 6.9000682E+000, 2.9297443E-001, 5.7322197E-006
 6.9500292E+000, 2.9312086E-001, 5.6686796E-006
 7.0000319E+000, 2.9326518E-001, 5.6372967E-006
 7.0500710E+000, 2.9341142E-001, 5.7394586E-006
 7.1000948E+000, 2.9355618E-001, 5.6087654E-006
 7.1501017E+000, 2.9370209E-001, 5.7496308E-006
 7.2000748E+000, 2.9384714E-001, 5.5810666E-006
 7.2500996E+000, 2.9399271E-001, 5.7409379E-006
 7.3000742E+000, 2.9413815E-001, 5.5588726E-006
 7.3500053E+000, 2.9428324E-001, 5.7662823E-006
 7.4000221E+000, 2.9442901E-001, 5.5189940E-006
 7.4501745E+000, 2.9457413E-001, 5.8059998E-006
 7.5000661E+000, 2.9472038E-001, 5.4830014E-006
 7.5500633E+000, 2.9486491E-001, 5.8207214E-006
 7.6000108E+000, 2.9501134E-001, 5.4676508E-006
 7.6501653E+000, 2.9515591E-001, 5.8881920E-006
 7.7000245E+000, 2.9530260E-001, 5.4126003E-006
 7.7501450E+000, 2.9544688E-001, 5.9453742E-006
