s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.3634489E-001, 0.0000000E+000
 5.0127579E-002, 2.3634489E-001, 0.0000000E+000
 1.0005028E-001, 2.3634489E-001, 0.0000000E+000
 1.5002589E-001, 2.3634489E-001, 4.9654155E-007
 2.0020895E-001, 2.3634489E-001, 5.0162898E-006
 2.5003918E-001, 2.3634489E-001, 3.6062571E-006
 3.0010585E-001, 2.3634489E-001, 4.5571069E-006
 3.5004462E-001, 2.3634489E-001, 4.9970338E-006
 4.0000196E-001, 2.3634489E-001, 5.4814289E-006
 4.5003124E-001, 2.3634489E-001, 5.3680677E-006
 5.0014894E-001, 2.3634489E-001, 5.8730781E-006
 5.5005052E-001, 2.3634489E-001, 5.2445101E-006
 6.0015061E-001, 2.3634489E-001, 5.8059521E-006
 6.5000603E-001, 2.3634489E-001, 5.8012798E-006
 7.0012737E-001, 2.3634489E-001, 5.5583275E-006
 7.5014385E-001, 2.3634489E-001, 5.8679111E-006
 8.0000372E-001, 2.3634489E-001, 5.5492177E-006
 8.5011797E-001, 2.3634489E-001, 5.4996587E-006
 9.0002045E-001, 2.3634489E-001, 5.6582594E-006
 9.5003401E-001, 2.3634489E-001, 5.8371253E-006
 1.0000081E+000, 2.3634489E-001, 5.8550336E-006
 1.0501031E+000, 2.3634489E-001, 5.8824821E-006
 1.1001331E+000, 2.3634489E-001, 5.9487195E-006
 1.1500894E+000, 2.3634489E-001, 5.9987056E-006
 1.2000036E+000, 2.3634489E-001, 5.9742324E-006
 1.2501398E+000, 2.3634489E-001, 6.1022527E-006
 1.3001077E+000, 2.3634489E-001, 5.9966834E-006
 1.3500756E+000, 2.3634489E-001, 6.1922044E-006
 1.4000435E+000, 2.3634489E-001, 6.0613919E-006
 1.4500114E+000, 2.3634489E-001, 6.2095895E-006
 1.5001476E+000, 2.3634489E-001, 6.1812443E-006
 1.5501155E+000, 2.3634489E-001, 6.1991604E-006
 1.6000161E+000, 2.3634489E-001, 6.2482172E-006
 1.6500073E+000, 2.3634489E-001, 6.2875463E-006
 1.7000591E+000, 2.3634489E-001, 6.2849869E-006
 1.7500685E+000, 2.3634489E-001, 6.2804712E-006
 1.8001581E+000, 2.3634489E-001, 6.2958220E-006
 1.8500851E+000, 2.3634489E-001, 6.3302197E-006
 1.9000121E+000, 2.3634489E-001, 6.3447878E-006
 1.9501018E+000, 2.3634489E-001, 6.3493377E-006
 2.0000288E+000, 2.3634489E-001, 6.3511781E-006
 2.0501185E+000, 2.3634489E-001, 6.3657730E-006
 2.1000455E+000, 2.3634489E-001, 6.3864308E-006
 2.1501351E+000, 2.3634489E-001, 6.3950865E-006
 2.2000621E+000, 2.3634489E-001, 6.4060150E-006
 2.2501518E+000, 2.3634521E-001, 6.4006335E-006
 2.3000788E+000, 2.3635328E-001, 6.3941602E-006
 2.3500058E+000, 2.3639567E-001, 6.4091205E-006
 2.4000955E+000, 2.3647908E-001, 6.4327259E-006
 2.4500225E+000, 2.3658264E-001, 6.4335707E-006
 2.5001121E+000, 2.3669704E-001, 6.4182079E-006
 2.5500392E+000, 2.3682010E-001, 6.4270907E-006
 2.6001288E+000, 2.3695036E-001, 6.4656415E-006
 2.6500558E+000, 2.3708645E-001, 6.4352722E-006
 2.7001455E+000, 2.3722715E-001, 6.4692592E-006
 2.7500725E+000, 2.3737135E-001, 6.4414264E-006
 2.8001621E+000, 2.3751808E-001, 6.4493369E-006
 2.8500892E+000, 2.3766655E-001, 6.4413057E-006
 2.9000162E+000, 2.3781596E-001, 6.4445226E-006
 2.9501058E+000, 2.3796638E-001, 6.4554791E-006
 3.0000328E+000, 2.3811725E-001, 6.4709826E-006
 3.0501225E+000, 2.3826836E-001, 6.4667637E-006
 3.1000495E+000, 2.3841961E-001, 6.4900903E-006
 3.1501392E+000, 2.3857094E-001, 6.4639938E-006
 3.2000662E+000, 2.3872226E-001, 6.4646267E-006
 3.2501558E+000, 2.3887355E-001, 6.5089658E-006
 3.3000828E+000, 2.3902483E-001, 6.4979765E-006
 3.3500099E+000, 2.3917586E-001, 6.5105761E-006
 3.4000995E+000, 2.3932709E-001, 6.5004822E-006
 3.4500265E+000, 2.3947828E-001, 6.4933010E-006
 3.5001162E+000, 2.3962947E-001, 6.4975507E-006
 3.5500432E+000, 2.3978063E-001, 6.4987142E-006
 3.6001328E+000, 2.3993176E-001, 6.4776663E-006
 3.6500599E+000, 2.4008286E-001, 6.4719740E-006
 3.7001495E+000, 2.4023399E-001, 6.4942063E-006
 3.7500765E+000, 2.4038510E-001, 6.4848088E-006
 3.8000035E+000, 2.4053594E-001, 6.4719970E-006
 3.8500932E+000, 2.4068703E-001, 6.4807474E-006
 3.9000202E+000, 2.4083812E-001, 6.5004261E-006
 3.9501099E+000, 2.4098922E-001, 6.4996046E-006
 4.0000369E+000, 2.4114030E-001, 6.4835239E-006
 4.0501265E+000, 2.4129138E-001, 6.4829867E-006
 4.1000535E+000, 2.4144249E-001, 6.4769444E-006
 4.1501432E+000, 2.4159359E-001, 6.4830214E-006
 4.2000702E+000, 2.4174468E-001, 6.4923075E-006
 4.2501599E+000, 2.4189579E-001, 6.4635607E-006
 4.3000869E+000, 2.4204692E-001, 6.4661375E-006
 4.3500139E+000, 2.4219781E-001, 6.4717384E-006
 4.4001035E+000, 2.4234894E-001, 6.4705869E-006
 4.4500306E+000, 2.4250008E-001, 6.4833823E-006
 4.5001202E+000, 2.4265125E-001, 6.4876698E-006
 4.5500472E+000, 2.4280242E-001, 6.4562175E-006
 4.6001369E+000, 2.4295360E-001, 6.4948999E-006
 4.6500639E+000, 2.4310479E-001, 6.4880816E-006
 4.7001535E+000, 2.4325599E-001, 6.4766617E-006
 4.7500806E+000, 2.4340722E-001, 6.4581836E-006
