s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 5.0964694E-002, 2.0474053E-001, 0.0000000E+000
 1.0031177E-001, 2.0474053E-001, 0.0000000E+000
 1.5021316E-001, 2.0474053E-001, 0.0000000E+000
 2.0025805E-001, 2.0474053E-001, 7.0089275E-007
 2.5021254E-001, 2.0474053E-001, 6.1068032E-006
 3.0010734E-001, 2.0474053E-001, 2.5983851E-006
 3.5001588E-001, 2.0474053E-001, 4.1103952E-006
 4.0014720E-001, 2.0474053E-001, 4.4854104E-006
 4.5003032E-001, 2.0474053E-001, 4.7339579E-006
 5.0004458E-001, 2.0474053E-001, 4.7616445E-006
 5.5007382E-001, 2.0474053E-001, 4.4778221E-006
 6.0015821E-001, 2.0474053E-001, 4.3754162E-006
 6.5001643E-001, 2.0474053E-001, 4.7191123E-006
 7.0010632E-001, 2.0474053E-001, 4.3984852E-006
 7.5002808E-001, 2.0474053E-001, 4.6545654E-006
 8.0015298E-001, 2.0474053E-001, 4.7280257E-006
 8.5010298E-001, 2.0474053E-001, 4.4482074E-006
 9.0003132E-001, 2.0474053E-001, 4.7006402E-006
 9.5000410E-001, 2.0474053E-001, 4.3121227E-006
 1.0001777E+000, 2.0474053E-001, 4.5666155E-006
 1.0501376E+000, 2.0474053E-001, 4.8483760E-006
 1.1000950E+000, 2.0474053E-001, 4.7499560E-006
 1.1501364E+000, 2.0474053E-001, 4.6205637E-006
 1.2001962E+000, 2.0474053E-001, 5.3038792E-006
 1.2500109E+000, 2.0474053E-001, 4.9841664E-006
 1.3000457E+000, 2.0474053E-001, 4.8804432E-006
 1.3500985E+000, 2.0474053E-001, 5.0106905E-006
 1.4000336E+000, 2.0474053E-001, 5.1286303E-006
 1.4501362E+000, 2.0474053E-001, 5.1298256E-006
 1.5001527E+000, 2.0474053E-001, 5.3973642E-006
 1.5501327E+000, 2.0474053E-001, 4.9944625E-006
 1.6001276E+000, 2.0474053E-001, 5.4761454E-006
 1.6500755E+000, 2.0474053E-001, 5.3542863E-006
 1.7001604E+000, 2.0474053E-001, 5.6205144E-006
 1.7500160E+000, 2.0474053E-001, 5.4071000E-006
 1.8000641E+000, 2.0474053E-001, 5.8604519E-006
 1.8500419E+000, 2.0474053E-001, 5.5638075E-006
 1.9001301E+000, 2.0474053E-001, 5.6107500E-006
 1.9500525E+000, 2.0474053E-001, 5.8872874E-006
 2.0000988E+000, 2.0474053E-001, 5.4860865E-006
 2.0501590E+000, 2.0474053E-001, 6.3471825E-006
 2.1001066E+000, 2.0474053E-001, 5.4000316E-006
 2.1501324E+000, 2.0474053E-001, 6.2081427E-006
 2.2001224E+000, 2.0474053E-001, 5.3786582E-006
 2.2501476E+000, 2.0474099E-001, 6.1134095E-006
 2.3001048E+000, 2.0475224E-001, 5.5289769E-006
 2.3500367E+000, 2.0480956E-001, 6.0752250E-006
 2.4001842E+000, 2.0492246E-001, 5.7885945E-006
 2.4500854E+000, 2.0506192E-001, 5.7821653E-006
 2.5000604E+000, 2.0521651E-001, 6.0787969E-006
 2.5500701E+000, 2.0538300E-001, 5.5630916E-006
 2.6001150E+000, 2.0555880E-001, 6.1906069E-006
 2.6501586E+000, 2.0574401E-001, 5.4550523E-006
 2.7000479E+000, 2.0593310E-001, 6.1921103E-006
 2.7500336E+000, 2.0612933E-001, 5.5092802E-006
 2.8000965E+000, 2.0632622E-001, 6.1621021E-006
 2.8501208E+000, 2.0652879E-001, 5.6413374E-006
 2.9000374E+000, 2.0672934E-001, 6.1103381E-006
 2.9500319E+000, 2.0693390E-001, 5.7216548E-006
 3.0001766E+000, 2.0713683E-001, 5.9120473E-006
 3.0501600E+000, 2.0734219E-001, 5.8391443E-006
 3.1000441E+000, 2.0754566E-001, 5.6943889E-006
 3.1500324E+000, 2.0774987E-001, 6.0711379E-006
 3.2001055E+000, 2.0795463E-001, 5.6831490E-006
 3.2500652E+000, 2.0815831E-001, 6.1019399E-006
 3.3001421E+000, 2.0836366E-001, 5.4318970E-006
 3.3500862E+000, 2.0856664E-001, 6.1912155E-006
 3.4000011E+000, 2.0877210E-001, 5.4511189E-006
 3.4500552E+000, 2.0897438E-001, 6.2110600E-006
 3.5000382E+000, 2.0918020E-001, 5.5987188E-006
 3.5500835E+000, 2.0938263E-001, 6.1452823E-006
 3.6001579E+000, 2.0958810E-001, 5.6943198E-006
 3.6501771E+000, 2.0979117E-001, 5.8271504E-006
 3.7001547E+000, 2.0999557E-001, 5.9046532E-006
 3.7500580E+000, 2.1019896E-001, 5.5879893E-006
 3.8001029E+000, 2.1040221E-001, 6.2138362E-006
 3.8500321E+000, 2.1060670E-001, 5.5380371E-006
 3.9001130E+000, 2.1080923E-001, 6.1934848E-006
 3.9501764E+000, 2.1101469E-001, 5.4046649E-006
 4.0001035E+000, 2.1121670E-001, 6.2337140E-006
 4.0500855E+000, 2.1142186E-001, 5.5542521E-006
 4.1000957E+000, 2.1162381E-001, 6.1823559E-006
 4.1501744E+000, 2.1182901E-001, 5.6189641E-006
 4.2000066E+000, 2.1203131E-001, 5.9519291E-006
 4.2500812E+000, 2.1223542E-001, 5.7986153E-006
 4.3001631E+000, 2.1243895E-001, 5.6197842E-006
 4.3501017E+000, 2.1264242E-001, 6.1127138E-006
 4.4000266E+000, 2.1284623E-001, 5.5276146E-006
 4.4500243E+000, 2.1304866E-001, 6.1887832E-006
 4.5000259E+000, 2.1325346E-001, 5.4634583E-006
 4.5500700E+000, 2.1345554E-001, 6.1514817E-006
 4.6000361E+000, 2.1366075E-001, 5.5324849E-006
 4.6501022E+000, 2.1386257E-001, 6.2193028E-006
 4.7000172E+000, 2.1406758E-001, 5.5100283E-006
 4.7500524E+000, 2.1426963E-001, 6.0642573E-006
 4.8000538E+000, 2.1447418E-001, 5.6721590E-006
 4.8500524E+000, 2.1467701E-001, 5.4001673E-006
 4.9001209E+000, 2.1488081E-001, 6.0749470E-006
 4.9500764E+000, 2.1508459E-001, 5.7075510E-006
 5.0001230E+000, 2.1528725E-001, 6.0766891E-006
 5.0501148E+000, 2.1549185E-001, 5.4206671E-006
 5.1000721E+000, 2.1569396E-001, 6.1032987E-006
 5.1500253E+000, 2.1589877E-001, 5.4928845E-006
 5.2001528E+000, 2.1610067E-001, 6.1496353E-006
 5.2501668E+000, 2.1630597E-001, 5.4800208E-006
 5.3000690E+000, 2.1650773E-001, 6.1765089E-006
 5.3500452E+000, 2.1671212E-001, 5.5742423E-006
