s,mol/mol,kW
Time,VF,HRR
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 5.0080829E-002, 2.0474053E-001, 0.0000000E+000
 1.0007159E-001, 2.0474053E-001, 0.0000000E+000
 1.5026526E-001, 2.0474053E-001, 0.0000000E+000
 2.0024356E-001, 2.0474053E-001, 3.9498304E-007
 2.5009500E-001, 2.0474053E-001, 4.0910331E-006
 3.0005478E-001, 2.0474053E-001, 2.0353096E-006
 3.5002974E-001, 2.0474053E-001, 3.7551468E-006
 4.0005376E-001, 2.0474053E-001, 4.0726137E-006
 4.5007778E-001, 2.0474053E-001, 4.5589845E-006
 5.0002891E-001, 2.0474053E-001, 4.3296050E-006
 5.5018094E-001, 2.0474053E-001, 4.2242975E-006
 6.0016763E-001, 2.0474053E-001, 4.1688341E-006
 6.5008083E-001, 2.0474053E-001, 4.4509241E-006
 7.0019612E-001, 2.0474053E-001, 4.3322949E-006
 7.5018055E-001, 2.0474053E-001, 4.7661363E-006
 8.0004486E-001, 2.0474053E-001, 4.6418931E-006
 8.5012155E-001, 2.0474053E-001, 4.5045425E-006
 9.0019308E-001, 2.0474053E-001, 4.4392419E-006
 9.5011967E-001, 2.0474053E-001, 4.8852847E-006
 1.0001283E+000, 2.0474053E-001, 4.4754488E-006
 1.0500456E+000, 2.0474053E-001, 4.8904473E-006
 1.1001502E+000, 2.0474053E-001, 4.8856585E-006
 1.1501698E+000, 2.0474053E-001, 5.0262395E-006
 1.2000324E+000, 2.0474053E-001, 5.0194349E-006
 1.2501574E+000, 2.0474053E-001, 5.2832761E-006
 1.3000132E+000, 2.0474053E-001, 5.4398170E-006
 1.3501259E+000, 2.0474053E-001, 5.4801494E-006
 1.4001024E+000, 2.0474053E-001, 5.7907286E-006
 1.4500278E+000, 2.0474053E-001, 5.8846934E-006
 1.5001021E+000, 2.0474053E-001, 5.8044149E-006
 1.5501630E+000, 2.0474053E-001, 5.7417627E-006
 1.6000374E+000, 2.0474053E-001, 5.9488033E-006
 1.6500273E+000, 2.0474053E-001, 5.8471130E-006
 1.7001129E+000, 2.0474053E-001, 5.7938687E-006
 1.7500545E+000, 2.0474053E-001, 5.6612525E-006
 1.8001575E+000, 2.0474053E-001, 5.5833686E-006
 1.8501539E+000, 2.0474053E-001, 5.6859417E-006
 1.9000564E+000, 2.0474053E-001, 5.9859507E-006
 1.9500089E+000, 2.0474053E-001, 5.6000115E-006
 2.0000791E+000, 2.0474053E-001, 5.9684547E-006
 2.0501673E+000, 2.0474053E-001, 6.0969759E-006
 2.1000761E+000, 2.0474053E-001, 5.9872511E-006
 2.1500917E+000, 2.0474053E-001, 6.1288582E-006
 2.2001494E+000, 2.0474074E-001, 6.0783092E-006
 2.2500988E+000, 2.0474475E-001, 6.2613991E-006
 2.3000689E+000, 2.0476785E-001, 5.9320222E-006
 2.3501348E+000, 2.0482977E-001, 6.2669470E-006
 2.4000428E+000, 2.0493272E-001, 5.9158164E-006
 2.4500632E+000, 2.0506535E-001, 6.4649886E-006
 2.5001772E+000, 2.0521751E-001, 5.9356293E-006
 2.5500490E+000, 2.0538209E-001, 6.4675345E-006
 2.6000518E+000, 2.0555733E-001, 6.1554477E-006
 2.6500662E+000, 2.0573953E-001, 6.4230206E-006
 2.7000471E+000, 2.0592949E-001, 6.1336303E-006
 2.7501681E+000, 2.0612239E-001, 6.3951695E-006
 2.8000818E+000, 2.0632085E-001, 6.2498941E-006
 2.8501436E+000, 2.0651922E-001, 6.3987753E-006
 2.9000285E+000, 2.0672180E-001, 6.2599674E-006
 2.9500079E+000, 2.0692284E-001, 6.3654432E-006
 3.0000485E+000, 2.0712726E-001, 6.3428910E-006
 3.0500845E+000, 2.0733025E-001, 6.2734426E-006
 3.1001389E+000, 2.0753510E-001, 6.4369148E-006
 3.1501261E+000, 2.0773899E-001, 6.1162397E-006
 3.2000384E+000, 2.0794311E-001, 6.6143465E-006
 3.2501140E+000, 2.0814756E-001, 5.9567994E-006
 3.3000093E+000, 2.0835117E-001, 6.7074921E-006
 3.3501217E+000, 2.0855614E-001, 5.9029407E-006
 3.4000378E+000, 2.0875923E-001, 6.7044823E-006
 3.4500025E+000, 2.0896434E-001, 5.9380149E-006
 3.5001227E+000, 2.0916711E-001, 6.6040798E-006
 3.5500734E+000, 2.0937278E-001, 6.0700387E-006
 3.6001863E+000, 2.0957527E-001, 6.5194931E-006
 3.6500244E+000, 2.0978061E-001, 6.1592701E-006
 3.7001474E+000, 2.0998296E-001, 6.4144567E-006
 3.7501483E+000, 2.1018824E-001, 6.2340262E-006
 3.8000204E+000, 2.1039076E-001, 6.2576617E-006
 3.8500783E+000, 2.1059502E-001, 6.4014860E-006
 3.9001492E+000, 2.1079863E-001, 6.0404974E-006
 3.9500706E+000, 2.1100230E-001, 6.5958422E-006
 4.0001122E+000, 2.1120627E-001, 5.9358044E-006
 4.0500117E+000, 2.1140912E-001, 6.6779308E-006
 4.1001706E+000, 2.1161381E-001, 5.9026784E-006
 4.1501678E+000, 2.1181653E-001, 6.6486114E-006
 4.2001821E+000, 2.1202155E-001, 5.9744163E-006
 4.2500972E+000, 2.1222350E-001, 6.5785714E-006
 4.3001317E+000, 2.1242849E-001, 6.0838446E-006
 4.3501384E+000, 2.1263066E-001, 6.4939827E-006
 4.4000220E+000, 2.1283538E-001, 6.1341174E-006
 4.4501619E+000, 2.1303765E-001, 6.3865064E-006
 4.5000596E+000, 2.1324236E-001, 6.2300847E-006
 4.5500726E+000, 2.1344482E-001, 6.2054295E-006
 4.6001285E+000, 2.1364905E-001, 6.3838064E-006
 4.6501583E+000, 2.1385244E-001, 6.0247525E-006
 4.7000281E+000, 2.1405572E-001, 6.5255560E-006
 4.7501368E+000, 2.1425942E-001, 5.9469563E-006
 4.8001015E+000, 2.1446245E-001, 6.5846602E-006
 4.8501074E+000, 2.1466671E-001, 5.8946018E-006
 4.9001205E+000, 2.1486911E-001, 6.5942048E-006
 4.9501809E+000, 2.1507397E-001, 5.9309497E-006
 5.0000046E+000, 2.1527586E-001, 6.5285622E-006
 5.0500905E+000, 2.1548059E-001, 6.0246064E-006
 5.1000226E+000, 2.1568259E-001, 6.5480675E-006
 5.1500406E+000, 2.1588735E-001, 6.0539193E-006
 5.2001556E+000, 2.1608971E-001, 6.3757097E-006
 5.2500967E+000, 2.1629447E-001, 6.1514115E-006
 5.3000738E+000, 2.1649668E-001, 6.3012148E-006
 5.3500610E+000, 2.1670088E-001, 6.2556221E-006
