s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 6.7889010E-002, 0.0000000E+000
 5.0067397E-002, 6.7889010E-002, 0.0000000E+000
 1.0003026E-001, 6.7889010E-002, 3.2812843E-016
 1.5016667E-001, 6.7889010E-002, 8.3397638E-007
 2.0016009E-001, 6.7889010E-002, 3.1387623E-006
 2.5003312E-001, 6.7889010E-002, 2.4045698E-006
 3.0008935E-001, 6.7889010E-002, 4.1548131E-006
 3.5010417E-001, 6.7889010E-002, 4.6196411E-006
 4.0007514E-001, 6.7889010E-002, 5.1132141E-006
 4.5002049E-001, 6.7889010E-002, 3.9948137E-006
 5.0014271E-001, 6.7889010E-002, 5.2797901E-006
 5.5012003E-001, 6.7889010E-002, 4.3786043E-006
 6.0002918E-001, 6.7889010E-002, 5.1267294E-006
 6.5011489E-001, 6.7889010E-002, 4.9980856E-006
 7.0014334E-001, 6.7889010E-002, 4.6626148E-006
 7.5016884E-001, 6.7889010E-002, 5.5623843E-006
 8.0009723E-001, 6.7889010E-002, 4.7990253E-006
 8.5000539E-001, 6.7889010E-002, 5.2169811E-006
 9.0003427E-001, 6.7889010E-002, 5.2645942E-006
 9.5004971E-001, 6.7889010E-002, 5.3191449E-006
 1.0000963E+000, 6.7889010E-002, 5.6601859E-006
 1.0500306E+000, 6.7889010E-002, 5.1635348E-006
 1.1001178E+000, 6.7889010E-002, 5.6239964E-006
 1.1501277E+000, 6.7889010E-002, 5.5475557E-006
 1.2000002E+000, 6.7889010E-002, 5.4721451E-006
 1.2500825E+000, 6.7889010E-002, 5.6513229E-006
 1.3000365E+000, 6.7889010E-002, 5.6062055E-006
 1.3500464E+000, 6.7889010E-002, 5.6284926E-006
 1.4000356E+000, 6.7889010E-002, 5.7673521E-006
 1.4501182E+000, 6.7889010E-002, 5.7441394E-006
 1.5000483E+000, 6.7889010E-002, 5.8401628E-006
 1.5501149E+000, 6.7889010E-002, 5.8605901E-006
 1.6000741E+000, 6.7889010E-002, 5.8748971E-006
 1.6501457E+000, 6.7889010E-002, 5.9320175E-006
 1.7000542E+000, 6.7889010E-002, 5.9620047E-006
 1.7501258E+000, 6.7889010E-002, 5.9972783E-006
 1.8000343E+000, 6.7889010E-002, 6.0106766E-006
 1.8501059E+000, 6.7889010E-002, 6.0245768E-006
 1.9000143E+000, 6.7889010E-002, 6.0181544E-006
 1.9500859E+000, 6.7889010E-002, 6.0401974E-006
 2.0001575E+000, 6.7889010E-002, 6.0479399E-006
 2.0500660E+000, 6.7889010E-002, 6.0567545E-006
 2.1001376E+000, 6.7889010E-002, 6.0805449E-006
 2.1500461E+000, 6.7889010E-002, 6.0907342E-006
 2.2001177E+000, 6.7889010E-002, 6.1079021E-006
 2.2500262E+000, 6.7889287E-002, 6.1388602E-006
 2.3000977E+000, 6.7897576E-002, 6.1388124E-006
 2.3500062E+000, 6.7943396E-002, 6.1559310E-006
 2.4000778E+000, 6.8033363E-002, 6.1593182E-006
 2.4501494E+000, 6.8143582E-002, 6.1769793E-006
 2.5000579E+000, 6.8264025E-002, 6.1749089E-006
 2.5501295E+000, 6.8392700E-002, 6.1938945E-006
 2.6000380E+000, 6.8528409E-002, 6.1905959E-006
 2.6501096E+000, 6.8670126E-002, 6.2065919E-006
 2.7000180E+000, 6.8816627E-002, 6.2167565E-006
 2.7500896E+000, 6.8966853E-002, 6.2092900E-006
 2.8001612E+000, 6.9120283E-002, 6.2203997E-006
 2.8500697E+000, 6.9275595E-002, 6.2199188E-006
 2.9001413E+000, 6.9432292E-002, 6.2177307E-006
 2.9500498E+000, 6.9590061E-002, 6.2122343E-006
 3.0001214E+000, 6.9748516E-002, 6.2166499E-006
 3.0500299E+000, 6.9907275E-002, 6.2157153E-006
 3.1001015E+000, 7.0066310E-002, 6.2147113E-006
 3.1500099E+000, 7.0225519E-002, 6.2119624E-006
 3.2000815E+000, 7.0384718E-002, 6.2005547E-006
 3.2501531E+000, 7.0544174E-002, 6.2058972E-006
 3.3000616E+000, 7.0703460E-002, 6.2043496E-006
 3.3501332E+000, 7.0862669E-002, 6.1982105E-006
