s,mol/mol,kW
Time,VF,HRR
 0.0000000E+000, 1.9401361E-001, 0.0000000E+000
 5.0958157E-002, 1.9401361E-001, 0.0000000E+000
 1.0013062E-001, 1.9401361E-001, 0.0000000E+000
 1.5016031E-001, 1.9401361E-001, 0.0000000E+000
 2.0016549E-001, 1.9401361E-001, 3.1316951E-007
 2.5022432E-001, 1.9401361E-001, 4.5499094E-006
 3.0013217E-001, 1.9401361E-001, 1.7785827E-006
 3.5019607E-001, 1.9401361E-001, 3.3740359E-006
 4.0011117E-001, 1.9401361E-001, 3.9529357E-006
 4.5002626E-001, 1.9401361E-001, 4.1199579E-006
 5.0011954E-001, 1.9401361E-001, 4.2080984E-006
 5.5008783E-001, 1.9401361E-001, 3.7968884E-006
 6.0018712E-001, 1.9401361E-001, 4.2441308E-006
 6.5013379E-001, 1.9401361E-001, 4.1430389E-006
 7.0013605E-001, 1.9401361E-001, 4.2374901E-006
 7.5006079E-001, 1.9401361E-001, 4.3749102E-006
 8.0012533E-001, 1.9401361E-001, 4.2712775E-006
 8.5004777E-001, 1.9401361E-001, 4.1477750E-006
 9.0016153E-001, 1.9401361E-001, 4.3578469E-006
 9.5009239E-001, 1.9401361E-001, 4.2248377E-006
 1.0001189E+000, 1.9401361E-001, 4.6001541E-006
 1.0500153E+000, 1.9401361E-001, 4.5845626E-006
 1.1000165E+000, 1.9401361E-001, 4.9079963E-006
 1.1501580E+000, 1.9401361E-001, 5.0918675E-006
 1.2001606E+000, 1.9401361E-001, 5.1851808E-006
 1.2500438E+000, 1.9401361E-001, 5.5254606E-006
 1.3000826E+000, 1.9401361E-001, 5.2275217E-006
 1.3501388E+000, 1.9401361E-001, 5.1922850E-006
 1.4001312E+000, 1.9401361E-001, 5.1564203E-006
 1.4500842E+000, 1.9401361E-001, 5.5854008E-006
 1.5001007E+000, 1.9401361E-001, 5.0729377E-006
 1.5500585E+000, 1.9401361E-001, 5.2684071E-006
 1.6000055E+000, 1.9401361E-001, 5.1271669E-006
 1.6500405E+000, 1.9401361E-001, 4.9485484E-006
 1.7000122E+000, 1.9401361E-001, 5.3096228E-006
 1.7501658E+000, 1.9401361E-001, 5.4200912E-006
 1.8001796E+000, 1.9401361E-001, 5.5502570E-006
 1.8500897E+000, 1.9401361E-001, 5.8096850E-006
 1.9001946E+000, 1.9401361E-001, 5.7973287E-006
 1.9500989E+000, 1.9401361E-001, 6.1185942E-006
