s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 5.0120945E-002, 2.0474053E-001, 0.0000000E+000
 1.0004605E-001, 2.0474053E-001, 0.0000000E+000
 1.5015270E-001, 2.0474053E-001, 1.6084495E-014
 2.0015350E-001, 2.0474053E-001, 2.7904792E-006
 2.5014193E-001, 2.0474053E-001, 8.2880787E-006
 3.0023942E-001, 2.0474053E-001, 3.8468005E-006
 3.5004251E-001, 2.0474053E-001, 5.1573122E-006
 4.0016239E-001, 2.0474053E-001, 5.1046728E-006
 4.5008258E-001, 2.0474053E-001, 5.5610720E-006
 5.0015745E-001, 2.0474053E-001, 5.4432737E-006
 5.5011373E-001, 2.0474053E-001, 5.4962482E-006
 6.0015478E-001, 2.0474053E-001, 5.7723673E-006
 6.5003857E-001, 2.0474053E-001, 5.8911942E-006
 7.0014119E-001, 2.0474053E-001, 5.4463360E-006
 7.5002880E-001, 2.0474053E-001, 5.6462160E-006
 8.0001625E-001, 2.0474053E-001, 5.8351265E-006
 8.5012802E-001, 2.0474053E-001, 5.9847237E-006
 9.0012349E-001, 2.0474053E-001, 5.8019715E-006
 9.5007282E-001, 2.0474053E-001, 5.7501463E-006
 1.0001495E+000, 2.0474053E-001, 5.8687599E-006
 1.0501261E+000, 2.0474053E-001, 5.9099925E-006
 1.1000347E+000, 2.0474053E-001, 5.8670731E-006
 1.1501232E+000, 2.0474053E-001, 6.0833739E-006
 1.2001866E+000, 2.0474053E-001, 6.2189381E-006
 1.2501584E+000, 2.0474053E-001, 6.2093767E-006
 1.3000013E+000, 2.0474053E-001, 5.9243407E-006
 1.3500712E+000, 2.0474053E-001, 6.2049809E-006
 1.4000113E+000, 2.0474053E-001, 6.3825990E-006
 1.4501394E+000, 2.0474053E-001, 6.8858171E-006
 1.5000112E+000, 2.0474053E-001, 6.3224938E-006
 1.5501031E+000, 2.0474053E-001, 6.8822444E-006
 1.6001100E+000, 2.0474053E-001, 7.0135651E-006
 1.6500909E+000, 2.0474053E-001, 6.4198733E-006
 1.7000696E+000, 2.0474053E-001, 6.7276969E-006
 1.7501806E+000, 2.0474053E-001, 6.7249605E-006
 1.8001245E+000, 2.0474053E-001, 6.8492306E-006
 1.8500088E+000, 2.0474053E-001, 6.9914681E-006
 1.9000524E+000, 2.0474053E-001, 6.8712184E-006
 1.9500477E+000, 2.0474053E-001, 6.7070959E-006
 2.0001563E+000, 2.0474053E-001, 6.8239077E-006
 2.0501860E+000, 2.0474053E-001, 6.7698301E-006
 2.1000422E+000, 2.0474053E-001, 6.7102558E-006
 2.1501123E+000, 2.0474053E-001, 6.7503616E-006
 2.2000560E+000, 2.0474053E-001, 6.8607197E-006
 2.2500442E+000, 2.0474131E-001, 6.8463613E-006
 2.3001511E+000, 2.0475574E-001, 6.8606035E-006
 2.3501706E+000, 2.0481869E-001, 6.8516891E-006
 2.4000137E+000, 2.0493344E-001, 6.8857620E-006
 2.4500866E+000, 2.0507446E-001, 6.8841429E-006
 2.5001596E+000, 2.0523051E-001, 6.8652606E-006
 2.5500525E+000, 2.0539791E-001, 6.8713884E-006
 2.6001255E+000, 2.0557497E-001, 6.8568974E-006
 2.6500184E+000, 2.0575973E-001, 6.8420496E-006
 2.7000914E+000, 2.0595053E-001, 6.8341556E-006
 2.7501644E+000, 2.0614621E-001, 6.8389914E-006
 2.8000573E+000, 2.0634479E-001, 6.8705665E-006
 2.8501303E+000, 2.0654565E-001, 6.8645502E-006
 2.9000232E+000, 2.0674795E-001, 6.7746927E-006
 2.9500962E+000, 2.0695120E-001, 6.7998087E-006
 3.0001692E+000, 2.0715536E-001, 6.7920049E-006
 3.0500620E+000, 2.0735945E-001, 6.7627598E-006
 3.1001350E+000, 2.0756372E-001, 6.7570094E-006
 3.1500279E+000, 2.0776795E-001, 6.6709064E-006
 3.2001009E+000, 2.0797222E-001, 6.7341132E-006
 3.2501739E+000, 2.0817674E-001, 6.6263785E-006
 3.3000668E+000, 2.0838081E-001, 6.7677931E-006
 3.3501398E+000, 2.0858517E-001, 7.0207725E-006
 3.4001948E+000, 2.0878941E-001, 6.8531526E-006
 3.4501580E+000, 2.0899381E-001, 6.8855991E-006
 3.5001454E+000, 2.0919746E-001, 6.8461266E-006
 3.5500715E+000, 2.0940156E-001, 6.8963879E-006
 3.6000152E+000, 2.0960486E-001, 6.8963428E-006
 3.6500937E+000, 2.0980911E-001, 6.9858916E-006
 3.7000310E+000, 2.1001271E-001, 6.8583014E-006
 3.7501473E+000, 2.1021680E-001, 6.8127894E-006
 3.8001088E+000, 2.1042062E-001, 7.0247350E-006
 3.8501185E+000, 2.1062421E-001, 6.8221813E-006
 3.9001277E+000, 2.1082813E-001, 6.9174030E-006
 3.9500488E+000, 2.1103145E-001, 6.7718220E-006
 4.0001653E+000, 2.1123551E-001, 6.8557197E-006
 4.0500222E+000, 2.1143866E-001, 6.8019519E-006
 4.1000563E+000, 2.1164220E-001, 6.8509059E-006
 4.1500541E+000, 2.1184602E-001, 6.8069608E-006
 4.2000761E+000, 2.1204998E-001, 6.9514470E-006
 4.2501484E+000, 2.1225321E-001, 6.9078642E-006
 4.3000454E+000, 2.1245719E-001, 6.6816548E-006
 4.3501557E+000, 2.1266079E-001, 6.8745266E-006
 4.4000448E+000, 2.1286420E-001, 7.1572477E-006
 4.4500227E+000, 2.1306746E-001, 6.7998104E-006
 4.5000581E+000, 2.1327105E-001, 6.8029834E-006
 4.5501573E+000, 2.1347478E-001, 6.9082428E-006
 4.6000810E+000, 2.1367841E-001, 6.9993904E-006
 4.6501509E+000, 2.1388162E-001, 6.9996354E-006
 4.7000236E+000, 2.1408514E-001, 6.7886111E-006
 4.7501969E+000, 2.1428876E-001, 6.8966007E-006
 4.8000911E+000, 2.1449237E-001, 7.3991626E-006
 4.8501007E+000, 2.1469549E-001, 7.0274669E-006
 4.9000380E+000, 2.1489869E-001, 6.9193274E-006
 4.9500660E+000, 2.1510239E-001, 6.7585769E-006
 5.0001091E+000, 2.1530588E-001, 6.5830982E-006
 5.0500436E+000, 2.1550948E-001, 6.9173337E-006
 5.1000602E+000, 2.1571300E-001, 6.7946355E-006
 5.1501375E+000, 2.1591634E-001, 6.8859802E-006
 5.2000088E+000, 2.1612023E-001, 6.9713994E-006
 5.2501633E+000, 2.1632293E-001, 7.1803510E-006
 5.3001499E+000, 2.1652756E-001, 7.2622070E-006
 5.3501902E+000, 2.1672980E-001, 7.2537417E-006
