s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.7997907E-001, 0.0000000E+000
 5.0075173E-002, 2.7997907E-001, 0.0000000E+000
 1.0034083E-001, 2.7997907E-001, 0.0000000E+000
 1.5017677E-001, 2.7997907E-001, 3.6958473E-015
 2.0002987E-001, 2.7997907E-001, 1.5924039E-006
 2.5001818E-001, 2.7997907E-001, 5.1244330E-006
 3.0021372E-001, 2.7997907E-001, 3.3090720E-006
 3.5015944E-001, 2.7997907E-001, 4.0699695E-006
 4.0008725E-001, 2.7997907E-001, 4.4978746E-006
 4.5007989E-001, 2.7997907E-001, 4.6990233E-006
 5.0007202E-001, 2.7997907E-001, 4.5597197E-006
 5.5014026E-001, 2.7997907E-001, 4.6467019E-006
 6.0004583E-001, 2.7997907E-001, 4.5340761E-006
 6.5001663E-001, 2.7997907E-001, 4.4765679E-006
 7.0007199E-001, 2.7997907E-001, 4.5973999E-006
 7.5012135E-001, 2.7997907E-001, 4.5485428E-006
 8.0009209E-001, 2.7997907E-001, 4.5607653E-006
 8.5000870E-001, 2.7997907E-001, 4.5670036E-006
 9.0007878E-001, 2.7997907E-001, 4.6685858E-006
 9.5010548E-001, 2.7997907E-001, 4.5840156E-006
 1.0001544E+000, 2.7997907E-001, 4.5466256E-006
 1.0500948E+000, 2.7997907E-001, 4.5617848E-006
 1.1000215E+000, 2.7997907E-001, 4.7437467E-006
 1.1500930E+000, 2.7997907E-001, 4.7191567E-006
 1.2001561E+000, 2.7997907E-001, 4.4834364E-006
 1.2500550E+000, 2.7997907E-001, 4.8922957E-006
 1.3001367E+000, 2.7997907E-001, 4.5261754E-006
 1.3500762E+000, 2.7997907E-001, 4.7986829E-006
 1.4001235E+000, 2.7997907E-001, 4.8681534E-006
 1.4500451E+000, 2.7997907E-001, 4.7883194E-006
 1.5001414E+000, 2.7997907E-001, 4.7088074E-006
 1.5501568E+000, 2.7997907E-001, 5.1393231E-006
 1.6001476E+000, 2.7997907E-001, 5.2551314E-006
 1.6501296E+000, 2.7997907E-001, 5.0289579E-006
 1.7000453E+000, 2.7997907E-001, 5.3859831E-006
 1.7500098E+000, 2.7997907E-001, 5.2180834E-006
 1.8001543E+000, 2.7997907E-001, 5.5691294E-006
 1.8500500E+000, 2.7997907E-001, 5.4785901E-006
 1.9000383E+000, 2.7997907E-001, 5.3861891E-006
 1.9500146E+000, 2.7997907E-001, 5.3984014E-006
 2.0001533E+000, 2.7997907E-001, 5.4832205E-006
 2.0501528E+000, 2.7997907E-001, 5.5097208E-006
 2.1000574E+000, 2.7997907E-001, 5.4591962E-006
 2.1500199E+000, 2.7997907E-001, 5.5633625E-006
 2.2000416E+000, 2.7997907E-001, 5.4686149E-006
 2.2501491E+000, 2.7997959E-001, 5.6440965E-006
 2.3001559E+000, 2.7998978E-001, 5.5256385E-006
 2.3501329E+000, 2.8003484E-001, 5.3664610E-006
 2.4001063E+000, 2.8011718E-001, 5.5199834E-006
 2.4501384E+000, 2.8021783E-001, 5.4515771E-006
 2.5000601E+000, 2.8032885E-001, 5.6699842E-006
 2.5500253E+000, 2.8044748E-001, 5.3874990E-006
 2.6000983E+000, 2.8057330E-001, 5.6071884E-006
 2.6500116E+000, 2.8070442E-001, 5.5893417E-006
 2.7001642E+000, 2.8084019E-001, 5.1420865E-006
 2.7500028E+000, 2.8097848E-001, 5.6023088E-006
 2.8000275E+000, 2.8111945E-001, 5.5675600E-006
 2.8501122E+000, 2.8126178E-001, 5.4741956E-006
 2.9000921E+000, 2.8140552E-001, 5.1767321E-006
 2.9500566E+000, 2.8154933E-001, 5.4358069E-006
 3.0001705E+000, 2.8169402E-001, 5.5824710E-006
 3.0501310E+000, 2.8183863E-001, 5.3058544E-006
 3.1000814E+000, 2.8198332E-001, 5.6285512E-006
 3.1501853E+000, 2.8212842E-001, 5.2465750E-006
 3.2001698E+000, 2.8227319E-001, 5.4763282E-006
 3.2500648E+000, 2.8241810E-001, 5.4218571E-006
 3.3000949E+000, 2.8256234E-001, 5.6587605E-006
 3.3500108E+000, 2.8270745E-001, 5.2307990E-006
 3.4001045E+000, 2.8285162E-001, 5.3973557E-006
 3.4501125E+000, 2.8299685E-001, 5.6046992E-006
 3.5000263E+000, 2.8314114E-001, 5.5460135E-006
 3.5500283E+000, 2.8328594E-001, 5.5679626E-006
 3.6000885E+000, 2.8343058E-001, 5.2955089E-006
 3.6501912E+000, 2.8357539E-001, 5.3999295E-006
 3.7001873E+000, 2.8372036E-001, 5.5261062E-006
 3.7501057E+000, 2.8386447E-001, 5.4288510E-006
 3.8000028E+000, 2.8400920E-001, 5.5729203E-006
 3.8500198E+000, 2.8415351E-001, 5.4329995E-006
 3.9000413E+000, 2.8429813E-001, 5.3110117E-006
 3.9501515E+000, 2.8444307E-001, 5.3938295E-006
 4.0000962E+000, 2.8458748E-001, 5.4358352E-006
 4.0500619E+000, 2.8473229E-001, 5.5631295E-006
 4.1000157E+000, 2.8487636E-001, 5.4499644E-006
 4.1500762E+000, 2.8502131E-001, 5.3748897E-006
 4.2000484E+000, 2.8516581E-001, 5.4254201E-006
 4.2501207E+000, 2.8531051E-001, 5.2926585E-006
 4.3000014E+000, 2.8545520E-001, 5.2854478E-006
 4.3501561E+000, 2.8559969E-001, 5.3511862E-006
 4.4000271E+000, 2.8574457E-001, 5.4096458E-006
 4.4501117E+000, 2.8588894E-001, 5.2402746E-006
 4.5000110E+000, 2.8603370E-001, 5.5192914E-006
 4.5501392E+000, 2.8617831E-001, 5.4593381E-006
 4.6000889E+000, 2.8632302E-001, 5.5073026E-006
 4.6500539E+000, 2.8646782E-001, 5.2881037E-006
 4.7000050E+000, 2.8661215E-001, 5.4421881E-006
 4.7502100E+000, 2.8675744E-001, 5.4488454E-006
 4.8001768E+000, 2.8690191E-001, 5.3851829E-006
 4.8500856E+000, 2.8704685E-001, 5.5490229E-006
 4.9000770E+000, 2.8719129E-001, 5.2440722E-006
 4.9500004E+000, 2.8733606E-001, 5.4347680E-006
 5.0001419E+000, 2.8748084E-001, 5.3260797E-006
 5.0501123E+000, 2.8762556E-001, 5.5701924E-006
 5.1000718E+000, 2.8777058E-001, 5.1653333E-006
 5.1501054E+000, 2.8791518E-001, 5.2914586E-006
 5.2001287E+000, 2.8806026E-001, 5.3708151E-006
 5.2501057E+000, 2.8820489E-001, 5.4186300E-006
 5.3000352E+000, 2.8834981E-001, 5.2446603E-006
 5.3501625E+000, 2.8849432E-001, 5.3537574E-006
 5.4001061E+000, 2.8863965E-001, 5.5386556E-006
 5.4501595E+000, 2.8878449E-001, 5.2134462E-006
 5.5000015E+000, 2.8892918E-001, 5.4434740E-006
 5.5500376E+000, 2.8907415E-001, 5.2944708E-006
 5.6000744E+000, 2.8921875E-001, 5.5276611E-006
 5.6500333E+000, 2.8936404E-001, 5.3079812E-006
 5.7001258E+000, 2.8950901E-001, 5.4900786E-006
 5.7501196E+000, 2.8965418E-001, 5.3396631E-006
 5.8000575E+000, 2.8979886E-001, 5.2758438E-006
 5.8500535E+000, 2.8994404E-001, 5.2466312E-006
 5.9000787E+000, 2.9008861E-001, 5.3657586E-006
 5.9500422E+000, 2.9023396E-001, 5.3595988E-006
 6.0001738E+000, 2.9037902E-001, 5.4543198E-006
 6.0500902E+000, 2.9052433E-001, 5.2517920E-006
 6.1001874E+000, 2.9066918E-001, 5.2674207E-006
 6.1501694E+000, 2.9081455E-001, 5.3433944E-006
 6.2000780E+000, 2.9095936E-001, 5.1996196E-006
 6.2500747E+000, 2.9110418E-001, 5.4610148E-006
 6.3001037E+000, 2.9124970E-001, 5.2652077E-006
 6.3500777E+000, 2.9139476E-001, 5.3503604E-006
 6.4001512E+000, 2.9153992E-001, 5.3918533E-006
 6.4500660E+000, 2.9168502E-001, 5.1367542E-006
 6.5001163E+000, 2.9183036E-001, 5.3686422E-006
 6.5500445E+000, 2.9197513E-001, 5.3534037E-006
 6.6000075E+000, 2.9212050E-001, 5.2915127E-006
 6.6501730E+000, 2.9226593E-001, 5.4283364E-006
 6.7001449E+000, 2.9241132E-001, 5.3222116E-006
 6.7500012E+000, 2.9255625E-001, 5.1973097E-006
 6.8000628E+000, 2.9270159E-001, 5.1812549E-006
 6.8501514E+000, 2.9284674E-001, 5.3744126E-006
 6.9000710E+000, 2.9299239E-001, 5.2288284E-006
 6.9501258E+000, 2.9313749E-001, 5.3655862E-006
 7.0000428E+000, 2.9328288E-001, 5.2390245E-006
 7.0500327E+000, 2.9342807E-001, 5.2738771E-006
 7.1000639E+000, 2.9357324E-001, 5.3080419E-006
 7.1500497E+000, 2.9371893E-001, 5.2761880E-006
 7.2000783E+000, 2.9386416E-001, 5.4141220E-006
 7.2501133E+000, 2.9400988E-001, 5.1942185E-006
 7.3000757E+000, 2.9415500E-001, 5.2923324E-006
 7.3500658E+000, 2.9430064E-001, 5.1288098E-006
 7.4000359E+000, 2.9444606E-001, 5.1392983E-006
 7.4501070E+000, 2.9459131E-001, 5.3342640E-006
 7.5000380E+000, 2.9473714E-001, 5.0963835E-006
 7.5501190E+000, 2.9488212E-001, 5.1607313E-006
 7.6000908E+000, 2.9502811E-001, 5.5129811E-006
 7.6501644E+000, 2.9517377E-001, 5.1252327E-006
 7.7000804E+000, 2.9531928E-001, 5.3348185E-006
 7.7501625E+000, 2.9546457E-001, 5.3720346E-006
