s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 5.0734182E-001, 0.0000000E+000
 5.0587453E-002, 5.0734182E-001, 0.0000000E+000
 1.0008047E-001, 5.0734182E-001, 0.0000000E+000
 1.5019388E-001, 5.0734182E-001, 3.4827025E-013
 2.0024429E-001, 5.0734182E-001, 1.5016663E-006
 2.5013839E-001, 5.0734182E-001, 1.3030020E-006
 3.0020153E-001, 5.0734182E-001, 2.2966868E-006
 3.5018261E-001, 5.0734182E-001, 3.3456269E-006
 4.0009381E-001, 5.0734182E-001, 3.8076562E-006
 4.5000502E-001, 5.0734182E-001, 3.9816440E-006
 5.0012781E-001, 5.0734182E-001, 4.0996278E-006
 5.5005939E-001, 5.0734182E-001, 4.1619466E-006
 6.0008684E-001, 5.0734182E-001, 4.2478352E-006
 6.5003997E-001, 5.0734182E-001, 4.4080491E-006
 7.0015078E-001, 5.0734182E-001, 4.4381199E-006
 7.5013959E-001, 5.0734182E-001, 4.5526274E-006
 8.0012840E-001, 5.0734182E-001, 4.4942926E-006
 8.5011721E-001, 5.0734182E-001, 4.5428350E-006
 9.0014856E-001, 5.0734182E-001, 4.5106759E-006
 9.5008789E-001, 5.0734182E-001, 4.7856030E-006
 1.0000079E+000, 5.0734182E-001, 4.8648739E-006
 1.0500438E+000, 5.0734182E-001, 5.1139907E-006
 1.1000797E+000, 5.0734182E-001, 5.0419833E-006
 1.1501157E+000, 5.0734182E-001, 5.2952321E-006
 1.2001619E+000, 5.0734182E-001, 5.2244017E-006
 1.2500369E+000, 5.0734182E-001, 5.3264666E-006
 1.3001180E+000, 5.0734182E-001, 5.3905128E-006
 1.3500102E+000, 5.0734182E-001, 5.3822876E-006
 1.4000913E+000, 5.0734182E-001, 5.4247246E-006
 1.4501725E+000, 5.0734182E-001, 5.4717632E-006
 1.5000646E+000, 5.0734182E-001, 5.5243112E-006
 1.5501458E+000, 5.0734182E-001, 5.5242749E-006
 1.6000379E+000, 5.0734182E-001, 5.5534743E-006
 1.6501191E+000, 5.0734182E-001, 5.5972128E-006
 1.7000112E+000, 5.0734182E-001, 5.6334575E-006
 1.7500924E+000, 5.0734182E-001, 5.6478833E-006
 1.8001735E+000, 5.0734182E-001, 5.6717407E-006
 1.8500657E+000, 5.0734182E-001, 5.6954840E-006
 1.9001468E+000, 5.0734182E-001, 5.7039009E-006
 1.9500390E+000, 5.0734182E-001, 5.7311603E-006
 2.0001201E+000, 5.0734182E-001, 5.7352933E-006
 2.0500123E+000, 5.0734182E-001, 5.7480148E-006
 2.1000934E+000, 5.0734182E-001, 5.7468687E-006
 2.1501746E+000, 5.0734182E-001, 5.7527568E-006
 2.2000667E+000, 5.0734182E-001, 5.7616431E-006
 2.2501479E+000, 5.0734213E-001, 5.7686786E-006
 2.3000400E+000, 5.0734934E-001, 5.7755565E-006
 2.3501212E+000, 5.0738519E-001, 5.7795282E-006
 2.4000133E+000, 5.0745424E-001, 5.7836712E-006
 2.4500945E+000, 5.0754001E-001, 5.7891097E-006
 2.5001756E+000, 5.0763512E-001, 5.7947051E-006
 2.5500678E+000, 5.0773732E-001, 5.7802349E-006
 2.6001489E+000, 5.0784554E-001, 5.7851955E-006
 2.6500411E+000, 5.0795863E-001, 5.8039392E-006
 2.7001222E+000, 5.0807554E-001, 5.8127339E-006
 2.7500144E+000, 5.0819529E-001, 5.8131965E-006
 2.8000955E+000, 5.0831712E-001, 5.8172212E-006
 2.8501767E+000, 5.0844060E-001, 5.8198650E-006
 2.9000688E+000, 5.0856479E-001, 5.8227620E-006
 2.9501500E+000, 5.0868958E-001, 5.8249771E-006
 3.0000421E+000, 5.0881472E-001, 5.8084281E-006
 3.0501233E+000, 5.0894006E-001, 5.8077848E-006
 3.1000155E+000, 5.0906553E-001, 5.8106054E-006
 3.1500966E+000, 5.0919103E-001, 5.8128199E-006
 3.2001777E+000, 5.0931674E-001, 5.8144153E-006
 3.2500699E+000, 5.0944218E-001, 5.8160874E-006
 3.3001510E+000, 5.0956758E-001, 5.8150488E-006
 3.3500432E+000, 5.0969293E-001, 5.8056133E-006
 3.4001244E+000, 5.0981825E-001, 5.8030262E-006
 3.4500165E+000, 5.0994352E-001, 5.7807808E-006
 3.5000977E+000, 5.1006882E-001, 5.7746223E-006
 3.5501788E+000, 5.1019437E-001, 5.7588818E-006
 3.6000710E+000, 5.1031953E-001, 5.7387190E-006
 3.6501521E+000, 5.1044471E-001, 5.7461532E-006
 3.7000443E+000, 5.1056981E-001, 5.7560786E-006
 3.7501254E+000, 5.1069493E-001, 5.7500846E-006
 3.8000176E+000, 5.1082000E-001, 5.7616603E-006
 3.8500987E+000, 5.1094508E-001, 5.7690671E-006
 3.9001799E+000, 5.1107036E-001, 5.7596226E-006
 3.9500720E+000, 5.1119541E-001, 5.7614648E-006
 4.0001532E+000, 5.1132043E-001, 5.7532162E-006
 4.0500453E+000, 5.1144546E-001, 5.7509877E-006
 4.1001265E+000, 5.1157047E-001, 5.7473694E-006
 4.1500186E+000, 5.1169548E-001, 5.7486069E-006
 4.2000998E+000, 5.1182047E-001, 5.7502674E-006
 4.2501809E+000, 5.1194569E-001, 5.7518590E-006
 4.3000731E+000, 5.1207067E-001, 5.7486342E-006
 4.3501542E+000, 5.1219565E-001, 5.7384084E-006
 4.4000464E+000, 5.1232065E-001, 5.7367865E-006
 4.4501275E+000, 5.1244566E-001, 5.7285010E-006
 4.5000197E+000, 5.1257062E-001, 5.7236385E-006
 4.5501008E+000, 5.1269559E-001, 5.7142545E-006
 4.6001820E+000, 5.1282077E-001, 5.7008926E-006
 4.6500741E+000, 5.1294572E-001, 5.6991983E-006
 4.7001553E+000, 5.1307066E-001, 5.6979627E-006
 4.7500474E+000, 5.1319560E-001, 5.6981883E-006
 4.8001286E+000, 5.1332053E-001, 5.6964361E-006
 4.8500207E+000, 5.1344546E-001, 5.6952874E-006
 4.9001019E+000, 5.1357039E-001, 5.6907878E-006
 4.9501830E+000, 5.1369555E-001, 5.6663566E-006
 5.0000752E+000, 5.1382046E-001, 5.6576909E-006
 5.0501563E+000, 5.1394538E-001, 5.6568534E-006
 5.1000485E+000, 5.1407029E-001, 5.6780793E-006
 5.1501296E+000, 5.1419520E-001, 5.6800367E-006
