s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.0368316E-001, 0.0000000E+000
 5.0272771E-002, 1.0368316E-001, 0.0000000E+000
 1.0040000E-001, 1.0368316E-001, 0.0000000E+000
 1.5000612E-001, 1.0368316E-001, 0.0000000E+000
 2.0009157E-001, 1.0368316E-001, 5.2334114E-009
 2.5014620E-001, 1.0368316E-001, 7.9266834E-006
 3.0004193E-001, 1.0368316E-001, 4.9576999E-006
 3.5013292E-001, 1.0368316E-001, 3.9766638E-006
 4.0006880E-001, 1.0368316E-001, 4.0422268E-006
 4.5017736E-001, 1.0368316E-001, 4.8062332E-006
 5.0003890E-001, 1.0368316E-001, 4.6545011E-006
 5.5000054E-001, 1.0368316E-001, 4.7327388E-006
 6.0014519E-001, 1.0368316E-001, 4.7884803E-006
 6.5003627E-001, 1.0368316E-001, 5.0518984E-006
 7.0008803E-001, 1.0368316E-001, 4.3002220E-006
 7.5019407E-001, 1.0368316E-001, 4.6955212E-006
 8.0008649E-001, 1.0368316E-001, 4.5565371E-006
 8.5016273E-001, 1.0368316E-001, 4.9155788E-006
 9.0009138E-001, 1.0368316E-001, 5.0255169E-006
 9.5004946E-001, 1.0368316E-001, 4.6954260E-006
 1.0000755E+000, 1.0368316E-001, 5.0677639E-006
 1.0501075E+000, 1.0368316E-001, 4.9459475E-006
 1.1000547E+000, 1.0368316E-001, 6.4113466E-006
 1.1500907E+000, 1.0368316E-001, 5.4015516E-006
 1.2001814E+000, 1.0368316E-001, 5.6812198E-006
 1.2500148E+000, 1.0368316E-001, 5.0903038E-006
 1.3001271E+000, 1.0368316E-001, 6.0832520E-006
 1.3501424E+000, 1.0368316E-001, 5.6442541E-006
 1.4001609E+000, 1.0368316E-001, 6.0024491E-006
 1.4500230E+000, 1.0368316E-001, 6.8596930E-006
 1.5001752E+000, 1.0368316E-001, 6.1978221E-006
 1.5501408E+000, 1.0368316E-001, 7.4159510E-006
 1.6001064E+000, 1.0368316E-001, 7.0786748E-006
 1.6501630E+000, 1.0368316E-001, 6.1144095E-006
 1.7000322E+000, 1.0368316E-001, 7.5975377E-006
 1.7501079E+000, 1.0368316E-001, 6.5336212E-006
 1.8000061E+000, 1.0368316E-001, 7.5077169E-006
 1.8501104E+000, 1.0368316E-001, 8.3543057E-006
