s,mol/mol,kW
Time,VF,HRR
 0.0000000E+000, 2.1931700E-001, 0.0000000E+000
 5.0218189E-002, 2.1931700E-001, 0.0000000E+000
 1.0022721E-001, 2.1931700E-001, 0.0000000E+000
 1.5024644E-001, 2.1931700E-001, 1.8940085E-012
 2.0026568E-001, 2.1931700E-001, 2.6295085E-007
 2.5014431E-001, 2.1931700E-001, 3.3102743E-007
 3.0000054E-001, 2.1931700E-001, 8.6278221E-007
 3.5019216E-001, 2.1931700E-001, 1.5895184E-006
 4.0011362E-001, 2.1931700E-001, 1.5627818E-006
 4.5010043E-001, 2.1931700E-001, 1.7510602E-006
 5.0008724E-001, 2.1931700E-001, 2.0329223E-006
 5.5007405E-001, 2.1931700E-001, 2.0996445E-006
 6.0006086E-001, 2.1931700E-001, 2.1965074E-006
 6.5004767E-001, 2.1931700E-001, 2.1017890E-006
 7.0003448E-001, 2.1931700E-001, 2.0546797E-006
 7.5002129E-001, 2.1931700E-001, 2.6605087E-006
 8.0000810E-001, 2.1931700E-001, 2.4297039E-006
 8.5019566E-001, 2.1931700E-001, 2.9681442E-006
 9.0018247E-001, 2.1931700E-001, 2.5771940E-006
 9.5016928E-001, 2.1931700E-001, 3.0784573E-006
 1.0001561E+000, 2.1931700E-001, 2.7779417E-006
 1.0501429E+000, 2.1931700E-001, 2.9233094E-006
 1.1001297E+000, 2.1931700E-001, 3.0112452E-006
 1.1501165E+000, 2.1931700E-001, 2.9156729E-006
 1.2001033E+000, 2.1931700E-001, 3.0488563E-006
 1.2500901E+000, 2.1931700E-001, 2.9100814E-006
 1.3000770E+000, 2.1931700E-001, 2.8615075E-006
 1.3500638E+000, 2.1931700E-001, 3.1943112E-006
 1.4000506E+000, 2.1931700E-001, 2.9585190E-006
 1.4500374E+000, 2.1931700E-001, 3.3486143E-006
 1.5001230E+000, 2.1931700E-001, 3.1989432E-006
 1.5500038E+000, 2.1931700E-001, 3.3582547E-006
 1.6000834E+000, 2.1931700E-001, 3.4082916E-006
 1.6501629E+000, 2.1931700E-001, 3.3472054E-006
 1.7000438E+000, 2.1931700E-001, 3.4930946E-006
 1.7501233E+000, 2.1931700E-001, 3.4646342E-006
 1.8000042E+000, 2.1931700E-001, 3.5503939E-006
 1.8500837E+000, 2.1931700E-001, 3.5516820E-006
 1.9001633E+000, 2.1931700E-001, 3.5496223E-006
 1.9500441E+000, 2.1931700E-001, 3.6715859E-006
 2.0001236E+000, 2.1931700E-001, 3.5427056E-006
 2.0500045E+000, 2.1931700E-001, 3.7717436E-006
 2.1000840E+000, 2.1931700E-001, 3.5135154E-006
 2.1501636E+000, 2.1931700E-001, 3.8371454E-006
 2.2000444E+000, 2.1931712E-001, 3.5057244E-006
 2.2501240E+000, 2.1931967E-001, 3.8687003E-006
 2.3000048E+000, 2.1933547E-001, 3.5132790E-006
 2.3500843E+000, 2.1937931E-001, 3.7833954E-006
 2.4001639E+000, 2.1945344E-001, 3.7077633E-006
 2.4501437E+000, 2.1954866E-001, 3.6201034E-006
 2.5000420E+000, 2.1965639E-001, 3.8772861E-006
 2.5501191E+000, 2.1977290E-001, 3.5792599E-006
 2.6000174E+000, 2.1989579E-001, 3.8878412E-006
 2.6500945E+000, 2.2002399E-001, 3.6753427E-006
 2.7001717E+000, 2.2015654E-001, 3.7522571E-006
 2.7500700E+000, 2.2029206E-001, 3.8437841E-006
 2.8001471E+000, 2.2043015E-001, 3.6416619E-006
 2.8500454E+000, 2.2056992E-001, 3.8968172E-006
 2.9001225E+000, 2.2071108E-001, 3.6932133E-006
 2.9500208E+000, 2.2085308E-001, 3.7818790E-006
 3.0000979E+000, 2.2099564E-001, 3.8474431E-006
 3.0501751E+000, 2.2113894E-001, 3.6796641E-006
 3.1000734E+000, 2.2128210E-001, 3.8872836E-006
 3.1501505E+000, 2.2142551E-001, 3.7429978E-006
 3.2000488E+000, 2.2156895E-001, 3.7853123E-006
 3.2501259E+000, 2.2171241E-001, 3.8671076E-006
 3.3000242E+000, 2.2185595E-001, 3.7047762E-006
 3.3501013E+000, 2.2199939E-001, 3.8764038E-006
 3.4001785E+000, 2.2214315E-001, 3.7849328E-006
 3.4500768E+000, 2.2228663E-001, 3.7627308E-006
 3.5001539E+000, 2.2243004E-001, 3.8923519E-006
 3.5500522E+000, 2.2257352E-001, 3.7256166E-006
 3.6001293E+000, 2.2271692E-001, 3.8405072E-006
 3.6500276E+000, 2.2286033E-001, 3.8492355E-006
 3.7001047E+000, 2.2300377E-001, 3.7404478E-006
 3.7500030E+000, 2.2314714E-001, 3.8908087E-006
 3.8000802E+000, 2.2329056E-001, 3.7948242E-006
 3.8501573E+000, 2.2343423E-001, 3.7768538E-006
 3.9000556E+000, 2.2357761E-001, 3.8977795E-006
 3.9501327E+000, 2.2372103E-001, 3.7574966E-006
 4.0000310E+000, 2.2386444E-001, 3.8157647E-006
 4.0501081E+000, 2.2400784E-001, 3.8847136E-006
 4.1000064E+000, 2.2415129E-001, 3.7443065E-006
 4.1500835E+000, 2.2429471E-001, 3.8459200E-006
 4.2001607E+000, 2.2443840E-001, 3.8676603E-006
 4.2500590E+000, 2.2458188E-001, 3.7422314E-006
 4.3001361E+000, 2.2472532E-001, 3.8680959E-006
 4.3500344E+000, 2.2486880E-001, 3.8427116E-006
 4.4001115E+000, 2.2501231E-001, 3.7456926E-006
 4.4500098E+000, 2.2515578E-001, 3.8918248E-006
 4.5000869E+000, 2.2529932E-001, 3.8293906E-006
 4.5501641E+000, 2.2544308E-001, 3.8163053E-006
 4.6000624E+000, 2.2558662E-001, 3.8773275E-006
 4.6501395E+000, 2.2573022E-001, 3.7809438E-006
 4.7000378E+000, 2.2587373E-001, 3.9221345E-006
 4.7501149E+000, 2.2601741E-001, 3.7365573E-006
 4.8000132E+000, 2.2616093E-001, 3.9306501E-006
 4.8500903E+000, 2.2630466E-001, 3.7358521E-006
 4.9001675E+000, 2.2644845E-001, 3.9209712E-006
 4.9500658E+000, 2.2659221E-001, 3.7704570E-006
 5.0001429E+000, 2.2673581E-001, 3.9004559E-006
 5.0500412E+000, 2.2687957E-001, 3.8285243E-006
 5.1001183E+000, 2.2702325E-001, 3.8351634E-006
 5.1500166E+000, 2.2716698E-001, 3.8929878E-006
 5.2000937E+000, 2.2731076E-001, 3.7790390E-006
 5.2501709E+000, 2.2745474E-001, 3.9362550E-006
 5.3000692E+000, 2.2759859E-001, 3.7462785E-006
 5.3501463E+000, 2.2774231E-001, 3.9479410E-006
 5.4000446E+000, 2.2788623E-001, 3.7546236E-006
 5.4501217E+000, 2.2802999E-001, 3.9120246E-006
 5.5000200E+000, 2.2817392E-001, 3.7945578E-006
 5.5500971E+000, 2.2831774E-001, 3.8654083E-006
 5.6001743E+000, 2.2846193E-001, 3.8373895E-006
 5.6500726E+000, 2.2860584E-001, 3.8170029E-006
 5.7001497E+000, 2.2874977E-001, 3.8799527E-006
 5.7500480E+000, 2.2889374E-001, 3.7936107E-006
 5.8001251E+000, 2.2903768E-001, 3.8951380E-006
 5.8500234E+000, 2.2918171E-001, 3.8023207E-006
 5.9001005E+000, 2.2932567E-001, 3.8876608E-006
 5.9501777E+000, 2.2947001E-001, 3.8192716E-006
 6.0000759E+000, 2.2961402E-001, 3.8651309E-006
 6.0501531E+000, 2.2975811E-001, 3.8382519E-006
 6.1000514E+000, 2.2990218E-001, 3.8431815E-006
 6.1501285E+000, 2.3004630E-001, 3.8561994E-006
 6.2000268E+000, 2.3019043E-001, 3.8314432E-006
 6.2501039E+000, 2.3033456E-001, 3.8610674E-006
 6.3000022E+000, 2.3047874E-001, 3.8261326E-006
 6.3500793E+000, 2.3062291E-001, 3.8615141E-006
 6.4001565E+000, 2.3076740E-001, 3.8245848E-006
 6.4500548E+000, 2.3091160E-001, 3.8591806E-006
 6.5001319E+000, 2.3105586E-001, 3.8298383E-006
 6.5500302E+000, 2.3120011E-001, 3.8504301E-006
