s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 5.300E+02, 1.276E+02, 0.000E+00,-3.871E+01,-8.297E+01,-6.783E+00, 5.525E-03, 0.000E+00, 0.000E+00,-6.627E-01,-8.760E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.944E-03, 0.000E+00
 5.400E+02, 1.235E+02, 0.000E+00,-3.732E+01,-7.970E+01,-6.297E+00, 1.098E-01, 0.000E+00, 0.000E+00, 4.382E-01, 3.053E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.694E-03, 0.000E+00
 5.500E+02, 1.186E+02, 0.000E+00,-3.567E+01,-7.846E+01,-5.655E+00, 2.285E-01, 0.000E+00, 0.000E+00,-8.651E-01,-9.473E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.384E-03, 0.000E+00
 5.600E+02, 1.137E+02, 0.000E+00,-3.390E+01,-7.493E+01,-5.479E+00, 3.171E-01, 0.000E+00, 0.000E+00,-1.537E-01,-3.080E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.094E-03, 0.000E+00
 5.700E+02, 1.091E+02, 0.000E+00,-3.230E+01,-7.265E+01,-5.243E+00, 3.901E-01, 0.000E+00, 0.000E+00,-5.797E-01,-7.470E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.820E-03, 0.000E+00
 5.800E+02, 1.052E+02, 0.000E+00,-3.094E+01,-6.955E+01,-4.946E+00, 4.607E-01, 0.000E+00, 0.000E+00, 3.360E-01, 2.035E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.557E-03, 0.000E+00
 5.900E+02, 1.010E+02, 0.000E+00,-2.957E+01,-6.868E+01,-4.657E+00, 5.617E-01, 0.000E+00, 0.000E+00,-1.170E+00,-1.307E+00, 0.000E+00, 1.383E-03, 0.000E+00, 2.311E-03, 0.000E+00
 6.000E+02, 9.717E+01, 0.000E+00,-2.826E+01,-6.496E+01,-4.425E+00, 6.291E-01, 0.000E+00, 0.000E+00, 2.985E-01, 1.544E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.093E-03, 0.000E+00
 6.100E+02, 9.428E+01, 0.000E+00,-2.730E+01,-6.437E+01,-4.148E+00, 6.965E-01, 0.000E+00, 0.000E+00,-7.109E-01,-8.394E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.901E-03, 0.000E+00
 6.200E+02, 9.102E+01, 0.000E+00,-2.627E+01,-6.117E+01,-3.805E+00, 7.533E-01, 0.000E+00, 0.000E+00, 6.207E-01, 5.252E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.720E-03, 0.000E+00
 6.300E+02, 8.870E+01, 0.000E+00,-2.543E+01,-6.081E+01,-3.624E+00, 8.074E-01, 0.000E+00, 0.000E+00,-2.803E-01,-3.464E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.558E-03, 0.000E+00
 6.400E+02, 8.597E+01, 0.000E+00,-2.452E+01,-5.916E+01,-3.588E+00, 8.321E-01, 0.000E+00, 0.000E+00,-3.582E-01,-4.695E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.415E-03, 0.000E+00
 6.500E+02, 8.442E+01, 0.000E+00,-2.398E+01,-5.783E+01,-3.464E+00, 8.803E-01, 0.000E+00, 0.000E+00, 1.046E-01, 2.236E-02, 0.000E+00, 1.383E-03, 0.000E+00, 1.294E-03, 0.000E+00
 6.600E+02, 8.266E+01, 0.000E+00,-2.342E+01,-5.731E+01,-3.378E+00, 9.375E-01, 0.000E+00, 0.000E+00,-3.907E-01,-5.091E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.202E-03, 0.000E+00
 6.700E+02, 8.120E+01, 0.000E+00,-2.296E+01,-5.640E+01,-3.238E+00, 9.592E-01, 0.000E+00, 0.000E+00,-3.476E-01,-4.394E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.113E-03, 0.000E+00
 6.800E+02, 7.990E+01, 0.000E+00,-2.250E+01,-5.524E+01,-3.186E+00, 9.848E-01, 0.000E+00, 0.000E+00, 1.091E-02,-3.672E-02, 0.000E+00, 1.383E-03, 0.000E+00, 1.026E-03, 0.000E+00
 6.900E+02, 7.861E+01, 0.000E+00,-2.207E+01,-5.433E+01,-3.109E+00, 9.903E-01, 0.000E+00, 0.000E+00, 1.504E-01, 9.339E-02, 0.000E+00, 1.383E-03, 0.000E+00, 9.487E-04, 0.000E+00
 7.000E+02, 7.735E+01, 0.000E+00,-2.166E+01,-5.375E+01,-2.943E+00, 1.026E+00, 0.000E+00, 0.000E+00, 1.128E-01, 2.274E-02, 0.000E+00, 1.383E-03, 0.000E+00, 8.818E-04, 0.000E+00
 7.100E+02, 7.649E+01, 0.000E+00,-2.137E+01,-5.395E+01,-2.886E+00, 1.040E+00, 0.000E+00, 0.000E+00,-6.291E-01,-6.794E-01, 0.000E+00, 1.383E-03, 0.000E+00, 8.242E-04, 0.000E+00
 7.200E+02, 7.555E+01, 0.000E+00,-2.106E+01,-5.279E+01,-2.967E+00, 1.056E+00, 0.000E+00, 0.000E+00,-1.519E-01,-2.174E-01, 0.000E+00, 1.383E-03, 0.000E+00, 7.628E-04, 0.000E+00
 7.300E+02, 7.478E+01, 0.000E+00,-2.081E+01,-5.207E+01,-2.849E+00, 1.071E+00, 0.000E+00, 0.000E+00, 1.620E-01, 1.227E-01, 0.000E+00, 1.383E-03, 0.000E+00, 7.193E-04, 0.000E+00
 7.400E+02, 7.416E+01, 0.000E+00,-2.063E+01,-5.166E+01,-2.821E+00, 1.085E+00, 0.000E+00, 0.000E+00, 1.805E-01, 1.327E-01, 0.000E+00, 1.383E-03, 0.000E+00, 6.832E-04, 0.000E+00
 7.500E+02, 7.375E+01, 0.000E+00,-2.047E+01,-5.192E+01,-2.819E+00, 1.090E+00, 0.000E+00, 0.000E+00,-3.084E-01,-3.576E-01, 0.000E+00, 1.383E-03, 0.000E+00, 6.418E-04, 0.000E+00
 7.600E+02, 7.290E+01, 0.000E+00,-2.021E+01,-5.085E+01,-2.702E+00, 1.107E+00, 0.000E+00, 0.000E+00, 3.144E-01, 2.435E-01, 0.000E+00, 1.383E-03, 0.000E+00, 6.088E-04, 0.000E+00
 7.700E+02, 7.235E+01, 0.000E+00,-2.003E+01,-5.144E+01,-2.731E+00, 1.139E+00, 0.000E+00, 0.000E+00,-6.206E-01,-7.043E-01, 0.000E+00, 1.383E-03, 0.000E+00, 5.769E-04, 0.000E+00
 7.800E+02, 7.191E+01, 0.000E+00,-1.986E+01,-4.996E+01,-2.842E+00, 1.135E+00, 0.000E+00, 0.000E+00, 4.675E-01, 3.842E-01, 0.000E+00, 1.383E-03, 0.000E+00, 5.483E-04, 0.000E+00
 7.900E+02, 7.162E+01, 0.000E+00,-1.974E+01,-5.036E+01,-2.805E+00, 1.137E+00, 0.000E+00, 0.000E+00,-8.887E-02,-1.555E-01, 0.000E+00, 1.383E-03, 0.000E+00, 5.214E-04, 0.000E+00
 8.000E+02, 7.121E+01, 0.000E+00,-1.962E+01,-5.057E+01,-2.750E+00, 1.165E+00, 0.000E+00, 0.000E+00,-4.768E-01,-5.613E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.975E-04, 0.000E+00
 8.100E+02, 7.063E+01, 0.000E+00,-1.944E+01,-4.934E+01,-2.615E+00, 1.163E+00, 0.000E+00, 0.000E+00, 4.771E-01, 4.076E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.726E-04, 0.000E+00
 8.200E+02, 7.040E+01, 0.000E+00,-1.934E+01,-5.006E+01,-2.734E+00, 1.184E+00, 0.000E+00, 0.000E+00,-4.730E-01,-5.565E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.507E-04, 0.000E+00
 8.300E+02, 7.006E+01, 0.000E+00,-1.925E+01,-4.929E+01,-2.659E+00, 1.194E+00, 0.000E+00, 0.000E+00, 1.193E-01, 6.012E-02, 0.000E+00, 1.383E-03, 0.000E+00, 4.289E-04, 0.000E+00
 8.400E+02, 6.961E+01, 0.000E+00,-1.911E+01,-4.876E+01,-2.550E+00, 1.184E+00, 0.000E+00, 0.000E+00, 4.381E-01, 3.780E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.087E-04, 0.000E+00
 8.500E+02, 6.948E+01, 0.000E+00,-1.905E+01,-4.935E+01,-2.605E+00, 1.202E+00, 0.000E+00, 0.000E+00,-2.599E-01,-3.242E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.891E-04, 0.000E+00
 8.600E+02, 6.888E+01, 0.000E+00,-1.889E+01,-4.930E+01,-2.468E+00, 1.206E+00, 0.000E+00, 0.000E+00,-5.226E-01,-5.676E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.717E-04, 0.000E+00
 8.700E+02, 6.886E+01, 0.000E+00,-1.887E+01,-4.865E+01,-2.607E+00, 1.204E+00, 0.000E+00, 0.000E+00, 5.184E-02,-5.771E-02, 0.000E+00, 1.383E-03, 0.000E+00, 3.542E-04, 0.000E+00
 8.800E+02, 6.856E+01, 0.000E+00,-1.878E+01,-4.856E+01,-2.453E+00, 1.228E+00, 0.000E+00, 0.000E+00, 3.925E-02,-4.018E-04, 0.000E+00, 1.383E-03, 0.000E+00, 3.375E-04, 0.000E+00
 8.900E+02, 6.843E+01, 0.000E+00,-1.869E+01,-4.814E+01,-2.524E+00, 1.222E+00, 0.000E+00, 0.000E+00, 3.956E-01, 3.060E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.237E-04, 0.000E+00
 9.000E+02, 6.788E+01, 0.000E+00,-1.853E+01,-4.809E+01,-2.646E+00, 1.209E+00, 0.000E+00, 0.000E+00,-1.224E-01,-1.801E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.121E-04, 0.000E+00
