s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 2.200E+01, 2.424E+01, 0.000E+00,-7.052E+00,-1.311E+01,-2.220E+00, 2.293E-01, 0.000E+00, 0.000E+00, 2.097E+00, 2.089E+00, 0.000E+00, 5.177E-04, 0.000E+00, 0.000E+00, 3.200E-05
 2.400E+01, 2.722E+01, 0.000E+00,-7.956E+00,-1.591E+01,-2.369E+00, 2.772E-01, 0.000E+00, 0.000E+00, 1.283E+00, 1.268E+00, 0.000E+00, 5.783E-04, 0.000E+00, 0.000E+00, 4.337E-05
 2.600E+01, 3.069E+01, 0.000E+00,-8.970E+00,-1.649E+01,-2.642E+00, 3.276E-01, 0.000E+00, 0.000E+00, 2.928E+00, 2.916E+00, 0.000E+00, 6.389E-04, 0.000E+00, 0.000E+00, 6.749E-05
 2.800E+01, 3.373E+01, 0.000E+00,-9.886E+00,-2.045E+01,-2.882E+00, 3.793E-01, 0.000E+00, 0.000E+00, 8.699E-01, 8.849E-01, 0.000E+00, 6.995E-04, 0.000E+00, 0.000E+00, 8.414E-05
 3.000E+01, 3.682E+01, 0.000E+00,-1.080E+01,-2.022E+01,-3.095E+00, 4.262E-01, 0.000E+00, 0.000E+00, 3.147E+00, 3.126E+00, 0.000E+00, 7.601E-04, 0.000E+00, 0.000E+00, 8.679E-05
 3.200E+01, 3.896E+01, 0.000E+00,-1.145E+01,-2.544E+01,-3.329E+00, 4.764E-01, 0.000E+00, 0.000E+00,-7.757E-01,-7.757E-01, 0.000E+00, 8.207E-04, 0.000E+00, 0.000E+00, 1.017E-04
 3.400E+01, 4.316E+01, 0.000E+00,-1.266E+01,-2.628E+01,-3.439E+00, 5.181E-01, 0.000E+00, 0.000E+00, 1.312E+00, 1.300E+00, 0.000E+00, 8.813E-04, 0.000E+00, 0.000E+00, 1.197E-04
 3.600E+01, 4.659E+01, 0.000E+00,-1.370E+01,-2.591E+01,-3.658E+00, 5.772E-01, 0.000E+00, 0.000E+00, 3.889E+00, 3.897E+00, 0.000E+00, 9.418E-04, 0.000E+00, 0.000E+00, 1.510E-04
 3.800E+01, 5.014E+01, 0.000E+00,-1.480E+01,-3.141E+01,-3.809E+00, 6.236E-01, 0.000E+00, 0.000E+00, 7.012E-01, 7.391E-01, 0.000E+00, 1.002E-03, 0.000E+00, 0.000E+00, 2.042E-04
 4.000E+01, 5.438E+01, 0.000E+00,-1.619E+01,-3.198E+01,-3.901E+00, 6.808E-01, 0.000E+00, 0.000E+00, 2.987E+00, 2.988E+00, 0.000E+00, 1.063E-03, 0.000E+00, 0.000E+00, 2.683E-04
 4.200E+01, 5.924E+01, 0.000E+00,-1.765E+01,-3.670E+01,-4.280E+00, 7.160E-01, 0.000E+00, 0.000E+00, 1.306E+00, 1.325E+00, 0.000E+00, 1.103E-03, 0.000E+00, 0.000E+00, 3.469E-04
 4.400E+01, 6.158E+01, 0.000E+00,-1.860E+01,-3.860E+01,-4.313E+00, 7.535E-01, 0.000E+00, 0.000E+00, 8.324E-01, 8.131E-01, 0.000E+00, 1.123E-03, 0.000E+00, 0.000E+00, 4.417E-04
 4.600E+01, 6.570E+01, 0.000E+00,-1.984E+01,-4.049E+01,-4.613E+00, 7.742E-01, 0.000E+00, 0.000E+00, 1.504E+00, 1.531E+00, 0.000E+00, 1.143E-03, 0.000E+00, 0.000E+00, 5.346E-04
 4.800E+01, 6.843E+01, 0.000E+00,-2.086E+01,-4.079E+01,-4.387E+00, 7.931E-01, 0.000E+00, 0.000E+00, 3.183E+00, 3.192E+00, 0.000E+00, 1.162E-03, 0.000E+00, 0.000E+00, 6.319E-04
 5.000E+01, 7.147E+01, 0.000E+00,-2.181E+01,-4.516E+01,-4.596E+00, 8.277E-01, 0.000E+00, 0.000E+00, 7.149E-01, 7.284E-01, 0.000E+00, 1.182E-03, 0.000E+00, 0.000E+00, 7.340E-04
 5.200E+01, 7.622E+01, 0.000E+00,-2.343E+01,-4.844E+01,-4.633E+00, 8.628E-01, 0.000E+00, 0.000E+00, 5.582E-01, 5.768E-01, 0.000E+00, 1.202E-03, 0.000E+00, 0.000E+00, 8.611E-04
 5.400E+01, 7.968E+01, 0.000E+00,-2.471E+01,-5.067E+01,-4.903E+00, 8.732E-01, 0.000E+00, 0.000E+00, 2.122E-01, 2.663E-01, 0.000E+00, 1.222E-03, 0.000E+00, 0.000E+00, 9.725E-04
 5.600E+01, 8.359E+01, 0.000E+00,-2.577E+01,-5.191E+01,-4.862E+00, 9.064E-01, 0.000E+00, 0.000E+00, 1.827E+00, 1.958E+00, 0.000E+00, 1.241E-03, 0.000E+00, 0.000E+00, 1.071E-03
 5.800E+01, 8.738E+01, 0.000E+00,-2.726E+01,-5.286E+01,-5.018E+00, 9.203E-01, 0.000E+00, 0.000E+00, 3.078E+00, 3.158E+00, 0.000E+00, 1.261E-03, 0.000E+00, 0.000E+00, 1.169E-03
 6.000E+01, 8.996E+01, 0.000E+00,-2.798E+01,-5.871E+01,-5.197E+00, 9.686E-01, 0.000E+00, 0.000E+00,-9.968E-01,-9.709E-01, 0.000E+00, 1.281E-03, 0.000E+00, 0.000E+00, 1.276E-03
 6.200E+01, 9.577E+01, 0.000E+00,-2.995E+01,-5.642E+01,-5.342E+00, 9.895E-01, 0.000E+00, 0.000E+00, 5.029E+00, 5.046E+00, 0.000E+00, 1.295E-03, 0.000E+00, 0.000E+00, 1.401E-03
 6.400E+01, 9.859E+01, 0.000E+00,-3.092E+01,-6.456E+01,-5.344E+00, 1.036E+00, 0.000E+00, 0.000E+00,-1.187E+00,-1.192E+00, 0.000E+00, 1.305E-03, 0.000E+00, 0.000E+00, 1.564E-03
 6.600E+01, 1.039E+02, 0.000E+00,-3.286E+01,-6.330E+01,-5.219E+00, 1.067E+00, 0.000E+00, 0.000E+00, 3.589E+00, 3.626E+00, 0.000E+00, 1.314E-03, 0.000E+00, 0.000E+00, 1.743E-03
 6.800E+01, 1.076E+02, 0.000E+00,-3.401E+01,-6.879E+01,-5.830E+00, 1.125E+00, 0.000E+00, 0.000E+00,-3.837E-02, 5.728E-02, 0.000E+00, 1.323E-03, 0.000E+00, 0.000E+00, 1.948E-03
 7.000E+01, 1.146E+02, 0.000E+00,-3.635E+01,-7.341E+01,-5.758E+00, 1.102E+00, 0.000E+00, 0.000E+00,-6.971E-02, 1.318E-01, 0.000E+00, 1.332E-03, 0.000E+00, 0.000E+00, 2.068E-03
 7.200E+01, 1.162E+02, 0.000E+00,-3.714E+01,-7.427E+01,-5.868E+00, 1.125E+00, 0.000E+00, 0.000E+00,-1.466E-02, 5.671E-02, 0.000E+00, 1.342E-03, 0.000E+00, 0.000E+00, 2.183E-03
 7.400E+01, 1.205E+02, 0.000E+00,-3.853E+01,-7.641E+01,-6.350E+00, 1.152E+00, 0.000E+00, 0.000E+00, 4.566E-01, 3.616E-01, 0.000E+00, 1.351E-03, 0.000E+00, 0.000E+00, 2.346E-03
 7.600E+01, 1.258E+02, 0.000E+00,-4.019E+01,-7.283E+01,-6.420E+00, 1.166E+00, 0.000E+00, 0.000E+00, 7.364E+00, 7.488E+00, 0.000E+00, 1.360E-03, 0.000E+00, 0.000E+00, 2.489E-03
 7.800E+01, 1.334E+02, 0.000E+00,-4.289E+01,-8.447E+01,-6.543E+00, 1.239E+00, 0.000E+00, 0.000E+00, 5.520E-01, 7.030E-01, 0.000E+00, 1.369E-03, 0.000E+00, 0.000E+00, 2.750E-03
 8.000E+01, 1.327E+02, 0.000E+00,-4.269E+01,-8.636E+01,-6.910E+00, 1.221E+00, 0.000E+00, 0.000E+00,-1.963E+00,-2.037E+00, 0.000E+00, 1.378E-03, 0.000E+00, 0.000E+00, 2.895E-03
 8.200E+01, 1.457E+02, 0.000E+00,-4.702E+01,-8.761E+01,-7.191E+00, 1.287E+00, 0.000E+00, 0.000E+00, 5.132E+00, 5.213E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.069E-03
 8.400E+01, 1.446E+02, 0.000E+00,-4.728E+01,-9.217E+01,-6.839E+00, 1.301E+00, 0.000E+00, 0.000E+00,-4.549E-01,-3.671E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.328E-03
 8.600E+01, 1.556E+02, 0.000E+00,-5.059E+01,-9.780E+01,-7.188E+00, 1.354E+00, 0.000E+00, 0.000E+00, 1.326E+00, 1.405E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.589E-03
 8.800E+01, 1.600E+02, 0.000E+00,-5.225E+01,-9.765E+01,-7.142E+00, 1.407E+00, 0.000E+00, 0.000E+00, 4.265E+00, 4.379E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.837E-03
 9.000E+01, 1.697E+02, 0.000E+00,-5.561E+01,-1.068E+02,-7.331E+00, 1.439E+00, 0.000E+00, 0.000E+00, 1.162E+00, 1.409E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.135E-03
 9.200E+01, 1.748E+02, 0.000E+00,-5.720E+01,-1.096E+02,-8.209E+00, 1.466E+00, 0.000E+00, 0.000E+00, 1.255E+00, 1.268E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.452E-03
 9.400E+01, 1.847E+02, 0.000E+00,-6.074E+01,-1.156E+02,-7.724E+00, 1.500E+00, 0.000E+00, 0.000E+00, 2.044E+00, 2.208E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.739E-03
 9.600E+01, 1.930E+02, 0.000E+00,-6.403E+01,-1.232E+02,-8.286E+00, 1.600E+00, 0.000E+00, 0.000E+00,-1.126E+00,-9.494E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.136E-03
 9.800E+01, 2.069E+02, 0.000E+00,-6.868E+01,-1.250E+02,-8.402E+00, 1.732E+00, 0.000E+00, 0.000E+00, 6.429E+00, 6.599E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.660E-03
 1.000E+02, 2.201E+02, 0.000E+00,-7.332E+01,-1.352E+02,-8.920E+00, 1.770E+00, 0.000E+00, 0.000E+00, 4.316E+00, 4.441E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.105E-03
 1.020E+02, 2.262E+02, 0.000E+00,-7.535E+01,-1.461E+02,-9.195E+00, 1.794E+00, 0.000E+00, 0.000E+00,-2.852E+00,-2.576E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.531E-03
 1.040E+02, 2.372E+02, 0.000E+00,-7.940E+01,-1.471E+02,-9.228E+00, 1.823E+00, 0.000E+00, 0.000E+00, 3.079E+00, 3.346E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.804E-03
 1.060E+02, 2.547E+02, 0.000E+00,-8.536E+01,-1.577E+02,-9.549E+00, 1.945E+00, 0.000E+00, 0.000E+00, 3.636E+00, 4.027E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 7.405E-03
 1.080E+02, 2.682E+02, 0.000E+00,-9.002E+01,-1.637E+02,-9.954E+00, 2.069E+00, 0.000E+00, 0.000E+00, 6.054E+00, 6.537E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 8.141E-03
 1.100E+02, 2.922E+02, 0.000E+00,-9.790E+01,-1.793E+02,-1.109E+01, 2.224E+00, 0.000E+00, 0.000E+00, 6.035E+00, 6.191E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 8.993E-03
 1.120E+02, 3.096E+02, 0.000E+00,-1.046E+02,-1.969E+02,-1.040E+01, 2.337E+00, 0.000E+00, 0.000E+00,-3.538E-01, 6.567E-02, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 9.679E-03
 1.140E+02, 3.298E+02, 0.000E+00,-1.110E+02,-2.108E+02,-1.070E+01, 2.372E+00, 0.000E+00, 0.000E+00,-1.199E+00,-3.063E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.044E-02
 1.160E+02, 3.449E+02, 0.000E+00,-1.162E+02,-2.045E+02,-1.211E+01, 2.525E+00, 0.000E+00, 0.000E+00, 1.422E+01, 1.456E+01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.111E-02
 1.180E+02, 3.694E+02, 0.000E+00,-1.245E+02,-2.345E+02,-1.224E+01, 2.684E+00, 0.000E+00, 0.000E+00, 3.328E-01, 8.223E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.198E-02
 1.200E+02, 4.012E+02, 0.000E+00,-1.355E+02,-2.529E+02,-1.247E+01, 2.852E+00, 0.000E+00, 0.000E+00, 2.302E+00, 3.077E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 1.336E-02
 1.220E+02, 4.354E+02, 0.000E+00,-1.470E+02,-2.715E+02,-1.319E+01, 3.081E+00, 0.000E+00, 0.000E+00, 5.888E+00, 6.777E+00, 0.000E+00, 1.310E-03, 0.000E+00, 0.000E+00, 1.461E-02
 1.240E+02, 4.598E+02, 0.000E+00,-1.557E+02,-2.906E+02,-1.405E+01, 3.210E+00, 0.000E+00, 0.000E+00, 2.021E+00, 2.688E+00, 0.000E+00, 1.166E-03, 0.000E+00, 0.000E+00, 1.609E-02
 1.260E+02, 4.932E+02, 0.000E+00,-1.673E+02,-3.082E+02,-1.477E+01, 3.377E+00, 0.000E+00, 0.000E+00, 5.644E+00, 6.297E+00, 0.000E+00, 1.021E-03, 0.000E+00, 0.000E+00, 1.734E-02
 1.280E+02, 5.293E+02, 0.000E+00,-1.791E+02,-3.353E+02,-1.480E+01, 3.651E+00, 0.000E+00, 0.000E+00, 2.820E+00, 3.776E+00, 0.000E+00, 8.758E-04, 0.000E+00, 0.000E+00, 1.926E-02
 1.300E+02, 5.811E+02, 0.000E+00,-1.977E+02,-3.632E+02,-1.723E+01, 3.894E+00, 0.000E+00, 0.000E+00, 6.708E+00, 6.853E+00, 0.000E+00, 7.309E-04, 0.000E+00, 0.000E+00, 2.150E-02
 1.320E+02, 6.358E+02, 0.000E+00,-2.165E+02,-3.929E+02,-1.716E+01, 4.242E+00, 0.000E+00, 0.000E+00, 1.259E+01, 1.344E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.356E-02
 1.340E+02, 6.765E+02, 0.000E+00,-2.294E+02,-4.464E+02,-1.739E+01, 4.565E+00, 0.000E+00, 0.000E+00,-1.320E+01,-1.209E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.553E-02
 1.360E+02, 7.615E+02, 0.000E+00,-2.576E+02,-4.724E+02,-1.761E+01, 5.144E+00, 0.000E+00, 0.000E+00, 1.733E+01, 1.907E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.872E-02
 1.380E+02, 8.670E+02, 0.000E+00,-2.930E+02,-5.423E+02,-1.929E+01, 5.848E+00, 0.000E+00, 0.000E+00, 1.624E+01, 1.825E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.301E-02
 1.400E+02, 9.733E+02, 0.000E+00,-3.285E+02,-6.265E+02,-1.964E+01, 6.502E+00, 0.000E+00, 0.000E+00, 2.255E+00, 5.118E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.708E-02
 1.420E+02, 1.040E+03, 0.000E+00,-3.501E+02,-6.672E+02,-2.093E+01, 6.959E+00, 0.000E+00, 0.000E+00, 6.427E+00, 9.203E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.980E-02
 1.440E+02, 1.123E+03, 0.000E+00,-3.788E+02,-7.144E+02,-2.183E+01, 7.446E+00, 0.000E+00, 0.000E+00, 1.238E+01, 1.573E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.317E-02
 1.460E+02, 1.188E+03, 0.000E+00,-4.003E+02,-7.687E+02,-2.312E+01, 7.779E+00, 0.000E+00, 0.000E+00,-4.053E-01, 3.283E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.584E-02
 1.480E+02, 1.238E+03, 0.000E+00,-4.175E+02,-7.936E+02,-2.251E+01, 8.065E+00, 0.000E+00, 0.000E+00, 8.300E+00, 1.285E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.766E-02
 1.500E+02, 1.246E+03, 0.000E+00,-4.198E+02,-8.042E+02,-2.281E+01, 8.152E+00, 0.000E+00, 0.000E+00, 2.855E+00, 6.944E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.853E-02
 1.520E+02, 1.329E+03, 0.000E+00,-4.462E+02,-8.568E+02,-2.285E+01, 8.578E+00, 0.000E+00, 0.000E+00, 6.717E+00, 1.161E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.139E-02
 1.540E+02, 1.360E+03, 0.000E+00,-4.570E+02,-8.828E+02,-2.371E+01, 8.915E+00, 0.000E+00, 0.000E+00, 9.225E-01, 5.263E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.373E-02
 1.560E+02, 1.446E+03, 0.000E+00,-4.866E+02,-9.438E+02,-2.464E+01, 9.372E+00, 0.000E+00, 0.000E+00,-5.049E+00, 1.323E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.616E-02
 1.580E+02, 1.498E+03, 0.000E+00,-5.045E+02,-9.566E+02,-2.539E+01, 9.714E+00, 0.000E+00, 0.000E+00, 1.646E+01, 2.138E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.886E-02
 1.600E+02, 1.613E+03, 0.000E+00,-5.433E+02,-1.054E+03,-2.465E+01, 1.017E+01, 0.000E+00, 0.000E+00,-5.597E+00, 1.143E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.287E-02
 1.620E+02, 1.628E+03, 0.000E+00,-5.478E+02,-1.045E+03,-2.485E+01, 1.027E+01, 0.000E+00, 0.000E+00, 1.427E+01, 2.032E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.403E-02
 1.640E+02, 1.582E+03, 0.000E+00,-5.319E+02,-1.049E+03,-2.352E+01, 1.005E+01, 0.000E+00, 0.000E+00,-1.961E+01,-1.252E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.306E-02
 1.660E+02, 1.624E+03, 0.000E+00,-5.461E+02,-1.045E+03,-2.470E+01, 1.017E+01, 0.000E+00, 0.000E+00, 1.096E+01, 1.770E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.338E-02
 1.680E+02, 1.631E+03, 0.000E+00,-5.489E+02,-1.054E+03,-2.658E+01, 1.018E+01, 0.000E+00, 0.000E+00, 5.166E+00, 1.156E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.431E-02
 1.700E+02, 1.659E+03, 0.000E+00,-5.587E+02,-1.073E+03,-2.736E+01, 1.031E+01, 0.000E+00, 0.000E+00, 3.391E+00, 9.767E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.571E-02
 1.720E+02, 1.679E+03, 0.000E+00,-5.664E+02,-1.091E+03,-2.619E+01, 1.040E+01, 0.000E+00, 0.000E+00,-2.844E+00, 6.327E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.655E-02
 1.740E+02, 1.684E+03, 0.000E+00,-5.671E+02,-1.084E+03,-2.678E+01, 1.044E+01, 0.000E+00, 0.000E+00, 8.240E+00, 1.581E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.653E-02
 1.760E+02, 1.715E+03, 0.000E+00,-5.772E+02,-1.122E+03,-2.634E+01, 1.071E+01, 0.000E+00, 0.000E+00,-7.585E+00, 3.508E-02, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.834E-02
 1.780E+02, 1.764E+03, 0.000E+00,-5.939E+02,-1.131E+03,-2.676E+01, 1.098E+01, 0.000E+00, 0.000E+00, 1.640E+01, 2.374E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.998E-02
 1.800E+02, 1.793E+03, 0.000E+00,-6.026E+02,-1.174E+03,-2.753E+01, 1.104E+01, 0.000E+00, 0.000E+00,-6.842E+00,-1.517E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.067E-02
 1.820E+02, 1.796E+03, 0.000E+00,-6.038E+02,-1.168E+03,-2.749E+01, 1.112E+01, 0.000E+00, 0.000E+00,-5.943E-03, 7.818E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.119E-02
 1.840E+02, 1.815E+03, 0.000E+00,-6.112E+02,-1.171E+03,-2.834E+01, 1.115E+01, 0.000E+00, 0.000E+00, 4.722E+00, 1.603E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.266E-02
 1.860E+02, 1.788E+03, 0.000E+00,-6.016E+02,-1.168E+03,-2.791E+01, 1.101E+01, 0.000E+00, 0.000E+00,-7.295E+00, 1.105E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.208E-02
 1.880E+02, 1.855E+03, 0.000E+00,-6.257E+02,-1.205E+03,-2.717E+01, 1.132E+01, 0.000E+00, 0.000E+00,-2.684E-01, 8.418E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.430E-02
 1.900E+02, 1.877E+03, 0.000E+00,-6.325E+02,-1.180E+03,-2.818E+01, 1.154E+01, 0.000E+00, 0.000E+00, 3.950E+01, 4.820E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.579E-02
 1.920E+02, 1.885E+03, 0.000E+00,-6.342E+02,-1.248E+03,-2.773E+01, 1.162E+01, 0.000E+00, 0.000E+00,-2.202E+01,-1.332E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.730E-02
 1.940E+02, 1.941E+03, 0.000E+00,-6.533E+02,-1.271E+03,-2.849E+01, 1.159E+01, 0.000E+00, 0.000E+00,-1.096E+01,-1.317E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.812E-02
 1.960E+02, 1.938E+03, 0.000E+00,-6.533E+02,-1.258E+03,-3.061E+01, 1.186E+01, 0.000E+00, 0.000E+00,-9.508E-01, 7.870E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.940E-02
 1.980E+02, 1.967E+03, 0.000E+00,-6.619E+02,-1.261E+03,-2.931E+01, 1.176E+01, 0.000E+00, 0.000E+00, 1.549E+01, 2.613E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.950E-02
 2.000E+02, 1.999E+03, 0.000E+00,-6.731E+02,-1.293E+03,-3.124E+01, 1.186E+01, 0.000E+00, 0.000E+00, 4.054E+00, 1.388E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.104E-02
 2.020E+02, 2.015E+03, 0.000E+00,-6.793E+02,-1.306E+03,-3.310E+01, 1.186E+01, 0.000E+00, 0.000E+00,-5.449E+00, 7.972E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.170E-02
 2.040E+02, 2.064E+03, 0.000E+00,-6.951E+02,-1.339E+03,-3.003E+01, 1.207E+01, 0.000E+00, 0.000E+00, 2.754E+00, 1.267E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.384E-02
 2.060E+02, 2.019E+03, 0.000E+00,-6.822E+02,-1.318E+03,-3.216E+01, 1.205E+01, 0.000E+00, 0.000E+00,-1.261E+01,-6.630E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.375E-02
 2.080E+02, 2.069E+03, 0.000E+00,-6.986E+02,-1.330E+03,-3.162E+01, 1.222E+01, 0.000E+00, 0.000E+00, 1.001E+01, 2.111E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.436E-02
 2.100E+02, 2.075E+03, 0.000E+00,-6.989E+02,-1.346E+03,-3.158E+01, 1.241E+01, 0.000E+00, 0.000E+00,-9.235E-01, 1.143E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.597E-02
 2.120E+02, 2.155E+03, 0.000E+00,-7.268E+02,-1.393E+03,-3.180E+01, 1.241E+01, 0.000E+00, 0.000E+00, 4.067E+00, 1.520E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 8.730E-02
