s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"Flux-1","Flux-2","Flux-3","Flux-4","Flux-5","Flux-6","Flux-7","Flux-8","Flux-9","Flux-10","Flux-11","Flux-12","Flux-13","Flux-14","Flux-15","Flux-16","Flux-17","Flux-18","Flux-19","Flux-20","Flux-21","Flux-22","Flux-23","Flux-24","Flux-25","Flux-26","Flux-27","Flux-28","Flux-29","Flux-30","Flux-31","Flux-32","Flux-33","Flux-34","Flux-35","Flux-36","Flux-37","Flux-38","Flux-39","Flux-40","Flux-41","Flux-42","Flux-43","Flux-44","Flux-45","Flux-46","Flux-47","Flux-48","Flux-49","Flux-50","Temp-1","Temp-2","Temp-3","Temp-4","Temp-5","Temp-6","Temp-7","Temp-8","Temp-9","Temp-10","Temp-11","Temp-12","Temp-13","Temp-14","Temp-15","Temp-16","Temp-17","Temp-18","Temp-19","Temp-20","Temp-21","Temp-22","Temp-23","Temp-24","Temp-25","Temp-26","Temp-27","Temp-28","Temp-29","Temp-30","Temp-31","Temp-32","Temp-33","Temp-34","Temp-35","Temp-36","Temp-37","Temp-38","Temp-39","Temp-40","Temp-41","Temp-42","Temp-43","Temp-44","Temp-45","Temp-46","Temp-47","Temp-48","Temp-49","Temp-50"
 0.000E+00,-3.632E-03,-4.390E-03,-7.801E-03,-8.051E-03,-8.224E-03,-8.031E-03,-7.560E-03,-7.241E-03,-6.729E-03,-6.272E-03,-6.628E-03,-6.912E-03,-7.276E-03,-7.257E-03,-7.031E-03,-6.838E-03,-6.455E-03,-6.055E-03,-5.722E-03,-6.857E-03,-7.160E-03,-7.215E-03,-7.081E-03,-6.804E-03,-6.577E-03,-6.027E-03,-5.697E-03,-6.857E-03,-7.160E-03,-7.215E-03,-7.081E-03,-6.804E-03,-6.577E-03,-6.238E-03,-5.697E-03,-6.672E-03,-7.140E-03,-7.218E-03,-7.043E-03,-6.854E-03,-6.516E-03,-6.166E-03,-5.603E-03,-6.145E-03,-6.397E-03,-6.306E-03,-5.888E-03,-5.467E-03,-4.274E-03,-3.482E-03, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01
 1.500E+01, 5.342E+01, 5.315E+01, 4.189E+01, 3.471E+01, 2.666E+01, 2.260E+01, 1.791E+01, 1.555E+01, 1.288E+01, 1.143E+01, 9.406E+00, 8.381E+00, 7.032E+00, 6.303E+00, 5.364E+00, 4.837E+00, 4.141E+00, 3.747E+00, 3.412E+00, 2.990E+00, 2.743E+00, 2.408E+00, 2.208E+00, 1.939E+00, 1.776E+00, 1.559E+00, 1.430E+00, 1.266E+00, 1.165E+00, 1.034E+00, 9.614E-01, 8.665E-01, 8.128E-01, 7.675E-01, 7.021E-01, 6.659E-01, 6.212E-01, 5.955E-01, 5.631E-01, 5.444E-01, 5.147E-01, 4.948E-01, 4.635E-01, 4.417E-01, 4.108E-01, 3.911E-01, 3.700E-01, 3.627E-01, 3.533E-01, 3.474E-01, 1.614E+02, 1.529E+02, 1.191E+02, 1.001E+02, 8.022E+01, 7.073E+01, 6.025E+01, 5.508E+01, 4.922E+01, 4.603E+01, 4.160E+01, 3.942E+01, 3.658E+01, 3.504E+01, 3.303E+01, 3.187E+01, 3.033E+01, 2.940E+01, 2.858E+01, 2.757E+01, 2.699E+01, 2.622E+01, 2.578E+01, 2.519E+01, 2.483E+01, 2.432E+01, 2.402E+01, 2.362E+01, 2.337E+01, 2.305E+01, 2.287E+01, 2.264E+01, 2.251E+01, 2.239E+01, 2.221E+01, 2.211E+01, 2.199E+01, 2.192E+01, 2.183E+01, 2.177E+01, 2.168E+01, 2.162E+01, 2.152E+01, 2.145E+01, 2.136E+01, 2.130E+01, 2.123E+01, 2.121E+01, 2.118E+01, 2.117E+01
 3.000E+01, 6.259E+01, 7.128E+01, 6.639E+01, 5.984E+01, 4.989E+01, 4.388E+01, 3.648E+01, 3.244E+01, 2.733E+01, 2.421E+01, 1.998E+01, 1.777E+01, 1.487E+01, 1.318E+01, 1.109E+01, 9.941E+00, 8.508E+00, 7.773E+00, 7.143E+00, 6.310E+00, 5.824E+00, 5.154E+00, 4.727E+00, 4.133E+00, 3.793E+00, 3.360E+00, 3.094E+00, 2.742E+00, 2.539E+00, 2.272E+00, 2.112E+00, 1.902E+00, 1.786E+00, 1.678E+00, 1.525E+00, 1.434E+00, 1.298E+00, 1.217E+00, 1.121E+00, 1.068E+00, 1.000E+00, 9.620E-01, 9.081E-01, 8.757E-01, 8.347E-01, 8.097E-01, 7.709E-01, 7.444E-01, 7.096E-01, 6.926E-01, 3.251E+02, 3.535E+02, 3.169E+02, 2.887E+02, 2.490E+02, 2.228E+02, 1.878E+02, 1.689E+02, 1.459E+02, 1.322E+02, 1.134E+02, 1.035E+02, 9.035E+01, 8.288E+01, 7.347E+01, 6.816E+01, 6.130E+01, 5.770E+01, 5.463E+01, 5.068E+01, 4.839E+01, 4.522E+01, 4.323E+01, 4.047E+01, 3.886E+01, 3.678E+01, 3.552E+01, 3.389E+01, 3.295E+01, 3.171E+01, 3.098E+01, 3.001E+01, 2.948E+01, 2.901E+01, 2.831E+01, 2.790E+01, 2.731E+01, 2.695E+01, 2.653E+01, 2.631E+01, 2.599E+01, 2.580E+01, 2.551E+01, 2.531E+01, 2.505E+01, 2.489E+01, 2.466E+01, 2.454E+01, 2.438E+01, 2.430E+01
 4.500E+01, 6.876E+01, 7.713E+01, 7.165E+01, 6.465E+01, 5.526E+01, 4.939E+01, 4.197E+01, 3.784E+01, 3.230E+01, 2.881E+01, 2.395E+01, 2.127E+01, 1.790E+01, 1.605E+01, 1.370E+01, 1.237E+01, 1.074E+01, 9.815E+00, 8.942E+00, 7.713E+00, 6.993E+00, 6.060E+00, 5.516E+00, 4.822E+00, 4.420E+00, 3.897E+00, 3.585E+00, 3.168E+00, 2.930E+00, 2.625E+00, 2.453E+00, 2.229E+00, 2.086E+00, 1.959E+00, 1.798E+00, 1.703E+00, 1.567E+00, 1.485E+00, 1.365E+00, 1.296E+00, 1.201E+00, 1.149E+00, 1.084E+00, 1.049E+00, 9.994E-01, 9.687E-01, 9.310E-01, 9.059E-01, 8.715E-01, 8.516E-01, 4.456E+02, 4.810E+02, 4.505E+02, 4.067E+02, 3.385E+02, 3.075E+02, 2.723E+02, 2.503E+02, 2.173E+02, 1.970E+02, 1.683E+02, 1.528E+02, 1.325E+02, 1.209E+02, 1.064E+02, 9.821E+01, 8.803E+01, 8.243E+01, 7.731E+01, 7.026E+01, 6.617E+01, 6.069E+01, 5.732E+01, 5.285E+01, 5.027E+01, 4.695E+01, 4.493E+01, 4.230E+01, 4.078E+01, 3.876E+01, 3.757E+01, 3.605E+01, 3.513E+01, 3.431E+01, 3.319E+01, 3.252E+01, 3.157E+01, 3.098E+01, 3.020E+01, 2.976E+01, 2.917E+01, 2.883E+01, 2.838E+01, 2.812E+01, 2.777E+01, 2.755E+01, 2.727E+01, 2.709E+01, 2.685E+01, 2.672E+01
 6.000E+01, 7.442E+01, 8.143E+01, 7.499E+01, 6.889E+01, 6.034E+01, 5.515E+01, 4.804E+01, 4.382E+01, 3.805E+01, 3.439E+01, 2.891E+01, 2.571E+01, 2.142E+01, 1.894E+01, 1.568E+01, 1.394E+01, 1.185E+01, 1.072E+01, 9.717E+00, 8.345E+00, 7.603E+00, 6.632E+00, 6.054E+00, 5.272E+00, 4.831E+00, 4.253E+00, 3.907E+00, 3.452E+00, 3.189E+00, 2.842E+00, 2.648E+00, 2.410E+00, 2.269E+00, 2.135E+00, 1.957E+00, 1.845E+00, 1.688E+00, 1.603E+00, 1.505E+00, 1.449E+00, 1.374E+00, 1.332E+00, 1.281E+00, 1.251E+00, 1.212E+00, 1.184E+00, 1.137E+00, 1.109E+00, 1.061E+00, 1.032E+00, 5.096E+02, 5.337E+02, 5.105E+02, 4.798E+02, 4.326E+02, 3.948E+02, 3.350E+02, 3.098E+02, 2.813E+02, 2.611E+02, 2.246E+02, 2.034E+02, 1.753E+02, 1.592E+02, 1.381E+02, 1.263E+02, 1.116E+02, 1.035E+02, 9.633E+01, 8.663E+01, 8.108E+01, 7.371E+01, 6.926E+01, 6.329E+01, 5.987E+01, 5.543E+01, 5.276E+01, 4.921E+01, 4.717E+01, 4.447E+01, 4.295E+01, 4.103E+01, 3.988E+01, 3.881E+01, 3.736E+01, 3.645E+01, 3.514E+01, 3.438E+01, 3.344E+01, 3.291E+01, 3.216E+01, 3.175E+01, 3.124E+01, 3.095E+01, 3.056E+01, 3.029E+01, 2.990E+01, 2.966E+01, 2.931E+01, 2.911E+01
 7.500E+01, 7.425E+01, 8.175E+01, 7.716E+01, 7.171E+01, 6.384E+01, 5.892E+01, 5.189E+01, 4.774E+01, 4.188E+01, 3.828E+01, 3.306E+01, 2.969E+01, 2.484E+01, 2.200E+01, 1.834E+01, 1.631E+01, 1.375E+01, 1.230E+01, 1.107E+01, 9.454E+00, 8.564E+00, 7.478E+00, 6.848E+00, 6.045E+00, 5.555E+00, 4.909E+00, 4.522E+00, 3.973E+00, 3.643E+00, 3.260E+00, 3.057E+00, 2.789E+00, 2.629E+00, 2.482E+00, 2.284E+00, 2.170E+00, 2.000E+00, 1.895E+00, 1.756E+00, 1.676E+00, 1.563E+00, 1.491E+00, 1.391E+00, 1.333E+00, 1.258E+00, 1.212E+00, 1.144E+00, 1.097E+00, 1.024E+00, 9.813E-01, 5.360E+02, 5.613E+02, 5.417E+02, 5.216E+02, 4.856E+02, 4.503E+02, 4.089E+02, 3.758E+02, 3.237E+02, 3.022E+02, 2.736E+02, 2.509E+02, 2.163E+02, 1.959E+02, 1.688E+02, 1.536E+02, 1.346E+02, 1.241E+02, 1.147E+02, 1.021E+02, 9.491E+01, 8.579E+01, 8.039E+01, 7.328E+01, 6.915E+01, 6.376E+01, 6.050E+01, 5.598E+01, 5.333E+01, 5.004E+01, 4.820E+01, 4.585E+01, 4.445E+01, 4.314E+01, 4.138E+01, 4.033E+01, 3.881E+01, 3.790E+01, 3.675E+01, 3.609E+01, 3.517E+01, 3.461E+01, 3.385E+01, 3.341E+01, 3.284E+01, 3.247E+01, 3.194E+01, 3.159E+01, 3.105E+01, 3.074E+01
 9.000E+01, 7.776E+01, 8.520E+01, 7.995E+01, 7.400E+01, 6.610E+01, 6.129E+01, 5.465E+01, 5.057E+01, 4.519E+01, 4.183E+01, 3.696E+01, 3.389E+01, 2.946E+01, 2.664E+01, 2.274E+01, 2.037E+01, 1.727E+01, 1.556E+01, 1.397E+01, 1.194E+01, 1.089E+01, 9.530E+00, 8.763E+00, 7.685E+00, 7.048E+00, 6.228E+00, 5.702E+00, 4.992E+00, 4.582E+00, 4.066E+00, 3.765E+00, 3.363E+00, 3.119E+00, 2.907E+00, 2.634E+00, 2.479E+00, 2.253E+00, 2.120E+00, 1.940E+00, 1.836E+00, 1.705E+00, 1.624E+00, 1.511E+00, 1.449E+00, 1.369E+00, 1.321E+00, 1.252E+00, 1.207E+00, 1.136E+00, 1.094E+00, 5.581E+02, 5.861E+02, 5.645E+02, 5.436E+02, 5.151E+02, 4.970E+02, 4.488E+02, 4.168E+02, 3.854E+02, 3.499E+02, 3.070E+02, 2.891E+02, 2.609E+02, 2.380E+02, 2.060E+02, 1.874E+02, 1.636E+02, 1.501E+02, 1.382E+02, 1.225E+02, 1.140E+02, 1.028E+02, 9.613E+01, 8.718E+01, 8.189E+01, 7.498E+01, 7.071E+01, 6.498E+01, 6.163E+01, 5.746E+01, 5.513E+01, 5.203E+01, 5.015E+01, 4.846E+01, 4.622E+01, 4.491E+01, 4.298E+01, 4.182E+01, 4.030E+01, 3.940E+01, 3.821E+01, 3.747E+01, 3.645E+01, 3.587E+01, 3.511E+01, 3.464E+01, 3.395E+01, 3.350E+01, 3.282E+01, 3.242E+01
 1.050E+02, 8.507E+01, 9.200E+01, 8.407E+01, 7.703E+01, 6.853E+01, 6.409E+01, 5.838E+01, 5.426E+01, 4.813E+01, 4.448E+01, 3.970E+01, 3.644E+01, 3.161E+01, 2.835E+01, 2.376E+01, 2.113E+01, 1.774E+01, 1.583E+01, 1.417E+01, 1.206E+01, 1.089E+01, 9.406E+00, 8.553E+00, 7.423E+00, 6.801E+00, 5.984E+00, 5.504E+00, 4.836E+00, 4.424E+00, 3.889E+00, 3.584E+00, 3.173E+00, 2.931E+00, 2.714E+00, 2.437E+00, 2.278E+00, 2.058E+00, 1.932E+00, 1.772E+00, 1.680E+00, 1.559E+00, 1.486E+00, 1.392E+00, 1.334E+00, 1.254E+00, 1.207E+00, 1.146E+00, 1.113E+00, 1.065E+00, 1.038E+00, 5.936E+02, 6.257E+02, 5.929E+02, 5.633E+02, 5.330E+02, 5.169E+02, 4.957E+02, 4.727E+02, 4.183E+02, 3.954E+02, 3.548E+02, 3.209E+02, 2.913E+02, 2.751E+02, 2.406E+02, 2.189E+02, 1.903E+02, 1.740E+02, 1.593E+02, 1.399E+02, 1.293E+02, 1.157E+02, 1.078E+02, 9.734E+01, 9.127E+01, 8.340E+01, 7.859E+01, 7.189E+01, 6.787E+01, 6.278E+01, 5.991E+01, 5.606E+01, 5.375E+01, 5.166E+01, 4.894E+01, 4.735E+01, 4.507E+01, 4.372E+01, 4.196E+01, 4.096E+01, 3.964E+01, 3.884E+01, 3.777E+01, 3.715E+01, 3.631E+01, 3.579E+01, 3.508E+01, 3.465E+01, 3.398E+01, 3.360E+01
 1.200E+02, 8.238E+01, 8.955E+01, 8.351E+01, 7.744E+01, 6.912E+01, 6.472E+01, 5.878E+01, 5.505E+01, 4.960E+01, 4.614E+01, 4.121E+01, 3.820E+01, 3.348E+01, 3.043E+01, 2.611E+01, 2.347E+01, 2.001E+01, 1.797E+01, 1.604E+01, 1.344E+01, 1.199E+01, 1.019E+01, 9.220E+00, 8.008E+00, 7.311E+00, 6.432E+00, 5.925E+00, 5.250E+00, 4.861E+00, 4.336E+00, 4.015E+00, 3.572E+00, 3.307E+00, 3.071E+00, 2.756E+00, 2.582E+00, 2.355E+00, 2.222E+00, 2.046E+00, 1.945E+00, 1.820E+00, 1.744E+00, 1.636E+00, 1.569E+00, 1.471E+00, 1.413E+00, 1.341E+00, 1.292E+00, 1.216E+00, 1.173E+00, 6.095E+02, 6.309E+02, 6.126E+02, 5.823E+02, 5.437E+02, 5.271E+02, 5.064E+02, 4.931E+02, 4.630E+02, 4.270E+02, 3.853E+02, 3.654E+02, 3.144E+02, 2.936E+02, 2.684E+02, 2.461E+02, 2.151E+02, 1.970E+02, 1.802E+02, 1.578E+02, 1.451E+02, 1.287E+02, 1.194E+02, 1.072E+02, 1.001E+02, 9.095E+01, 8.549E+01, 7.808E+01, 7.370E+01, 6.805E+01, 6.477E+01, 6.035E+01, 5.770E+01, 5.534E+01, 5.218E+01, 5.036E+01, 4.788E+01, 4.641E+01, 4.448E+01, 4.335E+01, 4.189E+01, 4.101E+01, 3.980E+01, 3.907E+01, 3.808E+01, 3.748E+01, 3.667E+01, 3.614E+01, 3.532E+01, 3.486E+01
