s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.000E+02, 2.642E+03,-1.050E+03,-1.546E+03,-2.692E+01,-1.609E+01, 0.000E+00, 0.000E+00, 2.994E+00, 3.329E+00, 0.000E+00, 1.289E-01, 0.000E+00
 3.150E+02, 2.795E+03,-1.112E+03,-1.640E+03,-2.799E+01,-1.665E+01, 0.000E+00, 0.000E+00,-3.166E+00,-1.675E+00, 0.000E+00, 1.428E-01, 0.000E+00
 3.300E+02, 2.765E+03,-1.102E+03,-1.618E+03,-2.706E+01,-1.591E+01, 0.000E+00, 0.000E+00,-7.255E-02, 1.606E+00, 0.000E+00, 1.405E-01, 0.000E+00
 3.450E+02, 2.037E+03,-8.039E+02,-1.201E+03,-2.467E+01,-1.134E+01, 0.000E+00, 0.000E+00,-3.078E+00,-4.356E+00, 0.000E+00, 8.583E-02, 0.000E+00
 3.600E+02, 1.346E+03,-5.246E+02,-8.020E+02,-1.938E+01,-7.992E+00, 0.000E+00, 0.000E+00,-3.998E+00,-7.467E+00, 0.000E+00, 5.293E-02, 0.000E+00
 3.750E+02, 9.513E+02,-3.662E+02,-5.714E+02,-1.400E+01,-6.023E+00, 0.000E+00, 0.000E+00,-3.033E+00,-6.378E+00, 0.000E+00, 3.716E-02, 0.000E+00
 3.900E+02, 7.411E+02,-2.809E+02,-4.496E+02,-1.136E+01,-4.817E+00, 0.000E+00, 0.000E+00,-2.618E+00,-5.631E+00, 0.000E+00, 2.891E-02, 0.000E+00
 4.050E+02, 6.049E+02,-2.253E+02,-3.701E+02,-9.286E+00,-4.034E+00, 0.000E+00, 0.000E+00,-1.216E+00,-3.840E+00, 0.000E+00, 2.359E-02, 0.000E+00
 4.200E+02, 5.317E+02,-1.965E+02,-3.280E+02,-8.228E+00,-3.601E+00, 0.000E+00, 0.000E+00,-2.194E+00,-4.597E+00, 0.000E+00, 2.075E-02, 0.000E+00
 4.350E+02, 4.438E+02,-1.620E+02,-2.748E+02,-6.476E+00,-3.062E+00, 0.000E+00, 0.000E+00,-6.557E-01,-2.630E+00, 0.000E+00, 1.730E-02, 0.000E+00
 4.500E+02, 3.924E+02,-1.416E+02,-2.450E+02,-5.977E+00,-2.772E+00, 0.000E+00, 0.000E+00,-1.088E+00,-2.980E+00, 0.000E+00, 1.532E-02, 0.000E+00
 4.650E+02, 3.539E+02,-1.269E+02,-2.221E+02,-4.854E+00,-2.547E+00, 0.000E+00, 0.000E+00,-9.280E-01,-2.481E+00, 0.000E+00, 1.380E-02, 0.000E+00
 4.800E+02, 3.143E+02,-1.118E+02,-1.983E+02,-4.257E+00,-2.333E+00, 0.000E+00, 0.000E+00,-1.024E+00,-2.415E+00, 0.000E+00, 1.227E-02, 0.000E+00
 4.950E+02, 2.836E+02,-1.000E+02,-1.787E+02,-3.906E+00,-2.157E+00, 0.000E+00, 0.000E+00, 1.166E-01,-1.174E+00, 0.000E+00, 1.108E-02, 0.000E+00
 5.100E+02, 2.642E+02,-9.321E+01,-1.674E+02,-3.379E+00,-2.061E+00, 0.000E+00, 0.000E+00,-7.352E-01,-1.840E+00, 0.000E+00, 1.033E-02, 0.000E+00
 5.250E+02, 2.451E+02,-8.601E+01,-1.555E+02,-3.211E+00,-1.926E+00, 0.000E+00, 0.000E+00,-4.569E-01,-1.583E+00, 0.000E+00, 9.573E-03, 0.000E+00
 5.400E+02, 2.292E+02,-8.040E+01,-1.455E+02,-2.795E+00,-1.818E+00, 0.000E+00, 0.000E+00,-3.733E-01,-1.326E+00, 0.000E+00, 8.960E-03, 0.000E+00
 5.550E+02, 2.150E+02,-7.512E+01,-1.372E+02,-2.911E+00,-1.744E+00, 0.000E+00, 0.000E+00,-9.531E-01,-1.947E+00, 0.000E+00, 8.392E-03, 0.000E+00
 5.700E+02, 2.047E+02,-7.135E+01,-1.298E+02,-2.440E+00,-1.709E+00, 0.000E+00, 0.000E+00, 2.509E-01,-5.860E-01, 0.000E+00, 8.008E-03, 0.000E+00
 5.850E+02, 1.971E+02,-6.868E+01,-1.256E+02,-2.439E+00,-1.661E+00, 0.000E+00, 0.000E+00,-3.870E-01,-1.199E+00, 0.000E+00, 7.706E-03, 0.000E+00
 6.000E+02, 1.872E+02,-6.504E+01,-1.198E+02,-2.105E+00,-1.607E+00, 0.000E+00, 0.000E+00,-5.040E-01,-1.281E+00, 0.000E+00, 7.321E-03, 0.000E+00
 6.150E+02, 1.778E+02,-6.179E+01,-1.134E+02,-1.953E+00,-1.546E+00, 0.000E+00, 0.000E+00,-1.549E-01,-8.287E-01, 0.000E+00, 6.950E-03, 0.000E+00
 6.300E+02, 1.685E+02,-5.823E+01,-1.079E+02,-1.593E+00,-1.484E+00, 0.000E+00, 0.000E+00,-1.047E-01,-7.323E-01, 0.000E+00, 6.582E-03, 0.000E+00
 6.450E+02, 1.539E+02,-5.296E+01,-9.987E+01,-1.379E+00,-1.375E+00, 0.000E+00, 0.000E+00,-1.028E+00,-1.684E+00, 0.000E+00, 6.018E-03, 0.000E+00
 6.600E+02, 1.454E+02,-5.007E+01,-9.303E+01,-1.106E+00,-1.306E+00, 0.000E+00, 0.000E+00, 4.090E-01,-1.556E-01, 0.000E+00, 5.683E-03, 0.000E+00
 6.750E+02, 1.432E+02,-4.950E+01,-9.238E+01,-1.142E+00,-1.319E+00, 0.000E+00, 0.000E+00,-5.734E-01,-1.112E+00, 0.000E+00, 5.604E-03, 0.000E+00
 6.900E+02, 1.419E+02,-4.906E+01,-9.110E+01,-1.109E+00,-1.306E+00, 0.000E+00, 0.000E+00,-1.073E-01,-6.726E-01, 0.000E+00, 5.554E-03, 0.000E+00
 7.050E+02, 1.366E+02,-4.719E+01,-8.778E+01,-9.262E-01,-1.253E+00, 0.000E+00, 0.000E+00,-2.993E-02,-5.555E-01, 0.000E+00, 5.338E-03, 0.000E+00
 7.200E+02, 1.240E+02,-4.263E+01,-8.033E+01,-6.532E-01,-1.164E+00, 0.000E+00, 0.000E+00,-3.647E-01,-8.090E-01, 0.000E+00, 4.845E-03, 0.000E+00
 7.350E+02, 1.124E+02,-3.839E+01,-7.352E+01,-2.944E-01,-1.101E+00, 0.000E+00, 0.000E+00,-4.416E-01,-8.833E-01, 0.000E+00, 4.398E-03, 0.000E+00
 7.500E+02, 1.066E+02,-3.621E+01,-6.967E+01,-5.658E-02,-1.063E+00, 0.000E+00, 0.000E+00,-6.260E-02,-4.458E-01, 0.000E+00, 4.167E-03, 0.000E+00
 7.650E+02, 1.014E+02,-3.442E+01,-6.674E+01, 2.889E-02,-1.003E+00, 0.000E+00, 0.000E+00,-3.905E-01,-7.783E-01, 0.000E+00, 3.973E-03, 0.000E+00
 7.800E+02, 9.780E+01,-3.331E+01,-6.406E+01, 3.230E-01,-9.757E-01, 0.000E+00, 0.000E+00, 1.202E-01,-2.273E-01, 0.000E+00, 3.828E-03, 0.000E+00
 7.950E+02, 9.406E+01,-3.196E+01,-6.235E+01, 4.171E-01,-9.497E-01, 0.000E+00, 0.000E+00,-4.016E-01,-7.820E-01, 0.000E+00, 3.686E-03, 0.000E+00
 8.100E+02, 9.002E+01,-3.064E+01,-5.965E+01, 5.686E-01,-9.181E-01, 0.000E+00, 0.000E+00,-2.870E-01,-6.195E-01, 0.000E+00, 3.521E-03, 0.000E+00
 8.250E+02, 8.757E+01,-2.983E+01,-5.783E+01, 7.859E-01,-8.879E-01, 0.000E+00, 0.000E+00, 1.047E-01,-2.003E-01, 0.000E+00, 3.427E-03, 0.000E+00
 8.400E+02, 8.573E+01,-2.918E+01,-5.696E+01, 7.288E-01,-8.814E-01, 0.000E+00, 0.000E+00,-2.258E-01,-5.729E-01, 0.000E+00, 3.365E-03, 0.000E+00
 8.550E+02, 8.378E+01,-2.854E+01,-5.558E+01, 9.692E-01,-8.531E-01, 0.000E+00, 0.000E+00, 1.017E-01,-2.273E-01, 0.000E+00, 3.278E-03, 0.000E+00
 8.700E+02, 8.106E+01,-2.765E+01,-5.454E+01, 1.115E+00,-8.266E-01, 0.000E+00, 0.000E+00,-5.477E-01,-8.511E-01, 0.000E+00, 3.180E-03, 0.000E+00
 8.850E+02, 7.784E+01,-2.652E+01,-5.226E+01, 1.285E+00,-8.041E-01, 0.000E+00, 0.000E+00,-1.601E-01,-4.624E-01, 0.000E+00, 3.046E-03, 0.000E+00
 9.000E+02, 7.501E+01,-2.557E+01,-5.050E+01, 1.570E+00,-7.893E-01, 0.000E+00, 0.000E+00,-1.321E-02,-2.828E-01, 0.000E+00, 2.937E-03, 0.000E+00
