s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 6.400E+01, 1.052E+02, 0.000E+00,-3.349E+01,-6.885E+01,-5.415E+00, 1.103E+00, 0.000E+00, 0.000E+00,-1.001E+00,-1.431E+00, 0.000E+00, 1.305E-03, 0.000E+00, 0.000E+00, 1.857E-03
 6.600E+01, 1.116E+02, 0.000E+00,-3.562E+01,-7.260E+01,-5.681E+00, 1.111E+00, 0.000E+00, 0.000E+00,-5.389E-01,-1.203E+00, 0.000E+00, 1.314E-03, 0.000E+00, 0.000E+00, 1.948E-03
 6.800E+01, 1.089E+02, 0.000E+00,-3.478E+01,-6.869E+01,-5.633E+00, 1.128E+00, 0.000E+00, 0.000E+00, 1.495E+00, 9.310E-01, 0.000E+00, 1.323E-03, 0.000E+00, 0.000E+00, 1.980E-03
 7.000E+01, 1.152E+02, 0.000E+00,-3.717E+01,-7.171E+01,-5.334E+00, 1.140E+00, 0.000E+00, 0.000E+00, 2.481E+00, 2.091E+00, 0.000E+00, 1.332E-03, 0.000E+00, 0.000E+00, 2.140E-03
 7.200E+01, 1.151E+02, 0.000E+00,-3.712E+01,-7.686E+01,-5.552E+00, 1.162E+00, 0.000E+00, 0.000E+00,-2.693E+00,-3.306E+00, 0.000E+00, 1.342E-03, 0.000E+00, 0.000E+00, 2.137E-03
 7.400E+01, 1.215E+02, 0.000E+00,-3.890E+01,-7.585E+01,-5.892E+00, 1.224E+00, 0.000E+00, 0.000E+00, 2.560E+00, 2.094E+00, 0.000E+00, 1.351E-03, 0.000E+00, 0.000E+00, 2.370E-03
 7.600E+01, 1.307E+02, 0.000E+00,-4.241E+01,-7.977E+01,-5.979E+00, 1.271E+00, 0.000E+00, 0.000E+00, 4.273E+00, 3.757E+00, 0.000E+00, 1.360E-03, 0.000E+00, 0.000E+00, 2.619E-03
 7.800E+01, 1.303E+02, 0.000E+00,-4.233E+01,-8.722E+01,-6.680E+00, 1.308E+00, 0.000E+00, 0.000E+00,-3.717E+00,-4.579E+00, 0.000E+00, 1.369E-03, 0.000E+00, 0.000E+00, 2.920E-03
 8.000E+01, 1.436E+02, 0.000E+00,-4.694E+01,-8.745E+01,-6.165E+00, 1.331E+00, 0.000E+00, 0.000E+00, 4.996E+00, 4.411E+00, 0.000E+00, 1.378E-03, 0.000E+00, 0.000E+00, 3.036E-03
 8.200E+01, 1.447E+02, 0.000E+00,-4.676E+01,-9.229E+01,-6.506E+00, 1.347E+00, 0.000E+00, 0.000E+00, 1.100E+00, 4.904E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.230E-03
 8.400E+01, 1.501E+02, 0.000E+00,-4.936E+01,-9.592E+01,-6.450E+00, 1.378E+00, 0.000E+00, 0.000E+00, 4.590E-01,-2.453E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.349E-03
 8.600E+01, 1.443E+02, 0.000E+00,-4.708E+01,-9.195E+01,-6.661E+00, 1.357E+00, 0.000E+00, 0.000E+00, 7.529E-01, 8.785E-03, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.270E-03
 8.800E+01, 1.519E+02, 0.000E+00,-4.972E+01,-9.598E+01,-6.230E+00, 1.381E+00, 0.000E+00, 0.000E+00, 2.043E+00, 1.375E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.383E-03
 9.000E+01, 1.487E+02, 0.000E+00,-4.891E+01,-9.934E+01,-6.053E+00, 1.372E+00, 0.000E+00, 0.000E+00,-3.667E+00,-4.257E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.494E-03
 9.200E+01, 1.587E+02, 0.000E+00,-5.174E+01,-9.739E+01,-6.365E+00, 1.471E+00, 0.000E+00, 0.000E+00, 5.323E+00, 4.683E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 3.664E-03
 9.400E+01, 1.712E+02, 0.000E+00,-5.617E+01,-1.100E+02,-7.150E+00, 1.544E+00, 0.000E+00, 0.000E+00,-8.768E-02,-5.600E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.336E-03
 9.600E+01, 1.816E+02, 0.000E+00,-5.967E+01,-1.131E+02,-7.319E+00, 1.583E+00, 0.000E+00, 0.000E+00, 4.030E+00, 3.052E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.577E-03
 9.800E+01, 1.892E+02, 0.000E+00,-6.279E+01,-1.236E+02,-7.670E+00, 1.633E+00, 0.000E+00, 0.000E+00,-2.250E+00,-3.242E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.920E-03
 1.000E+02, 1.906E+02, 0.000E+00,-6.294E+01,-1.212E+02,-7.323E+00, 1.660E+00, 0.000E+00, 0.000E+00, 1.476E+00, 7.515E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.044E-03
 1.020E+02, 1.900E+02, 0.000E+00,-6.266E+01,-1.142E+02,-7.549E+00, 1.657E+00, 0.000E+00, 0.000E+00, 8.128E+00, 7.171E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 4.962E-03
 1.040E+02, 2.073E+02, 0.000E+00,-6.886E+01,-1.349E+02,-7.921E+00, 1.773E+00, 0.000E+00, 0.000E+00,-1.698E+00,-2.596E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 5.741E-03
 1.060E+02, 2.264E+02, 0.000E+00,-7.480E+01,-1.454E+02,-8.917E+00, 1.860E+00, 0.000E+00, 0.000E+00, 3.664E-01,-8.247E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.464E-03
 1.080E+02, 2.337E+02, 0.000E+00,-7.872E+01,-1.417E+02,-7.904E+00, 1.877E+00, 0.000E+00, 0.000E+00, 8.403E+00, 7.336E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.615E-03
 1.100E+02, 2.264E+02, 0.000E+00,-7.506E+01,-1.493E+02,-8.732E+00, 1.889E+00, 0.000E+00, 0.000E+00,-3.527E+00,-4.779E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 6.351E-03
 1.120E+02, 2.411E+02, 0.000E+00,-8.097E+01,-1.526E+02,-8.857E+00, 2.015E+00, 0.000E+00, 0.000E+00, 1.826E+00, 7.084E-01, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 7.031E-03
 1.140E+02, 2.550E+02, 0.000E+00,-8.526E+01,-1.610E+02,-9.438E+00, 2.072E+00, 0.000E+00, 0.000E+00, 2.655E+00, 1.331E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 7.489E-03
 1.160E+02, 2.622E+02, 0.000E+00,-8.858E+01,-1.681E+02,-8.755E+00, 2.104E+00, 0.000E+00, 0.000E+00,-7.484E-02,-1.124E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 7.815E-03
 1.180E+02, 2.720E+02, 0.000E+00,-9.077E+01,-1.673E+02,-9.328E+00, 2.186E+00, 0.000E+00, 0.000E+00, 8.015E+00, 6.778E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 8.271E-03
 1.200E+02, 2.951E+02, 0.000E+00,-9.991E+01,-1.916E+02,-1.064E+01, 2.388E+00, 0.000E+00, 0.000E+00,-3.189E+00,-4.624E+00, 0.000E+00, 1.383E-03, 0.000E+00, 0.000E+00, 9.192E-03
 1.220E+02, 3.165E+02, 0.000E+00,-1.064E+02,-2.046E+02,-1.140E+01, 2.471E+00, 0.000E+00, 0.000E+00,-1.566E+00,-3.440E+00, 0.000E+00, 1.310E-03, 0.000E+00, 0.000E+00, 1.003E-02
 1.240E+02, 3.342E+02, 0.000E+00,-1.136E+02,-2.029E+02,-1.094E+01, 2.525E+00, 0.000E+00, 0.000E+00, 1.036E+01, 9.196E+00, 0.000E+00, 1.166E-03, 0.000E+00, 0.000E+00, 1.091E-02
 1.260E+02, 3.472E+02, 0.000E+00,-1.176E+02,-2.241E+02,-1.188E+01, 2.553E+00, 0.000E+00, 0.000E+00,-1.828E+00,-3.736E+00, 0.000E+00, 1.021E-03, 0.000E+00, 0.000E+00, 1.183E-02
 1.280E+02, 3.630E+02, 0.000E+00,-1.242E+02,-2.274E+02,-1.191E+01, 2.640E+00, 0.000E+00, 0.000E+00, 3.784E+00, 2.161E+00, 0.000E+00, 8.757E-04, 0.000E+00, 0.000E+00, 1.251E-02
 1.300E+02, 3.717E+02, 0.000E+00,-1.271E+02,-2.347E+02,-1.207E+01, 2.698E+00, 0.000E+00, 0.000E+00, 2.303E+00, 5.782E-01, 0.000E+00, 7.309E-04, 0.000E+00, 0.000E+00, 1.323E-02
 1.320E+02, 3.971E+02, 0.000E+00,-1.368E+02,-2.491E+02,-1.274E+01, 2.860E+00, 0.000E+00, 0.000E+00, 2.931E+00, 1.205E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.434E-02
 1.340E+02, 4.292E+02, 0.000E+00,-1.464E+02,-2.663E+02,-1.362E+01, 3.049E+00, 0.000E+00, 0.000E+00, 8.029E+00, 5.900E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.560E-02
 1.360E+02, 4.565E+02, 0.000E+00,-1.571E+02,-2.923E+02,-1.404E+01, 3.256E+00, 0.000E+00, 0.000E+00,-1.517E+00,-3.616E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.675E-02
 1.380E+02, 4.983E+02, 0.000E+00,-1.696E+02,-3.080E+02,-1.430E+01, 3.518E+00, 0.000E+00, 0.000E+00, 1.223E+01, 9.819E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 1.833E-02
 1.400E+02, 5.465E+02, 0.000E+00,-1.875E+02,-3.529E+02,-1.457E+01, 3.804E+00, 0.000E+00, 0.000E+00,-2.383E+00,-4.675E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.042E-02
 1.420E+02, 6.251E+02, 0.000E+00,-2.136E+02,-3.860E+02,-1.663E+01, 4.351E+00, 0.000E+00, 0.000E+00, 1.601E+01, 1.327E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.331E-02
 1.440E+02, 6.951E+02, 0.000E+00,-2.367E+02,-4.551E+02,-1.675E+01, 4.802E+00, 0.000E+00, 0.000E+00,-5.704E+00,-8.673E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.624E-02
 1.460E+02, 7.839E+02, 0.000E+00,-2.671E+02,-4.855E+02,-1.638E+01, 5.345E+00, 0.000E+00, 0.000E+00, 2.281E+01, 2.037E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 2.975E-02
 1.480E+02, 8.708E+02, 0.000E+00,-2.955E+02,-5.665E+02,-1.819E+01, 5.899E+00, 0.000E+00, 0.000E+00,-6.118E-01,-3.535E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.317E-02
 1.500E+02, 9.678E+02, 0.000E+00,-3.301E+02,-6.207E+02,-1.955E+01, 6.462E+00, 0.000E+00, 0.000E+00, 6.775E+00, 3.919E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.705E-02
 1.520E+02, 1.052E+03, 0.000E+00,-3.573E+02,-6.708E+02,-2.002E+01, 6.876E+00, 0.000E+00, 0.000E+00, 1.392E+01, 1.060E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 3.947E-02
 1.540E+02, 1.082E+03, 0.000E+00,-3.680E+02,-7.096E+02,-2.111E+01, 7.222E+00, 0.000E+00, 0.000E+00,-6.923E+00,-9.570E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.184E-02
 1.560E+02, 1.126E+03, 0.000E+00,-3.833E+02,-7.259E+02,-2.136E+01, 7.394E+00, 0.000E+00, 0.000E+00, 6.142E+00, 2.603E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.316E-02
 1.580E+02, 1.139E+03, 0.000E+00,-3.859E+02,-7.586E+02,-2.127E+01, 7.358E+00, 0.000E+00, 0.000E+00,-1.619E+01,-1.947E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.317E-02
 1.600E+02, 1.161E+03, 0.000E+00,-3.955E+02,-7.321E+02,-2.112E+01, 7.681E+00, 0.000E+00, 0.000E+00, 2.237E+01, 1.992E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.470E-02
 1.620E+02, 1.227E+03, 0.000E+00,-4.173E+02,-7.960E+02,-2.291E+01, 8.024E+00, 0.000E+00, 0.000E+00, 1.608E+00,-1.634E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.701E-02
 1.640E+02, 1.284E+03, 0.000E+00,-4.384E+02,-8.295E+02,-2.309E+01, 8.355E+00, 0.000E+00, 0.000E+00, 4.002E+00, 1.542E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.963E-02
 1.660E+02, 1.279E+03, 0.000E+00,-4.344E+02,-8.373E+02,-2.190E+01, 8.146E+00, 0.000E+00, 0.000E+00,-4.350E+00,-5.975E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 4.906E-02
 1.680E+02, 1.296E+03, 0.000E+00,-4.407E+02,-8.452E+02,-2.262E+01, 8.423E+00, 0.000E+00, 0.000E+00,-2.337E+00,-3.884E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.018E-02
 1.700E+02, 1.337E+03, 0.000E+00,-4.549E+02,-8.594E+02,-2.257E+01, 8.466E+00, 0.000E+00, 0.000E+00, 1.087E+01, 8.502E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.156E-02
 1.720E+02, 1.357E+03, 0.000E+00,-4.622E+02,-8.815E+02,-2.421E+01, 8.698E+00, 0.000E+00, 0.000E+00, 7.703E-01,-2.092E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.185E-02
 1.740E+02, 1.370E+03, 0.000E+00,-4.654E+02,-8.906E+02,-2.203E+01, 8.682E+00, 0.000E+00, 0.000E+00, 1.318E+00, 2.960E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.354E-02
 1.760E+02, 1.399E+03, 0.000E+00,-4.766E+02,-9.224E+02,-2.431E+01, 8.803E+00, 0.000E+00, 0.000E+00,-1.272E+01,-1.577E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.414E-02
 1.780E+02, 1.439E+03, 0.000E+00,-4.902E+02,-9.243E+02,-2.258E+01, 8.979E+00, 0.000E+00, 0.000E+00, 1.184E+01, 1.075E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.587E-02
 1.800E+02, 1.456E+03, 0.000E+00,-4.950E+02,-9.503E+02,-2.589E+01, 9.076E+00, 0.000E+00, 0.000E+00,-3.068E+00,-5.656E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.580E-02
 1.820E+02, 1.430E+03, 0.000E+00,-4.863E+02,-9.196E+02,-2.395E+01, 9.079E+00, 0.000E+00, 0.000E+00, 1.154E+01, 9.663E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.576E-02
 1.840E+02, 1.518E+03, 0.000E+00,-5.168E+02,-9.755E+02,-2.643E+01, 9.461E+00, 0.000E+00, 0.000E+00, 1.030E+01, 8.411E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.873E-02
 1.860E+02, 1.511E+03, 0.000E+00,-5.154E+02,-9.940E+02,-2.644E+01, 9.509E+00, 0.000E+00, 0.000E+00,-1.371E+01,-1.556E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 5.936E-02
 1.880E+02, 1.567E+03, 0.000E+00,-5.343E+02,-9.925E+02,-2.599E+01, 9.806E+00, 0.000E+00, 0.000E+00, 2.318E+01, 2.391E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.111E-02
 1.900E+02, 1.594E+03, 0.000E+00,-5.448E+02,-1.046E+03,-2.719E+01, 9.878E+00, 0.000E+00, 0.000E+00,-1.365E+01,-1.431E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.260E-02
 1.920E+02, 1.622E+03, 0.000E+00,-5.518E+02,-1.052E+03,-2.703E+01, 9.912E+00, 0.000E+00, 0.000E+00, 7.696E-01, 8.423E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.318E-02
 1.940E+02, 1.625E+03, 0.000E+00,-5.545E+02,-1.063E+03,-2.614E+01, 9.939E+00, 0.000E+00, 0.000E+00,-5.761E+00,-8.180E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.336E-02
 1.960E+02, 1.629E+03, 0.000E+00,-5.554E+02,-1.049E+03,-2.815E+01, 9.922E+00, 0.000E+00, 0.000E+00, 5.477E+00, 6.100E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.404E-02
 1.980E+02, 1.657E+03, 0.000E+00,-5.647E+02,-1.074E+03,-2.937E+01, 9.937E+00, 0.000E+00, 0.000E+00, 1.432E+00,-7.472E-01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.423E-02
 2.000E+02, 1.648E+03, 0.000E+00,-5.631E+02,-1.056E+03,-2.696E+01, 1.008E+01, 0.000E+00, 0.000E+00, 1.259E+01, 1.143E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.502E-02
 2.020E+02, 1.713E+03, 0.000E+00,-5.847E+02,-1.110E+03,-2.763E+01, 1.040E+01, 0.000E+00, 0.000E+00, 2.325E+00, 1.762E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.756E-02
 2.040E+02, 1.710E+03, 0.000E+00,-5.843E+02,-1.116E+03,-2.747E+01, 1.018E+01, 0.000E+00, 0.000E+00,-8.425E+00,-7.894E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.713E-02
 2.060E+02, 1.738E+03, 0.000E+00,-5.914E+02,-1.123E+03,-2.821E+01, 1.039E+01, 0.000E+00, 0.000E+00, 5.713E+00, 6.142E+00, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.817E-02
 2.080E+02, 1.741E+03, 0.000E+00,-5.956E+02,-1.141E+03,-3.089E+01, 1.053E+01, 0.000E+00, 0.000E+00,-1.426E+01,-1.596E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.870E-02
 2.100E+02, 1.779E+03, 0.000E+00,-6.062E+02,-1.145E+03,-2.840E+01, 1.062E+01, 0.000E+00, 0.000E+00, 1.163E+01, 1.023E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 6.947E-02
 2.120E+02, 1.811E+03, 0.000E+00,-6.188E+02,-1.160E+03,-2.969E+01, 1.064E+01, 0.000E+00, 0.000E+00, 1.301E+01, 1.279E+01, 0.000E+00, 6.586E-04, 0.000E+00, 0.000E+00, 7.163E-02
