s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 1.200E+02, 9.292E+01, 0.000E+00,-2.888E+01,-5.717E+01,-7.348E+00, 8.040E-01, 0.000E+00, 0.000E+00, 3.935E-01, 3.272E-01, 0.000E+00, 1.218E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.300E+02, 1.050E+02, 0.000E+00,-3.303E+01,-6.299E+01,-8.285E+00, 7.354E-01, 0.000E+00, 0.000E+00, 1.552E+00, 1.438E+00, 0.000E+00, 1.707E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.400E+02, 1.227E+02, 0.000E+00,-3.945E+01,-7.425E+01,-9.055E+00, 6.486E-01, 0.000E+00, 0.000E+00, 6.979E-01, 5.706E-01, 0.000E+00, 2.389E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.500E+02, 1.432E+02, 0.000E+00,-4.687E+01,-8.600E+01,-9.867E+00, 5.448E-01, 0.000E+00, 0.000E+00, 1.163E+00, 9.872E-01, 0.000E+00, 3.250E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.600E+02, 1.683E+02, 0.000E+00,-5.584E+01,-1.005E+02,-1.088E+01, 3.895E-01, 0.000E+00, 0.000E+00, 1.576E+00, 1.417E+00, 0.000E+00, 4.246E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.700E+02, 1.922E+02, 0.000E+00,-6.477E+01,-1.155E+02,-1.181E+01, 2.467E-01, 0.000E+00, 0.000E+00, 5.149E-01, 3.769E-01, 0.000E+00, 5.232E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.800E+02, 2.307E+02, 0.000E+00,-7.861E+01,-1.365E+02,-1.336E+01, 3.853E-02, 0.000E+00, 0.000E+00, 2.557E+00, 2.234E+00, 0.000E+00, 6.769E-03, 0.000E+00, 1.383E-03, 0.000E+00
 1.900E+02, 2.727E+02, 0.000E+00,-9.419E+01,-1.615E+02,-1.474E+01,-2.357E-01, 0.000E+00, 0.000E+00, 2.457E+00, 2.067E+00, 0.000E+00, 8.495E-03, 0.000E+00, 1.383E-03, 0.000E+00
 2.000E+02, 3.290E+02, 0.000E+00,-1.142E+02,-1.977E+02,-1.619E+01,-5.666E-01, 0.000E+00, 0.000E+00, 7.925E-01, 3.995E-01, 0.000E+00, 1.075E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.100E+02, 3.937E+02, 0.000E+00,-1.374E+02,-2.348E+02,-1.844E+01,-9.438E-01, 0.000E+00, 0.000E+00, 2.814E+00, 2.153E+00, 0.000E+00, 1.334E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.200E+02, 4.580E+02, 0.000E+00,-1.602E+02,-2.739E+02,-1.992E+01,-1.375E+00, 0.000E+00, 0.000E+00, 3.198E+00, 2.589E+00, 0.000E+00, 1.601E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.300E+02, 5.447E+02, 0.000E+00,-1.894E+02,-3.273E+02,-2.175E+01,-1.818E+00, 0.000E+00, 0.000E+00, 4.872E+00, 4.357E+00, 0.000E+00, 1.959E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.400E+02, 6.688E+02, 0.000E+00,-2.322E+02,-4.117E+02,-2.408E+01,-2.489E+00, 0.000E+00, 0.000E+00,-1.256E+00,-1.643E+00, 0.000E+00, 2.461E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.500E+02, 7.945E+02, 0.000E+00,-2.746E+02,-4.875E+02,-2.678E+01,-3.294E+00, 0.000E+00, 0.000E+00, 2.707E+00, 2.296E+00, 0.000E+00, 2.994E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.600E+02, 1.005E+03, 0.000E+00,-3.457E+02,-6.193E+02,-2.837E+01,-4.398E+00, 0.000E+00, 0.000E+00, 7.047E+00, 7.500E+00, 0.000E+00, 3.872E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.700E+02, 1.258E+03, 0.000E+00,-4.293E+02,-7.851E+02,-3.062E+01,-5.666E+00, 0.000E+00, 0.000E+00, 5.532E+00, 6.916E+00, 0.000E+00, 4.976E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.800E+02, 1.571E+03, 0.000E+00,-5.328E+02,-9.926E+02,-3.318E+01,-7.307E+00, 0.000E+00, 0.000E+00, 2.108E+00, 4.860E+00, 0.000E+00, 6.299E-02, 0.000E+00, 1.383E-03, 0.000E+00
 2.900E+02, 1.849E+03, 0.000E+00,-6.236E+02,-1.174E+03,-3.505E+01,-9.032E+00, 0.000E+00, 0.000E+00, 4.389E+00, 7.949E+00, 0.000E+00, 7.487E-02, 0.000E+00, 1.383E-03, 0.000E+00
 3.000E+02, 2.111E+03, 0.000E+00,-7.118E+02,-1.342E+03,-3.762E+01,-1.047E+01, 0.000E+00, 0.000E+00, 4.256E+00, 9.828E+00, 0.000E+00, 8.870E-02, 0.000E+00, 1.383E-03, 0.000E+00
 3.100E+02, 2.348E+03, 0.000E+00,-7.902E+02,-1.501E+03,-3.778E+01,-1.141E+01, 0.000E+00, 0.000E+00, 6.070E-01, 7.886E+00, 0.000E+00, 1.013E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.200E+02, 2.413E+03, 0.000E+00,-8.123E+02,-1.545E+03,-3.734E+01,-1.171E+01, 0.000E+00, 0.000E+00,-7.127E-01, 6.596E+00, 0.000E+00, 1.065E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.300E+02, 2.592E+03, 0.000E+00,-8.711E+02,-1.662E+03,-3.682E+01,-1.192E+01, 0.000E+00, 0.000E+00, 2.720E+00, 1.003E+01, 0.000E+00, 1.153E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.400E+02, 2.670E+03, 0.000E+00,-8.975E+02,-1.717E+03,-3.568E+01,-1.190E+01, 0.000E+00, 0.000E+00,-8.906E-01, 8.013E+00, 0.000E+00, 1.225E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.500E+02, 2.767E+03, 0.000E+00,-9.300E+02,-1.782E+03,-3.569E+01,-1.192E+01, 0.000E+00, 0.000E+00,-1.309E+00, 7.380E+00, 0.000E+00, 1.308E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.600E+02, 2.907E+03, 0.000E+00,-9.773E+02,-1.870E+03,-3.493E+01,-1.174E+01, 0.000E+00, 0.000E+00, 3.408E+00, 1.318E+01, 0.000E+00, 1.405E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.700E+02, 2.968E+03, 0.000E+00,-9.974E+02,-1.916E+03,-3.382E+01,-1.162E+01, 0.000E+00, 0.000E+00,-7.921E-02, 9.072E+00, 0.000E+00, 1.505E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.800E+02, 2.964E+03, 0.000E+00,-9.951E+02,-1.916E+03,-3.393E+01,-1.137E+01, 0.000E+00, 0.000E+00,-2.409E+00, 7.731E+00, 0.000E+00, 1.492E-01, 0.000E+00, 1.383E-03, 0.000E+00
 3.900E+02, 2.727E+03, 0.000E+00,-9.085E+02,-1.772E+03,-3.036E+01,-1.043E+01, 0.000E+00, 0.000E+00,-2.663E+00, 5.462E+00, 0.000E+00, 1.306E-01, 0.000E+00, 1.383E-03, 0.000E+00
 4.000E+02, 2.182E+03, 0.000E+00,-7.225E+02,-1.427E+03,-2.548E+01,-8.272E+00, 0.000E+00, 0.000E+00,-7.322E+00,-1.066E+00, 0.000E+00, 9.574E-02, 0.000E+00, 1.383E-03, 0.000E+00
 4.100E+02, 1.529E+03, 0.000E+00,-5.036E+02,-1.009E+03,-1.782E+01,-5.457E+00, 0.000E+00, 0.000E+00,-9.273E+00,-5.885E+00, 0.000E+00, 6.246E-02, 0.000E+00, 1.383E-03, 0.000E+00
 4.200E+02, 1.073E+03, 0.000E+00,-3.521E+02,-7.098E+02,-1.323E+01,-3.601E+00, 0.000E+00, 0.000E+00,-7.262E+00,-5.951E+00, 0.000E+00, 4.128E-02, 0.000E+00, 1.383E-03, 0.000E+00
 4.300E+02, 6.601E+02, 0.000E+00,-2.144E+02,-4.393E+02,-8.725E+00,-2.123E+00, 0.000E+00, 0.000E+00,-4.470E+00,-4.490E+00, 0.000E+00, 2.402E-02, 0.000E+00, 1.383E-03, 0.000E+00
 4.400E+02, 4.409E+02, 0.000E+00,-1.416E+02,-2.992E+02,-5.532E+00,-1.104E+00, 0.000E+00, 0.000E+00,-5.964E+00,-6.559E+00, 0.000E+00, 1.513E-02, 0.000E+00, 1.383E-03, 0.000E+00
 4.500E+02, 2.819E+02, 0.000E+00,-8.920E+01,-1.942E+02,-3.065E+00,-1.831E-01, 0.000E+00, 0.000E+00,-4.115E+00,-4.738E+00, 0.000E+00, 8.743E-03, 0.000E+00, 1.383E-03, 0.000E+00
 4.600E+02, 1.703E+02, 0.000E+00,-5.211E+01,-1.216E+02,-8.161E-01, 6.007E-01, 0.000E+00, 0.000E+00,-3.252E+00,-3.657E+00, 0.000E+00, 4.285E-03, 0.000E+00, 1.383E-03, 0.000E+00
 4.700E+02, 1.232E+02, 0.000E+00,-3.630E+01,-8.915E+01,-2.342E-01, 8.987E-01, 0.000E+00, 0.000E+00,-1.362E+00,-1.633E+00, 0.000E+00, 2.411E-03, 0.000E+00, 1.383E-03, 0.000E+00
 4.800E+02, 1.050E+02, 0.000E+00,-3.040E+01,-7.666E+01,-4.293E-02, 1.003E+00, 0.000E+00, 0.000E+00,-9.451E-01,-1.127E+00, 0.000E+00, 1.682E-03, 0.000E+00, 1.383E-03, 0.000E+00
 4.900E+02, 9.409E+01, 0.000E+00,-2.685E+01,-6.931E+01,-2.277E-01, 1.068E+00, 0.000E+00, 0.000E+00,-1.051E+00,-1.227E+00, 0.000E+00, 1.246E-03, 0.000E+00, 1.383E-03, 0.000E+00
 5.000E+02, 8.757E+01, 0.000E+00,-2.474E+01,-6.396E+01,-4.536E-01, 1.120E+00, 0.000E+00, 0.000E+00,-2.766E-01,-4.697E-01, 0.000E+00, 9.855E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.100E+02, 8.132E+01, 0.000E+00,-2.270E+01,-6.015E+01,-5.507E-01, 1.158E+00, 0.000E+00, 0.000E+00,-7.773E-01,-9.288E-01, 0.000E+00, 7.395E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.200E+02, 7.722E+01, 0.000E+00,-2.135E+01,-5.618E+01,-6.736E-01, 1.158E+00, 0.000E+00, 0.000E+00, 2.711E-01, 1.736E-01, 0.000E+00, 5.646E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.300E+02, 7.337E+01, 0.000E+00,-2.013E+01,-5.396E+01,-7.694E-01, 1.193E+00, 0.000E+00, 0.000E+00,-1.918E-01,-2.888E-01, 0.000E+00, 4.214E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.400E+02, 7.134E+01, 0.000E+00,-1.948E+01,-5.310E+01,-9.338E-01, 1.206E+00, 0.000E+00, 0.000E+00,-8.498E-01,-9.723E-01, 0.000E+00, 3.379E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.500E+02, 6.933E+01, 0.000E+00,-1.886E+01,-5.052E+01,-1.002E+00, 1.205E+00, 0.000E+00, 0.000E+00, 2.640E-01, 1.501E-01, 0.000E+00, 2.565E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.600E+02, 6.838E+01, 0.000E+00,-1.855E+01,-5.012E+01,-1.284E+00, 1.187E+00, 0.000E+00, 0.000E+00,-2.578E-01,-3.908E-01, 0.000E+00, 2.100E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.700E+02, 6.768E+01, 0.000E+00,-1.834E+01,-4.950E+01,-1.281E+00, 1.214E+00, 0.000E+00, 0.000E+00,-1.117E-01,-2.288E-01, 0.000E+00, 1.845E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.800E+02, 6.711E+01, 0.000E+00,-1.820E+01,-4.942E+01,-1.249E+00, 1.229E+00, 0.000E+00, 0.000E+00,-4.458E-01,-5.319E-01, 0.000E+00, 1.701E-04, 0.000E+00, 1.383E-03, 0.000E+00
 5.900E+02, 6.662E+01, 0.000E+00,-1.807E+01,-4.807E+01,-1.346E+00, 1.216E+00, 0.000E+00, 0.000E+00, 4.236E-01, 3.560E-01, 0.000E+00, 1.412E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.000E+02, 6.606E+01, 0.000E+00,-1.788E+01,-4.811E+01,-1.391E+00, 1.207E+00, 0.000E+00, 0.000E+00,-2.727E-02,-1.167E-01, 0.000E+00, 1.289E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.100E+02, 6.629E+01, 0.000E+00,-1.797E+01,-4.801E+01,-1.347E+00, 1.246E+00, 0.000E+00, 0.000E+00, 2.937E-01, 2.143E-01, 0.000E+00, 1.298E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.200E+02, 6.589E+01, 0.000E+00,-1.786E+01,-4.810E+01,-1.519E+00, 1.241E+00, 0.000E+00, 0.000E+00,-2.450E-01,-3.407E-01, 0.000E+00, 1.230E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.300E+02, 6.585E+01, 0.000E+00,-1.788E+01,-4.791E+01,-1.494E+00, 1.218E+00, 0.000E+00, 0.000E+00,-1.356E-01,-2.231E-01, 0.000E+00, 1.120E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.400E+02, 6.563E+01, 0.000E+00,-1.780E+01,-4.735E+01,-1.432E+00, 1.242E+00, 0.000E+00, 0.000E+00, 3.251E-01, 2.864E-01, 0.000E+00, 1.075E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.500E+02, 6.562E+01, 0.000E+00,-1.781E+01,-4.750E+01,-1.486E+00, 1.229E+00, 0.000E+00, 0.000E+00, 1.009E-01, 5.490E-02, 0.000E+00, 1.008E-04, 0.000E+00, 1.383E-03, 0.000E+00
 6.600E+02, 6.516E+01, 0.000E+00,-1.765E+01,-4.751E+01,-1.604E+00, 1.227E+00, 0.000E+00, 0.000E+00,-2.967E-01,-3.729E-01, 0.000E+00, 9.316E-05, 0.000E+00, 1.383E-03, 0.000E+00
 6.700E+02, 6.503E+01, 0.000E+00,-1.757E+01,-4.721E+01,-1.664E+00, 1.225E+00, 0.000E+00, 0.000E+00,-1.199E-01,-1.927E-01, 0.000E+00, 8.293E-05, 0.000E+00, 1.383E-03, 0.000E+00
 6.800E+02, 6.512E+01, 0.000E+00,-1.764E+01,-4.739E+01,-1.574E+00, 1.234E+00, 0.000E+00, 0.000E+00,-1.746E-01,-2.518E-01, 0.000E+00, 8.118E-05, 0.000E+00, 1.383E-03, 0.000E+00
 6.900E+02, 6.500E+01, 0.000E+00,-1.759E+01,-4.663E+01,-1.672E+00, 1.247E+00, 0.000E+00, 0.000E+00, 4.389E-01, 3.428E-01, 0.000E+00, 7.998E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.000E+02, 6.493E+01, 0.000E+00,-1.757E+01,-4.739E+01,-1.645E+00, 1.246E+00, 0.000E+00, 0.000E+00,-3.716E-01,-4.342E-01, 0.000E+00, 7.914E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.100E+02, 6.488E+01, 0.000E+00,-1.755E+01,-4.674E+01,-1.707E+00, 1.248E+00, 0.000E+00, 0.000E+00, 2.154E-01, 1.334E-01, 0.000E+00, 7.421E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.200E+02, 6.475E+01, 0.000E+00,-1.751E+01,-4.705E+01,-1.636E+00, 1.247E+00, 0.000E+00, 0.000E+00,-1.455E-01,-2.071E-01, 0.000E+00, 7.360E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.300E+02, 6.472E+01, 0.000E+00,-1.750E+01,-4.682E+01,-1.676E+00, 1.231E+00, 0.000E+00, 0.000E+00,-1.047E-02,-4.725E-02, 0.000E+00, 6.947E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.400E+02, 6.447E+01, 0.000E+00,-1.745E+01,-4.677E+01,-1.573E+00, 1.244E+00, 0.000E+00, 0.000E+00,-1.981E-02,-7.144E-02, 0.000E+00, 6.313E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.500E+02, 6.473E+01, 0.000E+00,-1.751E+01,-4.663E+01,-1.578E+00, 1.256E+00, 0.000E+00, 0.000E+00, 3.472E-01, 2.700E-01, 0.000E+00, 6.194E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.600E+02, 6.420E+01, 0.000E+00,-1.734E+01,-4.699E+01,-1.651E+00, 1.252E+00, 0.000E+00, 0.000E+00,-4.672E-01,-5.332E-01, 0.000E+00, 6.036E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.700E+02, 6.459E+01, 0.000E+00,-1.743E+01,-4.664E+01,-1.645E+00, 1.243E+00, 0.000E+00, 0.000E+00, 1.644E-01, 1.141E-01, 0.000E+00, 5.602E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.800E+02, 6.432E+01, 0.000E+00,-1.737E+01,-4.672E+01,-1.561E+00, 1.248E+00, 0.000E+00, 0.000E+00,-2.546E-02,-8.516E-02, 0.000E+00, 5.282E-05, 0.000E+00, 1.383E-03, 0.000E+00
 7.900E+02, 6.434E+01, 0.000E+00,-1.737E+01,-4.621E+01,-1.709E+00, 1.262E+00, 0.000E+00, 0.000E+00, 4.008E-01, 3.121E-01, 0.000E+00, 5.173E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.000E+02, 6.409E+01, 0.000E+00,-1.728E+01,-4.682E+01,-1.639E+00, 1.250E+00, 0.000E+00, 0.000E+00,-3.085E-01,-4.000E-01, 0.000E+00, 4.846E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.100E+02, 6.408E+01, 0.000E+00,-1.728E+01,-4.672E+01,-1.530E+00, 1.238E+00, 0.000E+00, 0.000E+00,-1.619E-01,-2.123E-01, 0.000E+00, 4.907E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.200E+02, 6.424E+01, 0.000E+00,-1.730E+01,-4.632E+01,-1.768E+00, 1.244E+00, 0.000E+00, 0.000E+00, 1.455E-01, 8.140E-02, 0.000E+00, 4.619E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.300E+02, 6.418E+01, 0.000E+00,-1.731E+01,-4.637E+01,-1.665E+00, 1.211E+00, 0.000E+00, 0.000E+00, 1.274E-01, 4.257E-02, 0.000E+00, 4.270E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.400E+02, 6.405E+01, 0.000E+00,-1.725E+01,-4.664E+01,-1.685E+00, 1.242E+00, 0.000E+00, 0.000E+00,-2.204E-01,-2.831E-01, 0.000E+00, 4.565E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.500E+02, 6.406E+01, 0.000E+00,-1.727E+01,-4.660E+01,-1.577E+00, 1.258E+00, 0.000E+00, 0.000E+00,-7.865E-02,-1.197E-01, 0.000E+00, 4.180E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.600E+02, 6.390E+01, 0.000E+00,-1.723E+01,-4.667E+01,-1.448E+00, 1.276E+00, 0.000E+00, 0.000E+00,-9.909E-02,-1.773E-01, 0.000E+00, 4.123E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.700E+02, 6.412E+01, 0.000E+00,-1.728E+01,-4.642E+01,-1.623E+00, 1.263E+00, 0.000E+00, 0.000E+00, 1.250E-01, 5.639E-02, 0.000E+00, 4.023E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.800E+02, 6.384E+01, 0.000E+00,-1.719E+01,-4.622E+01,-1.554E+00, 1.251E+00, 0.000E+00, 0.000E+00, 1.998E-01, 1.190E-01, 0.000E+00, 3.997E-05, 0.000E+00, 1.383E-03, 0.000E+00
 8.900E+02, 6.412E+01, 0.000E+00,-1.729E+01,-4.691E+01,-1.542E+00, 1.260E+00, 0.000E+00, 0.000E+00,-3.051E-01,-3.637E-01, 0.000E+00, 3.919E-05, 0.000E+00, 1.383E-03, 0.000E+00
 9.000E+02, 6.406E+01, 0.000E+00,-1.725E+01,-4.588E+01,-1.644E+00, 1.286E+00, 0.000E+00, 0.000E+00, 6.777E-01, 5.751E-01, 0.000E+00, 3.801E-05, 0.000E+00, 1.383E-03, 0.000E+00
