s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 2.600E+01, 2.906E+01, 0.000E+00,-8.317E+00,-1.807E+01,-1.963E+00, 3.278E-01, 0.000E+00, 0.000E+00, 1.005E+00, 1.031E+00, 0.000E+00, 6.389E-04, 0.000E+00
 2.800E+01, 3.145E+01, 0.000E+00,-9.033E+00,-2.043E+01,-2.238E+00, 3.772E-01, 0.000E+00, 0.000E+00, 9.862E-02, 1.311E-01, 0.000E+00, 6.995E-04, 0.000E+00
 3.000E+01, 3.428E+01, 0.000E+00,-9.834E+00,-2.131E+01,-2.171E+00, 4.199E-01, 0.000E+00, 0.000E+00, 1.309E+00, 1.387E+00, 0.000E+00, 7.600E-04, 0.000E+00
 3.200E+01, 3.705E+01, 0.000E+00,-1.059E+01,-2.243E+01,-2.374E+00, 4.689E-01, 0.000E+00, 0.000E+00, 2.083E+00, 2.117E+00, 0.000E+00, 8.206E-04, 0.000E+00
 3.400E+01, 3.937E+01, 0.000E+00,-1.133E+01,-2.813E+01,-2.459E+00, 5.098E-01, 0.000E+00, 0.000E+00,-2.075E+00,-2.038E+00, 0.000E+00, 8.812E-04, 0.000E+00
 3.600E+01, 4.321E+01, 0.000E+00,-1.242E+01,-2.483E+01,-2.427E+00, 5.497E-01, 0.000E+00, 0.000E+00, 4.018E+00, 4.090E+00, 0.000E+00, 9.418E-04, 0.000E+00
 3.800E+01, 4.521E+01, 0.000E+00,-1.299E+01,-3.211E+01,-2.563E+00, 6.140E-01, 0.000E+00, 0.000E+00,-1.891E+00,-1.835E+00, 0.000E+00, 1.002E-03, 0.000E+00
 4.000E+01, 4.822E+01, 0.000E+00,-1.384E+01,-2.724E+01,-2.371E+00, 6.283E-01, 0.000E+00, 0.000E+00, 5.300E+00, 5.404E+00, 0.000E+00, 1.063E-03, 0.000E+00
 4.200E+01, 4.983E+01, 0.000E+00,-1.429E+01,-3.632E+01,-2.793E+00, 6.767E-01, 0.000E+00, 0.000E+00,-2.960E+00,-2.891E+00, 0.000E+00, 1.103E-03, 0.000E+00
 4.400E+01, 5.019E+01, 0.000E+00,-1.441E+01,-3.292E+01,-2.661E+00, 6.943E-01, 0.000E+00, 0.000E+00, 8.236E-01, 8.865E-01, 0.000E+00, 1.123E-03, 0.000E+00
 4.600E+01, 5.252E+01, 0.000E+00,-1.511E+01,-3.283E+01,-2.665E+00, 6.863E-01, 0.000E+00, 0.000E+00, 2.509E+00, 2.604E+00, 0.000E+00, 1.143E-03, 0.000E+00
 4.800E+01, 5.409E+01, 0.000E+00,-1.556E+01,-3.767E+01,-2.742E+00, 7.327E-01, 0.000E+00, 0.000E+00,-1.225E+00,-1.154E+00, 0.000E+00, 1.162E-03, 0.000E+00
 5.000E+01, 5.227E+01, 0.000E+00,-1.511E+01,-3.437E+01,-2.525E+00, 7.165E-01, 0.000E+00, 0.000E+00, 8.483E-01, 9.809E-01, 0.000E+00, 1.182E-03, 0.000E+00
 5.200E+01, 5.456E+01, 0.000E+00,-1.570E+01,-3.847E+01,-2.600E+00, 7.418E-01, 0.000E+00, 0.000E+00,-1.560E+00,-1.474E+00, 0.000E+00, 1.202E-03, 0.000E+00
 5.400E+01, 5.506E+01, 0.000E+00,-1.581E+01,-3.564E+01,-2.359E+00, 7.664E-01, 0.000E+00, 0.000E+00, 1.979E+00, 2.025E+00, 0.000E+00, 1.222E-03, 0.000E+00
 5.600E+01, 5.719E+01, 0.000E+00,-1.638E+01,-4.015E+01,-2.528E+00, 7.812E-01, 0.000E+00, 0.000E+00,-1.190E+00,-1.086E+00, 0.000E+00, 1.241E-03, 0.000E+00
 5.800E+01, 5.711E+01, 0.000E+00,-1.641E+01,-4.030E+01,-2.770E+00, 8.203E-01, 0.000E+00, 0.000E+00,-1.658E+00,-1.557E+00, 0.000E+00, 1.261E-03, 0.000E+00
 6.000E+01, 5.795E+01, 0.000E+00,-1.670E+01,-3.680E+01,-2.558E+00, 7.975E-01, 0.000E+00, 0.000E+00, 2.544E+00, 2.684E+00, 0.000E+00, 1.281E-03, 0.000E+00
 6.200E+01, 6.043E+01, 0.000E+00,-1.730E+01,-4.045E+01,-2.669E+00, 8.347E-01, 0.000E+00, 0.000E+00, 6.918E-01, 8.482E-01, 0.000E+00, 1.295E-03, 0.000E+00
 6.400E+01, 5.890E+01, 0.000E+00,-1.704E+01,-3.895E+01,-2.625E+00, 8.408E-01, 0.000E+00, 0.000E+00, 1.023E+00, 1.117E+00, 0.000E+00, 1.305E-03, 0.000E+00
 6.600E+01, 5.852E+01, 0.000E+00,-1.672E+01,-4.152E+01,-2.655E+00, 8.329E-01, 0.000E+00, 0.000E+00,-1.702E+00,-1.552E+00, 0.000E+00, 1.314E-03, 0.000E+00
 6.800E+01, 6.042E+01, 0.000E+00,-1.746E+01,-4.036E+01,-2.509E+00, 8.550E-01, 0.000E+00, 0.000E+00, 8.499E-01, 9.540E-01, 0.000E+00, 1.323E-03, 0.000E+00
 7.000E+01, 6.159E+01, 0.000E+00,-1.770E+01,-4.234E+01,-2.256E+00, 8.406E-01, 0.000E+00, 0.000E+00,-9.061E-03, 1.360E-01, 0.000E+00, 1.332E-03, 0.000E+00
 7.200E+01, 6.133E+01, 0.000E+00,-1.764E+01,-4.051E+01,-2.433E+00, 8.595E-01, 0.000E+00, 0.000E+00, 1.433E+00, 1.610E+00, 0.000E+00, 1.342E-03, 0.000E+00
 7.400E+01, 5.958E+01, 0.000E+00,-1.733E+01,-4.142E+01,-2.560E+00, 8.540E-01, 0.000E+00, 0.000E+00,-1.007E+00,-8.771E-01, 0.000E+00, 1.351E-03, 0.000E+00
 7.600E+01, 6.298E+01, 0.000E+00,-1.826E+01,-4.446E+01,-2.491E+00, 8.570E-01, 0.000E+00, 0.000E+00,-1.539E+00,-1.371E+00, 0.000E+00, 1.360E-03, 0.000E+00
 7.800E+01, 6.269E+01, 0.000E+00,-1.816E+01,-4.206E+01,-2.648E+00, 8.833E-01, 0.000E+00, 0.000E+00, 6.256E-01, 7.122E-01, 0.000E+00, 1.369E-03, 0.000E+00
 8.000E+01, 6.313E+01, 0.000E+00,-1.817E+01,-4.071E+01,-2.364E+00, 8.650E-01, 0.000E+00, 0.000E+00, 2.576E+00, 2.756E+00, 0.000E+00, 1.378E-03, 0.000E+00
 8.200E+01, 6.198E+01, 0.000E+00,-1.781E+01,-4.511E+01,-2.471E+00, 9.009E-01, 0.000E+00, 0.000E+00,-2.623E+00,-2.511E+00, 0.000E+00, 1.383E-03, 0.000E+00
 8.400E+01, 6.338E+01, 0.000E+00,-1.800E+01,-4.240E+01,-2.357E+00, 9.028E-01, 0.000E+00, 0.000E+00, 1.487E+00, 1.528E+00, 0.000E+00, 1.383E-03, 0.000E+00
 8.600E+01, 6.320E+01, 0.000E+00,-1.815E+01,-4.301E+01,-2.001E+00, 8.805E-01, 0.000E+00, 0.000E+00, 7.881E-01, 9.108E-01, 0.000E+00, 1.383E-03, 0.000E+00
 8.800E+01, 6.249E+01, 0.000E+00,-1.781E+01,-4.462E+01,-2.333E+00, 9.126E-01, 0.000E+00, 0.000E+00,-1.467E+00,-1.371E+00, 0.000E+00, 1.383E-03, 0.000E+00
 9.000E+01, 6.178E+01, 0.000E+00,-1.768E+01,-4.069E+01,-2.292E+00, 8.677E-01, 0.000E+00, 0.000E+00, 1.836E+00, 1.982E+00, 0.000E+00, 1.383E-03, 0.000E+00
 9.200E+01, 6.350E+01, 0.000E+00,-1.817E+01,-4.665E+01,-2.245E+00, 9.038E-01, 0.000E+00, 0.000E+00,-2.785E+00,-2.664E+00, 0.000E+00, 1.383E-03, 0.000E+00
 9.400E+01, 6.422E+01, 0.000E+00,-1.829E+01,-4.282E+01,-2.183E+00, 9.104E-01, 0.000E+00, 0.000E+00, 1.660E+00, 1.840E+00, 0.000E+00, 1.383E-03, 0.000E+00
 9.600E+01, 6.312E+01, 0.000E+00,-1.805E+01,-4.303E+01,-2.171E+00, 9.181E-01, 0.000E+00, 0.000E+00, 6.569E-01, 7.906E-01, 0.000E+00, 1.383E-03, 0.000E+00
 9.800E+01, 6.320E+01, 0.000E+00,-1.822E+01,-4.405E+01,-2.230E+00, 9.145E-01, 0.000E+00, 0.000E+00,-5.040E-01,-3.826E-01, 0.000E+00, 1.383E-03, 0.000E+00
 1.000E+02, 6.217E+01, 0.000E+00,-1.788E+01,-4.475E+01,-2.224E+00, 8.987E-01, 0.000E+00, 0.000E+00,-1.916E+00,-1.788E+00, 0.000E+00, 1.383E-03, 0.000E+00
