s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s
 4.000E+02, 1.284E+02, 0.000E+00,-4.046E+01,-8.260E+01,-5.292E+00, 9.022E-02, 0.000E+00, 0.000E+00, 4.953E-01, 1.757E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.006E-03, 0.000E+00
 4.100E+02, 1.301E+02, 0.000E+00,-4.104E+01,-8.471E+01,-5.279E+00, 6.794E-02, 0.000E+00, 0.000E+00,-5.126E-01,-8.468E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.080E-03, 0.000E+00
 4.200E+02, 1.289E+02, 0.000E+00,-4.066E+01,-8.349E+01,-5.178E+00, 8.455E-02, 0.000E+00, 0.000E+00,-3.070E-02,-3.225E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.009E-03, 0.000E+00
 4.300E+02, 1.285E+02, 0.000E+00,-4.042E+01,-8.296E+01,-5.149E+00, 8.179E-02, 0.000E+00, 0.000E+00, 3.885E-01, 6.652E-02, 0.000E+00, 1.383E-03, 0.000E+00, 4.001E-03, 0.000E+00
 4.400E+02, 1.296E+02, 0.000E+00,-4.076E+01,-8.380E+01,-5.081E+00, 7.632E-02, 0.000E+00, 0.000E+00, 3.021E-01, 1.801E-03, 0.000E+00, 1.383E-03, 0.000E+00, 4.048E-03, 0.000E+00
 4.500E+02, 1.301E+02, 0.000E+00,-4.105E+01,-8.440E+01,-4.902E+00, 5.504E-02, 0.000E+00, 0.000E+00, 6.266E-02,-1.730E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.113E-03, 0.000E+00
 4.600E+02, 1.302E+02, 0.000E+00,-4.095E+01,-8.534E+01,-4.929E+00, 7.322E-02, 0.000E+00, 0.000E+00,-5.921E-01,-9.439E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.090E-03, 0.000E+00
 4.700E+02, 1.299E+02, 0.000E+00,-4.081E+01,-8.485E+01,-4.918E+00, 7.230E-02, 0.000E+00, 0.000E+00,-3.523E-01,-6.467E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.073E-03, 0.000E+00
 4.800E+02, 1.309E+02, 0.000E+00,-4.113E+01,-8.449E+01,-5.047E+00, 6.017E-02, 0.000E+00, 0.000E+00, 5.796E-01, 2.474E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.127E-03, 0.000E+00
 4.900E+02, 1.300E+02, 0.000E+00,-4.078E+01,-8.469E+01,-4.889E+00, 6.842E-02, 0.000E+00, 0.000E+00, 4.476E-02,-2.946E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.100E-03, 0.000E+00
 5.000E+02, 1.296E+02, 0.000E+00,-4.068E+01,-8.434E+01,-4.754E+00, 9.200E-02, 0.000E+00, 0.000E+00, 2.313E-01,-8.886E-02, 0.000E+00, 1.383E-03, 0.000E+00, 4.051E-03, 0.000E+00
 5.100E+02, 1.306E+02, 0.000E+00,-4.094E+01,-8.528E+01,-4.936E+00, 7.404E-02, 0.000E+00, 0.000E+00,-9.725E-02,-4.400E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.126E-03, 0.000E+00
 5.200E+02, 1.319E+02, 0.000E+00,-4.136E+01,-8.673E+01,-4.990E+00, 5.288E-02, 0.000E+00, 0.000E+00,-7.320E-01,-1.124E+00, 0.000E+00, 1.383E-03, 0.000E+00, 4.212E-03, 0.000E+00
 5.300E+02, 1.325E+02, 0.000E+00,-4.151E+01,-8.566E+01,-5.026E+00, 4.606E-02, 0.000E+00, 0.000E+00, 6.684E-01, 3.076E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.236E-03, 0.000E+00
 5.400E+02, 1.313E+02, 0.000E+00,-4.111E+01,-8.575E+01,-4.753E+00, 7.234E-02, 0.000E+00, 0.000E+00, 1.045E-01,-2.231E-01, 0.000E+00, 1.383E-03, 0.000E+00, 4.158E-03, 0.000E+00
 5.500E+02, 1.294E+02, 0.000E+00,-4.043E+01,-8.453E+01,-4.550E+00, 1.042E-01, 0.000E+00, 0.000E+00, 2.641E-01,-5.100E-02, 0.000E+00, 1.383E-03, 0.000E+00, 4.048E-03, 0.000E+00
 5.600E+02, 1.252E+02, 0.000E+00,-3.903E+01,-8.348E+01,-4.304E+00, 1.684E-01, 0.000E+00, 0.000E+00,-1.142E+00,-1.448E+00, 0.000E+00, 1.383E-03, 0.000E+00, 3.795E-03, 0.000E+00
 5.700E+02, 1.211E+02, 0.000E+00,-3.754E+01,-7.978E+01,-4.061E+00, 2.625E-01, 0.000E+00, 0.000E+00, 2.169E-01,-5.552E-02, 0.000E+00, 1.383E-03, 0.000E+00, 3.542E-03, 0.000E+00
 5.800E+02, 1.179E+02, 0.000E+00,-3.637E+01,-7.884E+01,-3.904E+00, 3.381E-01, 0.000E+00, 0.000E+00,-5.405E-01,-9.010E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.338E-03, 0.000E+00
 5.900E+02, 1.153E+02, 0.000E+00,-3.551E+01,-7.605E+01,-3.854E+00, 3.773E-01, 0.000E+00, 0.000E+00, 5.667E-01, 2.726E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.195E-03, 0.000E+00
 6.000E+02, 1.128E+02, 0.000E+00,-3.464E+01,-7.544E+01,-3.680E+00, 4.350E-01, 0.000E+00, 0.000E+00,-1.689E-01,-5.200E-01, 0.000E+00, 1.383E-03, 0.000E+00, 3.020E-03, 0.000E+00
 6.100E+02, 1.096E+02, 0.000E+00,-3.352E+01,-7.391E+01,-3.461E+00, 4.848E-01, 0.000E+00, 0.000E+00,-5.316E-01,-7.900E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.855E-03, 0.000E+00
 6.200E+02, 1.070E+02, 0.000E+00,-3.252E+01,-7.215E+01,-3.362E+00, 5.473E-01, 0.000E+00, 0.000E+00,-2.478E-01,-5.219E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.677E-03, 0.000E+00
 6.300E+02, 1.041E+02, 0.000E+00,-3.159E+01,-7.012E+01,-3.306E+00, 5.875E-01, 0.000E+00, 0.000E+00,-2.262E-02,-2.847E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.513E-03, 0.000E+00
 6.400E+02, 1.021E+02, 0.000E+00,-3.083E+01,-6.924E+01,-3.128E+00, 6.352E-01, 0.000E+00, 0.000E+00,-2.430E-01,-5.103E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.376E-03, 0.000E+00
 6.500E+02, 9.964E+01, 0.000E+00,-2.997E+01,-6.801E+01,-2.885E+00, 6.779E-01, 0.000E+00, 0.000E+00,-3.284E-01,-5.494E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.245E-03, 0.000E+00
 6.600E+02, 9.782E+01, 0.000E+00,-2.938E+01,-6.681E+01,-2.858E+00, 7.156E-01, 0.000E+00, 0.000E+00,-2.456E-01,-5.029E-01, 0.000E+00, 1.383E-03, 0.000E+00, 2.118E-03, 0.000E+00
 6.700E+02, 9.567E+01, 0.000E+00,-2.872E+01,-6.454E+01,-2.779E+00, 7.559E-01, 0.000E+00, 0.000E+00, 6.368E-01, 3.855E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.996E-03, 0.000E+00
 6.800E+02, 9.395E+01, 0.000E+00,-2.802E+01,-6.452E+01,-2.702E+00, 7.925E-01, 0.000E+00, 0.000E+00,-2.358E-01,-4.989E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.887E-03, 0.000E+00
 6.900E+02, 9.242E+01, 0.000E+00,-2.747E+01,-6.408E+01,-2.671E+00, 8.192E-01, 0.000E+00, 0.000E+00,-7.352E-01,-9.779E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.789E-03, 0.000E+00
 7.000E+02, 9.090E+01, 0.000E+00,-2.702E+01,-6.217E+01,-2.427E+00, 8.470E-01, 0.000E+00, 0.000E+00, 3.338E-01, 1.299E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.698E-03, 0.000E+00
 7.100E+02, 8.910E+01, 0.000E+00,-2.644E+01,-6.161E+01,-2.361E+00, 8.740E-01, 0.000E+00, 0.000E+00,-2.038E-01,-4.434E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.599E-03, 0.000E+00
 7.200E+02, 8.774E+01, 0.000E+00,-2.588E+01,-6.043E+01,-2.391E+00, 9.108E-01, 0.000E+00, 0.000E+00, 1.629E-01,-5.394E-02, 0.000E+00, 1.383E-03, 0.000E+00, 1.504E-03, 0.000E+00
 7.300E+02, 8.665E+01, 0.000E+00,-2.547E+01,-6.017E+01,-2.389E+00, 9.250E-01, 0.000E+00, 0.000E+00,-1.887E-01,-4.576E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.440E-03, 0.000E+00
 7.400E+02, 8.572E+01, 0.000E+00,-2.521E+01,-5.928E+01,-2.287E+00, 9.412E-01, 0.000E+00, 0.000E+00, 1.112E-01,-1.159E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.383E-03, 0.000E+00
 7.500E+02, 8.467E+01, 0.000E+00,-2.483E+01,-5.916E+01,-2.241E+00, 9.537E-01, 0.000E+00, 0.000E+00,-4.195E-01,-6.146E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.333E-03, 0.000E+00
 7.600E+02, 8.407E+01, 0.000E+00,-2.466E+01,-5.820E+01,-2.158E+00, 9.772E-01, 0.000E+00, 0.000E+00, 2.652E-01, 1.854E-02, 0.000E+00, 1.383E-03, 0.000E+00, 1.266E-03, 0.000E+00
 7.700E+02, 8.256E+01, 0.000E+00,-2.412E+01,-5.797E+01,-2.087E+00, 9.911E-01, 0.000E+00, 0.000E+00,-4.425E-01,-6.215E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.199E-03, 0.000E+00
 7.800E+02, 8.170E+01, 0.000E+00,-2.381E+01,-5.736E+01,-1.987E+00, 1.017E+00, 0.000E+00, 0.000E+00,-2.701E-01,-4.419E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.144E-03, 0.000E+00
 7.900E+02, 8.088E+01, 0.000E+00,-2.354E+01,-5.560E+01,-1.919E+00, 1.013E+00, 0.000E+00, 0.000E+00, 1.015E+00, 8.297E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.088E-03, 0.000E+00
 8.000E+02, 8.009E+01, 0.000E+00,-2.327E+01,-5.691E+01,-1.959E+00, 1.036E+00, 0.000E+00, 0.000E+00,-8.517E-01,-1.015E+00, 0.000E+00, 1.383E-03, 0.000E+00, 1.042E-03, 0.000E+00
 8.100E+02, 7.937E+01, 0.000E+00,-2.305E+01,-5.564E+01,-1.954E+00, 1.049E+00, 0.000E+00, 0.000E+00,-3.608E-02,-2.344E-01, 0.000E+00, 1.383E-03, 0.000E+00, 1.006E-03, 0.000E+00
 8.200E+02, 7.925E+01, 0.000E+00,-2.303E+01,-5.548E+01,-1.846E+00, 1.050E+00, 0.000E+00, 0.000E+00, 1.166E-01,-5.914E-02, 0.000E+00, 1.383E-03, 0.000E+00, 9.741E-04, 0.000E+00
 8.300E+02, 7.802E+01, 0.000E+00,-2.253E+01,-5.480E+01,-1.852E+00, 1.057E+00, 0.000E+00, 0.000E+00, 8.099E-02,-9.853E-02, 0.000E+00, 1.383E-03, 0.000E+00, 9.356E-04, 0.000E+00
 8.400E+02, 7.782E+01, 0.000E+00,-2.247E+01,-5.478E+01,-1.791E+00, 1.074E+00, 0.000E+00, 0.000E+00, 3.811E-02,-1.471E-01, 0.000E+00, 1.383E-03, 0.000E+00, 8.918E-04, 0.000E+00
 8.500E+02, 7.723E+01, 0.000E+00,-2.227E+01,-5.458E+01,-1.782E+00, 1.097E+00, 0.000E+00, 0.000E+00,-1.082E-01,-3.124E-01, 0.000E+00, 1.383E-03, 0.000E+00, 8.573E-04, 0.000E+00
 8.600E+02, 7.665E+01, 0.000E+00,-2.211E+01,-5.421E+01,-1.671E+00, 1.091E+00, 0.000E+00, 0.000E+00,-8.838E-02,-2.469E-01, 0.000E+00, 1.383E-03, 0.000E+00, 8.339E-04, 0.000E+00
 8.700E+02, 7.627E+01, 0.000E+00,-2.196E+01,-5.370E+01,-1.682E+00, 1.105E+00, 0.000E+00, 0.000E+00, 1.600E-01, 2.794E-02, 0.000E+00, 1.383E-03, 0.000E+00, 8.089E-04, 0.000E+00
 8.800E+02, 7.564E+01, 0.000E+00,-2.172E+01,-5.406E+01,-1.681E+00, 1.113E+00, 0.000E+00, 0.000E+00,-5.247E-01,-7.085E-01, 0.000E+00, 1.383E-03, 0.000E+00, 7.864E-04, 0.000E+00
 8.900E+02, 7.568E+01, 0.000E+00,-2.177E+01,-5.330E+01,-1.591E+00, 1.117E+00, 0.000E+00, 0.000E+00, 3.180E-01, 1.349E-01, 0.000E+00, 1.383E-03, 0.000E+00, 7.576E-04, 0.000E+00
 9.000E+02, 7.497E+01, 0.000E+00,-2.151E+01,-5.333E+01,-1.657E+00, 1.124E+00, 0.000E+00, 0.000E+00,-2.221E-01,-4.025E-01, 0.000E+00, 1.383E-03, 0.000E+00, 7.310E-04, 0.000E+00
