s,kW/m2,,
 8.9433193E+000, 1.2469835E-003, 2.1355267E-004,-1.6328093E+000
 9.0433193E+000, 1.2271769E-003, 2.1311601E-004,-1.6342395E+000
 9.1433193E+000, 3.0943519E-001, 2.1313841E-004,-1.6359650E+000
 9.2433193E+000, 6.1436118E-001, 2.1288065E-004,-1.6378130E+000
 9.3433193E+000, 9.2055324E-001, 2.1265103E-004,-1.6388484E+000
 9.4433193E+000, 1.2872771E+000, 2.1264259E-004,-1.6402954E+000
 9.5433193E+000, 1.6042565E+000, 2.1258374E-004,-1.6424458E+000
 9.6433193E+000, 1.6827750E+000, 2.1227450E-004,-1.6440161E+000
 9.7433193E+000, 1.6823688E+000, 2.1210428E-004,-1.6450892E+000
 9.8433193E+000, 1.6808580E+000, 2.1188259E-004,-1.6463726E+000
 9.9433193E+000, 1.6810067E+000, 2.1160458E-004,-1.6471428E+000
 1.0043319E+001, 1.6813139E+000, 2.1116000E-004,-1.6492984E+000
 1.0143319E+001, 1.6817181E+000, 2.1105764E-004,-1.6505224E+000
 1.0243319E+001, 1.6815545E+000, 2.1063976E-004,-1.6515741E+000
 1.0343319E+001, 1.6815689E+000, 2.1021589E-004,-1.6522776E+000
 1.0443319E+001, 1.6817360E+000, 2.0982541E-004,-1.6532767E+000
 1.0543319E+001, 1.6812050E+000, 2.0993140E-004,-1.6538729E+000
 1.0643319E+001, 1.6800298E+000, 2.0970497E-004,-1.6550344E+000
 1.0743319E+001, 1.6809687E+000, 2.0936451E-004,-1.6559825E+000
 1.0843319E+001, 1.6822048E+000, 2.0898854E-004,-1.6564883E+000
 1.0943319E+001, 1.6819261E+000, 2.0898070E-004,-1.6571648E+000
 1.1043319E+001, 1.6820659E+000, 2.0892376E-004,-1.6581578E+000
 1.1143319E+001, 1.6821201E+000, 2.0872587E-004,-1.6587593E+000
 1.1243319E+001, 1.6808468E+000, 2.0842152E-004,-1.6599731E+000
 1.1343319E+001, 1.6801742E+000, 2.0809292E-004,-1.6604914E+000
 1.1443319E+001, 1.6804883E+000, 2.0807079E-004,-1.6622630E+000
 1.1543319E+001, 1.6809724E+000, 2.0787521E-004,-1.6630816E+000
 1.1643319E+001, 1.6820991E+000, 2.0780998E-004,-1.6640137E+000
 1.1743319E+001, 1.6829050E+000, 2.0763121E-004,-1.6647803E+000
 1.1843319E+001, 1.6832544E+000, 2.0742053E-004,-1.6659305E+000
 1.1943319E+001, 1.6839374E+000, 2.0707311E-004,-1.6673606E+000
 1.2043319E+001, 1.6841947E+000, 2.0686895E-004,-1.6680651E+000
 1.2143319E+001, 1.6845992E+000, 2.0653490E-004,-1.6686205E+000
 1.2243319E+001, 1.6843035E+000, 2.0651478E-004,-1.6694869E+000
 1.2343319E+001, 1.6851470E+000, 2.0616215E-004,-1.6705629E+000
 1.2443319E+001, 1.6846844E+000, 2.0613809E-004,-1.6716482E+000
 1.2543319E+001, 1.6841637E+000, 2.0590010E-004,-1.6719030E+000
 1.2643319E+001, 1.6828419E+000, 2.0564801E-004,-1.6722924E+000
 1.2743319E+001, 1.6824583E+000, 2.0561749E-004,-1.6726861E+000
 1.2843319E+001, 1.6814000E+000, 2.0551474E-004,-1.6733141E+000
 1.2943319E+001, 1.6812501E+000, 2.0533653E-004,-1.6737106E+000
 1.3043319E+001, 1.6808792E+000, 2.0517755E-004,-1.6743404E+000
 1.3143319E+001, 1.6806440E+000, 2.0511247E-004,-1.6748916E+000
 1.3243319E+001, 1.6806039E+000, 2.0511183E-004,-1.6756482E+000
 1.3343319E+001, 1.6810658E+000, 2.0500698E-004,-1.6762751E+000
 1.3443319E+001, 1.6814942E+000, 2.0488098E-004,-1.6767061E+000
 1.3543319E+001, 1.6817985E+000, 2.0478881E-004,-1.6768998E+000
 1.3643319E+001, 1.6820687E+000, 2.0469018E-004,-1.6772862E+000
 1.3743319E+001, 1.6824423E+000, 2.0438533E-004,-1.6775469E+000
 1.3843319E+001, 1.6819316E+000, 2.0428052E-004,-1.6780218E+000
 1.3943319E+001, 1.6808468E+000, 2.0428597E-004,-1.6784530E+000
 1.4043319E+001, 1.6807389E+000, 2.0407436E-004,-1.6784333E+000
 1.4143319E+001, 1.6809630E+000, 2.0412846E-004,-1.6785764E+000
 1.4243319E+001, 1.6811320E+000, 2.0410919E-004,-1.6787558E+000
 1.4343319E+001, 1.6809694E+000, 2.0388706E-004,-1.6788822E+000
 1.4443319E+001, 1.6810310E+000, 2.0378571E-004,-1.6787358E+000
 1.4543319E+001, 1.6813127E+000, 2.0374803E-004,-1.6791266E+000
 1.4643319E+001, 1.6818557E+000, 2.0369387E-004,-1.6795653E+000
 1.4743319E+001, 1.6815242E+000, 2.0357748E-004,-1.6796017E+000
 1.4843319E+001, 1.6815532E+000, 2.0341172E-004,-1.6796738E+000
 1.4943319E+001, 1.6820586E+000, 2.0326528E-004,-1.6801992E+000
 1.5000000E+001, 1.6816759E+000, 2.0321501E-004,-1.6801485E+000
