s,kW/m2,,
 8.9087702E+000, 1.0986125E-003, 2.8063197E-004,-4.4194353E+000
 9.0131587E+000, 1.0763589E-003, 2.8089267E-004,-4.4287400E+000
 9.1175471E+000, 1.7226084E-001, 2.8097943E-004,-4.4361889E+000
 9.2010579E+000, 8.3713826E-001, 2.8070213E-004,-4.4479523E+000
 9.3054463E+000, 1.4844805E+000, 2.8007862E-004,-4.4659703E+000
 9.4098347E+000, 1.6377211E+000, 2.8082687E-004,-4.4770790E+000
 9.5142232E+000, 1.6405216E+000, 2.8119118E-004,-4.4824715E+000
 9.6186116E+000, 1.6414317E+000, 2.8115539E-004,-4.4862668E+000
 9.7021224E+000, 1.6411139E+000, 2.8112443E-004,-4.4889737E+000
 9.8065108E+000, 1.6406348E+000, 2.8107432E-004,-4.4926313E+000
 9.9108993E+000, 1.6411035E+000, 2.8124359E-004,-4.5019877E+000
 1.0015288E+001, 1.6414497E+000, 2.8133177E-004,-4.5055133E+000
 1.0119676E+001, 1.6374873E+000, 2.8110743E-004,-4.5097903E+000
 1.0203187E+001, 1.6357882E+000, 2.8059442E-004,-4.5226797E+000
 1.0307575E+001, 1.6328280E+000, 2.8101783E-004,-4.5281875E+000
 1.0411964E+001, 1.6367094E+000, 2.8137204E-004,-4.5315016E+000
 1.0516352E+001, 1.6438481E+000, 2.8131505E-004,-4.5347987E+000
 1.0620741E+001, 1.6447407E+000, 2.8193498E-004,-4.5376382E+000
 1.0704251E+001, 1.6443860E+000, 2.8217049E-004,-4.5400709E+000
 1.0808640E+001, 1.6410137E+000, 2.8271478E-004,-4.5452164E+000
 1.0913028E+001, 1.6377195E+000, 2.8249566E-004,-4.5532547E+000
 1.1017417E+001, 1.6372566E+000, 2.8245469E-004,-4.5580917E+000
 1.1100927E+001, 1.6369587E+000, 2.8280505E-004,-4.5614880E+000
 1.1205316E+001, 1.6401788E+000, 2.8314096E-004,-4.5680501E+000
 1.1309704E+001, 1.6442110E+000, 2.8379818E-004,-4.5745347E+000
 1.1414093E+001, 1.6458835E+000, 2.8361662E-004,-4.5761277E+000
 1.1518481E+001, 1.6459544E+000, 2.8348851E-004,-4.5810468E+000
 1.1601992E+001, 1.6446558E+000, 2.8370060E-004,-4.5854572E+000
 1.1706380E+001, 1.6450872E+000, 2.8420015E-004,-4.5922200E+000
 1.1810769E+001, 1.6461713E+000, 2.8447261E-004,-4.5921220E+000
 1.1915157E+001, 1.6453638E+000, 2.8468318E-004,-4.5925853E+000
 1.2019546E+001, 1.6435260E+000, 2.8436892E-004,-4.5941112E+000
 1.2103056E+001, 1.6421754E+000, 2.8413083E-004,-4.5977177E+000
 1.2207445E+001, 1.6426621E+000, 2.8403188E-004,-4.6027444E+000
 1.2311833E+001, 1.6451889E+000, 2.8436324E-004,-4.6039053E+000
 1.2416222E+001, 1.6444535E+000, 2.8451018E-004,-4.6040259E+000
 1.2520610E+001, 1.6428998E+000, 2.8461060E-004,-4.6081656E+000
 1.2604121E+001, 1.6418277E+000, 2.8529244E-004,-4.6100800E+000
 1.2708509E+001, 1.6390771E+000, 2.8525632E-004,-4.6124763E+000
 1.2812898E+001, 1.6387019E+000, 2.8551599E-004,-4.6150096E+000
 1.2917286E+001, 1.6406564E+000, 2.8554510E-004,-4.6188991E+000
 1.3000797E+001, 1.6440898E+000, 2.8588639E-004,-4.6204832E+000
 1.3105185E+001, 1.6445886E+000, 2.8572410E-004,-4.6233310E+000
 1.3209574E+001, 1.6429171E+000, 2.8575744E-004,-4.6263221E+000
 1.3313962E+001, 1.6446793E+000, 2.8600406E-004,-4.6277257E+000
 1.3418351E+001, 1.6434614E+000, 2.8553691E-004,-4.6313554E+000
 1.3501862E+001, 1.6404736E+000, 2.8508812E-004,-4.6339757E+000
 1.3606250E+001, 1.6401933E+000, 2.8451042E-004,-4.6354813E+000
 1.3710638E+001, 1.6410798E+000, 2.8457901E-004,-4.6355257E+000
 1.3815027E+001, 1.6420777E+000, 2.8459365E-004,-4.6383702E+000
 1.3919415E+001, 1.6440513E+000, 2.8442622E-004,-4.6400453E+000
 1.4002926E+001, 1.6441731E+000, 2.8421900E-004,-4.6397913E+000
 1.4107314E+001, 1.6423827E+000, 2.8391599E-004,-4.6431185E+000
 1.4211703E+001, 1.6412267E+000, 2.8397907E-004,-4.6445249E+000
 1.4316091E+001, 1.6430863E+000, 2.8398849E-004,-4.6442572E+000
 1.4420480E+001, 1.6446781E+000, 2.8352081E-004,-4.6435898E+000
 1.4503991E+001, 1.6437580E+000, 2.8333863E-004,-4.6445461E+000
 1.4608379E+001, 1.6448582E+000, 2.8354415E-004,-4.6471994E+000
 1.4712767E+001, 1.6419723E+000, 2.8317429E-004,-4.6519203E+000
 1.4817156E+001, 1.6385445E+000, 2.8321303E-004,-4.6562938E+000
 1.4900667E+001, 1.6384785E+000, 2.8306559E-004,-4.6585767E+000
 1.5000000E+001, 1.6404870E+000, 2.8315148E-004,-4.6599234E+000
