s,kW/m2,,
 8.9094261E+000, 1.0240917E-003, 1.1792982E-004,-3.9067355E+000
 9.0163184E+000, 2.0436131E-003, 1.1762577E-004,-3.9100901E+000
 9.1018321E+000, 1.4348904E-001, 1.1742670E-004,-3.9118416E+000
 9.2087244E+000, 7.4492717E-001, 1.1736171E-004,-3.9150845E+000
 9.3156166E+000, 1.4285405E+000, 1.1722977E-004,-3.9198107E+000
 9.4011303E+000, 1.5171371E+000, 1.1723135E-004,-3.9238119E+000
 9.5080226E+000, 1.5191057E+000, 1.1719895E-004,-3.9257436E+000
 9.6149148E+000, 1.5231253E+000, 1.1700397E-004,-3.9280599E+000
 9.7004285E+000, 1.5213695E+000, 1.1688238E-004,-3.9293782E+000
 9.8073208E+000, 1.5194563E+000, 1.1664775E-004,-3.9317265E+000
 9.9142130E+000, 1.5200981E+000, 1.1655821E-004,-3.9344177E+000
 1.0021105E+001, 1.5248876E+000, 1.1651418E-004,-3.9355725E+000
 1.0106619E+001, 1.5299225E+000, 1.1642421E-004,-3.9374547E+000
 1.0213511E+001, 1.5261158E+000, 1.1621570E-004,-3.9398811E+000
 1.0320403E+001, 1.5253981E+000, 1.1603245E-004,-3.9410546E+000
 1.0405917E+001, 1.5279138E+000, 1.1590317E-004,-3.9434117E+000
 1.0512809E+001, 1.5361463E+000, 1.1580641E-004,-3.9443963E+000
 1.0619702E+001, 1.5380336E+000, 1.1567859E-004,-3.9442740E+000
 1.0705215E+001, 1.5370668E+000, 1.1554150E-004,-3.9450690E+000
 1.0812108E+001, 1.5291187E+000, 1.1546042E-004,-3.9460439E+000
 1.0919000E+001, 1.5211670E+000, 1.1536868E-004,-3.9489044E+000
 1.1000107E+001, 1.5190548E+000, 1.1536649E-004,-3.9510880E+000
 1.1118991E+001, 1.5208183E+000, 1.1530652E-004,-3.9515703E+000
 1.1203361E+001, 1.5240477E+000, 1.1516717E-004,-3.9525508E+000
 1.1308824E+001, 1.5273363E+000, 1.1524007E-004,-3.9501461E+000
 1.1414286E+001, 1.5231772E+000, 1.1519141E-004,-3.9501921E+000
 1.1519748E+001, 1.5231911E+000, 1.1519494E-004,-3.9522024E+000
 1.1604118E+001, 1.5246373E+000, 1.1521747E-004,-3.9527073E+000
 1.1709581E+001, 1.5247772E+000, 1.1515554E-004,-3.9549714E+000
 1.1815043E+001, 1.5297921E+000, 1.1507853E-004,-3.9558213E+000
 1.1920505E+001, 1.5271113E+000, 1.1496881E-004,-3.9558064E+000
 1.2004875E+001, 1.5228891E+000, 1.1486328E-004,-3.9564304E+000
 1.2110338E+001, 1.5224214E+000, 1.1470027E-004,-3.9571178E+000
 1.2215800E+001, 1.5218900E+000, 1.1461760E-004,-3.9587459E+000
 1.2300170E+001, 1.5250930E+000, 1.1454700E-004,-3.9595942E+000
 1.2415490E+001, 1.5276337E+000, 1.1445369E-004,-3.9597044E+000
 1.2509718E+001, 1.5241173E+000, 1.1443623E-004,-3.9604039E+000
 1.2613369E+001, 1.5188204E+000, 1.1445904E-004,-3.9601709E+000
 1.2717020E+001, 1.5158220E+000, 1.1443109E-004,-3.9572110E+000
 1.2820671E+001, 1.5148195E+000, 1.1433727E-004,-3.9561188E+000
 1.2903591E+001, 1.5162384E+000, 1.1423789E-004,-3.9565142E+000
 1.3007242E+001, 1.5214351E+000, 1.1414540E-004,-3.9558616E+000
 1.3110893E+001, 1.5247588E+000, 1.1411124E-004,-3.9559724E+000
 1.3214544E+001, 1.5211966E+000, 1.1401180E-004,-3.9565398E+000
 1.3318195E+001, 1.5219670E+000, 1.1394118E-004,-3.9582387E+000
 1.3401115E+001, 1.5258608E+000, 1.1392503E-004,-3.9577361E+000
 1.3504766E+001, 1.5241896E+000, 1.1377235E-004,-3.9562681E+000
 1.3608417E+001, 1.5212575E+000, 1.1363363E-004,-3.9559985E+000
 1.3712068E+001, 1.5225284E+000, 1.1359167E-004,-3.9554300E+000
 1.3815719E+001, 1.5224292E+000, 1.1359879E-004,-3.9548240E+000
 1.3919370E+001, 1.5182689E+000, 1.1351816E-004,-3.9545063E+000
 1.4002290E+001, 1.5204861E+000, 1.1351341E-004,-3.9534886E+000
 1.4105941E+001, 1.5249380E+000, 1.1352869E-004,-3.9537408E+000
 1.4209592E+001, 1.5285576E+000, 1.1353502E-004,-3.9539489E+000
 1.4313243E+001, 1.5265396E+000, 1.1351278E-004,-3.9534607E+000
 1.4416894E+001, 1.5202339E+000, 1.1346021E-004,-3.9530408E+000
 1.4520544E+001, 1.5211846E+000, 1.1340173E-004,-3.9531268E+000
 1.4603465E+001, 1.5239579E+000, 1.1332095E-004,-3.9528708E+000
 1.4707116E+001, 1.5287425E+000, 1.1329171E-004,-3.9525855E+000
 1.4810767E+001, 1.5287608E+000, 1.1327636E-004,-3.9535464E+000
 1.4914418E+001, 1.5248150E+000, 1.1319304E-004,-3.9545445E+000
 1.5000000E+001, 1.5249434E+000, 1.1316589E-004,-3.9550070E+000
