s,kW/m2,,
 8.9007462E+000, 9.2539995E-004, 1.9832750E-004,-6.4139158E+000
 9.0061318E+000, 9.0449601E-004, 1.9798724E-004,-6.4212940E+000
 9.1115175E+000, 1.7154862E-001, 1.9771182E-004,-6.4261341E+000
 9.2037299E+000, 1.1578202E+000, 1.9720191E-004,-6.4355163E+000
 9.3091155E+000, 1.5689461E+000, 1.9688951E-004,-6.4511770E+000
 9.4013280E+000, 1.5752075E+000, 1.9685043E-004,-6.4575410E+000
 9.5067136E+000, 1.5755920E+000, 1.9640183E-004,-6.4611643E+000
 9.6120992E+000, 1.5797493E+000, 1.9593385E-004,-6.4639364E+000
 9.7043116E+000, 1.5827133E+000, 1.9576931E-004,-6.4662000E+000
 9.8096973E+000, 1.5775890E+000, 1.9558591E-004,-6.4743459E+000
 9.9019097E+000, 1.5792863E+000, 1.9544439E-004,-6.4810301E+000
 1.0007295E+001, 1.5772830E+000, 1.9542425E-004,-6.4861991E+000
 1.0112681E+001, 1.5672689E+000, 1.9523519E-004,-6.4912685E+000
 1.0204893E+001, 1.5680116E+000, 1.9480464E-004,-6.4989747E+000
 1.0310279E+001, 1.5668560E+000, 1.9475350E-004,-6.5063534E+000
 1.0402491E+001, 1.5796091E+000, 1.9456946E-004,-6.5095284E+000
 1.0507877E+001, 1.5857519E+000, 1.9445214E-004,-6.5112542E+000
 1.0600089E+001, 1.5780309E+000, 1.9449912E-004,-6.5145950E+000
 1.0705475E+001, 1.5816134E+000, 1.9457373E-004,-6.5151111E+000
 1.0810861E+001, 1.5721621E+000, 1.9448551E-004,-6.5178342E+000
 1.0903073E+001, 1.5748647E+000, 1.9432850E-004,-6.5253033E+000
 1.1008459E+001, 1.5735167E+000, 1.9420862E-004,-6.5291468E+000
 1.1100671E+001, 1.5758157E+000, 1.9396414E-004,-6.5349670E+000
 1.1206057E+001, 1.5787537E+000, 1.9376928E-004,-6.5379532E+000
 1.1311442E+001, 1.5865466E+000, 1.9334361E-004,-6.5412606E+000
 1.1403655E+001, 1.5878824E+000, 1.9344617E-004,-6.5453861E+000
 1.1509041E+001, 1.5867582E+000, 1.9324460E-004,-6.5501205E+000
 1.1601253E+001, 1.5852649E+000, 1.9354067E-004,-6.5552195E+000
 1.1706639E+001, 1.5882331E+000, 1.9382732E-004,-6.5594683E+000
 1.1812024E+001, 1.5859664E+000, 1.9379682E-004,-6.5593817E+000
 1.1904237E+001, 1.5828713E+000, 1.9363916E-004,-6.5620200E+000
 1.2009622E+001, 1.5818783E+000, 1.9348635E-004,-6.5645509E+000
 1.2101835E+001, 1.5818500E+000, 1.9329830E-004,-6.5705667E+000
 1.2207220E+001, 1.5841359E+000, 1.9321544E-004,-6.5716630E+000
 1.2312606E+001, 1.5794183E+000, 1.9352800E-004,-6.5758061E+000
 1.2406821E+001, 1.5785867E+000, 1.9362882E-004,-6.5788798E+000
 1.2505748E+001, 1.5719935E+000, 1.9350790E-004,-6.5834866E+000
 1.2609385E+001, 1.5717831E+000, 1.9363120E-004,-6.5846081E+000
 1.2700067E+001, 1.5685915E+000, 1.9391119E-004,-6.5878740E+000
 1.2803704E+001, 1.5705789E+000, 1.9364434E-004,-6.5900637E+000
 1.2907341E+001, 1.5752303E+000, 1.9354533E-004,-6.5907589E+000
 1.3010978E+001, 1.5802177E+000, 1.9352409E-004,-6.5927811E+000
 1.3101661E+001, 1.5719397E+000, 1.9335314E-004,-6.5972367E+000
 1.3205298E+001, 1.5734377E+000, 1.9343860E-004,-6.6002963E+000
 1.3308935E+001, 1.5747840E+000, 1.9329078E-004,-6.6005963E+000
 1.3412572E+001, 1.5749849E+000, 1.9311117E-004,-6.6017778E+000
 1.3503255E+001, 1.5757820E+000, 1.9282655E-004,-6.6044240E+000
 1.3606892E+001, 1.5720439E+000, 1.9289067E-004,-6.6072244E+000
 1.3710529E+001, 1.5727985E+000, 1.9319025E-004,-6.6089197E+000
 1.3801211E+001, 1.5784217E+000, 1.9312562E-004,-6.6100867E+000
 1.3904848E+001, 1.5820722E+000, 1.9338265E-004,-6.6110702E+000
 1.4008485E+001, 1.5804241E+000, 1.9343782E-004,-6.6139958E+000
 1.4112122E+001, 1.5808259E+000, 1.9344373E-004,-6.6159361E+000
 1.4202805E+001, 1.5819176E+000, 1.9328325E-004,-6.6156588E+000
 1.4306442E+001, 1.5813910E+000, 1.9327173E-004,-6.6185062E+000
 1.4410079E+001, 1.5826291E+000, 1.9313946E-004,-6.6203395E+000
 1.4500761E+001, 1.5842145E+000, 1.9301891E-004,-6.6220322E+000
 1.4604398E+001, 1.5823109E+000, 1.9297719E-004,-6.6233248E+000
 1.4708035E+001, 1.5742463E+000, 1.9279812E-004,-6.6279869E+000
 1.4811672E+001, 1.5764045E+000, 1.9257167E-004,-6.6327005E+000
 1.4902355E+001, 1.5728769E+000, 1.9251194E-004,-6.6336802E+000
 1.5000000E+001, 1.5730899E+000, 1.9229702E-004,-6.6340119E+000
