s,kW/m2,,
 8.9160394E+000, 1.1089163E-003, 1.3924519E-004,-2.9494549E+000
 9.0018555E+000, 1.0892146E-003, 1.3915004E-004,-2.9538589E+000
 9.1162771E+000, 1.3235276E-001, 1.3906155E-004,-2.9568618E+000
 9.2020933E+000, 6.6902903E-001, 1.3892781E-004,-2.9589864E+000
 9.3165149E+000, 1.1897811E+000, 1.3877298E-004,-2.9627538E+000
 9.4023310E+000, 1.5422549E+000, 1.3860534E-004,-2.9676910E+000
 9.5167526E+000, 1.5829162E+000, 1.3838787E-004,-2.9723079E+000
 9.6025688E+000, 1.5846241E+000, 1.3823053E-004,-2.9756085E+000
 9.7169903E+000, 1.5851041E+000, 1.3794894E-004,-2.9772304E+000
 9.8028065E+000, 1.5844228E+000, 1.3764807E-004,-2.9791229E+000
 9.9172281E+000, 1.5831644E+000, 1.3755690E-004,-2.9823920E+000
 1.0003044E+001, 1.5840261E+000, 1.3746833E-004,-2.9857501E+000
 1.0117466E+001, 1.5864766E+000, 1.3724325E-004,-2.9875662E+000
 1.0203282E+001, 1.5880422E+000, 1.3708442E-004,-2.9896580E+000
 1.0317704E+001, 1.5879366E+000, 1.3698742E-004,-2.9923187E+000
 1.0403520E+001, 1.5835377E+000, 1.3683472E-004,-2.9942624E+000
 1.0517941E+001, 1.5878092E+000, 1.3671256E-004,-2.9962281E+000
 1.0603758E+001, 1.5911071E+000, 1.3658739E-004,-2.9982183E+000
 1.0718179E+001, 1.5952595E+000, 1.3642870E-004,-2.9981818E+000
 1.0803995E+001, 1.5911539E+000, 1.3632483E-004,-2.9988567E+000
 1.0918417E+001, 1.5859780E+000, 1.3615330E-004,-3.0004054E+000
 1.1004233E+001, 1.5827718E+000, 1.3602992E-004,-3.0024714E+000
 1.1118655E+001, 1.5807050E+000, 1.3591718E-004,-3.0045522E+000
 1.1204471E+001, 1.5818590E+000, 1.3578351E-004,-3.0057471E+000
 1.1318892E+001, 1.5836963E+000, 1.3574588E-004,-3.0079144E+000
 1.1404708E+001, 1.5855130E+000, 1.3570643E-004,-3.0093616E+000
 1.1519130E+001, 1.5877424E+000, 1.3555133E-004,-3.0101038E+000
 1.1604946E+001, 1.5866543E+000, 1.3542251E-004,-3.0116764E+000
 1.1719368E+001, 1.5850497E+000, 1.3537980E-004,-3.0133589E+000
 1.1805184E+001, 1.5856780E+000, 1.3530768E-004,-3.0152439E+000
 1.1919606E+001, 1.5863890E+000, 1.3515764E-004,-3.0160619E+000
 1.2005422E+001, 1.5876704E+000, 1.3503466E-004,-3.0160295E+000
 1.2119843E+001, 1.5852111E+000, 1.3486676E-004,-3.0173330E+000
 1.2205659E+001, 1.5847530E+000, 1.3467186E-004,-3.0188038E+000
 1.2320081E+001, 1.5843870E+000, 1.3451002E-004,-3.0198680E+000
 1.2405897E+001, 1.5840554E+000, 1.3436425E-004,-3.0204608E+000
 1.2520319E+001, 1.5833128E+000, 1.3428136E-004,-3.0207903E+000
 1.2606135E+001, 1.5824922E+000, 1.3431238E-004,-3.0226269E+000
 1.2720557E+001, 1.5805569E+000, 1.3422647E-004,-3.0242877E+000
 1.2806373E+001, 1.5819478E+000, 1.3416334E-004,-3.0252972E+000
 1.2920794E+001, 1.5833341E+000, 1.3408238E-004,-3.0263657E+000
 1.3006610E+001, 1.5844608E+000, 1.3400002E-004,-3.0270194E+000
 1.3121032E+001, 1.5844950E+000, 1.3399034E-004,-3.0278160E+000
 1.3206848E+001, 1.5835836E+000, 1.3396741E-004,-3.0287238E+000
 1.3321270E+001, 1.5824305E+000, 1.3383620E-004,-3.0298590E+000
 1.3407086E+001, 1.5817307E+000, 1.3376315E-004,-3.0310570E+000
 1.3521508E+001, 1.5836506E+000, 1.3362819E-004,-3.0309131E+000
 1.3607324E+001, 1.5831015E+000, 1.3347539E-004,-3.0308318E+000
 1.3721745E+001, 1.5829433E+000, 1.3334928E-004,-3.0317142E+000
 1.3807561E+001, 1.5817544E+000, 1.3342040E-004,-3.0320102E+000
 1.3921983E+001, 1.5815820E+000, 1.3338387E-004,-3.0321012E+000
 1.4007799E+001, 1.5805488E+000, 1.3340595E-004,-3.0322670E+000
 1.4122221E+001, 1.5812073E+000, 1.3346483E-004,-3.0323722E+000
 1.4208037E+001, 1.5821602E+000, 1.3335558E-004,-3.0332005E+000
 1.4322459E+001, 1.5825753E+000, 1.3334909E-004,-3.0336362E+000
 1.4408275E+001, 1.5837939E+000, 1.3330800E-004,-3.0332206E+000
 1.4522696E+001, 1.5828171E+000, 1.3325552E-004,-3.0332689E+000
 1.4608512E+001, 1.5828359E+000, 1.3317194E-004,-3.0336365E+000
 1.4722934E+001, 1.5832279E+000, 1.3306121E-004,-3.0338836E+000
 1.4808750E+001, 1.5859998E+000, 1.3299099E-004,-3.0344800E+000
 1.4923172E+001, 1.5864042E+000, 1.3290840E-004,-3.0353730E+000
 1.5000000E+001, 1.5860110E+000, 1.3286592E-004,-3.0363343E+000
