s,kW/m2,,
 8.9323298E+000, 1.1682229E-003, 4.5885403E-004,-3.0117899E+000
 9.0039672E+000, 1.1485358E-003, 4.5726359E-004,-3.0213286E+000
 9.1114232E+000, 1.2413294E-001, 4.5816925E-004,-3.0248713E+000
 9.2188792E+000, 5.5289787E-001, 4.5788318E-004,-3.0284454E+000
 9.3263353E+000, 1.0965615E+000, 4.5908114E-004,-3.0373245E+000
 9.4337913E+000, 1.5197951E+000, 4.6105745E-004,-3.0456954E+000
 9.5054286E+000, 1.6069342E+000, 4.6277636E-004,-3.0506792E+000
 9.6128847E+000, 1.6085279E+000, 4.6231279E-004,-3.0550792E+000
 9.7203407E+000, 1.6105500E+000, 4.6246675E-004,-3.0628842E+000
 9.8277967E+000, 1.6116769E+000, 4.6355536E-004,-3.0664223E+000
 9.9352528E+000, 1.6117481E+000, 4.6421069E-004,-3.0769695E+000
 1.0006890E+001, 1.6116545E+000, 4.6527173E-004,-3.0811779E+000
 1.0114346E+001, 1.6110437E+000, 4.6708217E-004,-3.0856552E+000
 1.0221802E+001, 1.6103132E+000, 4.6693383E-004,-3.0914615E+000
 1.0329258E+001, 1.6099312E+000, 4.6637041E-004,-3.0993954E+000
 1.0400896E+001, 1.6080722E+000, 4.6642995E-004,-3.1054002E+000
 1.0508352E+001, 1.6081654E+000, 4.6706225E-004,-3.1097643E+000
 1.0615808E+001, 1.6126033E+000, 4.6652593E-004,-3.1115028E+000
 1.0723264E+001, 1.6141574E+000, 4.6610464E-004,-3.1142389E+000
 1.0830720E+001, 1.6156414E+000, 4.6640119E-004,-3.1158089E+000
 1.0902357E+001, 1.6114613E+000, 4.6610093E-004,-3.1208435E+000
 1.1009813E+001, 1.6079218E+000, 4.6591215E-004,-3.1266168E+000
 1.1117269E+001, 1.6058505E+000, 4.6556819E-004,-3.1305971E+000
 1.1224725E+001, 1.6066895E+000, 4.6546181E-004,-3.1324912E+000
 1.1332181E+001, 1.6118668E+000, 4.6676424E-004,-3.1372667E+000
 1.1403819E+001, 1.6130705E+000, 4.6806397E-004,-3.1404553E+000
 1.1511275E+001, 1.6143888E+000, 4.6802710E-004,-3.1434748E+000
 1.1618731E+001, 1.6127138E+000, 4.6818471E-004,-3.1492948E+000
 1.1726187E+001, 1.6122596E+000, 4.6967343E-004,-3.1533799E+000
 1.1833643E+001, 1.6139096E+000, 4.7053150E-004,-3.1554567E+000
 1.1905280E+001, 1.6149069E+000, 4.7104901E-004,-3.1570170E+000
 1.2012736E+001, 1.6156462E+000, 4.7138297E-004,-3.1561668E+000
 1.2120192E+001, 1.6140285E+000, 4.7195311E-004,-3.1585019E+000
 1.2227648E+001, 1.6115188E+000, 4.7208758E-004,-3.1619858E+000
 1.2335104E+001, 1.6114351E+000, 4.7187079E-004,-3.1641828E+000
 1.2406742E+001, 1.6124170E+000, 4.7238928E-004,-3.1652399E+000
 1.2514198E+001, 1.6124095E+000, 4.7346660E-004,-3.1662886E+000
 1.2621654E+001, 1.6108126E+000, 4.7430071E-004,-3.1707477E+000
 1.2729110E+001, 1.6086137E+000, 4.7514378E-004,-3.1734595E+000
 1.2800747E+001, 1.6059869E+000, 4.7555973E-004,-3.1758490E+000
 1.2908203E+001, 1.6067247E+000, 4.7602844E-004,-3.1765444E+000
 1.3015659E+001, 1.6092521E+000, 4.7636258E-004,-3.1790056E+000
 1.3123115E+001, 1.6129738E+000, 4.7634006E-004,-3.1807159E+000
 1.3230571E+001, 1.6136974E+000, 4.7625155E-004,-3.1867637E+000
 1.3302208E+001, 1.6138699E+000, 4.7580904E-004,-3.1899388E+000
 1.3409664E+001, 1.6138721E+000, 4.7565208E-004,-3.1909373E+000
 1.3517120E+001, 1.6136438E+000, 4.7485450E-004,-3.1961924E+000
 1.3624577E+001, 1.6137697E+000, 4.7493950E-004,-3.1989705E+000
 1.3732033E+001, 1.6130388E+000, 4.7454930E-004,-3.2010874E+000
 1.3803670E+001, 1.6108178E+000, 4.7423668E-004,-3.2004354E+000
 1.3911126E+001, 1.6120251E+000, 4.7400603E-004,-3.2011604E+000
 1.4018582E+001, 1.6125707E+000, 4.7404575E-004,-3.2033529E+000
 1.4126038E+001, 1.6140633E+000, 4.7475364E-004,-3.2039315E+000
 1.4233494E+001, 1.6132745E+000, 4.7535946E-004,-3.2044072E+000
 1.4305131E+001, 1.6132520E+000, 4.7493819E-004,-3.2062061E+000
 1.4412587E+001, 1.6141568E+000, 4.7511765E-004,-3.2086840E+000
 1.4520043E+001, 1.6147757E+000, 4.7515500E-004,-3.2104434E+000
 1.4627499E+001, 1.6190028E+000, 4.7493035E-004,-3.2129856E+000
 1.4734956E+001, 1.6169685E+000, 4.7448828E-004,-3.2171501E+000
 1.4806593E+001, 1.6152186E+000, 4.7418860E-004,-3.2201146E+000
 1.4914049E+001, 1.6134934E+000, 4.7407177E-004,-3.2235389E+000
 1.5000000E+001, 1.6117001E+000, 4.7441070E-004,-3.2285782E+000
