s,kW/m2,,
 8.9105941E+000, 1.0409076E-003, 2.3558870E-004,-5.1590239E+000
 9.0162098E+000, 1.0176536E-003, 2.3529619E-004,-5.1566312E+000
 9.1042229E+000, 1.5374133E-001, 2.3531304E-004,-5.1587693E+000
 9.2098386E+000, 9.4854102E-001, 2.3540300E-004,-5.1637305E+000
 9.3154543E+000, 1.5757297E+000, 2.3513940E-004,-5.1733837E+000
 9.4034674E+000, 1.6170687E+000, 2.3568173E-004,-5.1808284E+000
 9.5090831E+000, 1.6196872E+000, 2.3590077E-004,-5.1850113E+000
 9.6146988E+000, 1.6210911E+000, 2.3584040E-004,-5.1873611E+000
 9.7027119E+000, 1.6224151E+000, 2.3524369E-004,-5.1905660E+000
 9.8083276E+000, 1.6227570E+000, 2.3465495E-004,-5.1971985E+000
 9.9139433E+000, 1.6234402E+000, 2.3470941E-004,-5.2045119E+000
 1.0001956E+001, 1.6229663E+000, 2.3460478E-004,-5.2058469E+000
 1.0107572E+001, 1.6174412E+000, 2.3459459E-004,-5.2110409E+000
 1.0213188E+001, 1.6153308E+000, 2.3454432E-004,-5.2223522E+000
 1.0301201E+001, 1.6127403E+000, 2.3522646E-004,-5.2291096E+000
 1.0406817E+001, 1.6189790E+000, 2.3544826E-004,-5.2388829E+000
 1.0512432E+001, 1.6281010E+000, 2.3548400E-004,-5.2428366E+000
 1.0600445E+001, 1.6300425E+000, 2.3584924E-004,-5.2472114E+000
 1.0713779E+001, 1.6240606E+000, 2.3590562E-004,-5.2481081E+000
 1.0807534E+001, 1.6182906E+000, 2.3533077E-004,-5.2497031E+000
 1.0904414E+001, 1.6173815E+000, 2.3515657E-004,-5.2541676E+000
 1.1007544E+001, 1.6176252E+000, 2.3491925E-004,-5.2538281E+000
 1.1110674E+001, 1.6154282E+000, 2.3539182E-004,-5.2569601E+000
 1.1213804E+001, 1.6199244E+000, 2.3527679E-004,-5.2623597E+000
 1.1316935E+001, 1.6269576E+000, 2.3531277E-004,-5.2684175E+000
 1.1402876E+001, 1.6272543E+000, 2.3491429E-004,-5.2718378E+000
 1.1506007E+001, 1.6286859E+000, 2.3457202E-004,-5.2765552E+000
 1.1609137E+001, 1.6279106E+000, 2.3486317E-004,-5.2800689E+000
 1.1712267E+001, 1.6282791E+000, 2.3529621E-004,-5.2826775E+000
 1.1815397E+001, 1.6292093E+000, 2.3512511E-004,-5.2821999E+000
 1.1901339E+001, 1.6266741E+000, 2.3510962E-004,-5.2815226E+000
 1.2004469E+001, 1.6256315E+000, 2.3493564E-004,-5.2815438E+000
 1.2107599E+001, 1.6238579E+000, 2.3491978E-004,-5.2828850E+000
 1.2210729E+001, 1.6263931E+000, 2.3475757E-004,-5.2851464E+000
 1.2313860E+001, 1.6275036E+000, 2.3496765E-004,-5.2863253E+000
 1.2416990E+001, 1.6260486E+000, 2.3494065E-004,-5.2874737E+000
 1.2502931E+001, 1.6225257E+000, 2.3497650E-004,-5.2913445E+000
 1.2606062E+001, 1.6199300E+000, 2.3473522E-004,-5.2949729E+000
 1.2709192E+001, 1.6189923E+000, 2.3466781E-004,-5.2978998E+000
 1.2812322E+001, 1.6181091E+000, 2.3516050E-004,-5.2999576E+000
 1.2915452E+001, 1.6214200E+000, 2.3563218E-004,-5.3033845E+000
 1.3001394E+001, 1.6263346E+000, 2.3577552E-004,-5.3041164E+000
 1.3104524E+001, 1.6226261E+000, 2.3569862E-004,-5.3071059E+000
 1.3207654E+001, 1.6198470E+000, 2.3620999E-004,-5.3130587E+000
 1.3310784E+001, 1.6215424E+000, 2.3641469E-004,-5.3141674E+000
 1.3413915E+001, 1.6219298E+000, 2.3619546E-004,-5.3150004E+000
 1.3517045E+001, 1.6215940E+000, 2.3577030E-004,-5.3173799E+000
 1.3602987E+001, 1.6197289E+000, 2.3550095E-004,-5.3167489E+000
 1.3706117E+001, 1.6187323E+000, 2.3562866E-004,-5.3168622E+000
 1.3809247E+001, 1.6211178E+000, 2.3565896E-004,-5.3188740E+000
 1.3912377E+001, 1.6257834E+000, 2.3562220E-004,-5.3187723E+000
 1.4015507E+001, 1.6269462E+000, 2.3556668E-004,-5.3209699E+000
 1.4101449E+001, 1.6227024E+000, 2.3525517E-004,-5.3229257E+000
 1.4204579E+001, 1.6228376E+000, 2.3537214E-004,-5.3247351E+000
 1.4307709E+001, 1.6231058E+000, 2.3554664E-004,-5.3259597E+000
 1.4410839E+001, 1.6251683E+000, 2.3532579E-004,-5.3281725E+000
 1.4513970E+001, 1.6262368E+000, 2.3524987E-004,-5.3311100E+000
 1.4617100E+001, 1.6266547E+000, 2.3529048E-004,-5.3342076E+000
 1.4703042E+001, 1.6222217E+000, 2.3501661E-004,-5.3373968E+000
 1.4806172E+001, 1.6177472E+000, 2.3516555E-004,-5.3417690E+000
 1.4909302E+001, 1.6194681E+000, 2.3509152E-004,-5.3451963E+000
 1.5000000E+001, 1.6205105E+000, 2.3520524E-004,-5.3468528E+000
