s,kW/m2,,
 8.9066144E+000, 8.7887048E-004, 2.6347852E-004,-4.8513128E+000
 9.0131817E+000, 8.5666303E-004, 2.6296536E-004,-4.8564626E+000
 9.1019877E+000, 1.3198655E-001, 2.6281734E-004,-4.8570492E+000
 9.2085549E+000, 8.1255964E-001, 2.6228946E-004,-4.8586755E+000
 9.3151222E+000, 1.4257903E+000, 2.6193863E-004,-4.8683237E+000
 9.4039282E+000, 1.4645498E+000, 2.6166205E-004,-4.8755815E+000
 9.5104955E+000, 1.4718497E+000, 2.6102523E-004,-4.8788639E+000
 9.6170627E+000, 1.4747395E+000, 2.6037791E-004,-4.8818758E+000
 9.7058687E+000, 1.4764216E+000, 2.6028378E-004,-4.8857491E+000
 9.8124360E+000, 1.4739946E+000, 2.6020246E-004,-4.8905367E+000
 9.9012420E+000, 1.4739524E+000, 2.6002806E-004,-4.8967256E+000
 1.0007809E+001, 1.4767006E+000, 2.5990536E-004,-4.9005967E+000
 1.0114376E+001, 1.4677687E+000, 2.5944799E-004,-4.9046956E+000
 1.0203183E+001, 1.4588764E+000, 2.5881541E-004,-4.9129394E+000
 1.0309750E+001, 1.4596236E+000, 2.5874715E-004,-4.9172439E+000
 1.0416317E+001, 1.4692226E+000, 2.5880579E-004,-4.9247206E+000
 1.0505123E+001, 1.4837109E+000, 2.5825026E-004,-4.9295609E+000
 1.0611690E+001, 1.4840559E+000, 2.5810201E-004,-4.9310705E+000
 1.0700496E+001, 1.4798309E+000, 2.5786312E-004,-4.9311871E+000
 1.0807064E+001, 1.4737471E+000, 2.5780994E-004,-4.9322935E+000
 1.0913631E+001, 1.4662406E+000, 2.5755463E-004,-4.9393890E+000
 1.1002437E+001, 1.4684574E+000, 2.5712703E-004,-4.9431410E+000
 1.1109004E+001, 1.4694728E+000, 2.5711325E-004,-4.9478016E+000
 1.1215571E+001, 1.4818508E+000, 2.5678686E-004,-4.9517424E+000
 1.1304377E+001, 1.4857232E+000, 2.5640869E-004,-4.9535676E+000
 1.1410945E+001, 1.4835160E+000, 2.5627751E-004,-4.9564699E+000
 1.1517512E+001, 1.4855865E+000, 2.5612213E-004,-4.9619813E+000
 1.1606318E+001, 1.4842045E+000, 2.5659346E-004,-4.9644277E+000
 1.1712885E+001, 1.4850089E+000, 2.5739439E-004,-4.9678226E+000
 1.1801691E+001, 1.4862271E+000, 2.5740336E-004,-4.9683160E+000
 1.1908258E+001, 1.4814612E+000, 2.5751800E-004,-4.9694368E+000
 1.2014826E+001, 1.4784448E+000, 2.5723138E-004,-4.9694623E+000
 1.2103632E+001, 1.4762047E+000, 2.5727714E-004,-4.9726660E+000
 1.2210199E+001, 1.4817622E+000, 2.5673274E-004,-4.9749307E+000
 1.2316766E+001, 1.4854254E+000, 2.5678204E-004,-4.9773936E+000
 1.2405572E+001, 1.4827722E+000, 2.5738780E-004,-4.9805132E+000
 1.2512139E+001, 1.4749709E+000, 2.5751917E-004,-4.9849578E+000
 1.2600945E+001, 1.4689099E+000, 2.5741157E-004,-4.9882349E+000
 1.2707513E+001, 1.4679588E+000, 2.5775009E-004,-4.9916163E+000
 1.2814080E+001, 1.4684213E+000, 2.5766928E-004,-4.9931979E+000
 1.2902886E+001, 1.4724032E+000, 2.5737208E-004,-4.9941830E+000
 1.3009453E+001, 1.4810221E+000, 2.5736205E-004,-4.9948716E+000
 1.3116020E+001, 1.4779190E+000, 2.5694731E-004,-4.9972967E+000
 1.3204826E+001, 1.4733198E+000, 2.5688672E-004,-5.0016480E+000
 1.3311394E+001, 1.4773813E+000, 2.5678552E-004,-5.0031685E+000
 1.3400200E+001, 1.4770608E+000, 2.5651100E-004,-5.0049135E+000
 1.3506767E+001, 1.4737631E+000, 2.5617249E-004,-5.0062665E+000
 1.3613334E+001, 1.4745309E+000, 2.5604050E-004,-5.0072915E+000
 1.3702140E+001, 1.4731516E+000, 2.5651728E-004,-5.0090981E+000
 1.3808708E+001, 1.4719288E+000, 2.5640128E-004,-5.0098333E+000
 1.3915275E+001, 1.4792753E+000, 2.5621776E-004,-5.0106107E+000
 1.4004081E+001, 1.4832939E+000, 2.5658398E-004,-5.0135196E+000
 1.4110648E+001, 1.4844969E+000, 2.5617825E-004,-5.0160349E+000
 1.4217215E+001, 1.4803785E+000, 2.5610365E-004,-5.0169521E+000
 1.4306021E+001, 1.4796402E+000, 2.5591547E-004,-5.0182019E+000
 1.4412589E+001, 1.4834866E+000, 2.5572241E-004,-5.0196127E+000
 1.4501395E+001, 1.4836617E+000, 2.5578562E-004,-5.0220178E+000
 1.4607962E+001, 1.4839543E+000, 2.5573572E-004,-5.0236890E+000
 1.4714529E+001, 1.4780756E+000, 2.5577574E-004,-5.0259486E+000
 1.4803335E+001, 1.4749627E+000, 2.5529536E-004,-5.0312230E+000
 1.4909902E+001, 1.4796373E+000, 2.5520722E-004,-5.0360052E+000
 1.5000000E+001, 1.4796007E+000, 2.5504201E-004,-5.0383544E+000
