s,kW/m2,,
 8.9199406E+000, 1.1408588E-003, 1.5320177E-004,-2.6137261E+000
 9.0193341E+000, 3.2302376E-003, 1.5282084E-004,-2.6191556E+000
 9.1187275E+000, 1.5584159E-001, 1.5247963E-004,-2.6234576E+000
 9.2181210E+000, 6.5632600E-001, 1.5228332E-004,-2.6260736E+000
 9.3175144E+000, 1.0926798E+000, 1.5199207E-004,-2.6287570E+000
 9.4169079E+000, 1.5169589E+000, 1.5187745E-004,-2.6322475E+000
 9.5163013E+000, 1.6050925E+000, 1.5180945E-004,-2.6357690E+000
 9.6156948E+000, 1.6059891E+000, 1.5170334E-004,-2.6383820E+000
 9.7150882E+000, 1.6059866E+000, 1.5145452E-004,-2.6408762E+000
 9.8144817E+000, 1.6056943E+000, 1.5114271E-004,-2.6424987E+000
 9.9138751E+000, 1.6053902E+000, 1.5090174E-004,-2.6449231E+000
 1.0013269E+001, 1.6073270E+000, 1.5082884E-004,-2.6484358E+000
 1.0112662E+001, 1.6087955E+000, 1.5062865E-004,-2.6511093E+000
 1.0212055E+001, 1.6092675E+000, 1.5035884E-004,-2.6531804E+000
 1.0311449E+001, 1.6077321E+000, 1.5009565E-004,-2.6553243E+000
 1.0410842E+001, 1.6075234E+000, 1.4986793E-004,-2.6577532E+000
 1.0510236E+001, 1.6087934E+000, 1.4964054E-004,-2.6597652E+000
 1.0609629E+001, 1.6101775E+000, 1.4935427E-004,-2.6618701E+000
 1.0709023E+001, 1.6135949E+000, 1.4916779E-004,-2.6627640E+000
 1.0808416E+001, 1.6126990E+000, 1.4898331E-004,-2.6634545E+000
 1.0907810E+001, 1.6117038E+000, 1.4887794E-004,-2.6646284E+000
 1.1007203E+001, 1.6080275E+000, 1.4875892E-004,-2.6674023E+000
 1.1106597E+001, 1.6048531E+000, 1.4877741E-004,-2.6699789E+000
 1.1205990E+001, 1.6040281E+000, 1.4870966E-004,-2.6715951E+000
 1.1305383E+001, 1.6054962E+000, 1.4868452E-004,-2.6734228E+000
 1.1404777E+001, 1.6073800E+000, 1.4874840E-004,-2.6751384E+000
 1.1500121E+001, 1.6090775E+000, 1.4866640E-004,-2.6766060E+000
 1.1616448E+001, 1.6099305E+000, 1.4853541E-004,-2.6780443E+000
 1.1709510E+001, 1.6087137E+000, 1.4842770E-004,-2.6799681E+000
 1.1805479E+001, 1.6081493E+000, 1.4829184E-004,-2.6806907E+000
 1.1901449E+001, 1.6082644E+000, 1.4817808E-004,-2.6800141E+000
 1.2029409E+001, 1.6071203E+000, 1.4800659E-004,-2.6784263E+000
 1.2125379E+001, 1.6060039E+000, 1.4780464E-004,-2.6781369E+000
 1.2221348E+001, 1.6038010E+000, 1.4759972E-004,-2.6799990E+000
 1.2317318E+001, 1.6056018E+000, 1.4735776E-004,-2.6813785E+000
 1.2413288E+001, 1.6059358E+000, 1.4729102E-004,-2.6817025E+000
 1.2509258E+001, 1.6057619E+000, 1.4722882E-004,-2.6820150E+000
 1.2605227E+001, 1.6031212E+000, 1.4730087E-004,-2.6827913E+000
 1.2701197E+001, 1.6023379E+000, 1.4728229E-004,-2.6841288E+000
 1.2829157E+001, 1.6017412E+000, 1.4717751E-004,-2.6859758E+000
 1.2925127E+001, 1.6032455E+000, 1.4714584E-004,-2.6869611E+000
 1.3021096E+001, 1.6053813E+000, 1.4710884E-004,-2.6875096E+000
 1.3117066E+001, 1.6061675E+000, 1.4701290E-004,-2.6880449E+000
 1.3213036E+001, 1.6051852E+000, 1.4692261E-004,-2.6888709E+000
 1.3309006E+001, 1.6050948E+000, 1.4675483E-004,-2.6897372E+000
 1.3404975E+001, 1.6049707E+000, 1.4666849E-004,-2.6906575E+000
 1.3500945E+001, 1.6068318E+000, 1.4654748E-004,-2.6912589E+000
 1.3628905E+001, 1.6064124E+000, 1.4631180E-004,-2.6912407E+000
 1.3724875E+001, 1.6044267E+000, 1.4612555E-004,-2.6914585E+000
 1.3820844E+001, 1.6037654E+000, 1.4606717E-004,-2.6917650E+000
 1.3916814E+001, 1.6022239E+000, 1.4604187E-004,-2.6916431E+000
 1.4012784E+001, 1.6019134E+000, 1.4592167E-004,-2.6914166E+000
 1.4108754E+001, 1.6020426E+000, 1.4595971E-004,-2.6916251E+000
 1.4204724E+001, 1.6034344E+000, 1.4594081E-004,-2.6921343E+000
 1.4300693E+001, 1.6043947E+000, 1.4593868E-004,-2.6923889E+000
 1.4428653E+001, 1.6053812E+000, 1.4586709E-004,-2.6923078E+000
 1.4524623E+001, 1.6066237E+000, 1.4576345E-004,-2.6920714E+000
 1.4620593E+001, 1.6079686E+000, 1.4568267E-004,-2.6921481E+000
 1.4716562E+001, 1.6069015E+000, 1.4564687E-004,-2.6926741E+000
 1.4812532E+001, 1.6058712E+000, 1.4565188E-004,-2.6930621E+000
 1.4908502E+001, 1.6044217E+000, 1.4561713E-004,-2.6935425E+000
 1.5000000E+001, 1.6042332E+000, 1.4554239E-004,-2.6943420E+000
