s,kW/m2,,
 8.9096941E+000, 1.0025236E-003, 1.1292535E-004,-4.1244960E+000
 9.0075269E+000, 9.8162695E-004, 1.1266271E-004,-4.1274048E+000
 9.1053597E+000, 1.2908771E-001, 1.1261154E-004,-4.1287879E+000
 9.2031925E+000, 7.7828373E-001, 1.1242756E-004,-4.1310165E+000
 9.3010253E+000, 1.4080843E+000, 1.1229600E-004,-4.1344800E+000
 9.4184247E+000, 1.5023614E+000, 1.1220471E-004,-4.1389008E+000
 9.5162575E+000, 1.5058470E+000, 1.1199011E-004,-4.1417423E+000
 9.6140903E+000, 1.5108857E+000, 1.1179381E-004,-4.1438228E+000
 9.7119231E+000, 1.5084666E+000, 1.1160677E-004,-4.1436349E+000
 9.8097559E+000, 1.5025645E+000, 1.1136779E-004,-4.1452050E+000
 9.9075887E+000, 1.5043154E+000, 1.1126441E-004,-4.1473559E+000
 1.0005422E+001, 1.5113966E+000, 1.1117348E-004,-4.1487027E+000
 1.0103254E+001, 1.5161584E+000, 1.1102961E-004,-4.1508745E+000
 1.0201087E+001, 1.5132112E+000, 1.1086127E-004,-4.1529760E+000
 1.0318487E+001, 1.5141559E+000, 1.1066523E-004,-4.1533403E+000
 1.0416319E+001, 1.5172575E+000, 1.1056150E-004,-4.1561033E+000
 1.0514152E+001, 1.5237054E+000, 1.1044414E-004,-4.1574135E+000
 1.0611985E+001, 1.5271988E+000, 1.1035755E-004,-4.1580238E+000
 1.0709818E+001, 1.5234031E+000, 1.1026394E-004,-4.1584942E+000
 1.0807651E+001, 1.5152804E+000, 1.1014682E-004,-4.1589920E+000
 1.0905483E+001, 1.5044844E+000, 1.1005400E-004,-4.1619633E+000
 1.1003316E+001, 1.5060092E+000, 1.1000605E-004,-4.1644639E+000
 1.1101149E+001, 1.5096333E+000, 1.0997544E-004,-4.1655004E+000
 1.1218548E+001, 1.5122104E+000, 1.0987016E-004,-4.1677890E+000
 1.1316381E+001, 1.5173026E+000, 1.0998365E-004,-4.1686763E+000
 1.1414214E+001, 1.5163303E+000, 1.0992737E-004,-4.1699268E+000
 1.1512047E+001, 1.5157074E+000, 1.0999246E-004,-4.1711969E+000
 1.1609880E+001, 1.5138508E+000, 1.1000707E-004,-4.1719979E+000
 1.1707712E+001, 1.5149029E+000, 1.0999630E-004,-4.1738485E+000
 1.1805545E+001, 1.5186113E+000, 1.0993463E-004,-4.1737836E+000
 1.1903378E+001, 1.5144287E+000, 1.0983562E-004,-4.1737399E+000
 1.2001211E+001, 1.5106310E+000, 1.0978253E-004,-4.1749202E+000
 1.2118610E+001, 1.5099971E+000, 1.0968249E-004,-4.1759656E+000
 1.2216443E+001, 1.5112438E+000, 1.0951264E-004,-4.1771134E+000
 1.2314276E+001, 1.5130212E+000, 1.0943106E-004,-4.1774937E+000
 1.2412109E+001, 1.5147348E+000, 1.0939424E-004,-4.1775006E+000
 1.2509941E+001, 1.5107358E+000, 1.0941619E-004,-4.1789526E+000
 1.2607774E+001, 1.5055390E+000, 1.0937149E-004,-4.1807228E+000
 1.2705607E+001, 1.5066862E+000, 1.0931244E-004,-4.1814591E+000
 1.2803440E+001, 1.5074592E+000, 1.0927045E-004,-4.1821596E+000
 1.2901273E+001, 1.5065425E+000, 1.0921487E-004,-4.1825764E+000
 1.3018672E+001, 1.5096970E+000, 1.0912485E-004,-4.1824697E+000
 1.3116505E+001, 1.5135146E+000, 1.0910609E-004,-4.1828140E+000
 1.3214338E+001, 1.5087195E+000, 1.0902928E-004,-4.1841806E+000
 1.3312170E+001, 1.5104525E+000, 1.0895761E-004,-4.1858564E+000
 1.3410003E+001, 1.5151020E+000, 1.0893487E-004,-4.1851760E+000
 1.3507836E+001, 1.5111418E+000, 1.0882580E-004,-4.1846982E+000
 1.3605669E+001, 1.5104441E+000, 1.0871756E-004,-4.1849574E+000
 1.3703502E+001, 1.5123777E+000, 1.0869467E-004,-4.1843749E+000
 1.3801335E+001, 1.5061609E+000, 1.0871141E-004,-4.1845317E+000
 1.3918734E+001, 1.5048425E+000, 1.0866662E-004,-4.1848567E+000
 1.4016567E+001, 1.5110699E+000, 1.0867553E-004,-4.1847906E+000
 1.4114400E+001, 1.5158712E+000, 1.0864122E-004,-4.1854622E+000
 1.4212232E+001, 1.5155872E+000, 1.0867838E-004,-4.1856820E+000
 1.4310065E+001, 1.5113330E+000, 1.0865758E-004,-4.1852565E+000
 1.4407898E+001, 1.5071905E+000, 1.0863388E-004,-4.1852713E+000
 1.4505731E+001, 1.5081919E+000, 1.0857841E-004,-4.1852803E+000
 1.4603564E+001, 1.5137878E+000, 1.0853380E-004,-4.1853463E+000
 1.4701396E+001, 1.5161128E+000, 1.0853305E-004,-4.1857569E+000
 1.4818796E+001, 1.5157850E+000, 1.0851802E-004,-4.1873445E+000
 1.4916629E+001, 1.5151533E+000, 1.0841697E-004,-4.1880902E+000
 1.5000000E+001, 1.5154556E+000, 1.0843044E-004,-4.1885140E+000
