s,kW/m2,,
 8.9023058E+000, 7.5724638E-004, 2.4864222E-004,-5.6709969E+000
 9.0094361E+000, 7.3688862E-004, 2.4792037E-004,-5.6764016E+000
 9.1012620E+000, 9.5811475E-002, 2.4751059E-004,-5.6771316E+000
 9.2083923E+000, 8.8229256E-001, 2.4780165E-004,-5.6846220E+000
 9.3002183E+000, 1.3811114E+000, 2.4816653E-004,-5.7001248E+000
 9.4073486E+000, 1.4000355E+000, 2.4813545E-004,-5.7084331E+000
 9.5144788E+000, 1.4080795E+000, 2.4808149E-004,-5.7112229E+000
 9.6063048E+000, 1.4102807E+000, 2.4742739E-004,-5.7115469E+000
 9.7134351E+000, 1.4156657E+000, 2.4709559E-004,-5.7154097E+000
 9.8052610E+000, 1.4140339E+000, 2.4751429E-004,-5.7225953E+000
 9.9123913E+000, 1.4150252E+000, 2.4720567E-004,-5.7287128E+000
 1.0004217E+001, 1.4171658E+000, 2.4747714E-004,-5.7332192E+000
 1.0111348E+001, 1.4023578E+000, 2.4720558E-004,-5.7373369E+000
 1.0203174E+001, 1.3966678E+000, 2.4675244E-004,-5.7428488E+000
 1.0310304E+001, 1.3930399E+000, 2.4641741E-004,-5.7480671E+000
 1.0402130E+001, 1.4099003E+000, 2.4628291E-004,-5.7495813E+000
 1.0509260E+001, 1.4243658E+000, 2.4602276E-004,-5.7503745E+000
 1.0601086E+001, 1.4229595E+000, 2.4597881E-004,-5.7514867E+000
 1.0708216E+001, 1.4149215E+000, 2.4592159E-004,-5.7536453E+000
 1.0800042E+001, 1.4052462E+000, 2.4591359E-004,-5.7540199E+000
 1.0907173E+001, 1.4015580E+000, 2.4573589E-004,-5.7612404E+000
 1.1014303E+001, 1.4073992E+000, 2.4561661E-004,-5.7654911E+000
 1.1106129E+001, 1.4068500E+000, 2.4547728E-004,-5.7715934E+000
 1.1213259E+001, 1.4173625E+000, 2.4513092E-004,-5.7751340E+000
 1.1305085E+001, 1.4242009E+000, 2.4486032E-004,-5.7774201E+000
 1.1412215E+001, 1.4233872E+000, 2.4475560E-004,-5.7797080E+000
 1.1504041E+001, 1.4252877E+000, 2.4467689E-004,-5.7830565E+000
 1.1611172E+001, 1.4225816E+000, 2.4494154E-004,-5.7861028E+000
 1.1702998E+001, 1.4262600E+000, 2.4527994E-004,-5.7909544E+000
 1.1810128E+001, 1.4307966E+000, 2.4520282E-004,-5.7912281E+000
 1.1901954E+001, 1.4188002E+000, 2.4527709E-004,-5.7939956E+000
 1.2009084E+001, 1.4150741E+000, 2.4551671E-004,-5.7948948E+000
 1.2100910E+001, 1.4128783E+000, 2.4543687E-004,-5.7992081E+000
 1.2208040E+001, 1.4199275E+000, 2.4493691E-004,-5.8020695E+000
 1.2315171E+001, 1.4206422E+000, 2.4486474E-004,-5.8060612E+000
 1.2406997E+001, 1.4175054E+000, 2.4520673E-004,-5.8097032E+000
 1.2514127E+001, 1.4079690E+000, 2.4544475E-004,-5.8148652E+000
 1.2605953E+001, 1.4060089E+000, 2.4548996E-004,-5.8183584E+000
 1.2713083E+001, 1.4022074E+000, 2.4549657E-004,-5.8204783E+000
 1.2804909E+001, 1.4021918E+000, 2.4553239E-004,-5.8223995E+000
 1.2912039E+001, 1.4074113E+000, 2.4532274E-004,-5.8240995E+000
 1.3003865E+001, 1.4211916E+000, 2.4519895E-004,-5.8270424E+000
 1.3110996E+001, 1.4087334E+000, 2.4517804E-004,-5.8297663E+000
 1.3202821E+001, 1.3999130E+000, 2.4530496E-004,-5.8330320E+000
 1.3309952E+001, 1.4123562E+000, 2.4520485E-004,-5.8344869E+000
 1.3401778E+001, 1.4129123E+000, 2.4498780E-004,-5.8366177E+000
 1.3508908E+001, 1.4123856E+000, 2.4467983E-004,-5.8393261E+000
 1.3600734E+001, 1.4061476E+000, 2.4438582E-004,-5.8408637E+000
 1.3707864E+001, 1.4041451E+000, 2.4430539E-004,-5.8421910E+000
 1.3814995E+001, 1.4106776E+000, 2.4419555E-004,-5.8435833E+000
 1.3906820E+001, 1.4175744E+000, 2.4396586E-004,-5.8432909E+000
 1.4013951E+001, 1.4190987E+000, 2.4436742E-004,-5.8469518E+000
 1.4105777E+001, 1.4211103E+000, 2.4434490E-004,-5.8504411E+000
 1.4212907E+001, 1.4224335E+000, 2.4424366E-004,-5.8517464E+000
 1.4304733E+001, 1.4203142E+000, 2.4403202E-004,-5.8523656E+000
 1.4411863E+001, 1.4199664E+000, 2.4399940E-004,-5.8541849E+000
 1.4503689E+001, 1.4248119E+000, 2.4408053E-004,-5.8560245E+000
 1.4610820E+001, 1.4245080E+000, 2.4410909E-004,-5.8577443E+000
 1.4702645E+001, 1.4162866E+000, 2.4411101E-004,-5.8605071E+000
 1.4809776E+001, 1.4115554E+000, 2.4375015E-004,-5.8652799E+000
 1.4901602E+001, 1.4114373E+000, 2.4357818E-004,-5.8678039E+000
 1.5000000E+001, 1.4171524E+000, 2.4370984E-004,-5.8706523E+000
