s,kW/m2,,
 8.9095098E+000, 7.0900223E-004, 2.3215033E-004,-6.1041747E+000
 9.0081448E+000, 9.6421735E-004, 2.3168234E-004,-6.1092125E+000
 9.1067798E+000, 1.2503504E-001, 2.3142712E-004,-6.1122762E+000
 9.2054148E+000, 9.1058200E-001, 2.3167886E-004,-6.1198718E+000
 9.3040497E+000, 1.3693049E+000, 2.3206788E-004,-6.1344338E+000
 9.4026847E+000, 1.3780085E+000, 2.3204516E-004,-6.1401163E+000
 9.5013197E+000, 1.3838096E+000, 2.3196821E-004,-6.1414903E+000
 9.6140454E+000, 1.3930671E+000, 2.3113436E-004,-6.1428172E+000
 9.7126804E+000, 1.3994258E+000, 2.3058366E-004,-6.1472085E+000
 9.8113154E+000, 1.3953411E+000, 2.3075163E-004,-6.1550380E+000
 9.9099504E+000, 1.3970173E+000, 2.3041975E-004,-6.1611909E+000
 1.0008585E+001, 1.3955255E+000, 2.3059176E-004,-6.1645303E+000
 1.0107220E+001, 1.3772821E+000, 2.3054212E-004,-6.1691018E+000
 1.0205855E+001, 1.3757184E+000, 2.3005543E-004,-6.1759897E+000
 1.0304490E+001, 1.3773638E+000, 2.2974190E-004,-6.1801955E+000
 1.0403125E+001, 1.3972737E+000, 2.2956199E-004,-6.1824090E+000
 1.0501760E+001, 1.4057007E+000, 2.2905495E-004,-6.1842629E+000
 1.0600395E+001, 1.4001069E+000, 2.2893704E-004,-6.1859439E+000
 1.0713121E+001, 1.3944560E+000, 2.2889301E-004,-6.1867947E+000
 1.0811756E+001, 1.3807734E+000, 2.2885911E-004,-6.1891768E+000
 1.0910391E+001, 1.3806613E+000, 2.2873857E-004,-6.1965853E+000
 1.1009026E+001, 1.3907233E+000, 2.2852770E-004,-6.1997610E+000
 1.1107661E+001, 1.3920272E+000, 2.2845064E-004,-6.2047042E+000
 1.1206296E+001, 1.3996903E+000, 2.2815472E-004,-6.2070047E+000
 1.1304931E+001, 1.4086339E+000, 2.2807222E-004,-6.2089226E+000
 1.1403566E+001, 1.4061160E+000, 2.2825470E-004,-6.2095979E+000
 1.1502201E+001, 1.4063844E+000, 2.2815228E-004,-6.2118970E+000
 1.1600836E+001, 1.3966045E+000, 2.2808325E-004,-6.2151056E+000
 1.1713562E+001, 1.4069580E+000, 2.2807809E-004,-6.2181776E+000
 1.1812197E+001, 1.4061959E+000, 2.2809754E-004,-6.2189669E+000
 1.1910831E+001, 1.4023428E+000, 2.2816456E-004,-6.2211991E+000
 1.2009466E+001, 1.4015049E+000, 2.2835606E-004,-6.2229782E+000
 1.2108101E+001, 1.3951241E+000, 2.2795177E-004,-6.2269973E+000
 1.2206736E+001, 1.4031071E+000, 2.2752904E-004,-6.2282682E+000
 1.2305371E+001, 1.3979273E+000, 2.2754086E-004,-6.2287060E+000
 1.2404006E+001, 1.3934730E+000, 2.2779959E-004,-6.2310924E+000
 1.2502641E+001, 1.3838792E+000, 2.2771111E-004,-6.2358227E+000
 1.2601276E+001, 1.3797775E+000, 2.2790536E-004,-6.2391739E+000
 1.2714002E+001, 1.3811135E+000, 2.2782241E-004,-6.2411442E+000
 1.2812637E+001, 1.3821453E+000, 2.2773070E-004,-6.2441761E+000
 1.2911272E+001, 1.3873846E+000, 2.2768478E-004,-6.2464400E+000
 1.3009907E+001, 1.4076324E+000, 2.2770213E-004,-6.2490654E+000
 1.3108542E+001, 1.3896196E+000, 2.2769863E-004,-6.2519052E+000
 1.3207177E+001, 1.3855565E+000, 2.2764738E-004,-6.2541090E+000
 1.3305812E+001, 1.3964300E+000, 2.2744949E-004,-6.2554352E+000
 1.3404447E+001, 1.3936547E+000, 2.2731057E-004,-6.2571566E+000
 1.3503082E+001, 1.3897260E+000, 2.2713435E-004,-6.2598597E+000
 1.3601717E+001, 1.3879695E+000, 2.2669343E-004,-6.2596998E+000
 1.3700352E+001, 1.3908883E+000, 2.2651114E-004,-6.2602897E+000
 1.3813078E+001, 1.3923632E+000, 2.2632893E-004,-6.2626383E+000
 1.3911713E+001, 1.4011467E+000, 2.2615807E-004,-6.2636528E+000
 1.4010348E+001, 1.4020663E+000, 2.2622584E-004,-6.2655453E+000
 1.4108983E+001, 1.4024660E+000, 2.2630571E-004,-6.2676360E+000
 1.4207618E+001, 1.4003534E+000, 2.2613809E-004,-6.2647150E+000
 1.4306253E+001, 1.3986193E+000, 2.2607982E-004,-6.2648883E+000
 1.4404888E+001, 1.4013286E+000, 2.2610601E-004,-6.2663196E+000
 1.4503523E+001, 1.4023768E+000, 2.2625335E-004,-6.2675127E+000
 1.4602158E+001, 1.4098883E+000, 2.2629615E-004,-6.2694708E+000
 1.4700792E+001, 1.3967974E+000, 2.2629353E-004,-6.2723260E+000
 1.4813518E+001, 1.3936360E+000, 2.2597962E-004,-6.2757282E+000
 1.4912153E+001, 1.3927658E+000, 2.2585961E-004,-6.2766001E+000
 1.5000000E+001, 1.3960888E+000, 2.2610999E-004,-6.2780326E+000
