s,kW/m2,,
 8.9028863E+000, 7.8579673E-004, 1.6331309E-004,-8.1616421E+000
 9.0070556E+000, 9.1501250E-004, 1.6295901E-004,-8.1558075E+000
 9.1008079E+000, 1.3321578E-001, 1.6284057E-004,-8.1600586E+000
 9.2049772E+000, 1.1783892E+000, 1.6296222E-004,-8.1740127E+000
 9.3091464E+000, 1.5116867E+000, 1.6306514E-004,-8.1934373E+000
 9.4028988E+000, 1.5164076E+000, 1.6294465E-004,-8.2005638E+000
 9.5070680E+000, 1.5176801E+000, 1.6235661E-004,-8.2068093E+000
 9.6008204E+000, 1.5209940E+000, 1.6203797E-004,-8.2088642E+000
 9.7049896E+000, 1.5247877E+000, 1.6188555E-004,-8.2146697E+000
 9.8091589E+000, 1.5208838E+000, 1.6181259E-004,-8.2247999E+000
 9.9029112E+000, 1.5246894E+000, 1.6187525E-004,-8.2315100E+000
 1.0005431E+001, 1.5195467E+000, 1.6199356E-004,-8.2389565E+000
 1.0103060E+001, 1.5055555E+000, 1.6198851E-004,-8.2404378E+000
 1.0204373E+001, 1.4972565E+000, 1.6174239E-004,-8.2385975E+000
 1.0305686E+001, 1.5078118E+000, 1.6151302E-004,-8.2415388E+000
 1.0406999E+001, 1.5276978E+000, 1.6123331E-004,-8.2472809E+000
 1.0508312E+001, 1.5318307E+000, 1.6090041E-004,-8.2474382E+000
 1.0609625E+001, 1.5217263E+000, 1.6064677E-004,-8.2487296E+000
 1.0700807E+001, 1.5228537E+000, 1.6063457E-004,-8.2440622E+000
 1.0802120E+001, 1.5050319E+000, 1.6069113E-004,-8.2482458E+000
 1.0907154E+001, 1.5109544E+000, 1.6062975E-004,-8.2568399E+000
 1.1006355E+001, 1.5122742E+000, 1.6051218E-004,-8.2576093E+000
 1.1105555E+001, 1.5122303E+000, 1.6043430E-004,-8.2564316E+000
 1.1204756E+001, 1.5208212E+000, 1.6031878E-004,-8.2517121E+000
 1.1303957E+001, 1.5272993E+000, 1.6016330E-004,-8.2514895E+000
 1.1403157E+001, 1.5246063E+000, 1.6016592E-004,-8.2521616E+000
 1.1502358E+001, 1.5197943E+000, 1.6014959E-004,-8.2527344E+000
 1.1601559E+001, 1.5170419E+000, 1.6019227E-004,-8.2554650E+000
 1.1700759E+001, 1.5305793E+000, 1.6031632E-004,-8.2551817E+000
 1.1809880E+001, 1.5274723E+000, 1.6044339E-004,-8.2543450E+000
 1.1909081E+001, 1.5237497E+000, 1.6043356E-004,-8.2555255E+000
 1.2008281E+001, 1.5247441E+000, 1.6032452E-004,-8.2534939E+000
 1.2107482E+001, 1.5252888E+000, 1.6000522E-004,-8.2542722E+000
 1.2206682E+001, 1.5205366E+000, 1.5982987E-004,-8.2537614E+000
 1.2305883E+001, 1.5173123E+000, 1.5973793E-004,-8.2532665E+000
 1.2405084E+001, 1.5172631E+000, 1.5960958E-004,-8.2526571E+000
 1.2504284E+001, 1.5082252E+000, 1.5951234E-004,-8.2551968E+000
 1.2603485E+001, 1.5131850E+000, 1.5949683E-004,-8.2565509E+000
 1.2702686E+001, 1.5119244E+000, 1.5937567E-004,-8.2598101E+000
 1.2801886E+001, 1.5072424E+000, 1.5941160E-004,-8.2612412E+000
 1.2901087E+001, 1.5116148E+000, 1.5944902E-004,-8.2626120E+000
 1.3000288E+001, 1.5240477E+000, 1.5953978E-004,-8.2634941E+000
 1.3109408E+001, 1.5060783E+000, 1.5975681E-004,-8.2669761E+000
 1.3208609E+001, 1.5105121E+000, 1.5989680E-004,-8.2711002E+000
 1.3307809E+001, 1.5139674E+000, 1.5972315E-004,-8.2710982E+000
 1.3407010E+001, 1.5140680E+000, 1.5961180E-004,-8.2694482E+000
 1.3506211E+001, 1.5133685E+000, 1.5941190E-004,-8.2700897E+000
 1.3605411E+001, 1.5044426E+000, 1.5915744E-004,-8.2659047E+000
 1.3704612E+001, 1.5090269E+000, 1.5892168E-004,-8.2647138E+000
 1.3803813E+001, 1.5164259E+000, 1.5880801E-004,-8.2642240E+000
 1.3903013E+001, 1.5223622E+000, 1.5867756E-004,-8.2616979E+000
 1.4002214E+001, 1.5237915E+000, 1.5862673E-004,-8.2628059E+000
 1.4101415E+001, 1.5287122E+000, 1.5867340E-004,-8.2654134E+000
 1.4200615E+001, 1.5271482E+000, 1.5856125E-004,-8.2636850E+000
 1.4309736E+001, 1.5238817E+000, 1.5850203E-004,-8.2625589E+000
 1.4408937E+001, 1.5258860E+000, 1.5846933E-004,-8.2622867E+000
 1.4508137E+001, 1.5255701E+000, 1.5857565E-004,-8.2620215E+000
 1.4607338E+001, 1.5273844E+000, 1.5846992E-004,-8.2615681E+000
 1.4706538E+001, 1.5183084E+000, 1.5841325E-004,-8.2649109E+000
 1.4805739E+001, 1.5208317E+000, 1.5827958E-004,-8.2677498E+000
 1.4904940E+001, 1.5182659E+000, 1.5833958E-004,-8.2671754E+000
 1.5000000E+001, 1.5180126E+000, 1.5844096E-004,-8.2688103E+000
