s,kW/m2,,
 8.9023723E+000, 1.1997867E-003, 3.7104956E-004,-3.3018644E+000
 9.0178758E+000, 1.1787780E-003, 3.7194030E-004,-3.3039812E+000
 9.1045034E+000, 1.4204954E-001, 3.7170367E-004,-3.3050592E+000
 9.2200070E+000, 6.9637773E-001, 3.7164304E-004,-3.3098840E+000
 9.3066346E+000, 1.2814088E+000, 3.7187927E-004,-3.3178097E+000
 9.4221381E+000, 1.6761303E+000, 3.7314883E-004,-3.3289257E+000
 9.5087658E+000, 1.6762832E+000, 3.7405893E-004,-3.3335209E+000
 9.6242693E+000, 1.6776709E+000, 3.7448975E-004,-3.3391387E+000
 9.7108970E+000, 1.6776263E+000, 3.7329064E-004,-3.3456286E+000
 9.8264005E+000, 1.6777760E+000, 3.7214005E-004,-3.3536501E+000
 9.9130281E+000, 1.6771017E+000, 3.7268910E-004,-3.3633226E+000
 1.0028532E+001, 1.6783899E+000, 3.7465296E-004,-3.3714817E+000
 1.0115159E+001, 1.6777459E+000, 3.7501801E-004,-3.3750537E+000
 1.0201787E+001, 1.6771805E+000, 3.7558303E-004,-3.3779142E+000
 1.0317290E+001, 1.6752050E+000, 3.7658628E-004,-3.3860014E+000
 1.0403918E+001, 1.6765734E+000, 3.7725885E-004,-3.3938891E+000
 1.0519422E+001, 1.6766617E+000, 3.7587842E-004,-3.4055891E+000
 1.0606049E+001, 1.6798676E+000, 3.7673981E-004,-3.4104325E+000
 1.0721553E+001, 1.6801839E+000, 3.7671711E-004,-3.4119096E+000
 1.0808181E+001, 1.6795949E+000, 3.7707367E-004,-3.4129980E+000
 1.0923684E+001, 1.6749352E+000, 3.7723593E-004,-3.4152888E+000
 1.1010312E+001, 1.6734130E+000, 3.7663239E-004,-3.4192555E+000
 1.1125815E+001, 1.6734531E+000, 3.7683158E-004,-3.4248017E+000
 1.1212443E+001, 1.6760838E+000, 3.7753937E-004,-3.4295392E+000
 1.1327946E+001, 1.6788170E+000, 3.7955459E-004,-3.4345215E+000
 1.1414574E+001, 1.6811465E+000, 3.8024202E-004,-3.4398490E+000
 1.1501202E+001, 1.6814845E+000, 3.8062320E-004,-3.4427379E+000
 1.1616705E+001, 1.6797860E+000, 3.8084875E-004,-3.4438490E+000
 1.1703333E+001, 1.6785286E+000, 3.8219687E-004,-3.4469009E+000
 1.1818836E+001, 1.6791515E+000, 3.8284894E-004,-3.4503174E+000
 1.1905464E+001, 1.6806680E+000, 3.8224876E-004,-3.4519260E+000
 1.2020968E+001, 1.6808422E+000, 3.8278896E-004,-3.4520815E+000
 1.2107595E+001, 1.6792663E+000, 3.8257668E-004,-3.4545179E+000
 1.2223099E+001, 1.6782881E+000, 3.8152313E-004,-3.4576807E+000
 1.2309726E+001, 1.6781893E+000, 3.8116069E-004,-3.4631454E+000
 1.2425230E+001, 1.6786574E+000, 3.8071694E-004,-3.4664936E+000
 1.2511858E+001, 1.6778314E+000, 3.8165180E-004,-3.4714656E+000
 1.2627361E+001, 1.6765784E+000, 3.8235176E-004,-3.4740859E+000
 1.2713989E+001, 1.6748101E+000, 3.8232472E-004,-3.4801207E+000
 1.2800616E+001, 1.6746813E+000, 3.8232870E-004,-3.4827534E+000
 1.2916120E+001, 1.6750816E+000, 3.8254250E-004,-3.4851043E+000
 1.3002748E+001, 1.6776074E+000, 3.8256803E-004,-3.4865235E+000
 1.3118251E+001, 1.6780638E+000, 3.8250916E-004,-3.4890057E+000
 1.3204879E+001, 1.6789472E+000, 3.8219803E-004,-3.4913843E+000
 1.3320382E+001, 1.6783962E+000, 3.8252450E-004,-3.4914493E+000
 1.3407010E+001, 1.6788486E+000, 3.8179148E-004,-3.4933155E+000
 1.3522513E+001, 1.6781503E+000, 3.8117255E-004,-3.4964773E+000
 1.3609141E+001, 1.6774629E+000, 3.8092789E-004,-3.4983273E+000
 1.3724645E+001, 1.6768455E+000, 3.8072090E-004,-3.5007520E+000
 1.3811272E+001, 1.6769275E+000, 3.8041417E-004,-3.5020438E+000
 1.3926776E+001, 1.6775007E+000, 3.8104703E-004,-3.5020445E+000
 1.4013403E+001, 1.6786308E+000, 3.8088429E-004,-3.5053241E+000
 1.4100031E+001, 1.6787188E+000, 3.8028798E-004,-3.5102586E+000
 1.4215535E+001, 1.6790534E+000, 3.8011068E-004,-3.5144213E+000
 1.4302162E+001, 1.6793182E+000, 3.8035499E-004,-3.5200275E+000
 1.4417666E+001, 1.6797869E+000, 3.7981323E-004,-3.5237496E+000
 1.4504293E+001, 1.6786334E+000, 3.7931335E-004,-3.5243274E+000
 1.4619797E+001, 1.6787882E+000, 3.7914618E-004,-3.5271310E+000
 1.4706425E+001, 1.6785180E+000, 3.7853730E-004,-3.5282827E+000
 1.4821928E+001, 1.6775155E+000, 3.7913271E-004,-3.5303789E+000
 1.4908556E+001, 1.6766122E+000, 3.7872050E-004,-3.5337656E+000
 1.5000000E+001, 1.6772126E+000, 3.7988139E-004,-3.5392833E+000
