s,kW/m2,,
 8.9098099E+000, 8.7374391E-004, 1.8072285E-004,-6.9954307E+000
 9.0036794E+000, 8.5393781E-004, 1.8029805E-004,-6.9979450E+000
 9.1092827E+000, 1.6429467E-001, 1.8020185E-004,-7.0003235E+000
 9.2031522E+000, 1.1732694E+000, 1.8076784E-004,-7.0110477E+000
 9.3087554E+000, 1.5476348E+000, 1.8084186E-004,-7.0259292E+000
 9.4026249E+000, 1.5519526E+000, 1.8069807E-004,-7.0305739E+000
 9.5082281E+000, 1.5523511E+000, 1.8007645E-004,-7.0329347E+000
 9.6020977E+000, 1.5566759E+000, 1.7974839E-004,-7.0350434E+000
 9.7077009E+000, 1.5580763E+000, 1.7968437E-004,-7.0384339E+000
 9.8015704E+000, 1.5574981E+000, 1.7971435E-004,-7.0439455E+000
 9.9071736E+000, 1.5610088E+000, 1.7961810E-004,-7.0500121E+000
 1.0001043E+001, 1.5587888E+000, 1.7961706E-004,-7.0536850E+000
 1.0106646E+001, 1.5484286E+000, 1.7928375E-004,-7.0571012E+000
 1.0200516E+001, 1.5447040E+000, 1.7886226E-004,-7.0615799E+000
 1.0306119E+001, 1.5400892E+000, 1.7857297E-004,-7.0643542E+000
 1.0411722E+001, 1.5572395E+000, 1.7828235E-004,-7.0711841E+000
 1.0505592E+001, 1.5647733E+000, 1.7808804E-004,-7.0743192E+000
 1.0611195E+001, 1.5583971E+000, 1.7806644E-004,-7.0777414E+000
 1.0705065E+001, 1.5574193E+000, 1.7803636E-004,-7.0781429E+000
 1.0810668E+001, 1.5480782E+000, 1.7805064E-004,-7.0812255E+000
 1.0904537E+001, 1.5497924E+000, 1.7810591E-004,-7.0890897E+000
 1.1010141E+001, 1.5497652E+000, 1.7789570E-004,-7.0936161E+000
 1.1104010E+001, 1.5545462E+000, 1.7790197E-004,-7.0988043E+000
 1.1209613E+001, 1.5592010E+000, 1.7785828E-004,-7.0987713E+000
 1.1303483E+001, 1.5645968E+000, 1.7773022E-004,-7.1011023E+000
 1.1409086E+001, 1.5671753E+000, 1.7777375E-004,-7.1011708E+000
 1.1502956E+001, 1.5640202E+000, 1.7771004E-004,-7.1048748E+000
 1.1608559E+001, 1.5594563E+000, 1.7802196E-004,-7.1106938E+000
 1.1709634E+001, 1.5680408E+000, 1.7832209E-004,-7.1163501E+000
 1.1801648E+001, 1.5658853E+000, 1.7840728E-004,-7.1154748E+000
 1.1905164E+001, 1.5616230E+000, 1.7831280E-004,-7.1132354E+000
 1.2008680E+001, 1.5611227E+000, 1.7822553E-004,-7.1121827E+000
 1.2100694E+001, 1.5580890E+000, 1.7799005E-004,-7.1132587E+000
 1.2204210E+001, 1.5620478E+000, 1.7764467E-004,-7.1125140E+000
 1.2307726E+001, 1.5557600E+000, 1.7748257E-004,-7.1100617E+000
 1.2411242E+001, 1.5553917E+000, 1.7739931E-004,-7.1090985E+000
 1.2503256E+001, 1.5488577E+000, 1.7734537E-004,-7.1119621E+000
 1.2606772E+001, 1.5486057E+000, 1.7736776E-004,-7.1146271E+000
 1.2710288E+001, 1.5493241E+000, 1.7738098E-004,-7.1173907E+000
 1.2802303E+001, 1.5508168E+000, 1.7748964E-004,-7.1191192E+000
 1.2900905E+001, 1.5507251E+000, 1.7752162E-004,-7.1190873E+000
 1.3001608E+001, 1.5609490E+000, 1.7753487E-004,-7.1234583E+000
 1.3102310E+001, 1.5503939E+000, 1.7769530E-004,-7.1295788E+000
 1.3205250E+001, 1.5511682E+000, 1.7784967E-004,-7.1328336E+000
 1.3303715E+001, 1.5548519E+000, 1.7784629E-004,-7.1329689E+000
 1.3402180E+001, 1.5536822E+000, 1.7783375E-004,-7.1363661E+000
 1.3500644E+001, 1.5561700E+000, 1.7772342E-004,-7.1426434E+000
 1.3611417E+001, 1.5547353E+000, 1.7754655E-004,-7.1473375E+000
 1.3709882E+001, 1.5519995E+000, 1.7794238E-004,-7.1541304E+000
 1.3808346E+001, 1.5568095E+000, 1.7794493E-004,-7.1574668E+000
 1.3906811E+001, 1.5620345E+000, 1.7779380E-004,-7.1610601E+000
 1.4005276E+001, 1.5650800E+000, 1.7800528E-004,-7.1685322E+000
 1.4103740E+001, 1.5665754E+000, 1.7782413E-004,-7.1742119E+000
 1.4202205E+001, 1.5686027E+000, 1.7779705E-004,-7.1754889E+000
 1.4300670E+001, 1.5647603E+000, 1.7786791E-004,-7.1776002E+000
 1.4408737E+001, 1.5677680E+000, 1.7794903E-004,-7.1808434E+000
 1.4507337E+001, 1.5664424E+000, 1.7805291E-004,-7.1840170E+000
 1.4600460E+001, 1.5671053E+000, 1.7802208E-004,-7.1865278E+000
 1.4708919E+001, 1.5561189E+000, 1.7802298E-004,-7.1894564E+000
 1.4805328E+001, 1.5580493E+000, 1.7787954E-004,-7.1949832E+000
 1.4905053E+001, 1.5593186E+000, 1.7773020E-004,-7.1956584E+000
 1.5000000E+001, 1.5581927E+000, 1.7786859E-004,-7.1966477E+000
