s,kW/m2,,
 1.3119850E+001, 1.3700495E+000, 9.7448326E-005,-2.3716280E+000
 1.3201081E+001, 1.3721634E+000, 9.7402594E-005,-2.3710241E+000
 1.3322929E+001, 1.3752295E+000, 9.7443315E-005,-2.3712005E+000
 1.3404161E+001, 1.3766309E+000, 9.7452449E-005,-2.3714325E+000
 1.3526009E+001, 1.3736652E+000, 9.7395004E-005,-2.3708229E+000
 1.3607241E+001, 1.3693654E+000, 9.7275105E-005,-2.3695497E+000
 1.3729089E+001, 1.3633417E+000, 9.7251515E-005,-2.3686240E+000
 1.3810320E+001, 1.3610015E+000, 9.7248890E-005,-2.3685670E+000
 1.3932168E+001, 1.3627162E+000, 9.7213714E-005,-2.3687807E+000
 1.4013400E+001, 1.3649606E+000, 9.7166244E-005,-2.3690119E+000
 1.4135248E+001, 1.3708818E+000, 9.7246764E-005,-2.3693389E+000
 1.4216480E+001, 1.3714225E+000, 9.7222823E-005,-2.3696270E+000
 1.4338328E+001, 1.3689768E+000, 9.7204202E-005,-2.3697385E+000
 1.4419559E+001, 1.3676944E+000, 9.7225942E-005,-2.3700444E+000
 1.4500791E+001, 1.3684823E+000, 9.7183871E-005,-2.3705307E+000
 1.4622639E+001, 1.3716894E+000, 9.7150525E-005,-2.3709993E+000
 1.4703871E+001, 1.3765832E+000, 9.7125890E-005,-2.3711402E+000
 1.4825719E+001, 1.3775336E+000, 9.7120246E-005,-2.3709050E+000
 1.4906951E+001, 1.3719612E+000, 9.7052550E-005,-2.3701877E+000
 1.5000000E+001, 1.3676733E+000, 9.7077077E-005,-2.3695325E+000
