s,kW/m2,,
 1.3117733E+001, 1.2430351E+000, 1.7843689E-004,-4.2340398E+000
 1.3216283E+001, 1.2388181E+000, 1.7890368E-004,-4.2354098E+000
 1.3314834E+001, 1.2265249E+000, 1.7923098E-004,-4.2343579E+000
 1.3413384E+001, 1.2239987E+000, 1.7916892E-004,-4.2325575E+000
 1.3511934E+001, 1.2230164E+000, 1.7934860E-004,-4.2315244E+000
 1.3610485E+001, 1.2251608E+000, 1.7948341E-004,-4.2319035E+000
 1.3709035E+001, 1.2336489E+000, 1.7939257E-004,-4.2319181E+000
 1.3807586E+001, 1.2318793E+000, 1.7902095E-004,-4.2307940E+000
 1.3906136E+001, 1.2268208E+000, 1.7869612E-004,-4.2312544E+000
 1.4004686E+001, 1.2359986E+000, 1.7878182E-004,-4.2326916E+000
 1.4103237E+001, 1.2371153E+000, 1.7892578E-004,-4.2325567E+000
 1.4201787E+001, 1.2236935E+000, 1.7890501E-004,-4.2324145E+000
 1.4300338E+001, 1.2247823E+000, 1.7880094E-004,-4.2339146E+000
 1.4418598E+001, 1.2319777E+000, 1.7872812E-004,-4.2338312E+000
 1.4517148E+001, 1.2290908E+000, 1.7866170E-004,-4.2327722E+000
 1.4615699E+001, 1.2232135E+000, 1.7856437E-004,-4.2315702E+000
 1.4714249E+001, 1.2189999E+000, 1.7863392E-004,-4.2311690E+000
 1.4812800E+001, 1.2089636E+000, 1.7885862E-004,-4.2304778E+000
 1.4911350E+001, 1.2076029E+000, 1.7926809E-004,-4.2315200E+000
 1.5000000E+001, 1.2160583E+000, 1.7907565E-004,-4.2336913E+000
