s,kW/m2,,
 1.3111071E+001, 1.3735135E+000, 2.1524820E-004,-3.1722923E+000
 1.3204171E+001, 1.3700678E+000, 2.1544033E-004,-3.1725680E+000
 1.3328305E+001, 1.3641388E+000, 2.1581904E-004,-3.1735452E+000
 1.3421406E+001, 1.3621604E+000, 2.1578060E-004,-3.1729185E+000
 1.3514506E+001, 1.3577834E+000, 2.1545191E-004,-3.1703135E+000
 1.3607606E+001, 1.3572276E+000, 2.1517656E-004,-3.1689330E+000
 1.3700707E+001, 1.3595050E+000, 2.1501874E-004,-3.1690796E+000
 1.3824841E+001, 1.3613472E+000, 2.1476894E-004,-3.1695584E+000
 1.3917941E+001, 1.3601156E+000, 2.1434288E-004,-3.1696860E+000
 1.4003838E+001, 1.3555099E+000, 2.1421984E-004,-3.1698300E+000
 1.4113565E+001, 1.3530055E+000, 2.1406513E-004,-3.1695597E+000
 1.4223293E+001, 1.3479141E+000, 2.1407945E-004,-3.1702925E+000
 1.4305588E+001, 1.3463081E+000, 2.1448361E-004,-3.1711460E+000
 1.4415316E+001, 1.3508051E+000, 2.1454486E-004,-3.1718012E+000
 1.4525043E+001, 1.3599404E+000, 2.1483951E-004,-3.1732801E+000
 1.4607338E+001, 1.3608670E+000, 2.1564934E-004,-3.1736956E+000
 1.4717066E+001, 1.3568034E+000, 2.1553725E-004,-3.1729387E+000
 1.4826793E+001, 1.3497637E+000, 2.1600727E-004,-3.1721024E+000
 1.4909089E+001, 1.3479276E+000, 2.1582482E-004,-3.1719695E+000
 1.5000000E+001, 1.3507830E+000, 2.1572586E-004,-3.1717310E+000
