s,kW/m2,,
 1.3111558E+001, 1.4248939E+000, 1.0993087E-004,-2.0665522E+000
 1.3208040E+001, 1.4294396E+000, 1.0998722E-004,-2.0664482E+000
 1.3304523E+001, 1.4347796E+000, 1.0998460E-004,-2.0661017E+000
 1.3401005E+001, 1.4373323E+000, 1.0994738E-004,-2.0654921E+000
 1.3545729E+001, 1.4372665E+000, 1.0982254E-004,-2.0648511E+000
 1.3643970E+001, 1.4348737E+000, 1.0974515E-004,-2.0645174E+000
 1.3743970E+001, 1.4328050E+000, 1.0969763E-004,-2.0637211E+000
 1.3843970E+001, 1.4306942E+000, 1.0962134E-004,-2.0629981E+000
 1.3943970E+001, 1.4293221E+000, 1.0949068E-004,-2.0623653E+000
 1.4043970E+001, 1.4276541E+000, 1.0944095E-004,-2.0620179E+000
 1.4143970E+001, 1.4291773E+000, 1.0934548E-004,-2.0618068E+000
 1.4243970E+001, 1.4319701E+000, 1.0932077E-004,-2.0615883E+000
 1.4343970E+001, 1.4322454E+000, 1.0927841E-004,-2.0609115E+000
 1.4443970E+001, 1.4313208E+000, 1.0924951E-004,-2.0601422E+000
 1.4543970E+001, 1.4320094E+000, 1.0914192E-004,-2.0595922E+000
 1.4643970E+001, 1.4326861E+000, 1.0904676E-004,-2.0593911E+000
 1.4743970E+001, 1.4341427E+000, 1.0904648E-004,-2.0589306E+000
 1.4843970E+001, 1.4344667E+000, 1.0906859E-004,-2.0581551E+000
 1.4943970E+001, 1.4346352E+000, 1.0910832E-004,-2.0575421E+000
 1.5000000E+001, 1.4309617E+000, 1.0913235E-004,-2.0571477E+000
