s,kW/m2,,
 7.2168089E+000, 3.5872123E-004, 2.0460585E-004,-3.7007075E+000
 7.3102737E+000, 3.5542699E-004, 2.0553167E-004,-3.7035140E+000
 7.4037384E+000, 3.4883070E-004, 2.0444852E-004,-3.7038143E+000
 7.5205694E+000, 3.3981051E-004, 2.0472269E-004,-3.7071940E+000
 7.6140342E+000, 3.2959006E-004, 2.0590356E-004,-3.7076515E+000
 7.7074990E+000, 3.2162146E-004, 2.0547049E-004,-3.7043366E+000
 7.8009638E+000, 3.1698552E-004, 2.0524394E-004,-3.7020096E+000
 7.9177948E+000, 3.1159002E-004, 2.0517504E-004,-3.7018967E+000
 8.0112596E+000, 3.0533077E-004, 2.0492345E-004,-3.7003234E+000
 8.1047244E+000, 3.0043823E-004, 2.0483735E-004,-3.6974487E+000
 8.2215553E+000, 2.9279658E-004, 2.0485589E-004,-3.6911482E+000
 8.3150201E+000, 2.8539457E-004, 2.0471889E-004,-3.6909616E+000
 8.4084849E+000, 2.7883775E-004, 2.0456878E-004,-3.6921985E+000
 8.5019497E+000, 2.7037978E-004, 2.0475685E-004,-3.6920023E+000
 8.6187807E+000, 2.6506257E-004, 2.0471851E-004,-3.6905958E+000
 8.7122455E+000, 2.5705754E-004, 2.0383261E-004,-3.6893764E+000
 8.8057103E+000, 2.5118885E-004, 2.0298513E-004,-3.6894168E+000
 8.9225413E+000, 2.4404434E-004, 2.0315305E-004,-3.6898894E+000
 9.0160060E+000, 1.5321867E-003, 2.0306756E-004,-3.6900160E+000
 9.1094708E+000, 1.3092830E-001, 2.0296752E-004,-3.6906833E+000
 9.2029356E+000, 6.8795550E-001, 2.0230882E-004,-3.6942499E+000
 9.3197666E+000, 1.3435451E+000, 2.0236462E-004,-3.6940463E+000
 9.4132314E+000, 1.5277123E+000, 2.0192403E-004,-3.6929321E+000
 9.5066962E+000, 1.5336181E+000, 2.0174152E-004,-3.6924366E+000
 9.6001610E+000, 1.5398705E+000, 2.0237703E-004,-3.6930606E+000
 9.7169920E+000, 1.5329393E+000, 2.0289449E-004,-3.6933918E+000
 9.8104567E+000, 1.5211690E+000, 2.0308275E-004,-3.6945201E+000
 9.9039215E+000, 1.5212022E+000, 2.0410153E-004,-3.6966946E+000
 1.0020753E+001, 1.5281454E+000, 2.0438592E-004,-3.6962320E+000
 1.0114217E+001, 1.5311956E+000, 2.0445203E-004,-3.6943721E+000
 1.0207682E+001, 1.5325657E+000, 2.0455056E-004,-3.6937856E+000
 1.0303483E+001, 1.5333534E+000, 2.0496020E-004,-3.6926584E+000
 1.0406295E+001, 1.5352682E+000, 2.0458373E-004,-3.6881966E+000
 1.0509106E+001, 1.5287896E+000, 2.0453661E-004,-3.6839951E+000
 1.0611917E+001, 1.5289103E+000, 2.0443182E-004,-3.6843718E+000
 1.0714729E+001, 1.5299374E+000, 2.0470768E-004,-3.6875491E+000
 1.0817540E+001, 1.5297019E+000, 2.0475949E-004,-3.6873499E+000
 1.0920351E+001, 1.5243269E+000, 2.0472036E-004,-3.6860155E+000
 1.1023162E+001, 1.5242523E+000, 2.0457252E-004,-3.6833944E+000
 1.1100271E+001, 1.5306782E+000, 2.0451735E-004,-3.6822732E+000
 1.1203082E+001, 1.5315005E+000, 2.0442978E-004,-3.6813283E+000
 1.1305893E+001, 1.5290372E+000, 2.0455891E-004,-3.6798203E+000
 1.1408705E+001, 1.5262697E+000, 2.0470985E-004,-3.6804253E+000
 1.1511516E+001, 1.5344134E+000, 2.0451202E-004,-3.6818281E+000
 1.1614327E+001, 1.5310345E+000, 2.0412274E-004,-3.6816962E+000
 1.1717138E+001, 1.5268158E+000, 2.0406666E-004,-3.6819727E+000
 1.1819950E+001, 1.5280203E+000, 2.0371469E-004,-3.6825802E+000
 1.1922761E+001, 1.5363680E+000, 2.0337197E-004,-3.6808382E+000
 1.2017254E+001, 1.5340856E+000, 2.0343352E-004,-3.6794038E+000
 1.2108973E+001, 1.5384200E+000, 2.0354245E-004,-3.6786987E+000
 1.2205279E+001, 1.5425476E+000, 2.0337875E-004,-3.6774555E+000
 1.2306171E+001, 1.5425810E+000, 2.0324775E-004,-3.6752741E+000
 1.2407063E+001, 1.5346540E+000, 2.0371838E-004,-3.6752756E+000
 1.2507954E+001, 1.5288693E+000, 2.0438070E-004,-3.6759337E+000
 1.2608846E+001, 1.5290576E+000, 2.0448625E-004,-3.6760841E+000
 1.2709738E+001, 1.5320564E+000, 2.0509288E-004,-3.6754003E+000
 1.2810630E+001, 1.5357254E+000, 2.0550676E-004,-3.6759092E+000
 1.2911521E+001, 1.5405971E+000, 2.0534286E-004,-3.6749023E+000
 1.3012413E+001, 1.5444857E+000, 2.0593638E-004,-3.6737316E+000
 1.3113305E+001, 1.5461657E+000, 2.0590250E-004,-3.6731785E+000
 1.3214196E+001, 1.5436668E+000, 2.0598272E-004,-3.6740305E+000
 1.3315088E+001, 1.5391830E+000, 2.0568141E-004,-3.6733172E+000
 1.3415980E+001, 1.5321854E+000, 2.0529828E-004,-3.6713338E+000
 1.3516872E+001, 1.5238252E+000, 2.0507280E-004,-3.6685306E+000
 1.3617763E+001, 1.5219863E+000, 2.0459340E-004,-3.6679886E+000
 1.3718655E+001, 1.5301881E+000, 2.0425769E-004,-3.6687352E+000
 1.3819547E+001, 1.5345184E+000, 2.0423904E-004,-3.6691285E+000
 1.3920439E+001, 1.5251909E+000, 2.0397534E-004,-3.6688316E+000
 1.4021330E+001, 1.5261377E+000, 2.0397337E-004,-3.6698964E+000
 1.4119299E+001, 1.5258455E+000, 2.0380362E-004,-3.6696088E+000
 1.4208500E+001, 1.5202807E+000, 2.0356995E-004,-3.6686498E+000
 1.4320001E+001, 1.5153809E+000, 2.0343693E-004,-3.6692497E+000
 1.4409202E+001, 1.5232039E+000, 2.0354174E-004,-3.6695987E+000
 1.4500633E+001, 1.5336332E+000, 2.0353296E-004,-3.6682710E+000
 1.4623284E+001, 1.5303718E+000, 2.0361262E-004,-3.6679436E+000
 1.4721404E+001, 1.5221387E+000, 2.0392158E-004,-3.6677678E+000
 1.4819525E+001, 1.5133119E+000, 2.0424451E-004,-3.6681468E+000
 1.4917646E+001, 1.5092599E+000, 2.0434155E-004,-3.6686805E+000
 1.5000000E+001, 1.5121181E+000, 2.0424119E-004,-3.6685629E+000
