s,kW/m2,,
 1.3114939E+001, 1.5040682E+000, 1.7077282E-004,-2.5549965E+000
 1.3230193E+001, 1.5042634E+000, 1.7168193E-004,-2.5565639E+000
 1.3307029E+001, 1.5030905E+000, 1.7181319E-004,-2.5575901E+000
 1.3422282E+001, 1.5018360E+000, 1.7168581E-004,-2.5580173E+000
 1.3537536E+001, 1.4978148E+000, 1.7184726E-004,-2.5568345E+000
 1.3614372E+001, 1.4952928E+000, 1.7205252E-004,-2.5556583E+000
 1.3729626E+001, 1.4948207E+000, 1.7187913E-004,-2.5546203E+000
 1.3806462E+001, 1.4931667E+000, 1.7164895E-004,-2.5540929E+000
 1.3921716E+001, 1.4960091E+000, 1.7140425E-004,-2.5543446E+000
 1.4036969E+001, 1.4976173E+000, 1.7170546E-004,-2.5555421E+000
 1.4109865E+001, 1.4954496E+000, 1.7181836E-004,-2.5564792E+000
 1.4213298E+001, 1.4947020E+000, 1.7157255E-004,-2.5565522E+000
 1.4316731E+001, 1.4916662E+000, 1.7161571E-004,-2.5570866E+000
 1.4420164E+001, 1.4913575E+000, 1.7155159E-004,-2.5571554E+000
 1.4523597E+001, 1.4936356E+000, 1.7166586E-004,-2.5571385E+000
 1.4627030E+001, 1.4973317E+000, 1.7179252E-004,-2.5577126E+000
 1.4702881E+001, 1.4968429E+000, 1.7164252E-004,-2.5577725E+000
 1.4816657E+001, 1.4946787E+000, 1.7219239E-004,-2.5586109E+000
 1.4930434E+001, 1.4929720E+000, 1.7307556E-004,-2.5598076E+000
 1.5000000E+001, 1.4932992E+000, 1.7295653E-004,-2.5603073E+000
