s,kW/m2,,
 1.3106109E+001, 1.3858160E+000, 1.2786072E-004,-3.8922462E+000
 1.3215954E+001, 1.3830959E+000, 1.2795100E-004,-3.8933776E+000
 1.3303829E+001, 1.3772121E+000, 1.2795054E-004,-3.8925727E+000
 1.3413673E+001, 1.3685158E+000, 1.2790172E-004,-3.8887907E+000
 1.3501548E+001, 1.3658395E+000, 1.2777101E-004,-3.8843175E+000
 1.3611393E+001, 1.3669881E+000, 1.2758150E-004,-3.8855121E+000
 1.3721237E+001, 1.3768522E+000, 1.2751913E-004,-3.8862061E+000
 1.3809112E+001, 1.3774819E+000, 1.2751741E-004,-3.8851903E+000
 1.3918956E+001, 1.3703936E+000, 1.2746207E-004,-3.8852653E+000
 1.4006832E+001, 1.3746160E+000, 1.2757673E-004,-3.8858015E+000
 1.4116676E+001, 1.3749168E+000, 1.2751297E-004,-3.8858325E+000
 1.4204551E+001, 1.3687376E+000, 1.2733820E-004,-3.8862333E+000
 1.4314395E+001, 1.3706655E+000, 1.2733832E-004,-3.8865087E+000
 1.4402271E+001, 1.3770059E+000, 1.2745473E-004,-3.8856732E+000
 1.4512115E+001, 1.3788382E+000, 1.2745094E-004,-3.8847089E+000
 1.4621959E+001, 1.3683108E+000, 1.2753526E-004,-3.8836123E+000
 1.4709834E+001, 1.3631838E+000, 1.2757172E-004,-3.8823050E+000
 1.4819678E+001, 1.3589523E+000, 1.2774721E-004,-3.8818136E+000
 1.4907554E+001, 1.3601434E+000, 1.2778239E-004,-3.8834627E+000
 1.5000000E+001, 1.3609520E+000, 1.2767877E-004,-3.8841639E+000
