s,kW/m2,,
 1.3106299E+001, 1.4561178E+000, 1.5086630E-004,-3.1161762E+000
 1.3217048E+001, 1.4523316E+000, 1.5124573E-004,-3.1180196E+000
 1.3300110E+001, 1.4511405E+000, 1.5139745E-004,-3.1197248E+000
 1.3410859E+001, 1.4473720E+000, 1.5126730E-004,-3.1188428E+000
 1.3521609E+001, 1.4415030E+000, 1.5109661E-004,-3.1154571E+000
 1.3604671E+001, 1.4389369E+000, 1.5097307E-004,-3.1137942E+000
 1.3715420E+001, 1.4418869E+000, 1.5091055E-004,-3.1151794E+000
 1.3826169E+001, 1.4454866E+000, 1.5079136E-004,-3.1161809E+000
 1.3909231E+001, 1.4438033E+000, 1.5075939E-004,-3.1164404E+000
 1.4019981E+001, 1.4411251E+000, 1.5071529E-004,-3.1167267E+000
 1.4103043E+001, 1.4390383E+000, 1.5079943E-004,-3.1173363E+000
 1.4213792E+001, 1.4370610E+000, 1.5072973E-004,-3.1173449E+000
 1.4324541E+001, 1.4363206E+000, 1.5069521E-004,-3.1173887E+000
 1.4407603E+001, 1.4401197E+000, 1.5081167E-004,-3.1182956E+000
 1.4518353E+001, 1.4441423E+000, 1.5097088E-004,-3.1187472E+000
 1.4601414E+001, 1.4443626E+000, 1.5086352E-004,-3.1182174E+000
 1.4712164E+001, 1.4389495E+000, 1.5088424E-004,-3.1174924E+000
 1.4822913E+001, 1.4325212E+000, 1.5119743E-004,-3.1160596E+000
 1.4905975E+001, 1.4291728E+000, 1.5128811E-004,-3.1155569E+000
 1.5000000E+001, 1.4317507E+000, 1.5108212E-004,-3.1155486E+000
