s,kW/m2,,
 1.3107541E+001, 1.4360358E+000, 1.3868578E-004,-3.3651764E+000
 1.3209242E+001, 1.4345339E+000, 1.3887934E-004,-3.3675226E+000
 1.3310943E+001, 1.4298793E+000, 1.3892682E-004,-3.3686738E+000
 1.3412644E+001, 1.4239096E+000, 1.3883579E-004,-3.3656521E+000
 1.3514345E+001, 1.4143202E+000, 1.3875515E-004,-3.3620440E+000
 1.3616047E+001, 1.4130630E+000, 1.3863707E-004,-3.3615889E+000
 1.3717748E+001, 1.4202591E+000, 1.3867731E-004,-3.3627769E+000
 1.3819449E+001, 1.4255821E+000, 1.3862180E-004,-3.3628899E+000
 1.3921150E+001, 1.4163869E+000, 1.3862396E-004,-3.3625583E+000
 1.4022851E+001, 1.4160856E+000, 1.3873857E-004,-3.3629101E+000
 1.4124552E+001, 1.4167361E+000, 1.3881699E-004,-3.3635097E+000
 1.4200828E+001, 1.4181631E+000, 1.3877707E-004,-3.3638177E+000
 1.4302529E+001, 1.4154086E+000, 1.3873918E-004,-3.3643358E+000
 1.4404230E+001, 1.4197129E+000, 1.3887839E-004,-3.3649326E+000
 1.4505931E+001, 1.4217899E+000, 1.3895958E-004,-3.3644046E+000
 1.4607632E+001, 1.4181596E+000, 1.3887361E-004,-3.3641868E+000
 1.4709334E+001, 1.4115624E+000, 1.3890131E-004,-3.3632342E+000
 1.4811035E+001, 1.4061869E+000, 1.3905574E-004,-3.3613296E+000
 1.4912736E+001, 1.4051848E+000, 1.3908090E-004,-3.3612172E+000
 1.5000000E+001, 1.4090636E+000, 1.3889485E-004,-3.3624106E+000
