s,kW/m2,,
 1.3113782E+001, 1.5110030E+000, 4.2789328E-004,-2.1897485E+000
 1.3213782E+001, 1.5126120E+000, 4.2821807E-004,-2.1901570E+000
 1.3313782E+001, 1.5140299E+000, 4.2779176E-004,-2.1915060E+000
 1.3413782E+001, 1.5146195E+000, 4.2801277E-004,-2.1915870E+000
 1.3513782E+001, 1.5115383E+000, 4.2711047E-004,-2.1922717E+000
 1.3613782E+001, 1.5095291E+000, 4.2644487E-004,-2.1916902E+000
 1.3713782E+001, 1.5085338E+000, 4.2583840E-004,-2.1924107E+000
 1.3813782E+001, 1.5072329E+000, 4.2517414E-004,-2.1930028E+000
 1.3913782E+001, 1.5039857E+000, 4.2523532E-004,-2.1943082E+000
 1.4013782E+001, 1.5057425E+000, 4.2492512E-004,-2.1930255E+000
 1.4113782E+001, 1.5063196E+000, 4.2479677E-004,-2.1932635E+000
 1.4213782E+001, 1.5054926E+000, 4.2437671E-004,-2.1935830E+000
 1.4313782E+001, 1.5046390E+000, 4.2367338E-004,-2.1945352E+000
 1.4413782E+001, 1.5054795E+000, 4.2378112E-004,-2.1944949E+000
 1.4513782E+001, 1.5056790E+000, 4.2405602E-004,-2.1936839E+000
 1.4613782E+001, 1.5060740E+000, 4.2440558E-004,-2.1935557E+000
 1.4713782E+001, 1.5063023E+000, 4.2490676E-004,-2.1932795E+000
 1.4813782E+001, 1.5067614E+000, 4.2604422E-004,-2.1942924E+000
 1.4913782E+001, 1.5059519E+000, 4.2755504E-004,-2.1947727E+000
 1.5000000E+001, 1.5056235E+000, 4.2754955E-004,-2.1955595E+000
