s,kW/m2,,
 1.3119800E+001, 1.4800838E+000, 1.5678533E-004,-2.8479862E+000
 1.3217729E+001, 1.4783539E+000, 1.5735996E-004,-2.8493126E+000
 1.3315657E+001, 1.4755907E+000, 1.5737250E-004,-2.8503451E+000
 1.3413586E+001, 1.4725092E+000, 1.5735385E-004,-2.8493301E+000
 1.3511515E+001, 1.4678300E+000, 1.5735837E-004,-2.8466298E+000
 1.3609443E+001, 1.4657056E+000, 1.5744541E-004,-2.8440821E+000
 1.3707372E+001, 1.4640017E+000, 1.5731802E-004,-2.8438870E+000
 1.3805300E+001, 1.4688683E+000, 1.5715938E-004,-2.8443458E+000
 1.3903229E+001, 1.4696157E+000, 1.5706344E-004,-2.8444392E+000
 1.4001158E+001, 1.4706794E+000, 1.5687950E-004,-2.8438048E+000
 1.4131729E+001, 1.4647387E+000, 1.5706213E-004,-2.8444987E+000
 1.4222699E+001, 1.4629076E+000, 1.5702783E-004,-2.8448694E+000
 1.4310190E+001, 1.4596620E+000, 1.5708677E-004,-2.8443245E+000
 1.4426845E+001, 1.4645925E+000, 1.5705293E-004,-2.8436885E+000
 1.4520168E+001, 1.4683810E+000, 1.5712489E-004,-2.8442338E+000
 1.4616408E+001, 1.4707421E+000, 1.5726768E-004,-2.8447633E+000
 1.4712648E+001, 1.4687154E+000, 1.5716057E-004,-2.8450310E+000
 1.4808888E+001, 1.4644287E+000, 1.5724116E-004,-2.8450700E+000
 1.4905128E+001, 1.4619528E+000, 1.5727639E-004,-2.8448039E+000
 1.5000000E+001, 1.4619638E+000, 1.5725285E-004,-2.8451031E+000
