s,kW/m2,,
 1.3100000E+001, 1.5220021E+000, 1.5364925E-004,-1.7057806E+000
 1.3200000E+001, 1.5233423E+000, 1.5367706E-004,-1.7057537E+000
 1.3300000E+001, 1.5244541E+000, 1.5358755E-004,-1.7055049E+000
 1.3400000E+001, 1.5256062E+000, 1.5361158E-004,-1.7053929E+000
 1.3500000E+001, 1.5258576E+000, 1.5352028E-004,-1.7054254E+000
 1.3600000E+001, 1.5250285E+000, 1.5338071E-004,-1.7052378E+000
 1.3700000E+001, 1.5244367E+000, 1.5330673E-004,-1.7048437E+000
 1.3800000E+001, 1.5237047E+000, 1.5316254E-004,-1.7044013E+000
 1.3900000E+001, 1.5221419E+000, 1.5299856E-004,-1.7038733E+000
 1.4000000E+001, 1.5209972E+000, 1.5283676E-004,-1.7036408E+000
 1.4100000E+001, 1.5216490E+000, 1.5286453E-004,-1.7035239E+000
 1.4200000E+001, 1.5226430E+000, 1.5280376E-004,-1.7038080E+000
 1.4300000E+001, 1.5229009E+000, 1.5262068E-004,-1.7042099E+000
 1.4400000E+001, 1.5228015E+000, 1.5257603E-004,-1.7049298E+000
 1.4500000E+001, 1.5232407E+000, 1.5255797E-004,-1.7054863E+000
 1.4600000E+001, 1.5237154E+000, 1.5243532E-004,-1.7058339E+000
 1.4700000E+001, 1.5235950E+000, 1.5229020E-004,-1.7061509E+000
 1.4800000E+001, 1.5236260E+000, 1.5226310E-004,-1.7064239E+000
 1.4900000E+001, 1.5235158E+000, 1.5230269E-004,-1.7063377E+000
 1.5000000E+001, 1.5221968E+000, 1.5225729E-004,-1.7062086E+000
