s,kW/m2,,
 1.3100000E+001, 1.5760776E+000, 3.0536448E-004,-2.0327226E+000
 1.3200000E+001, 1.5767363E+000, 3.0586793E-004,-2.0327525E+000
 1.3300000E+001, 1.5769124E+000, 3.0662973E-004,-2.0342070E+000
 1.3400000E+001, 1.5763058E+000, 3.0638847E-004,-2.0343189E+000
 1.3500000E+001, 1.5752335E+000, 3.0592373E-004,-2.0349976E+000
 1.3600000E+001, 1.5743123E+000, 3.0561006E-004,-2.0347462E+000
 1.3700000E+001, 1.5736778E+000, 3.0557733E-004,-2.0346887E+000
 1.3800000E+001, 1.5728693E+000, 3.0508892E-004,-2.0341925E+000
 1.3900000E+001, 1.5719253E+000, 3.0457962E-004,-2.0339274E+000
 1.4000000E+001, 1.5714092E+000, 3.0453576E-004,-2.0340730E+000
 1.4100000E+001, 1.5711338E+000, 3.0425396E-004,-2.0336539E+000
 1.4200000E+001, 1.5710436E+000, 3.0405474E-004,-2.0337137E+000
 1.4300000E+001, 1.5709776E+000, 3.0377115E-004,-2.0353329E+000
 1.4400000E+001, 1.5711166E+000, 3.0346187E-004,-2.0361185E+000
 1.4500000E+001, 1.5715049E+000, 3.0333186E-004,-2.0363664E+000
 1.4600000E+001, 1.5719712E+000, 3.0287835E-004,-2.0368200E+000
 1.4700000E+001, 1.5718636E+000, 3.0361972E-004,-2.0361660E+000
 1.4800000E+001, 1.5714422E+000, 3.0426903E-004,-2.0350174E+000
 1.4900000E+001, 1.5712383E+000, 3.0483154E-004,-2.0354584E+000
 1.5000000E+001, 1.5709930E+000, 3.0483911E-004,-2.0352872E+000
