s,kW/m2,,
 1.3105709E+001, 1.3837474E+000, 2.4348407E-004,-3.0128444E+000
 1.3205038E+001, 1.3822389E+000, 2.4387310E-004,-3.0126603E+000
 1.3304367E+001, 1.3789587E+000, 2.4406836E-004,-3.0132814E+000
 1.3403696E+001, 1.3791840E+000, 2.4402073E-004,-3.0131775E+000
 1.3503024E+001, 1.3753801E+000, 2.4375242E-004,-3.0112004E+000
 1.3602353E+001, 1.3726863E+000, 2.4335474E-004,-3.0097710E+000
 1.3701682E+001, 1.3732421E+000, 2.4308092E-004,-3.0092927E+000
 1.3801011E+001, 1.3743611E+000, 2.4294686E-004,-3.0096272E+000
 1.3900340E+001, 1.3752844E+000, 2.4283869E-004,-3.0099953E+000
 1.4032778E+001, 1.3742358E+000, 2.4258832E-004,-3.0104797E+000
 1.4132107E+001, 1.3719827E+000, 2.4252847E-004,-3.0116746E+000
 1.4221432E+001, 1.3677557E+000, 2.4255614E-004,-3.0124039E+000
 1.4310758E+001, 1.3651400E+000, 2.4254108E-004,-3.0134131E+000
 1.4400083E+001, 1.3648596E+000, 2.4256658E-004,-3.0134530E+000
 1.4522161E+001, 1.3707632E+000, 2.4232999E-004,-3.0139788E+000
 1.4620419E+001, 1.3753108E+000, 2.4277516E-004,-3.0140956E+000
 1.4718677E+001, 1.3743469E+000, 2.4313520E-004,-3.0137412E+000
 1.4816935E+001, 1.3710671E+000, 2.4406011E-004,-3.0139680E+000
 1.4915193E+001, 1.3670203E+000, 2.4438490E-004,-3.0147510E+000
 1.5000000E+001, 1.3656984E+000, 2.4401509E-004,-3.0148020E+000
