s,kW/m2,,
 1.3143074E+001, 1.4856239E+000, 1.3144131E-004,-1.8513099E+000
 1.3243074E+001, 1.4873205E+000, 1.3144198E-004,-1.8513903E+000
 1.3343074E+001, 1.4897365E+000, 1.3140825E-004,-1.8512965E+000
 1.3443074E+001, 1.4897281E+000, 1.3132782E-004,-1.8510700E+000
 1.3543074E+001, 1.4908144E+000, 1.3124247E-004,-1.8503184E+000
 1.3643074E+001, 1.4891195E+000, 1.3106903E-004,-1.8492079E+000
 1.3743074E+001, 1.4877875E+000, 1.3094817E-004,-1.8479549E+000
 1.3843074E+001, 1.4852474E+000, 1.3088960E-004,-1.8468273E+000
 1.3943074E+001, 1.4834298E+000, 1.3074917E-004,-1.8461660E+000
 1.4043074E+001, 1.4825016E+000, 1.3069531E-004,-1.8457375E+000
 1.4143074E+001, 1.4841577E+000, 1.3071799E-004,-1.8456330E+000
 1.4243074E+001, 1.4844528E+000, 1.3066840E-004,-1.8458428E+000
 1.4343074E+001, 1.4840145E+000, 1.3065742E-004,-1.8462833E+000
 1.4443074E+001, 1.4844981E+000, 1.3079605E-004,-1.8468591E+000
 1.4543074E+001, 1.4852485E+000, 1.3084046E-004,-1.8471512E+000
 1.4643074E+001, 1.4854382E+000, 1.3089809E-004,-1.8472033E+000
 1.4743074E+001, 1.4868195E+000, 1.3088916E-004,-1.8469745E+000
 1.4843074E+001, 1.4881414E+000, 1.3087252E-004,-1.8464195E+000
 1.4943074E+001, 1.4862700E+000, 1.3082136E-004,-1.8460465E+000
 1.5000000E+001, 1.4834819E+000, 1.3081493E-004,-1.8459900E+000
