s,kW/m2,,
 1.3112058E+001, 1.2869258E+000, 1.8763348E-004,-3.8868649E+000
 1.3200237E+001, 1.2824883E+000, 1.8774293E-004,-3.8882695E+000
 1.3310461E+001, 1.2765264E+000, 1.8796198E-004,-3.8883235E+000
 1.3420684E+001, 1.2688361E+000, 1.8785442E-004,-3.8864914E+000
 1.3508863E+001, 1.2654677E+000, 1.8800838E-004,-3.8844301E+000
 1.3619087E+001, 1.2660031E+000, 1.8789713E-004,-3.8846508E+000
 1.3707266E+001, 1.2766246E+000, 1.8784581E-004,-3.8857821E+000
 1.3817490E+001, 1.2755955E+000, 1.8770228E-004,-3.8857190E+000
 1.3905669E+001, 1.2718356E+000, 1.8761354E-004,-3.8854366E+000
 1.4015892E+001, 1.2687211E+000, 1.8758842E-004,-3.8869098E+000
 1.4104071E+001, 1.2685524E+000, 1.8786092E-004,-3.8878297E+000
 1.4214295E+001, 1.2673746E+000, 1.8777181E-004,-3.8874841E+000
 1.4302474E+001, 1.2645318E+000, 1.8760653E-004,-3.8884843E+000
 1.4412697E+001, 1.2692041E+000, 1.8750890E-004,-3.8886998E+000
 1.4500876E+001, 1.2737916E+000, 1.8722997E-004,-3.8876117E+000
 1.4611100E+001, 1.2710889E+000, 1.8746113E-004,-3.8867804E+000
 1.4721324E+001, 1.2597371E+000, 1.8757820E-004,-3.8859423E+000
 1.4809502E+001, 1.2475683E+000, 1.8812952E-004,-3.8853969E+000
 1.4919726E+001, 1.2460114E+000, 1.8858122E-004,-3.8861247E+000
 1.5000000E+001, 1.2581294E+000, 1.8877309E-004,-3.8873764E+000
