m,C,m,C,m,C,m,C,m,kg/kg,m,kg/kg,m,kg/kg,m,kg/kg,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
T_mean-x,T_mean,1T_mean-x,1T_mean,2T_mean-x,2T_mean,3T_mean-x,3T_mean,f_mean-x,f_mean,1f_mean-x,1f_mean,2f_mean-x,2f_mean,3f_mean-x,3f_mean,U_mean-x,U_mean,1U_mean-x,1U_mean,2U_mean-x,2U_mean,3U_mean-x,3U_mean,W_mean-x,W_mean,1W_mean-x,1W_mean,2W_mean-x,2W_mean,3W_mean-x,3W_mean,UB_mean-x,UB_mean,UB_rms-x,UB_rms,VB_mean-x,VB_mean,VB_rms-x,VB_rms,WB_mean-x,WB_mean,WB_rms-x,WB_rms
-5.0000000E-002, 6.9110134E+001,-5.0000000E-002, 1.5623620E+001,-5.0000000E-002, 1.5052687E+001,-5.0000000E-002, 1.5031310E+001,-5.0000000E-002, 1.9550201E-003,-5.0000000E-002, 9.7430959E-006,-5.0000000E-002, 5.4432091E-010,-5.0000000E-002, 7.2540777E-010,-5.0000000E-002, 6.1898861E-002,-5.0000000E-002, 6.5099154E-002,-5.0000000E-002, 6.7031131E-002,-5.0000000E-002, 6.7732303E-002,-5.0000000E-002, 5.4975646E-002,-5.0000000E-002, 4.9182528E-002,-5.0000000E-002, 4.5429500E-002,-5.0000000E-002, 4.3512215E-002,-5.0000000E-002, 6.6095301E-002,-5.0000000E-002, 4.7544607E-002,-5.0000000E-002,-7.5279007E-005,-5.0000000E-002, 1.0952009E-003,-5.0000000E-002, 4.4543963E-002,-5.0000000E-002, 5.3597049E-002
-4.7959184E-002, 9.1601014E+001,-4.7959184E-002, 1.7170762E+001,-4.7959184E-002, 1.5054431E+001,-4.7959184E-002, 1.5033012E+001,-4.7959184E-002, 2.8464652E-003,-4.7959184E-002, 4.7206670E-005,-4.7959184E-002, 8.2677531E-009,-4.7959184E-002, 1.2837818E-008,-4.7959184E-002, 6.3390076E-002,-4.7959184E-002, 6.7536554E-002,-4.7959184E-002, 6.9749566E-002,-4.7959184E-002, 6.9871386E-002,-4.7959184E-002, 5.5488649E-002,-4.7959184E-002, 4.9205944E-002,-4.7959184E-002, 4.4857907E-002,-4.7959184E-002, 4.3260057E-002,-4.7959184E-002, 6.8694736E-002,-4.7959184E-002, 5.5375890E-002,-4.7959184E-002,-1.0068455E-004,-4.7959184E-002, 1.3274019E-003,-4.7959184E-002, 4.4067752E-002,-4.7959184E-002, 6.0923310E-002
-4.5918367E-002, 1.2499608E+002,-4.5918367E-002, 2.2294628E+001,-4.5918367E-002, 1.5062652E+001,-4.5918367E-002, 1.5046225E+001,-4.5918367E-002, 4.0681264E-003,-4.5918367E-002, 1.7651435E-004,-4.5918367E-002, 1.1681760E-007,-4.5918367E-002, 2.2346238E-007,-4.5918367E-002, 6.5106971E-002,-4.5918367E-002, 7.0278546E-002,-4.5918367E-002, 7.2794863E-002,-4.5918367E-002, 7.2872815E-002,-4.5918367E-002, 5.6989670E-002,-4.5918367E-002, 4.9903270E-002,-4.5918367E-002, 4.4901334E-002,-4.5918367E-002, 4.3073605E-002,-4.5918367E-002, 7.1740978E-002,-4.5918367E-002, 6.5395345E-002,-4.5918367E-002,-1.2892655E-004,-4.5918367E-002, 1.7097484E-003,-4.5918367E-002, 4.3913999E-002,-4.5918367E-002, 6.9750750E-002
-4.3877551E-002, 1.7194291E+002,-4.3877551E-002, 3.6572045E+001,-4.3877551E-002, 1.5144060E+001,-4.3877551E-002, 1.5240499E+001,-4.3877551E-002, 5.7057054E-003,-4.3877551E-002, 5.4757092E-004,-4.3877551E-002, 1.6042154E-006,-4.3877551E-002, 3.9058918E-006,-4.3877551E-002, 6.6896074E-002,-4.3877551E-002, 7.3599008E-002,-4.3877551E-002, 7.6403733E-002,-4.3877551E-002, 7.6089930E-002,-4.3877551E-002, 6.1287302E-002,-4.3877551E-002, 5.3058514E-002,-4.3877551E-002, 4.6787205E-002,-4.3877551E-002, 4.3337950E-002,-4.3877551E-002, 7.5198392E-002,-4.3877551E-002, 7.8350137E-002,-4.3877551E-002,-2.0018533E-004,-4.3877551E-002, 2.2943954E-003,-4.3877551E-002, 4.4668433E-002,-4.3877551E-002, 7.8510759E-002
-4.1836735E-002, 2.3202805E+002,-4.1836735E-002, 6.8317846E+001,-4.1836735E-002, 1.5982954E+001,-4.1836735E-002, 1.8039605E+001,-4.1836735E-002, 7.7939184E-003,-4.1836735E-002, 1.4077448E-003,-4.1836735E-002, 1.8000128E-005,-4.1836735E-002, 6.1201509E-005,-4.1836735E-002, 6.9493077E-002,-4.1836735E-002, 7.7145154E-002,-4.1836735E-002, 8.0485652E-002,-4.1836735E-002, 7.9369739E-002,-4.1836735E-002, 6.9993177E-002,-4.1836735E-002, 6.1527876E-002,-4.1836735E-002, 5.3153719E-002,-4.1836735E-002, 4.4369789E-002,-4.1836735E-002, 7.9195209E-002,-4.1836735E-002, 9.4603183E-002,-4.1836735E-002,-2.3766581E-004,-4.1836735E-002, 3.0672220E-003,-4.1836735E-002, 4.9325393E-002,-4.1836735E-002, 8.4974123E-002
-3.9795918E-002, 3.0093857E+002,-3.9795918E-002, 1.2392852E+002,-3.9795918E-002, 2.5107071E+001,-3.9795918E-002, 5.4657148E+001,-3.9795918E-002, 1.0268418E-002,-3.9795918E-002, 2.9766890E-003,-3.9795918E-002, 2.0741626E-004,-3.9795918E-002, 8.6479464E-004,-3.9795918E-002, 7.2211116E-002,-3.9795918E-002, 8.1052005E-002,-3.9795918E-002, 8.5040352E-002,-3.9795918E-002, 8.3686787E-002,-3.9795918E-002, 8.7807419E-002,-3.9795918E-002, 7.8914601E-002,-3.9795918E-002, 6.8535525E-002,-3.9795918E-002, 5.1130866E-002,-3.9795918E-002, 8.3363397E-002,-3.9795918E-002, 1.1393017E-001,-3.9795918E-002,-2.4897553E-004,-3.9795918E-002, 4.1785274E-003,-3.9795918E-002, 6.1034925E-002,-3.9795918E-002, 8.6775454E-002
-3.7755102E-002, 3.7163183E+002,-3.7755102E-002, 2.0199327E+002,-3.7755102E-002, 8.0681172E+001,-3.7755102E-002, 3.2503430E+002,-3.7755102E-002, 1.2906113E-002,-3.7755102E-002, 5.2714852E-003,-3.7755102E-002, 1.4171199E-003,-3.7755102E-002, 7.4911714E-003,-3.7755102E-002, 7.4676506E-002,-3.7755102E-002, 8.3898678E-002,-3.7755102E-002, 8.9818342E-002,-3.7755102E-002, 8.9041695E-002,-3.7755102E-002, 1.2059851E-001,-3.7755102E-002, 1.1120840E-001,-3.7755102E-002, 9.5504358E-002,-3.7755102E-002, 6.6384518E-002,-3.7755102E-002, 8.6552571E-002,-3.7755102E-002, 1.3456148E-001,-3.7755102E-002,-2.4378569E-004,-3.7755102E-002, 6.0165576E-003,-3.7755102E-002, 8.5098753E-002,-3.7755102E-002, 8.5290575E-002
-3.5714286E-002, 4.3332882E+002,-3.5714286E-002, 2.9347204E+002,-3.5714286E-002, 3.8800459E+002,-3.5714286E-002, 1.3400075E+003,-3.5714286E-002, 1.5448134E-002,-3.5714286E-002, 8.0389542E-003,-3.5714286E-002, 8.7957632E-003,-3.5714286E-002, 4.2272148E-002,-3.5714286E-002, 7.5971590E-002,-3.5714286E-002, 8.4785826E-002,-3.5714286E-002, 9.2236623E-002,-3.5714286E-002, 9.3980187E-002,-3.5714286E-002, 1.7558335E-001,-3.5714286E-002, 1.6087480E-001,-3.5714286E-002, 1.4002887E-001,-3.5714286E-002, 9.9724064E-002,-3.5714286E-002, 8.8455885E-002,-3.5714286E-002, 1.5526253E-001,-3.5714286E-002,-1.7931684E-004,-3.5714286E-002, 8.1629136E-003,-3.5714286E-002, 1.2555712E-001,-3.5714286E-002, 8.7138188E-002
-3.3673469E-002, 4.7936959E+002,-3.3673469E-002, 3.8623475E+002,-3.3673469E-002, 1.0572956E+003,-3.3673469E-002, 1.6602886E+003,-3.3673469E-002, 1.7764141E-002,-3.3673469E-002, 1.0910089E-002,-3.3673469E-002, 2.8736579E-002,-3.3673469E-002, 9.1966873E-002,-3.3673469E-002, 7.4543764E-002,-3.3673469E-002, 8.3877555E-002,-3.3673469E-002, 9.4778441E-002,-3.3673469E-002, 1.0485498E-001,-3.3673469E-002, 2.5211558E-001,-3.3673469E-002, 2.3246553E-001,-3.3673469E-002, 2.0310297E-001,-3.3673469E-002, 1.5976945E-001,-3.3673469E-002, 8.7622670E-002,-3.3673469E-002, 1.7300476E-001,-3.3673469E-002,-1.4721243E-004,-3.3673469E-002, 9.6488866E-003,-3.3673469E-002, 1.8603113E-001,-3.3673469E-002, 9.5923192E-002
