m,C,m,C,m,C,m,C,m,kg/kg,m,kg/kg,m,kg/kg,m,kg/kg,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s,m,m/s
T_mean-x,T_mean,1T_mean-x,1T_mean,2T_mean-x,2T_mean,3T_mean-x,3T_mean,f_mean-x,f_mean,1f_mean-x,1f_mean,2f_mean-x,2f_mean,3f_mean-x,3f_mean,U_mean-x,U_mean,1U_mean-x,1U_mean,2U_mean-x,2U_mean,3U_mean-x,3U_mean,W_mean-x,W_mean,1W_mean-x,1W_mean,2W_mean-x,2W_mean,3W_mean-x,3W_mean,UB_mean-x,UB_mean,UB_rms-x,UB_rms,VB_mean-x,VB_mean,VB_rms-x,VB_rms,WB_mean-x,WB_mean,WB_rms-x,WB_rms
-5.0000000E-002, 9.9046422E+001,-5.0000000E-002, 1.7041434E+001,-5.0000000E-002, 1.5196142E+001,-5.0000000E-002, 1.5208166E+001,-5.0000000E-002, 2.5151063E-003,-5.0000000E-002, 8.0045957E-005,-5.0000000E-002, 3.0131777E-006,-5.0000000E-002, 4.0392463E-006,-5.0000000E-002, 6.8698970E-002,-5.0000000E-002, 6.8681781E-002,-5.0000000E-002, 7.8549711E-002,-5.0000000E-002, 8.9357853E-002,-5.0000000E-002, 6.5088621E-002,-5.0000000E-002, 5.2011663E-002,-5.0000000E-002, 4.1619828E-002,-5.0000000E-002, 5.5636425E-002,-5.0000000E-002, 7.2738484E-002,-5.0000000E-002, 7.0185860E-002,-5.0000000E-002,-2.7292797E-003,-5.0000000E-002, 5.7370714E-003,-5.0000000E-002, 3.8840227E-002,-5.0000000E-002, 5.1533916E-002
-4.6000000E-002, 1.8612542E+002,-4.6000000E-002, 2.6594755E+001,-4.6000000E-002, 1.6528556E+001,-4.6000000E-002, 1.7230727E+001,-4.6000000E-002, 4.9869651E-003,-4.6000000E-002, 4.0206842E-004,-4.6000000E-002, 3.4819216E-005,-4.6000000E-002, 5.7032464E-005,-4.6000000E-002, 7.6904421E-002,-4.6000000E-002, 7.3784042E-002,-4.6000000E-002, 7.1423758E-002,-4.6000000E-002, 7.1577329E-002,-4.6000000E-002, 7.6960648E-002,-4.6000000E-002, 6.6979029E-002,-4.6000000E-002, 7.0548865E-002,-4.6000000E-002, 6.1748370E-002,-4.6000000E-002, 7.3946783E-002,-4.6000000E-002, 1.0331690E-001,-4.6000000E-002,-2.7515111E-003,-4.6000000E-002, 1.0879850E-002,-4.6000000E-002, 7.1437646E-002,-4.6000000E-002, 7.6057784E-002
-4.2000000E-002, 3.1753233E+002,-4.2000000E-002, 6.2220189E+001,-4.2000000E-002, 3.0127455E+001,-4.2000000E-002, 3.5356121E+001,-4.2000000E-002, 8.9122761E-003,-4.2000000E-002, 1.4230634E-003,-4.2000000E-002, 3.7352171E-004,-4.2000000E-002, 5.5999788E-004,-4.2000000E-002, 6.8302467E-002,-4.2000000E-002, 6.1499164E-002,-4.2000000E-002, 8.0533541E-002,-4.2000000E-002, 1.1101967E-001,-4.2000000E-002, 1.2258321E-001,-4.2000000E-002, 1.0032565E-001,-4.2000000E-002, 7.5855002E-002,-4.2000000E-002, 5.0852173E-002,-4.2000000E-002, 6.6138601E-002,-4.2000000E-002, 1.3465529E-001,-4.2000000E-002,-6.4458729E-004,-4.2000000E-002, 1.6371908E-002,-4.2000000E-002, 6.1310161E-002,-4.2000000E-002, 7.2758781E-002
-3.8000000E-002, 4.6772342E+002,-3.8000000E-002, 1.4603772E+002,-3.8000000E-002, 1.3285948E+002,-3.8000000E-002, 1.8894197E+002,-3.8000000E-002, 1.4244042E-002,-3.8000000E-002, 3.5196591E-003,-3.8000000E-002, 3.1864339E-003,-3.8000000E-002, 5.6705773E-003,-3.8000000E-002, 6.3436440E-002,-3.8000000E-002, 8.4459041E-002,-3.8000000E-002, 9.3412500E-002,-3.8000000E-002, 8.2258799E-002,-3.8000000E-002, 2.2038725E-001,-3.8000000E-002, 1.6852244E-001,-3.8000000E-002, 1.5502483E-001,-3.8000000E-002, 1.7448474E-001,-3.8000000E-002, 9.0352561E-002,-3.8000000E-002, 1.6273601E-001,-3.8000000E-002,-2.2976866E-003,-3.8000000E-002, 3.3069008E-002,-3.8000000E-002, 1.6469619E-001,-3.8000000E-002, 8.1492110E-002
-3.4000000E-002, 5.9116650E+002,-3.4000000E-002, 2.8679616E+002,-3.4000000E-002, 1.0762100E+003,-3.4000000E-002, 1.3098491E+003,-3.4000000E-002, 2.0092455E-002,-3.4000000E-002, 7.2896257E-003,-3.4000000E-002, 3.8272900E-002,-3.4000000E-002, 7.5956674E-002,-3.4000000E-002, 7.0816787E-002,-3.4000000E-002, 8.1829826E-002,-3.4000000E-002, 8.6183296E-002,-3.4000000E-002, 2.2751685E-001,-3.4000000E-002, 3.9505553E-001,-3.4000000E-002, 3.6635356E-001,-3.4000000E-002, 3.4017725E-001,-3.4000000E-002, 2.4692033E-001,-3.4000000E-002, 8.4664427E-002,-3.4000000E-002, 1.4893564E-001,-3.4000000E-002, 3.2311816E-003,-3.4000000E-002, 4.5607556E-002,-3.4000000E-002, 3.1663796E-001,-3.4000000E-002, 1.5550640E-001
-3.0000000E-002, 6.7309042E+002,-3.0000000E-002, 5.0187595E+002,-3.0000000E-002, 1.5585836E+003,-3.0000000E-002, 1.2465636E+003,-3.0000000E-002, 2.6307983E-002,-3.0000000E-002, 1.4348775E-002,-3.0000000E-002, 1.0767085E-001,-3.0000000E-002, 1.7203665E-001,-3.0000000E-002, 6.7473276E-002,-3.0000000E-002, 9.8125428E-002,-3.0000000E-002, 1.8023332E-001,-3.0000000E-002, 4.2002919E-001,-3.0000000E-002, 7.0100936E-001,-3.0000000E-002, 6.2686453E-001,-3.0000000E-002, 5.5494533E-001,-3.0000000E-002, 5.0201424E-001,-3.0000000E-002, 1.2917494E-001,-3.0000000E-002, 1.1592945E-001,-3.0000000E-002,-3.5637704E-003,-3.0000000E-002, 4.8615352E-002,-3.0000000E-002, 5.1694174E-001,-3.0000000E-002, 3.7425246E-001
-2.6000000E-002, 7.2437777E+002,-2.6000000E-002, 7.9680974E+002,-2.6000000E-002, 1.3027932E+003,-2.6000000E-002, 8.5611722E+002,-2.6000000E-002, 3.4803397E-002,-2.6000000E-002, 2.9668049E-002,-2.6000000E-002, 1.8246811E-001,-2.6000000E-002, 2.8202763E-001,-2.6000000E-002, 1.0556880E-001,-2.6000000E-002, 2.0797602E-001,-2.6000000E-002, 3.0455866E-001,-2.6000000E-002, 4.7698690E-001,-2.6000000E-002, 9.6086185E-001,-2.6000000E-002, 8.8781514E-001,-2.6000000E-002, 8.9808594E-001,-2.6000000E-002, 9.8018852E-001,-2.6000000E-002, 2.5317324E-001,-2.6000000E-002, 1.0916673E-001,-2.6000000E-002,-1.3565050E-003,-2.6000000E-002, 5.4205842E-002,-2.6000000E-002, 9.3024953E-001,-2.6000000E-002, 4.7897010E-001
-2.2000000E-002, 7.9167989E+002,-2.2000000E-002, 1.1505491E+003,-2.2000000E-002, 8.8341438E+002,-2.2000000E-002, 5.2752299E+002,-2.2000000E-002, 4.9362082E-002,-2.2000000E-002, 5.9339950E-002,-2.2000000E-002, 3.0613101E-001,-2.2000000E-002, 4.4521554E-001,-2.2000000E-002, 1.7887287E-001,-2.2000000E-002, 2.7585508E-001,-2.2000000E-002, 3.5522811E-001,-2.2000000E-002, 4.3693312E-001,-2.2000000E-002, 1.3394738E+000,-2.2000000E-002, 1.3809816E+000,-2.2000000E-002, 1.3841344E+000,-2.2000000E-002, 1.2084097E+000,-2.2000000E-002, 3.1633231E-001,-2.2000000E-002, 1.4565224E-001,-2.2000000E-002,-5.4719902E-004,-2.2000000E-002, 5.1411768E-002,-2.2000000E-002, 1.3577715E+000,-2.2000000E-002, 3.9981208E-001
-1.8000000E-002, 9.5315028E+002,-1.8000000E-002, 1.4669218E+003,-1.8000000E-002, 5.1426329E+002,-1.8000000E-002, 3.3690176E+002,-1.8000000E-002, 7.7060870E-002,-1.8000000E-002, 1.1096941E-001,-1.8000000E-002, 4.8948703E-001,-1.8000000E-002, 5.8648484E-001,-1.8000000E-002, 2.0622979E-001,-1.8000000E-002, 2.6611873E-001,-1.8000000E-002, 3.0648821E-001,-1.8000000E-002, 3.4682468E-001,-1.8000000E-002, 1.8405206E+000,-1.8000000E-002, 1.7396857E+000,-1.8000000E-002, 1.5873499E+000,-1.8000000E-002, 1.2326304E+000,-1.8000000E-002, 2.8549616E-001,-1.8000000E-002, 1.3529261E-001,-1.8000000E-002,-2.0633008E-003,-1.8000000E-002, 4.7279142E-002,-1.8000000E-002, 1.4871123E+000,-1.8000000E-002, 3.8456710E-001
