s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-1.9841253E-005, 6.3166504E-012, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9841247E-005, 0.0000000E+000, 0.0000000E+000
 2.0001476E+000, 1.7356645E+001,-3.7627122E+000,-9.5428045E+000,-4.7797856E-001, 9.3614883E-004, 0.0000000E+000, 0.0000000E+000, 3.5072946E+000, 3.5740854E+000, 9.9219855E-004, 9.9219855E-004
 4.0009141E+000, 2.0914351E+001,-4.8342974E+000,-1.5464601E+001,-5.0810897E-001, 2.4164151E-003, 0.0000000E+000, 0.0000000E+000, 1.0097170E-001, 1.0976065E-001, 1.0038848E-003, 1.0038848E-003
 6.0004473E+000, 2.1077645E+001,-4.7036074E+000,-1.6135669E+001,-5.2208674E-001, 3.5616145E-003, 0.0000000E+000, 0.0000000E+000,-2.7035849E-001,-2.8015708E-001, 1.0143706E-003, 1.0143706E-003
 8.0001249E+000, 2.1501019E+001,-4.7654029E+000,-1.6009992E+001,-5.2691170E-001, 4.4532055E-003, 0.0000000E+000, 0.0000000E+000, 2.0534758E-001, 2.0316583E-001, 1.0292605E-003, 1.0292605E-003
 1.0001351E+001, 2.1692521E+001,-4.6440136E+000,-1.7490819E+001,-5.1771374E-001, 5.3491408E-003, 0.0000000E+000, 0.0000000E+000,-9.4235530E-001,-9.5467599E-001, 1.0475879E-003, 1.0475879E-003
 1.2000731E+001, 2.2334617E+001,-4.9541540E+000,-1.6494639E+001,-5.0135131E-001, 5.8316580E-003, 0.0000000E+000, 0.0000000E+000, 3.8601181E-001, 3.9030454E-001, 1.0673922E-003, 1.0673922E-003
 1.4001030E+001, 2.2225003E+001,-4.9387007E+000,-1.6890831E+001,-4.9204549E-001, 6.1985790E-003, 0.0000000E+000, 0.0000000E+000,-1.0892165E-001,-9.0375255E-002, 1.0879585E-003, 1.0879585E-003
 1.6000185E+001, 2.3128148E+001,-5.2270134E+000,-1.7098704E+001,-4.9678306E-001, 6.6225127E-003, 0.0000000E+000, 0.0000000E+000, 3.0266222E-001, 3.1226971E-001, 1.1087178E-003, 1.1087178E-003
 1.8000643E+001, 2.3756973E+001,-5.4352260E+000,-1.7569806E+001,-4.8379552E-001, 6.8469351E-003, 0.0000000E+000, 0.0000000E+000, 2.6462373E-001, 2.7499287E-001, 1.1285035E-003, 1.1285035E-003
 2.0000841E+001, 2.3896967E+001,-5.2895973E+000,-1.7444815E+001,-4.8563242E-001, 7.3347397E-003, 0.0000000E+000, 0.0000000E+000, 6.7404080E-001, 6.8425669E-001, 1.1478839E-003, 1.1478839E-003
 2.2000914E+001, 2.4089280E+001,-5.3050983E+000,-1.8446152E+001,-5.0163854E-001, 7.7803957E-003, 0.0000000E+000, 0.0000000E+000,-1.4224226E-001,-1.5582787E-001, 1.1670101E-003, 1.1670101E-003
 2.4000381E+001, 2.5004922E+001,-5.4598334E+000,-1.9809910E+001,-4.8683754E-001, 7.9045721E-003, 0.0000000E+000, 0.0000000E+000,-7.3218160E-001,-7.4375407E-001, 1.1844517E-003, 1.1844517E-003
 2.6000046E+001, 2.5160801E+001,-5.6397465E+000,-1.7888233E+001,-4.9392911E-001, 7.9060544E-003, 0.0000000E+000, 0.0000000E+000, 1.1354536E+000, 1.1467988E+000, 1.1984790E-003, 1.1984790E-003
 2.8000109E+001, 2.5409735E+001,-5.6914307E+000,-1.9536514E+001,-4.8672453E-001, 7.9960515E-003, 0.0000000E+000, 0.0000000E+000,-2.8340496E-001,-2.9693836E-001, 1.2109399E-003, 1.2109399E-003
 3.0001335E+001, 2.5146544E+001,-5.6448410E+000,-2.0019443E+001,-4.9144920E-001, 8.2469701E-003, 0.0000000E+000, 0.0000000E+000,-9.7926362E-001,-1.0009420E+000, 1.2241594E-003, 1.2241594E-003
