s,m,m/s
 4.600E+01, 6.908E+02, 2.622E+00
 4.702E+01, 6.911E+02, 2.649E+00
 4.805E+01, 6.908E+02, 2.576E+00
 4.902E+01, 6.905E+02, 2.338E+00
 5.003E+01, 6.905E+02, 2.407E+00
 5.100E+01, 6.915E+02, 2.729E+00
 5.201E+01, 6.915E+02, 2.454E+00
 5.306E+01, 6.915E+02, 2.404E+00
 5.402E+01, 6.915E+02, 2.322E+00
 5.500E+01, 6.925E+02, 2.299E+00
 5.603E+01, 6.938E+02, 2.309E+00
 5.700E+01, 6.932E+02, 2.499E+00
 5.804E+01, 6.946E+02, 2.484E+00
 5.902E+01, 6.938E+02, 2.363E+00
 6.002E+01, 6.945E+02, 2.488E+00
 6.105E+01, 6.945E+02, 2.554E+00
 6.202E+01, 6.949E+02, 2.588E+00
 6.303E+01, 6.956E+02, 2.433E+00
 6.402E+01, 6.960E+02, 2.270E+00
 6.502E+01, 6.956E+02, 2.377E+00
 6.601E+01, 6.965E+02, 2.544E+00
 6.704E+01, 6.977E+02, 2.439E+00
 6.801E+01, 6.974E+02, 2.343E+00
 6.903E+01, 6.980E+02, 2.342E+00
 7.002E+01, 6.984E+02, 2.465E+00
 7.103E+01, 6.985E+02, 2.216E+00
 7.206E+01, 6.996E+02, 2.285E+00
 7.305E+01, 6.995E+02, 2.483E+00
 7.403E+01, 6.998E+02, 2.647E+00
 7.505E+01, 7.005E+02, 2.493E+00
 7.605E+01, 7.016E+02, 2.430E+00
 7.703E+01, 7.030E+02, 2.569E+00
 7.804E+01, 7.033E+02, 2.541E+00
 7.903E+01, 7.035E+02, 2.445E+00
 8.004E+01, 7.015E+02, 2.440E+00
 8.101E+01, 7.026E+02, 2.522E+00
 8.204E+01, 7.034E+02, 2.478E+00
 8.301E+01, 7.038E+02, 2.521E+00
 8.401E+01, 7.036E+02, 2.567E+00
 8.501E+01, 7.043E+02, 2.593E+00
 8.601E+01, 7.042E+02, 2.366E+00
 8.701E+01, 7.045E+02, 2.627E+00
 8.802E+01, 7.050E+02, 2.701E+00
 8.902E+01, 7.056E+02, 2.478E+00
 9.000E+01, 7.062E+02, 2.307E+00
 9.103E+01, 7.066E+02, 2.245E+00
 9.204E+01, 7.066E+02, 2.345E+00
 9.304E+01, 7.075E+02, 2.283E+00
 9.403E+01, 7.075E+02, 2.450E+00
 9.500E+01, 7.078E+02, 2.468E+00
 9.601E+01, 7.085E+02, 2.512E+00
 9.700E+01, 7.085E+02, 2.492E+00
 9.803E+01, 7.085E+02, 2.446E+00
 9.902E+01, 7.085E+02, 2.553E+00
 1.000E+02, 7.085E+02, 2.484E+00
 1.010E+02, 7.095E+02, 2.414E+00
 1.020E+02, 7.095E+02, 2.421E+00
 1.030E+02, 7.095E+02, 2.397E+00
 1.040E+02, 7.095E+02, 2.287E+00
 1.051E+02, 7.095E+02, 2.261E+00
 1.060E+02, 7.097E+02, 2.576E+00
 1.070E+02, 7.105E+02, 2.610E+00
 1.080E+02, 7.105E+02, 2.508E+00
 1.090E+02, 7.105E+02, 2.342E+00
 1.100E+02, 7.105E+02, 2.513E+00
 1.110E+02, 7.105E+02, 2.410E+00
 1.120E+02, 7.121E+02, 2.370E+00
 1.130E+02, 7.175E+02, 2.320E+00
 1.140E+02, 7.175E+02, 2.378E+00
 1.150E+02, 7.175E+02, 2.490E+00
 1.161E+02, 7.175E+02, 2.444E+00
 1.171E+02, 7.175E+02, 2.455E+00
 1.180E+02, 7.175E+02, 2.397E+00
 1.190E+02, 7.175E+02, 2.586E+00
 1.200E+02, 7.175E+02, 2.512E+00
 1.211E+02, 7.175E+02, 2.433E+00
 1.221E+02, 7.175E+02, 2.269E+00
 1.230E+02, 7.221E+02, 2.556E+00
 1.240E+02, 7.286E+02, 2.557E+00
 1.250E+02, 7.300E+02, 2.368E+00
 1.261E+02, 7.318E+02, 2.243E+00
 1.270E+02, 7.362E+02, 2.535E+00
 1.280E+02, 7.358E+02, 2.567E+00
 1.291E+02, 7.085E+02, 2.316E+00
 1.300E+02, 7.085E+02, 2.444E+00
 1.311E+02, 7.085E+02, 2.541E+00
 1.320E+02, 7.128E+02, 2.545E+00
 1.330E+02, 7.175E+02, 2.236E+00
 1.340E+02, 7.175E+02, 2.541E+00
 1.350E+02, 7.175E+02, 2.454E+00
 1.361E+02, 7.175E+02, 2.345E+00
 1.371E+02, 7.239E+02, 2.265E+00
 1.381E+02, 7.191E+02, 2.375E+00
 1.391E+02, 7.175E+02, 2.496E+00
 1.401E+02, 7.175E+02, 2.291E+00
 1.411E+02, 7.175E+02, 2.521E+00
 1.420E+02, 7.175E+02, 2.476E+00
 1.430E+02, 7.175E+02, 2.398E+00
 1.440E+02, 7.175E+02, 2.297E+00
 1.450E+02, 7.175E+02, 2.381E+00
 1.460E+02, 7.175E+02, 2.496E+00
 1.471E+02, 7.175E+02, 2.401E+00
 1.481E+02, 7.095E+02, 2.317E+00
 1.490E+02, 7.076E+02, 2.465E+00
 1.501E+02, 7.085E+02, 2.426E+00
 1.511E+02, 7.085E+02, 2.578E+00
 1.520E+02, 7.085E+02, 2.603E+00
 1.530E+02, 7.085E+02, 2.450E+00
 1.541E+02, 7.085E+02, 2.369E+00
 1.551E+02, 7.085E+02, 2.301E+00
 1.561E+02, 7.085E+02, 2.373E+00
 1.570E+02, 7.085E+02, 2.384E+00
 1.580E+02, 7.085E+02, 2.449E+00
 1.590E+02, 7.085E+02, 2.451E+00
 1.601E+02, 7.085E+02, 2.492E+00
 1.611E+02, 7.085E+02, 2.465E+00
 1.620E+02, 7.085E+02, 2.526E+00
 1.630E+02, 7.085E+02, 2.572E+00
 1.641E+02, 7.085E+02, 2.512E+00
 1.651E+02, 7.085E+02, 2.416E+00
 1.660E+02, 7.085E+02, 2.617E+00
 1.671E+02, 7.791E+02, 2.429E+00
 1.681E+02, 9.095E+02, 2.324E+00
 1.690E+02, 9.145E+02, 2.534E+00
 1.701E+02, 9.158E+02, 2.604E+00
 1.710E+02, 9.166E+02, 2.244E+00
 1.720E+02, 9.175E+02, 2.511E+00
 1.730E+02, 9.175E+02, 2.783E+00
 1.741E+02, 9.175E+02, 2.506E+00
 1.751E+02, 9.175E+02, 2.264E+00
 1.760E+02, 9.175E+02, 2.730E+00
 1.770E+02, 9.175E+02, 2.616E+00
 1.781E+02, 9.179E+02, 2.384E+00
 1.791E+02, 9.185E+02, 2.307E+00
 1.801E+02, 9.194E+02, 2.549E+00
 1.811E+02, 9.197E+02, 2.506E+00
 1.821E+02, 9.194E+02, 2.402E+00
 1.831E+02, 9.185E+02, 2.359E+00
 1.841E+02, 8.559E+02, 2.302E+00
 1.850E+02, 7.975E+02, 2.487E+00
 1.861E+02, 7.983E+02, 2.396E+00
 1.870E+02, 7.985E+02, 2.473E+00
 1.880E+02, 7.985E+02, 2.342E+00
 1.891E+02, 7.985E+02, 2.408E+00
 1.900E+02, 7.994E+02, 2.298E+00
 1.911E+02, 7.998E+02, 2.642E+00
 1.920E+02, 8.005E+02, 2.548E+00
 1.930E+02, 8.015E+02, 2.453E+00
 1.940E+02, 8.018E+02, 2.336E+00
 1.950E+02, 8.149E+02, 2.526E+00
 1.961E+02, 9.145E+02, 2.427E+00
 1.971E+02, 9.145E+02, 2.346E+00
 1.980E+02, 9.145E+02, 2.478E+00
 1.991E+02, 9.154E+02, 2.414E+00
 2.000E+02, 9.155E+02, 2.389E+00
 2.011E+02, 9.173E+02, 2.368E+00
 2.021E+02, 9.184E+02, 2.215E+00
 2.030E+02, 9.193E+02, 2.339E+00
 2.041E+02, 9.205E+02, 2.411E+00
 2.050E+02, 9.213E+02, 2.356E+00
 2.061E+02, 9.218E+02, 2.320E+00
 2.070E+02, 9.208E+02, 2.268E+00
 2.080E+02, 9.157E+02, 2.497E+00
 2.090E+02, 9.166E+02, 2.531E+00
 2.100E+02, 9.175E+02, 2.403E+00
 2.111E+02, 9.185E+02, 2.421E+00
 2.120E+02, 9.208E+02, 2.555E+00
 2.130E+02, 9.225E+02, 2.399E+00
 2.141E+02, 9.225E+02, 2.368E+00
 2.150E+02, 9.005E+02, 2.502E+00
 2.160E+02, 9.021E+02, 2.517E+00
 2.171E+02, 9.194E+02, 2.358E+00
 2.181E+02, 9.306E+02, 2.448E+00
 2.191E+02, 9.355E+02, 2.263E+00
 2.201E+02, 9.355E+02, 2.166E+00
 2.210E+02, 9.355E+02, 2.288E+00
 2.221E+02, 9.355E+02, 2.597E+00
 2.230E+02, 9.307E+02, 2.631E+00
 2.240E+02, 9.231E+02, 2.429E+00
 2.251E+02, 9.225E+02, 2.376E+00
 2.261E+02, 9.225E+02, 2.372E+00
 2.270E+02, 9.225E+02, 2.380E+00
 2.281E+02, 9.225E+02, 2.340E+00
 2.291E+02, 9.225E+02, 2.440E+00
 2.301E+02, 9.225E+02, 2.468E+00
 2.310E+02, 9.225E+02, 2.478E+00
 2.320E+02, 9.225E+02, 2.394E+00
 2.331E+02, 9.226E+02, 2.549E+00
 2.341E+02, 9.236E+02, 2.372E+00
 2.351E+02, 9.247E+02, 2.427E+00
 2.360E+02, 9.263E+02, 2.226E+00
 2.371E+02, 9.265E+02, 2.250E+00
 2.380E+02, 9.265E+02, 2.373E+00
 2.391E+02, 9.265E+02, 2.456E+00
 2.400E+02, 9.265E+02, 2.364E+00
 2.410E+02, 9.265E+02, 2.351E+00
 2.421E+02, 9.271E+02, 2.417E+00
 2.430E+02, 9.275E+02, 2.632E+00
 2.440E+02, 9.275E+02, 2.462E+00
 2.450E+02, 9.282E+02, 2.371E+00
 2.460E+02, 9.295E+02, 2.532E+00
 2.470E+02, 9.356E+02, 2.418E+00
 2.480E+02, 9.405E+02, 2.380E+00
 2.490E+02, 9.405E+02, 2.496E+00
 2.500E+02, 9.405E+02, 2.399E+00
 2.510E+02, 9.405E+02, 2.240E+00
 2.520E+02, 9.405E+02, 2.434E+00
 2.530E+02, 9.415E+02, 2.527E+00
 2.540E+02, 9.418E+02, 2.316E+00
 2.550E+02, 9.425E+02, 2.186E+00
 2.560E+02, 9.425E+02, 2.300E+00
 2.570E+02, 9.431E+02, 2.651E+00
 2.581E+02, 9.435E+02, 2.356E+00
 2.591E+02, 9.402E+02, 2.197E+00
 2.600E+02, 9.325E+02, 2.405E+00
 2.611E+02, 9.325E+02, 2.304E+00
 2.620E+02, 9.359E+02, 2.110E+00
 2.631E+02, 9.425E+02, 2.156E+00
 2.641E+02, 9.425E+02, 2.356E+00
 2.650E+02, 9.425E+02, 2.458E+00
 2.661E+02, 9.425E+02, 2.429E+00
 2.671E+02, 9.425E+02, 2.503E+00
 2.680E+02, 9.425E+02, 2.351E+00
 2.691E+02, 9.425E+02, 2.423E+00
 2.700E+02, 9.425E+02, 2.374E+00
 2.711E+02, 9.425E+02, 2.343E+00
 2.721E+02, 9.419E+02, 2.395E+00
 2.731E+02, 9.415E+02, 2.468E+00
 2.741E+02, 9.425E+02, 2.454E+00
 2.751E+02, 9.435E+02, 2.400E+00
 2.760E+02, 9.435E+02, 2.520E+00
 2.770E+02, 9.436E+02, 2.429E+00
 2.780E+02, 9.445E+02, 2.419E+00
 2.790E+02, 9.441E+02, 2.399E+00
 2.800E+02, 9.435E+02, 2.587E+00
