s,m
Time,"x"
 0.000E+00, 6.905E+02
 1.118E+00, 8.745E+02
 2.012E+00, 6.905E+02
 3.130E+00, 6.905E+02
 4.025E+00, 6.905E+02
 5.050E+00, 6.905E+02
 6.057E+00, 6.905E+02
 7.014E+00, 6.905E+02
 8.053E+00, 6.905E+02
 9.011E+00, 6.905E+02
 1.001E+01, 6.905E+02
 1.103E+01, 6.905E+02
 1.203E+01, 6.907E+02
 1.301E+01, 6.905E+02
 1.405E+01, 6.915E+02
 1.502E+01, 6.907E+02
 1.605E+01, 6.905E+02
 1.702E+01, 6.905E+02
 1.805E+01, 6.905E+02
 1.903E+01, 6.905E+02
 2.005E+01, 6.905E+02
 2.102E+01, 6.905E+02
 2.200E+01, 6.905E+02
 2.301E+01, 6.906E+02
 2.401E+01, 6.909E+02
 2.502E+01, 6.912E+02
 2.600E+01, 6.914E+02
 2.700E+01, 6.923E+02
 2.802E+01, 6.910E+02
 2.903E+01, 6.911E+02
 3.003E+01, 6.925E+02
 3.103E+01, 6.919E+02
 3.201E+01, 6.924E+02
 3.302E+01, 6.933E+02
 3.400E+01, 6.956E+02
 3.502E+01, 6.969E+02
 3.601E+01, 6.947E+02
 3.701E+01, 6.982E+02
 3.801E+01, 6.953E+02
 3.902E+01, 6.955E+02
 4.002E+01, 6.990E+02
 4.100E+01, 7.004E+02
 4.202E+01, 7.022E+02
 4.302E+01, 6.973E+02
 4.402E+01, 6.959E+02
 4.502E+01, 6.999E+02
 4.603E+01, 6.986E+02
 4.702E+01, 7.018E+02
 4.801E+01, 7.020E+02
 4.901E+01, 7.021E+02
 5.000E+01, 7.015E+02
 5.103E+01, 7.014E+02
 5.201E+01, 7.050E+02
 5.302E+01, 7.057E+02
 5.403E+01, 7.042E+02
 5.502E+01, 7.059E+02
 5.603E+01, 7.061E+02
 5.700E+01, 7.084E+02
 5.801E+01, 7.087E+02
 5.902E+01, 7.095E+02
 6.001E+01, 7.095E+02
 6.102E+01, 7.122E+02
 6.201E+01, 7.142E+02
 6.301E+01, 7.114E+02
 6.401E+01, 7.157E+02
 6.501E+01, 7.140E+02
 6.603E+01, 7.137E+02
 6.702E+01, 7.143E+02
 6.801E+01, 7.167E+02
 6.900E+01, 7.191E+02
 7.000E+01, 7.141E+02
 7.103E+01, 7.188E+02
 7.203E+01, 7.199E+02
 7.302E+01, 7.184E+02
 7.402E+01, 7.172E+02
 7.503E+01, 7.206E+02
 7.602E+01, 7.200E+02
 7.703E+01, 7.185E+02
 7.801E+01, 7.210E+02
 7.902E+01, 7.228E+02
 8.000E+01, 7.243E+02
 8.101E+01, 7.216E+02
 8.201E+01, 7.239E+02
 8.301E+01, 7.263E+02
 8.400E+01, 7.237E+02
 8.503E+01, 7.265E+02
 8.603E+01, 7.274E+02
 8.702E+01, 7.264E+02
 8.801E+01, 7.297E+02
 8.901E+01, 7.287E+02
 9.003E+01, 7.270E+02
 9.101E+01, 7.287E+02
 9.200E+01, 7.299E+02
 9.302E+01, 7.306E+02
 9.400E+01, 7.338E+02
 9.502E+01, 7.333E+02
 9.602E+01, 7.329E+02
 9.701E+01, 7.349E+02
 9.801E+01, 7.355E+02
 9.902E+01, 7.371E+02
 1.000E+02, 7.379E+02
 1.010E+02, 7.364E+02
 1.020E+02, 7.381E+02
 1.030E+02, 7.377E+02
 1.040E+02, 7.372E+02
 1.050E+02, 7.393E+02
 1.060E+02, 7.392E+02
 1.070E+02, 7.411E+02
 1.080E+02, 7.406E+02
 1.090E+02, 7.429E+02
 1.100E+02, 7.450E+02
 1.110E+02, 7.470E+02
 1.120E+02, 7.462E+02
 1.130E+02, 7.464E+02
 1.140E+02, 7.466E+02
 1.150E+02, 7.480E+02
 1.160E+02, 7.494E+02
 1.170E+02, 7.482E+02
 1.180E+02, 7.453E+02
 1.190E+02, 7.482E+02
 1.200E+02, 7.514E+02
 1.210E+02, 7.508E+02
 1.220E+02, 7.518E+02
 1.230E+02, 7.513E+02
 1.240E+02, 7.525E+02
 1.250E+02, 7.534E+02
 1.260E+02, 7.510E+02
 1.270E+02, 7.542E+02
 1.280E+02, 7.555E+02
 1.290E+02, 7.541E+02
 1.300E+02, 7.564E+02
 1.310E+02, 7.592E+02
 1.320E+02, 7.590E+02
 1.330E+02, 7.604E+02
 1.340E+02, 7.607E+02
 1.350E+02, 7.609E+02
 1.360E+02, 7.611E+02
 1.370E+02, 7.621E+02
 1.380E+02, 7.630E+02
 1.390E+02, 7.617E+02
 1.400E+02, 7.645E+02
 1.410E+02, 7.670E+02
 1.420E+02, 7.637E+02
 1.430E+02, 7.710E+02
 1.440E+02, 7.672E+02
 1.450E+02, 7.677E+02
 1.460E+02, 7.666E+02
 1.470E+02, 7.717E+02
 1.480E+02, 7.756E+02
 1.490E+02, 7.786E+02
 1.500E+02, 7.816E+02
 1.510E+02, 7.804E+02
 1.520E+02, 7.791E+02
 1.530E+02, 7.764E+02
 1.540E+02, 7.773E+02
 1.550E+02, 7.797E+02
 1.560E+02, 7.791E+02
 1.570E+02, 7.812E+02
 1.580E+02, 7.828E+02
 1.590E+02, 7.826E+02
 1.600E+02, 7.814E+02
 1.610E+02, 7.844E+02
 1.620E+02, 7.850E+02
 1.630E+02, 7.859E+02
 1.640E+02, 7.854E+02
 1.650E+02, 7.852E+02
 1.660E+02, 7.876E+02
 1.670E+02, 7.924E+02
 1.680E+02, 7.904E+02
 1.690E+02, 7.898E+02
 1.700E+02, 7.949E+02
 1.710E+02, 7.943E+02
 1.720E+02, 7.943E+02
 1.730E+02, 7.957E+02
