s,m,m/s
 4.600E+01, 7.426E+02, 2.287E+00
 4.702E+01, 7.439E+02, 2.477E+00
 4.800E+01, 7.459E+02, 2.213E+00
 4.902E+01, 7.466E+02, 2.175E+00
 5.000E+01, 7.466E+02, 2.213E+00
 5.101E+01, 7.478E+02, 2.190E+00
 5.202E+01, 7.478E+02, 2.291E+00
 5.301E+01, 7.490E+02, 2.416E+00
 5.402E+01, 7.512E+02, 2.297E+00
 5.502E+01, 7.527E+02, 2.218E+00
 5.601E+01, 7.541E+02, 2.035E+00
 5.702E+01, 7.550E+02, 1.996E+00
 5.802E+01, 7.553E+02, 2.050E+00
 5.901E+01, 7.567E+02, 1.919E+00
 6.002E+01, 7.575E+02, 1.822E+00
 6.101E+01, 7.591E+02, 1.900E+00
 6.201E+01, 7.605E+02, 2.110E+00
 6.300E+01, 7.619E+02, 2.223E+00
 6.400E+01, 7.633E+02, 2.118E+00
 6.502E+01, 7.652E+02, 1.943E+00
 6.601E+01, 7.662E+02, 2.186E+00
 6.701E+01, 7.674E+02, 2.329E+00
 6.800E+01, 7.697E+02, 2.198E+00
 6.901E+01, 7.717E+02, 2.188E+00
 7.001E+01, 7.733E+02, 2.052E+00
 7.101E+01, 7.745E+02, 2.026E+00
 7.201E+01, 7.760E+02, 2.064E+00
 7.300E+01, 7.773E+02, 1.968E+00
 7.400E+01, 7.788E+02, 1.998E+00
 7.501E+01, 7.799E+02, 2.116E+00
 7.600E+01, 7.812E+02, 2.213E+00
 7.701E+01, 7.834E+02, 2.171E+00
 7.802E+01, 7.850E+02, 2.226E+00
 7.901E+01, 7.872E+02, 2.289E+00
 8.002E+01, 7.885E+02, 2.178E+00
 8.102E+01, 7.893E+02, 2.312E+00
 8.201E+01, 7.908E+02, 2.364E+00
 8.300E+01, 7.921E+02, 2.196E+00
 8.401E+01, 7.937E+02, 2.236E+00
 8.502E+01, 7.947E+02, 2.220E+00
 8.601E+01, 7.953E+02, 2.182E+00
 8.701E+01, 7.974E+02, 2.147E+00
 8.800E+01, 7.986E+02, 2.229E+00
 8.901E+01, 8.000E+02, 2.245E+00
 9.002E+01, 8.011E+02, 2.062E+00
 9.100E+01, 8.030E+02, 2.059E+00
 9.201E+01, 8.044E+02, 1.951E+00
 9.302E+01, 8.056E+02, 2.078E+00
 9.402E+01, 8.055E+02, 2.244E+00
 9.500E+01, 8.074E+02, 2.059E+00
 9.600E+01, 8.077E+02, 2.094E+00
 9.702E+01, 8.091E+02, 2.214E+00
 9.801E+01, 8.114E+02, 2.194E+00
 9.901E+01, 8.129E+02, 2.315E+00
 1.000E+02, 8.167E+02, 2.151E+00
 1.010E+02, 8.203E+02, 2.019E+00
 1.020E+02, 8.219E+02, 2.192E+00
 1.030E+02, 8.220E+02, 2.246E+00
 1.040E+02, 8.249E+02, 2.189E+00
 1.050E+02, 8.251E+02, 2.082E+00
 1.060E+02, 8.267E+02, 2.104E+00
 1.070E+02, 8.295E+02, 2.078E+00
 1.080E+02, 8.311E+02, 1.926E+00
 1.090E+02, 8.326E+02, 1.887E+00
 1.100E+02, 8.340E+02, 2.155E+00
 1.110E+02, 8.356E+02, 2.304E+00
 1.120E+02, 8.373E+02, 2.184E+00
 1.130E+02, 8.391E+02, 2.144E+00
 1.140E+02, 8.394E+02, 2.284E+00
 1.150E+02, 8.410E+02, 2.337E+00
 1.160E+02, 8.436E+02, 2.442E+00
 1.170E+02, 8.446E+02, 2.264E+00
 1.180E+02, 8.466E+02, 1.890E+00
 1.190E+02, 8.477E+02, 1.638E+00
 1.200E+02, 8.492E+02, 1.559E+00
 1.210E+02, 8.515E+02, 1.770E+00
 1.220E+02, 8.536E+02, 2.215E+00
 1.230E+02, 8.551E+02, 2.192E+00
 1.240E+02, 8.569E+02, 2.048E+00
 1.250E+02, 8.600E+02, 2.119E+00
 1.260E+02, 8.606E+02, 2.174E+00
 1.270E+02, 8.627E+02, 2.068E+00
 1.280E+02, 8.633E+02, 2.043E+00
 1.290E+02, 8.641E+02, 2.091E+00
 1.300E+02, 8.661E+02, 2.126E+00
 1.310E+02, 8.679E+02, 2.203E+00
 1.320E+02, 8.692E+02, 2.192E+00
 1.330E+02, 8.714E+02, 2.204E+00
 1.340E+02, 8.731E+02, 2.223E+00
 1.350E+02, 8.745E+02, 2.243E+00
 1.360E+02, 8.763E+02, 2.051E+00
 1.370E+02, 8.778E+02, 2.135E+00
 1.380E+02, 8.790E+02, 2.200E+00
 1.390E+02, 8.810E+02, 2.277E+00
 1.400E+02, 8.827E+02, 2.248E+00
 1.410E+02, 8.844E+02, 2.203E+00
 1.420E+02, 8.860E+02, 2.101E+00
 1.430E+02, 8.879E+02, 2.063E+00
 1.440E+02, 8.892E+02, 1.982E+00
 1.450E+02, 8.909E+02, 1.902E+00
 1.460E+02, 8.930E+02, 1.820E+00
 1.470E+02, 8.938E+02, 1.777E+00
 1.480E+02, 8.954E+02, 1.854E+00
 1.490E+02, 8.966E+02, 1.927E+00
 1.500E+02, 8.978E+02, 2.005E+00
 1.510E+02, 8.995E+02, 2.128E+00
 1.520E+02, 9.007E+02, 2.107E+00
 1.530E+02, 9.027E+02, 2.023E+00
 1.540E+02, 9.040E+02, 1.909E+00
 1.550E+02, 9.059E+02, 2.082E+00
 1.560E+02, 9.068E+02, 2.258E+00
 1.570E+02, 9.085E+02, 2.345E+00
 1.580E+02, 9.102E+02, 2.295E+00
 1.590E+02, 9.116E+02, 2.112E+00
 1.600E+02, 9.127E+02, 2.043E+00
 1.610E+02, 9.139E+02, 2.075E+00
 1.620E+02, 9.148E+02, 2.063E+00
 1.630E+02, 9.169E+02, 2.127E+00
 1.640E+02, 9.173E+02, 2.181E+00
 1.650E+02, 9.184E+02, 2.034E+00
 1.660E+02, 9.199E+02, 1.834E+00
 1.670E+02, 9.209E+02, 1.902E+00
 1.680E+02, 9.219E+02, 2.097E+00
 1.690E+02, 9.232E+02, 2.226E+00
 1.700E+02, 9.245E+02, 2.422E+00
 1.710E+02, 9.257E+02, 2.213E+00
 1.720E+02, 9.265E+02, 1.896E+00
 1.730E+02, 9.275E+02, 1.716E+00
 1.740E+02, 9.283E+02, 1.733E+00
 1.750E+02, 9.285E+02, 1.878E+00
 1.760E+02, 9.295E+02, 2.027E+00
 1.770E+02, 9.304E+02, 2.074E+00
 1.780E+02, 9.313E+02, 2.079E+00
 1.790E+02, 9.314E+02, 2.026E+00
 1.800E+02, 9.320E+02, 2.004E+00
 1.810E+02, 9.332E+02, 2.025E+00
 1.820E+02, 9.337E+02, 1.995E+00
 1.830E+02, 9.350E+02, 1.766E+00
 1.840E+02, 9.355E+02, 2.004E+00
 1.850E+02, 9.360E+02, 2.128E+00
 1.860E+02, 9.356E+02, 2.031E+00
 1.870E+02, 9.355E+02, 1.973E+00
 1.880E+02, 9.355E+02, 2.100E+00
 1.890E+02, 9.355E+02, 2.130E+00
 1.900E+02, 9.355E+02, 2.019E+00
 1.910E+02, 9.355E+02, 1.884E+00
 1.920E+02, 9.355E+02, 1.882E+00
 1.930E+02, 9.355E+02, 1.909E+00
 1.940E+02, 9.355E+02, 1.873E+00
 1.950E+02, 9.355E+02, 1.900E+00
 1.960E+02, 9.355E+02, 2.061E+00
 1.970E+02, 9.355E+02, 2.645E+00
 1.980E+02, 9.351E+02, 3.351E+00
 1.990E+02, 9.350E+02, 2.787E+00
 2.000E+02, 9.355E+02, 2.556E+00
 2.010E+02, 9.355E+02, 2.280E+00
 2.020E+02, 9.355E+02, 1.935E+00
 2.030E+02, 9.355E+02, 2.084E+00
 2.040E+02, 9.336E+02, 1.987E+00
 2.050E+02, 9.335E+02, 1.909E+00
 2.060E+02, 9.330E+02, 2.019E+00
 2.070E+02, 9.335E+02, 2.012E+00
 2.080E+02, 9.335E+02, 2.026E+00
 2.090E+02, 9.335E+02, 2.002E+00
 2.100E+02, 9.335E+02, 1.967E+00
 2.110E+02, 9.335E+02, 2.032E+00
 2.120E+02, 9.335E+02, 2.149E+00
 2.130E+02, 9.335E+02, 2.217E+00
 2.140E+02, 9.335E+02, 2.140E+00
 2.150E+02, 9.335E+02, 2.002E+00
 2.160E+02, 9.335E+02, 1.957E+00
 2.170E+02, 9.335E+02, 1.896E+00
 2.180E+02, 9.335E+02, 1.869E+00
 2.190E+02, 9.335E+02, 1.748E+00
 2.200E+02, 9.335E+02, 1.859E+00
 2.210E+02, 9.335E+02, 2.248E+00
 2.220E+02, 9.335E+02, 2.324E+00
 2.230E+02, 9.335E+02, 2.159E+00
 2.240E+02, 9.335E+02, 2.117E+00
 2.250E+02, 9.335E+02, 2.156E+00
 2.260E+02, 9.335E+02, 1.973E+00
 2.270E+02, 9.335E+02, 1.663E+00
 2.280E+02, 9.335E+02, 1.828E+00
 2.290E+02, 9.338E+02, 1.876E+00
 2.300E+02, 9.345E+02, 1.915E+00
 2.310E+02, 9.345E+02, 2.157E+00
 2.320E+02, 9.343E+02, 2.346E+00
 2.330E+02, 9.335E+02, 2.286E+00
 2.340E+02, 9.344E+02, 2.113E+00
 2.350E+02, 9.345E+02, 2.083E+00
 2.360E+02, 9.345E+02, 2.278E+00
 2.370E+02, 9.345E+02, 2.244E+00
 2.380E+02, 9.345E+02, 2.004E+00
 2.390E+02, 9.345E+02, 1.833E+00
 2.400E+02, 9.345E+02, 1.845E+00
 2.410E+02, 9.345E+02, 1.751E+00
 2.420E+02, 9.345E+02, 1.772E+00
 2.430E+02, 9.345E+02, 1.952E+00
 2.440E+02, 9.345E+02, 2.070E+00
 2.450E+02, 9.345E+02, 2.093E+00
 2.460E+02, 9.345E+02, 2.166E+00
 2.470E+02, 9.345E+02, 2.081E+00
 2.480E+02, 9.345E+02, 2.034E+00
 2.490E+02, 9.345E+02, 2.104E+00
 2.500E+02, 9.345E+02, 2.139E+00
 2.510E+02, 9.345E+02, 1.945E+00
 2.520E+02, 9.345E+02, 2.015E+00
 2.530E+02, 9.345E+02, 2.113E+00
 2.540E+02, 9.345E+02, 2.011E+00
 2.550E+02, 9.345E+02, 1.903E+00
 2.560E+02, 9.345E+02, 1.975E+00
 2.570E+02, 9.345E+02, 2.034E+00
 2.580E+02, 9.345E+02, 2.180E+00
 2.590E+02, 9.345E+02, 2.339E+00
 2.600E+02, 9.345E+02, 2.424E+00
 2.610E+02, 9.345E+02, 2.186E+00
 2.620E+02, 9.345E+02, 2.018E+00
 2.630E+02, 9.345E+02, 2.036E+00
 2.640E+02, 9.350E+02, 2.144E+00
 2.650E+02, 9.355E+02, 1.907E+00
 2.660E+02, 9.355E+02, 2.024E+00
 2.670E+02, 9.355E+02, 2.067E+00
 2.680E+02, 9.355E+02, 2.168E+00
 2.690E+02, 9.355E+02, 2.337E+00
 2.700E+02, 9.355E+02, 2.296E+00
 2.710E+02, 9.355E+02, 2.335E+00
 2.720E+02, 9.355E+02, 2.611E+00
 2.730E+02, 9.355E+02, 2.831E+00
 2.740E+02, 9.355E+02, 2.464E+00
 2.750E+02, 9.355E+02, 2.210E+00
 2.760E+02, 9.355E+02, 2.149E+00
 2.770E+02, 9.355E+02, 2.328E+00
 2.780E+02, 9.355E+02, 2.345E+00
 2.790E+02, 9.355E+02, 2.151E+00
 2.800E+02, 9.355E+02, 2.023E+00
 2.810E+02, 9.355E+02, 2.229E+00
 2.820E+02, 9.355E+02, 2.146E+00
 2.830E+02, 9.355E+02, 1.923E+00
 2.840E+02, 9.355E+02, 1.704E+00
 2.850E+02, 9.355E+02, 1.685E+00
 2.860E+02, 9.355E+02, 2.260E+00
 2.870E+02, 9.355E+02, 2.144E+00
 2.880E+02, 9.361E+02, 1.878E+00
 2.890E+02, 9.365E+02, 1.872E+00
 2.900E+02, 9.365E+02, 1.902E+00
 2.910E+02, 9.365E+02, 1.814E+00
 2.920E+02, 9.365E+02, 1.907E+00
 2.930E+02, 9.365E+02, 1.889E+00
 2.940E+02, 9.365E+02, 1.930E+00
 2.950E+02, 9.365E+02, 1.941E+00
 2.960E+02, 9.365E+02, 2.058E+00
 2.970E+02, 9.365E+02, 2.104E+00
 2.980E+02, 9.365E+02, 2.063E+00
 2.990E+02, 9.365E+02, 2.102E+00
 3.000E+02, 9.365E+02, 2.233E+00
 3.010E+02, 9.365E+02, 2.305E+00
 3.020E+02, 9.365E+02, 2.387E+00
 3.030E+02, 9.365E+02, 2.272E+00
 3.040E+02, 9.365E+02, 2.204E+00
 3.050E+02, 9.365E+02, 2.182E+00
 3.060E+02, 9.365E+02, 2.140E+00
 3.070E+02, 9.357E+02, 2.182E+00
 3.080E+02, 9.355E+02, 2.162E+00
 3.090E+02, 9.355E+02, 2.116E+00
 3.100E+02, 9.355E+02, 2.257E+00
 3.110E+02, 9.356E+02, 2.095E+00
 3.120E+02, 9.365E+02, 2.046E+00
 3.130E+02, 9.365E+02, 2.005E+00
 3.140E+02, 9.365E+02, 1.906E+00
 3.150E+02, 9.365E+02, 1.997E+00
 3.160E+02, 9.365E+02, 2.029E+00
 3.170E+02, 9.365E+02, 2.062E+00
 3.180E+02, 9.365E+02, 2.076E+00
 3.190E+02, 9.365E+02, 2.142E+00
 3.200E+02, 9.365E+02, 2.154E+00
 3.210E+02, 9.365E+02, 2.303E+00
 3.220E+02, 9.365E+02, 2.452E+00
 3.230E+02, 9.365E+02, 2.325E+00
 3.240E+02, 9.365E+02, 2.353E+00
 3.250E+02, 9.365E+02, 2.147E+00
 3.260E+02, 9.365E+02, 1.899E+00
 3.270E+02, 9.365E+02, 1.852E+00
 3.281E+02, 9.365E+02, 1.874E+00
 3.290E+02, 9.365E+02, 1.925E+00
 3.300E+02, 9.365E+02, 2.063E+00
 3.310E+02, 9.365E+02, 2.112E+00
 3.321E+02, 9.365E+02, 1.979E+00
 3.331E+02, 9.365E+02, 1.949E+00
 3.340E+02, 9.365E+02, 1.926E+00
 3.350E+02, 9.365E+02, 1.969E+00
 3.361E+02, 9.365E+02, 1.996E+00
 3.371E+02, 9.365E+02, 1.998E+00
 3.381E+02, 9.365E+02, 1.896E+00
 3.390E+02, 9.365E+02, 1.671E+00
 3.400E+02, 9.365E+02, 2.025E+00
 3.411E+02, 9.365E+02, 2.253E+00
 3.421E+02, 9.365E+02, 2.366E+00
 3.430E+02, 9.365E+02, 2.457E+00
 3.440E+02, 9.365E+02, 2.093E+00
 3.451E+02, 9.365E+02, 1.805E+00
 3.461E+02, 9.365E+02, 1.974E+00
 3.470E+02, 9.365E+02, 2.218E+00
 3.480E+02, 9.365E+02, 2.330E+00
 3.490E+02, 9.365E+02, 2.169E+00
 3.501E+02, 9.365E+02, 2.134E+00
 3.511E+02, 9.365E+02, 2.336E+00
 3.520E+02, 9.365E+02, 2.302E+00
 3.530E+02, 9.365E+02, 2.249E+00
 3.541E+02, 9.365E+02, 2.274E+00
 3.551E+02, 9.365E+02, 2.175E+00
 3.560E+02, 9.365E+02, 2.051E+00
 3.570E+02, 9.365E+02, 2.063E+00
 3.581E+02, 9.365E+02, 2.158E+00
 3.591E+02, 9.365E+02, 2.201E+00
 3.600E+02, 9.365E+02, 2.257E+00
 3.610E+02, 9.365E+02, 2.225E+00
 3.620E+02, 9.365E+02, 2.136E+00
 3.631E+02, 9.365E+02, 2.183E+00
 3.641E+02, 9.365E+02, 2.265E+00
 3.650E+02, 9.365E+02, 2.300E+00
 3.660E+02, 9.365E+02, 2.313E+00
 3.671E+02, 9.365E+02, 2.315E+00
 3.681E+02, 9.365E+02, 2.310E+00
 3.690E+02, 9.365E+02, 2.361E+00
 3.700E+02, 9.365E+02, 2.421E+00
 3.711E+02, 9.365E+02, 2.292E+00
 3.721E+02, 9.365E+02, 2.130E+00
 3.731E+02, 9.365E+02, 2.223E+00
 3.740E+02, 9.365E+02, 2.436E+00
 3.750E+02, 9.365E+02, 2.450E+00
 3.761E+02, 9.365E+02, 2.341E+00
 3.771E+02, 9.365E+02, 2.263E+00
 3.780E+02, 9.365E+02, 2.137E+00
 3.790E+02, 9.312E+02, 2.066E+00
 3.801E+02, 9.260E+02, 2.066E+00
 3.811E+02, 9.266E+02, 2.045E+00
 3.820E+02, 9.079E+02, 2.015E+00
 3.830E+02, 8.966E+02, 1.879E+00
 3.840E+02, 9.105E+02, 1.794E+00
 3.851E+02, 9.300E+02, 1.914E+00
 3.861E+02, 9.308E+02, 2.064E+00
 3.870E+02, 9.315E+02, 2.058E+00
 3.880E+02, 9.324E+02, 1.855E+00
 3.891E+02, 9.331E+02, 1.883E+00
 3.901E+02, 9.340E+02, 2.045E+00
 3.910E+02, 9.345E+02, 2.090E+00
 3.920E+02, 9.341E+02, 2.154E+00
 3.931E+02, 9.353E+02, 2.395E+00
 3.941E+02, 9.365E+02, 2.394E+00
 3.950E+02, 9.372E+02, 2.242E+00
 3.960E+02, 9.377E+02, 2.284E+00
 3.970E+02, 9.272E+02, 2.300E+00
 3.981E+02, 9.285E+02, 2.185E+00
 3.991E+02, 9.301E+02, 2.347E+00
 4.000E+02, 9.309E+02, 2.453E+00
 4.010E+02, 9.315E+02, 2.271E+00
